source,target,context
Load more,載入更多,
Log out,登出,
Make private,設為私人,
Mark all read,全部標為已讀,
Mark read,標為已讀,
Monday,星期一,
More fields,更多欄位,
My contacts,我的聯絡人,
My Account,我的帳戶,
My Profile,我的個人檔案,
Never,永不,
New contact,新增聯絡人,
No contacts found,找不到聯絡人,
No expiry,永不到期,
None,無,
No guest sessions yet.,尚無訪客工作階段。,
No recent items,沒有最近項目,
No recent items yet,尚無最近項目,
No results for "{0}",找不到「{0}」的結果,
No results for "{0}" in {1},在 {1} 中找不到「{0}」的結果,
Notifications,通知,
Notification unavailable,通知無法使用,
Organization Defaults,組織預設設定,
Organization settings updated — reload to apply,組織設定已更新 — 重新載入以套用,
Org default,組織預設值,
"Password, 2FA, profile picture","密碼、雙重驗證、大頭照",
Pause,暫停,
paused,已暫停,
People,人員,
People with access,擁有存取權的人員,
Permissions,權限,
Pinned,已釘選,
Powered by Tonic,由 Tonic 提供技術支援,
Phone,電話,
Private,私人,
Product Manager,產品經理,
Preferences,偏好設定,
Read,讀取,
Recent,最近,
Reload,重新載入,
Remove bookmark,移除書籤,
Remove from shared,取消分享,
Remove from recent,從最近項目中移除,
Resume,繼續,
Retry,重試,
Revoke,撤銷,
Revoked,已撤銷,
Revoke session,撤銷工作階段,
Revoking…,正在撤銷…,
Saved,已儲存,
Save failed,儲存失敗,
Save organization settings,儲存組織設定,
Saving…,正在儲存…,
Search...,搜尋...,
"Search by name, email, or phone…","依姓名、電子郵件或電話搜尋…",
Search users...,搜尋使用者...,
Share {0} {1},分享 {0} {1},
Submit,送出,
Search in All apps,在所有應用程式中搜尋,
Search unavailable,搜尋無法使用,
selected,已選取,
Share "{0}",分享「{0}」,
Share with team,與團隊分享,
Shared,已分享,
Shared with team,已與團隊分享,
Share with client,與客戶分享,
Showing {0} of {1} sessions,顯示 {0}/{1} 個工作階段,
Site label,站台標籤,
Sort: A–Z — click for last modified,排序：A–Z — 點選切換為最近修改,
Sort: last modified — click for A–Z,排序：最近修改 — 點選切換為 A–Z,
Start,開始,
Start Timer,啟動計時器,
Status,狀態,
Stop,停止,
Stop & Save,停止並儲存,
Sunday,星期日,
System,系統,
Theme,佈景主題,
Theme preference,佈景主題偏好,
This email is already on,此電子郵件已存在,
This link has been deactivated.,此連結已停用。,
This link has expired. Please ask the sender for a new link.,此連結已過期。請聯繫寄件者取得新連結。,
This link is invalid or has been removed.,此連結無效或已被移除。,
Time,時間,
Time entry saved,時間記錄已儲存,
Timer unavailable,計時器無法使用,
Timezone,時區,
total,合計,
Try again,再試一次,
Unread,未讀,
Open calendar,開啟日曆,
Open in Desk,在 Desk 中開啟,
Open in {0},在 {0} 中開啟,
User menu,使用者選單,
View existing →,檢視現有 →,
Visibility,可見性,
View,檢視,
View all notifications,檢視所有通知,
View time entry,檢視時間記錄,
Week starts on,每週開始於,
Write,寫入,
What are you working on?,你正在做什麼？,
You're all caught up,已全部看完,
Your Preferences,你的偏好設定,
Your timer has been running for {0},你的計時器已執行 {0},
Actions,動作,
Add details about this event...,新增此事件的詳細資訊...,
Add event,新增事件,
Agenda,議程,
All day,全天,
Calendar,日曆,
Create Event,建立事件,
Create in:,建立到：,
Day,日,
Deadline,截止日期,
Delete Event,刪除事件,
Delete this event? This cannot be undone.,刪除此事件？此操作無法復原。,
Deleting…,正在刪除…,
Description,描述,
Details,詳細資訊,
End,結束,
Event,事件,
Event title,事件標題,
Failed to create event,建立事件失敗,
Failed to delete event,刪除事件失敗,
Manage this event in,在以下應用程式中管理此事件,
Meeting,會議,
Milestone,里程碑,
Month,月,
My calendars,我的日曆,
New Event,新增事件,
No actions available,沒有可用的動作,
No events,沒有事件,
Open in,開啟至,
Other,其他,
Permanently remove this event,永久刪除此事件,
Review,審閱,
Source,來源,
Start date/time is required,開始日期/時間為必填,
Title,標題,
Title is required,標題為必填,
Today,今天,
Type,類型,
View full details in the source app,在來源應用程式中檢視完整詳情,
Week,週,
When,時間,
{0} available,{0} 個可用,
Available,可用,
Configure Frappe Manager to enable one-click updates.,設定 Frappe Manager 以啟用一鍵更新。,
Copy command,複製指令,
Ecosystem Apps,生態系應用程式,
Failed,失敗,
Install,安裝,
Installed,已安裝,
Learn more,瞭解更多,
No apps found,找不到應用程式,
not installed,未安裝,
Open,開啟,
Pro available,Pro 版本可用,
Queued…,排隊中…,
Refresh,重新整理,
Remove,移除,
Remove {0}? This will uninstall the app and may affect data.,移除 {0}？這將會解除安裝此應用程式，可能會影響資料。,
Restart required,需要重新啟動,
Restarting…,正在重新啟動…,
"To install {0}, run:","安裝 {0}，請執行：",
"To update {0}, run:","更新 {0}，請執行：",
Update {0} from v{1} to {2}? This will restart Frappe.,將 {0} 從 v{1} 更新到 {2}？這將會重新啟動 Frappe。,
Update to {0},更新到 {0},
Updated,已更新,
Updating…,正在更新…,
Up to date,已是最新,
to version,至版本,
For whom?,為誰？,
Working on?,正在做什麼？,
Search contacts...,搜尋聯絡人...,
Select type...,選擇類型...,
Context,內容,
Contact,聯絡人,
Context Type,內容類型,
Activity,動態,
Activity will appear here as you and your team work across ecosystem apps.,當你和團隊在生態系應用程式中工作時，動態將顯示在這裡。,
Acknowledge,確認,
All apps,所有應用程式,
All Discussions,所有討論,
All types,所有類型,
Archived,已封存,
Cancel,取消,
Celebrate,慶祝,
Comments,留言,
Create Discussion,建立討論,
Creating…,正在建立…,
Ctrl+Enter to send,Ctrl+Enter 傳送,
Decision,決定,
Discussion not found,找不到討論,
Discussion title,討論標題,
Discussions,討論,
Flag,標記,
General,一般,
just now,剛剛,
Keep commenting,繼續留言,
Linked Records,關聯記錄,
Linked to,關聯至,
Load more,載入更多,
Loading…,正在載入…,
Meeting Protocol,會議紀錄,
Mentioned,被提及,
New Discussion,新增討論,
No activity yet,尚無動態,
No comments yet,尚無留言,
No discussions found,找不到討論,
No discussions yet,尚無討論,
Note,備註,
Notes,備註,
Participants,參與者,
Pin,釘選,
Pinned,已釘選,
Proposal,提案,
Protocol,紀錄,
Reopen,重新開啟,
Replies,回覆,
Reply,回覆,
Replying to comment,回覆留言,
Resolve,解決,
Resolve Discussion,解決討論,
Resolved,已解決,
Resolution,解決方案,
Resolution summary...,解決方案摘要...,
Retrospective,回顧,
Search discussions...,搜尋討論...,
Seen,已檢視,
Send,傳送,
Start Discussion,發起討論,
Unpin,取消釘選,
Write a comment...,撰寫留言...,
Write your discussion content...,撰寫討論內容...,
resolved,已解決,
unread,未讀,
{0} mentioned you in a comment,{0} 在留言中提到了你,
{0} is already an attendee.,{0} 已是與會者。,
{0} is not an attendee.,{0} 不是與會者。,
{0} is not installed,{0} 未安裝,
{0} results found,找到 {0} 筆結果,
+ Add tags,+ 新增標籤,
A→Z,A→Z,
Accept,接受,
Action failed,動作失敗,
Active now,目前在線,
Add a note,新增備註,
"Add a note to keep track of details about this contact.","新增備註以記錄此聯絡人的相關資訊。",
Add address,新增地址,
Add another address,新增另一個地址,
Add birthday,新增生日,
Add company,新增公司,
Add job title,新增職稱,
Add more tags...,新增更多標籤...,
Add tags...,新增標籤...,
"Address is not linked to this contact","地址未關聯至此聯絡人",
"Address line 1, city, and country are required","地址行 1、城市和國家為必填",
ago,前,
All companies,所有公司,
All day event,全天事件,
"Apartment, suite, etc.","公寓、套房等",
Apps,應用程式,
Archive contact,封存聯絡人,
Attendees,與會者,
available,可用,
Best regards,敬祝安好,
Bookmarks,書籤,
"Both proposed start and end times are required.","建議的開始時間和結束時間皆為必填。",
Break,休息,
Bridge not registered,橋接未註冊,
Calendar Settings,日曆設定,
Call,通話,
Cannot change bookmark owner,無法變更書籤擁有者,
Cannot revoke your current session,無法撤銷目前的工作階段,
Change Password,變更密碼,
Change photo,變更照片,
Check Status,檢查狀態,
City,城市,
Clear,清除,
Clear filters,清除篩選,
Close search,關閉搜尋,
Cmd+Enter to save,Cmd+Enter 儲存,
Coming soon,即將推出,
Coming up!,即將開始！,
Comment,留言,
Community Edition,社群版,
Complete,完成,
Confirm new password,確認新密碼,
Copy,複製,
Could not load notes,無法載入備註,
Country,國家,
"Country '{0}' not found. Please select a valid country.","找不到國家「{0}」，請選擇有效的國家。",
Create a contact to get started,建立聯絡人以開始使用,
Created event: {0},已建立事件：{0},
Creating...,正在建立...,
Current,目前,
Current password,目前密碼,
Current password is incorrect,目前密碼不正確,
Currency,幣別,
Date,日期,
Decline,婉拒,
Department,部門,
Do Not Contact,禁止聯繫,
Dock,Dock,
Download,下載,
"e.g. en, fr, de","例如 en、fr、de",
Edit,編輯,
Edit address,編輯地址,
Edit Timer,編輯計時器,
Email addresses,電子郵件地址,
Enabled,已啟用,
"End time was before start time. Adjusted to 1 hour after start.","結束時間早於開始時間，已自動調整為開始後 1 小時。",
Error,錯誤,
Event '{0}' status changed to {1},事件「{0}」的狀態已變更為 {1},
Event Type,事件類型,
events,事件,
External,外部,
External — no user account,外部 — 無使用者帳戶,
Failed to change password,變更密碼失敗,
Failed to check status,檢查狀態失敗,
Failed to load apps,載入應用程式失敗,
Failed to load settings,載入設定失敗,
"Field '{0}' is not editable","欄位「{0}」不可編輯",
Files,檔案,
First Name,名字,
Focus,專注,
"Frappe Manager URL is not configured in Dock Settings.","Dock 設定中未設定 Frappe Manager 網址。",
Hello {0},你好 {0},
Inactive,未使用,
Integrations,整合,
Internal,內部,
Internal — has a user account,內部 — 有使用者帳戶,
Invalid RSVP status,無效的回覆狀態,
Invalid status,無效狀態,
"Invalid status. Must be one of: {0}","無效狀態。必須是以下其一：{0}",
"Invitation: {0} — {1} at {2}","邀請：{0} — {1} 於 {2}",
Invite People,邀請人員,
Join meeting →,加入會議 →,
Language,語言,
Last activity,最近活動,
Last modified,最近修改,
Last Name,姓氏,
Last sync,上次同步,
Link user account,關聯使用者帳戶,
Linked records,關聯記錄,
Loading settings...,正在載入設定...,
Loading...,正在載入...,
Location,地點,
Mark Do Not Contact,標記為禁止聯繫,
Maybe,或許,
Meeting Link,會議連結,
Meeting title,會議標題,
Meeting URL,會議網址,
Mine,我的,
Modified,已修改,
navigate,導覽,
New note,新增備註,
New password,新密碼,
new tab,新分頁,
New tag,新增標籤,
No active sessions found,找不到使用中的工作階段,
No activity,尚無活動,
No attendees,尚無與會者,
No bookmarks yet,尚無書籤,
No bridges registered,尚無已註冊的橋接,
No contacts match these filters,沒有聯絡人符合這些篩選條件,
No file uploaded,未上傳檔案,
No files attached,尚無附件,
No notes yet,尚無備註,
No results found,找不到結果,
No settings registered for this app.,此應用程式未註冊設定項。,
No status endpoint declared,未宣告狀態端點,
No sync endpoint declared,未宣告同步端點,
No tags found,找不到標籤,
Not checked,未檢查,
Not configured,未設定,
Not permitted,沒有權限,
Note content cannot be empty,備註內容不可為空,
Notification Settings,通知設定,
Number format,數字格式,
One-way,單向,
"Only native Dock events can be deleted here.","此處只能刪除 Dock 原生事件。",
"Only System Manager can trigger bridge sync","僅系統管理員可觸發橋接同步",
"Only System Manager can view sync logs","僅系統管理員可檢視同步紀錄",
"Only the contact owner can change the photo","僅聯絡人擁有者可變更照片",
"Only the contact owner can edit this contact","僅聯絡人擁有者可編輯此聯絡人",
"Only the event organizer can send invitations.","僅事件主辦人可傳送邀請。",
"Only the session creator or a Dock Manager can revoke sessions","僅工作階段建立者或 Dock 管理員可撤銷工作階段",
open,開啟,
Open app switcher,開啟應用程式切換器,
Optional,選填,
optional,選填,
Organizer,主辦人,
Owner,擁有者,
Password updated,密碼已更新,
Passwords don't match,密碼不相符,
Permission denied,權限被拒絕,
Phone numbers,電話號碼,
Pin items from any app using the bookmark button in the top bar,使用頂端列的書籤按鈕釘選任何應用程式中的項目,
Please fill in all password fields,請填寫所有密碼欄位,
Please log in to access Dock.,請登入以存取 Dock。,
"Please respond to this invitation in the calendar","請在日曆中回覆此邀請",
Postal code,郵遞區號,
Primary,主要,
Primary address,主要地址,
Privacy Policy,隱私政策,
Profile,個人檔案,
Refresh All,全部重新整理,
"Reminder: {0} — {1} at {2}","提醒：{0} — {1} 於 {2}",
Remove Do Not Contact,取消禁止聯繫,
Remove tag,移除標籤,
Required,必填,
required,必填,
Respond in,回覆至,
Restore,還原,
Restore from archive,從封存中還原,
Revoking...,正在撤銷...,
Room or address,會議室或地址,
Save,儲存,
Saving...,正在儲存...,
Search,搜尋,
Search for people to invite...,搜尋要邀請的人...,
Search is temporarily unavailable,搜尋暫時無法使用,
Search results,搜尋結果,
Search scope,搜尋範圍,
Search user by name or email…,依姓名或電子郵件搜尋使用者…,
Searching...,正在搜尋...,
Security,安全性,
"Send an email or add a note to get started.","傳送郵件或新增備註以開始使用。",
Session {0}/{1},工作階段 {0}/{1},
Sessions,工作階段,
Settings,設定,
Settings not found,找不到設定,
Share,分享,
Show,顯示,
Show less,收合,
Social profiles,社群帳號,
"Sourced events can only be edited in the source app.","來源事件只能在來源應用程式中編輯。",
Source Code,原始碼,
Start Focus,開始專注,
State / Province,州 / 省,
"Street, number","街道、門牌號",
Sync Now,立即同步,
Tag,標籤,
Tag cannot be empty,標籤不可為空,
Tags,標籤,
Target not installed,目標未安裝,
Task,任務,
"The settings component could not be loaded. Please reload the page.","設定元件載入失敗，請重新載入頁面。",
"This contact is archived and hidden from the People list.","此聯絡人已封存，不再顯示在人員清單中。",
This is a reminder for your upcoming event,這是你即將到來的事件提醒,
This person is marked as Do Not Contact.,此人已被標記為禁止聯繫。,
"This record is already linked to this discussion","此記錄已關聯至該討論",
Timer,計時器,
Timer running for {0} — did you forget?,計時器已執行 {0} — 是否忘記了？,
"To remove {0}, run:","移除 {0}，請執行：",
Try a different search term,請嘗試其他搜尋字詞,
Two-Factor Authentication,雙重驗證,
"Two-factor authentication is not enabled on this site. Contact your administrator.","此站台未啟用雙重驗證，請聯繫管理員。",
Two-way,雙向,
Type at least 2 characters to search,請輸入至少 2 個字元進行搜尋,
Type to search...,輸入以搜尋...,
"Unknown notification_type '{0}' for app '{1}'","應用程式「{1}」的通知類型「{0}」不明",
Unknown device,不明裝置,
Unlink user — make external,取消關聯使用者 — 轉為外部,
unsynced,未同步,
Update,更新,
Update password,更新密碼,
Updating...,正在更新...,
Upload file,上傳檔案,
"Upload files like contracts, proposals, or documents.","上傳合約、提案或文件等檔案。",
Upload photo,上傳照片,
Uploading...,正在上傳...,
Uploading…,正在上傳…,
View entry,檢視記錄,
Website,網站,
Where,地點,
Work,工作,
Write a note...,撰寫備註...,
Write a note... (not linked to any record),撰寫備註...（未關聯至任何記錄）,
You,你,
You are not an attendee of this event.,你不是此事件的與會者。,
"You can have a maximum of {0} bookmarks","書籤數量上限為 {0} 個",
You can only change status of your own events.,你只能變更自己事件的狀態。,
You can only delete your own comments,你只能刪除自己的留言,
You can only delete your own events.,你只能刪除自己的事件。,
You can only edit your own events.,你只能編輯自己的事件。,
You can only edit your own notes,你只能編輯自己的備註,
"You can only manage attendees on your own events.","你只能管理自己事件的與會者。",
You can only view your own events.,你只能檢視自己的事件。,
"You do not have permission to comment on this record","你沒有權限對此記錄留言",
You have already reacted with {0},你已使用 {0} 做出回應,
You have been invited to the following event,你已受邀參加以下事件,
Your attendance,你的出席狀態,
Your response,你的回覆,
Z→A,Z→A,
Rescheduled event: {0},已重新安排事件：{0},
