source,target,context
Retrospective,Retrospektiva,
Search discussions...,Hledat diskuze...,
Seen,Viděno,
Send,Odeslat,
Start Discussion,Zahájit diskuzi,
Unpin,Odepnout,
Write a comment...,Napiš komentář...,
Write your discussion content...,Napiš obsah diskuze...,
resolved,vyřešeno,
unread,nepřečtené,
{0} mentioned you in a comment,{0} tě zmínil(a) v komentáři,
{0} is already an attendee.,{0} je již účastníkem.,
{0} is not an attendee.,{0} není účastníkem.,
{0} is not installed,{0} není nainstalováno,
{0} results found,Nalezeno {0} výsledků,
+ Add tags,+ Přidat štítky,
A→Z,A→Z,
Accept,Přijmout,
Action failed,Akce selhala,
Active now,Právě aktivní,
Add a note,Přidat poznámku,
"Add a note to keep track of details about this contact.","Přidej poznámku pro sledování podrobností o tomto kontaktu.",
Add address,Přidat adresu,
Add another address,Přidat další adresu,
Add birthday,Přidat narozeniny,
Add company,Přidat společnost,
Add job title,Přidat pracovní pozici,
Add more tags...,Přidat další štítky...,
Add tags...,Přidat štítky...,
"Address is not linked to this contact","Adresa není propojena s tímto kontaktem",
"Address line 1, city, and country are required","Ulice, město a země jsou povinné",
ago,před,
All companies,Všechny společnosti,
All day event,Celodenní událost,
"Apartment, suite, etc.","Byt, kancelář apod.",
Apps,Aplikace,
Archive contact,Archivovat kontakt,
Attendees,Účastníci,
available,k dispozici,
Best regards,S pozdravem,
Bookmarks,Záložky,
"Both proposed start and end times are required.","Navrhovaný čas začátku i konce jsou povinné.",
Break,Přestávka,
Bridge not registered,Bridge není registrován,
Calendar Settings,Nastavení kalendáře,
Call,Hovor,
Cannot change bookmark owner,Nelze změnit vlastníka záložky,
Cannot revoke your current session,Nelze odvolat tvoji aktuální relaci,
Change Password,Změnit heslo,
Change photo,Změnit fotografii,
Check Status,Zkontrolovat stav,
City,Město,
Clear,Vymazat,
Clear filters,Vymazat filtry,
Close search,Zavřít hledání,
Cmd+Enter to save,Cmd+Enter pro uložení,
Coming soon,Již brzy,
Coming up!,Blíží se!,
Comment,Komentář,
Community Edition,Komunitní edice,
Complete,Dokončit,
Confirm new password,Potvrdit nové heslo,
Copy,Kopírovat,
Could not load notes,Poznámky se nepodařilo načíst,
Country,Země,
"Country '{0}' not found. Please select a valid country.","Země '{0}' nebyla nalezena. Vyber prosím platnou zemi.",
Create a contact to get started,Vytvoř kontakt pro začátek,
Created event: {0},Vytvořená událost: {0},
Creating...,Vytváření...,
Current,Aktuální,
Current password,Současné heslo,
Current password is incorrect,Současné heslo je nesprávné,
Currency,Měna,
Date,Datum,
Decline,Odmítnout,
Department,Oddělení,
Do Not Contact,Nekontaktovat,
Dock,Dock,
Download,Stáhnout,
"e.g. en, fr, de","např. en, fr, de",
Edit,Upravit,
Edit address,Upravit adresu,
Edit Timer,Upravit časovač,
Email addresses,E-mailové adresy,
Enabled,Povoleno,
"End time was before start time. Adjusted to 1 hour after start.","Čas konce byl před časem začátku. Upraven na 1 hodinu po začátku.",
Error,Chyba,
Event '{0}' status changed to {1},Stav události '{0}' změněn na {1},
Event Type,Typ události,
events,události,
External,Externí,
External — no user account,Externí — bez uživatelského účtu,
Failed to change password,Změna hesla selhala,
Failed to check status,Kontrola stavu selhala,
Failed to load apps,Aplikace se nepodařilo načíst,
Failed to load settings,Nastavení se nepodařilo načíst,
"Field '{0}' is not editable","Pole '{0}' nelze upravit",
Files,Soubory,
First Name,Jméno,
Focus,Soustředění,
"Frappe Manager URL is not configured in Dock Settings.","URL Frappe Manageru není nastavena v Dock Nastavení.",
Hello {0},Ahoj {0},
Inactive,Neaktivní,
Integrations,Integrace,
Internal,Interní,
Internal — has a user account,Interní — má uživatelský účet,
Invalid RSVP status,Neplatný stav RSVP,
Invalid status,Neplatný stav,
"Invalid status. Must be one of: {0}","Neplatný stav. Musí být jeden z: {0}",
"Invitation: {0} — {1} at {2}","Pozvánka: {0} — {1} v {2}",
Invite People,Pozvat lidi,
Join meeting →,Připojit se ke schůzce →,
Language,Jazyk,
Last activity,Poslední aktivita,
Last modified,Naposledy upraveno,
Last Name,Příjmení,
Last sync,Poslední synchronizace,
Link user account,Propojit uživatelský účet,
Linked records,Propojené záznamy,
Loading settings...,Načítání nastavení...,
Loading...,Načítání...,
Location,Místo,
Mark Do Not Contact,Označit jako Nekontaktovat,
Maybe,Možná,
Meeting Link,Odkaz na schůzku,
Meeting title,Název schůzky,
Meeting URL,URL schůzky,
Mine,Moje,
Modified,Upraveno,
navigate,navigovat,
New note,Nová poznámka,
New password,Nové heslo,
new tab,nová karta,
New tag,Nový štítek,
No active sessions found,Žádné aktivní relace nenalezeny,
No activity,Žádná aktivita,
No attendees,Žádní účastníci,
No bookmarks yet,Zatím žádné záložky,
No bridges registered,Žádné bridge nejsou registrovány,
No contacts match these filters,Žádné kontakty neodpovídají těmto filtrům,
No file uploaded,Žádný soubor nebyl nahrán,
No files attached,Žádné připojené soubory,
No notes yet,Zatím žádné poznámky,
No results found,Žádné výsledky nenalezeny,
No settings registered for this app.,Pro tuto aplikaci nejsou registrována žádná nastavení.,
No status endpoint declared,Nebyl deklarován žádný endpoint pro stav,
No sync endpoint declared,Nebyl deklarován žádný endpoint pro synchronizaci,
No tags found,Žádné štítky nenalezeny,
Not checked,Nezkontrolováno,
Not configured,Nenastaveno,
Not permitted,Nedostatečná oprávnění,
Note content cannot be empty,Obsah poznámky nemůže být prázdný,
Notification Settings,Nastavení oznámení,
Number format,Formát čísel,
One-way,Jednosměrný,
"Only native Dock events can be deleted here.","Zde lze smazat pouze nativní Dock události.",
"Only System Manager can trigger bridge sync","Synchronizaci bridge může spustit pouze System Manager",
"Only System Manager can view sync logs","Protokoly synchronizace může zobrazit pouze System Manager",
"Only the contact owner can change the photo","Fotografii může změnit pouze vlastník kontaktu",
"Only the contact owner can edit this contact","Tento kontakt může upravit pouze jeho vlastník",
"Only the event organizer can send invitations.","Pozvánky může odesílat pouze organizátor události.",
"Only the session creator or a Dock Manager can revoke sessions","Relace může odvolat pouze její tvůrce nebo Dock Manager",
open,otevřít,
Open app switcher,Otevřít přepínač aplikací,
Optional,Volitelné,
optional,volitelné,
Organizer,Organizátor,
Owner,Vlastník,
Password updated,Heslo aktualizováno,
Passwords don't match,Hesla se neshodují,
Permission denied,Přístup zamítnut,
Phone numbers,Telefonní čísla,
Pin items from any app using the bookmark button in the top bar,Připni si položky z libovolné aplikace pomocí tlačítka záložky v horní liště,
Please fill in all password fields,Vyplň prosím všechna pole pro heslo,
Please log in to access Dock.,Pro přístup k Dock se prosím přihlas.,
"Please respond to this invitation in the calendar","Odpověz prosím na tuto pozvánku v kalendáři",
Postal code,PSČ,
Primary,Primární,
Primary address,Primární adresa,
Privacy Policy,Zásady ochrany osobních údajů,
Profile,Profil,
Refresh All,Obnovit vše,
"Reminder: {0} — {1} at {2}","Připomínka: {0} — {1} v {2}",
Remove Do Not Contact,Zrušit označení Nekontaktovat,
Remove tag,Odebrat štítek,
Required,Povinné,
required,povinné,
Respond in,Odpovědět v,
Restore,Obnovit,
Restore from archive,Obnovit z archivu,
Revoking...,Odvolávání...,
Room or address,Místnost nebo adresa,
Save,Uložit,
Saving...,Ukládání...,
Search,Hledat,
Search for people to invite...,Hledat lidi k pozvání...,
Search is temporarily unavailable,Hledání je dočasně nedostupné,
Search results,Výsledky hledání,
Search scope,Rozsah hledání,
Search user by name or email…,Hledat uživatele podle jména nebo e-mailu…,
Searching...,Hledání...,
Security,Zabezpečení,
"Send an email or add a note to get started.","Pro začátek pošli e-mail nebo přidej poznámku.",
Session {0}/{1},Relace {0}/{1},
Sessions,Relace,
Settings,Nastavení,
Settings not found,Nastavení nenalezeno,
Share,Sdílet,
Show,Zobrazit,
Show less,Zobrazit méně,
Social profiles,Sociální profily,
"Sourced events can only be edited in the source app.","Převzaté události lze upravit pouze ve zdrojové aplikaci.",
Source Code,Zdrojový kód,
Start Focus,Spustit soustředění,
State / Province,Kraj / Oblast,
"Street, number","Ulice, číslo",
Sync Now,Synchronizovat,
Tag,Štítek,
Tag cannot be empty,Štítek nemůže být prázdný,
Tags,Štítky,
Target not installed,Cíl není nainstalován,
Task,Úkol,
"The settings component could not be loaded. Please reload the page.","Komponentu nastavení se nepodařilo načíst. Znovu načti prosím stránku.",
"This contact is archived and hidden from the People list.","Tento kontakt je archivován a skrytý v seznamu Lidé.",
This is a reminder for your upcoming event,Toto je připomínka tvé nadcházející události,
This person is marked as Do Not Contact.,Tato osoba je označena jako Nekontaktovat.,
"This record is already linked to this discussion","Tento záznam je již propojen s touto diskuzí",
Timer,Časovač,
Timer running for {0} — did you forget?,Časovač běží už {0} — nezapomněl(a) jsi?,
"To remove {0}, run:","Pro odebrání {0} spusť:",
Try a different search term,Zkus jiný hledaný výraz,
Two-Factor Authentication,Dvoufaktorové ověření,
"Two-factor authentication is not enabled on this site. Contact your administrator.","Dvoufaktorové ověření není na tomto webu povoleno. Kontaktuj svého administrátora.",
Two-way,Obousměrný,
Type at least 2 characters to search,Pro hledání zadej alespoň 2 znaky,
Type to search...,Piš pro hledání...,
"Unknown notification_type '{0}' for app '{1}'","Neznámý notification_type '{0}' pro aplikaci '{1}'",
Unknown device,Neznámé zařízení,
Unlink user — make external,Odpojit uživatele — nastavit jako externího,
unsynced,nesynchronizováno,
Update,Aktualizovat,
Update password,Aktualizovat heslo,
Updating...,Aktualizace...,
Upload file,Nahrát soubor,
"Upload files like contracts, proposals, or documents.","Nahraj soubory jako smlouvy, nabídky nebo dokumenty.",
Upload photo,Nahrát fotografii,
Uploading...,Nahrávání...,
Uploading…,Nahrávání…,
View entry,Zobrazit záznam,
Website,Web,
Where,Kde,
Work,Práce,
Write a note...,Napiš poznámku...,
Write a note... (not linked to any record),Napiš poznámku... (nepropojeno s žádným záznamem),
You,Ty,
You are not an attendee of this event.,Nejsi účastníkem této události.,
"You can have a maximum of {0} bookmarks","Můžeš mít maximálně {0} záložek",
You can only change status of your own events.,Stav můžeš měnit pouze u svých vlastních událostí.,
You can only delete your own comments,Mazat můžeš pouze své vlastní komentáře,
You can only delete your own events.,Mazat můžeš pouze své vlastní události.,
You can only edit your own events.,Upravovat můžeš pouze své vlastní události.,
You can only edit your own notes,Upravovat můžeš pouze své vlastní poznámky,
"You can only manage attendees on your own events.","Účastníky můžeš spravovat pouze u svých vlastních událostí.",
You can only view your own events.,Zobrazit můžeš pouze své vlastní události.,
"You do not have permission to comment on this record","Nemáš oprávnění komentovat tento záznam",
You have already reacted with {0},Již jsi reagoval(a) pomocí {0},
You have been invited to the following event,Byl(a) jsi pozván(a) na následující událost,
Your attendance,Tvoje účast,
Your response,Tvoje odpověď,
Z→A,Z→A,
Rescheduled event: {0},Přeplánovaná událost: {0},
