source,target,context
Open app switcher,Uygulama değiştiriciyi aç,
Optional,İsteğe bağlı,
optional,isteğe bağlı,
Organizer,Düzenleyici,
Owner,Sahip,
Password updated,Şifre güncellendi,
Passwords don't match,Şifreler eşleşmiyor,
Permission denied,İzin reddedildi,
Phone numbers,Telefon numaraları,
Pin items from any app using the bookmark button in the top bar,Üst çubuktaki yer işareti düğmesini kullanarak herhangi bir uygulamadan öğe sabitle,
Please fill in all password fields,Lütfen tüm şifre alanlarını doldur,
Please log in to access Dock.,Dock'a erişmek için lütfen giriş yap.,
"Please respond to this invitation in the calendar","Lütfen bu davete takvimden yanıt ver",
Postal code,Posta kodu,
Primary,Birincil,
Primary address,Birincil adres,
Privacy Policy,Gizlilik Politikası,
Profile,Profil,
Refresh All,Tümünü Yenile,
"Reminder: {0} — {1} at {2}","Hatırlatma: {0} — {1}, {2}",
Remove Do Not Contact,İletişime Geçilmesin işaretini kaldır,
Remove tag,Etiketi kaldır,
Required,Zorunlu,
required,zorunlu,
Respond in,Şurada yanıtla:,
Restore,Geri yükle,
Restore from archive,Arşivden geri yükle,
Revoking...,İptal ediliyor...,
Room or address,Oda veya adres,
Save,Kaydet,
Saving...,Kaydediliyor...,
Search,Ara,
Search for people to invite...,Davet edilecek kişileri ara...,
Search is temporarily unavailable,Arama geçici olarak kullanılamıyor,
Search results,Arama sonuçları,
Search scope,Arama kapsamı,
Search user by name or email…,Ada veya e-postaya göre kullanıcı ara…,
Searching...,Aranıyor...,
Security,Güvenlik,
"Send an email or add a note to get started.","Başlamak için bir e-posta gönder veya not ekle.",
Session {0}/{1},Oturum {0}/{1},
Sessions,Oturumlar,
Settings,Ayarlar,
Settings not found,Ayarlar bulunamadı,
Share,Paylaş,
Show,Göster,
Show less,Daha az göster,
Social profiles,Sosyal profiller,
"Sourced events can only be edited in the source app.","Kaynaktan gelen etkinlikler yalnızca kaynak uygulamada düzenlenebilir.",
Source Code,Kaynak Kodu,
Start Focus,Odaklanmayı Başlat,
State / Province,Eyalet / İl,
"Street, number","Sokak, numara",
Sync Now,Şimdi Eşitle,
Tag,Etiket,
Tag cannot be empty,Etiket boş olamaz,
Tags,Etiketler,
Target not installed,Hedef kurulu değil,
Task,Görev,
"The settings component could not be loaded. Please reload the page.","Ayarlar bileşeni yüklenemedi. Lütfen sayfayı yeniden yükle.",
"This contact is archived and hidden from the People list.","Bu kişi arşivlenmiş ve Kişiler listesinden gizlenmiştir.",
This is a reminder for your upcoming event,Bu yaklaşan etkinliğin için bir hatırlatmadır,
This person is marked as Do Not Contact.,Bu kişi İletişime Geçilmesin olarak işaretlenmiş.,
"This record is already linked to this discussion","Bu kayıt zaten bu tartışmaya bağlı",
Timer,Zamanlayıcı,
Timer running for {0} — did you forget?,Zamanlayıcı {0} süredir çalışıyor — unutmuş olabilir misin?,
"To remove {0}, run:","{0} kaldırmak için şunu çalıştır:",
Try a different search term,Farklı bir arama terimi dene,
Two-Factor Authentication,İki Faktörlü Kimlik Doğrulama,
"Two-factor authentication is not enabled on this site. Contact your administrator.","Bu sitede iki faktörlü kimlik doğrulama etkin değil. Yöneticinle iletişime geç.",
Two-way,Çift yönlü,
Type at least 2 characters to search,Aramak için en az 2 karakter yaz,
Type to search...,Aramak için yaz...,
"Unknown notification_type '{0}' for app '{1}'","'{1}' uygulaması için bilinmeyen bildirim türü '{0}'",
Unknown device,Bilinmeyen cihaz,
Unlink user — make external,Kullanıcı bağlantısını kaldır — harici yap,
unsynced,eşitlenmemiş,
Update,Güncelle,
Update password,Şifreyi güncelle,
Updating...,Güncelleniyor...,
Upload file,Dosya yükle,
"Upload files like contracts, proposals, or documents.","Sözleşme, teklif veya belge gibi dosyalar yükle.",
Upload photo,Fotoğraf yükle,
Uploading...,Yükleniyor...,
Uploading…,Yükleniyor…,
View entry,Kaydı görüntüle,
Website,Web sitesi,
Where,Nerede,
Work,İş,
Write a note...,Bir not yaz...,
Write a note... (not linked to any record),Bir not yaz... (herhangi bir kayıtla bağlantılı değil),
You,Sen,
You are not an attendee of this event.,Bu etkinliğin katılımcısı değilsin.,
"You can have a maximum of {0} bookmarks","En fazla {0} yer işaretin olabilir",
You can only change status of your own events.,Yalnızca kendi etkinliklerinin durumunu değiştirebilirsin.,
You can only delete your own comments,Yalnızca kendi yorumlarını silebilirsin,
You can only delete your own events.,Yalnızca kendi etkinliklerini silebilirsin.,
You can only edit your own events.,Yalnızca kendi etkinliklerini düzenleyebilirsin.,
You can only edit your own notes,Yalnızca kendi notlarını düzenleyebilirsin,
"You can only manage attendees on your own events.","Yalnızca kendi etkinliklerindeki katılımcıları yönetebilirsin.",
You can only view your own events.,Yalnızca kendi etkinliklerini görüntüleyebilirsin.,
"You do not have permission to comment on this record","Bu kayda yorum yapma iznin yok",
You have already reacted with {0},Zaten {0} ile tepki verdin,
You have been invited to the following event,Aşağıdaki etkinliğe davet edildin,
Your attendance,Katılımın,
Your response,Yanıtın,
Z→A,Z→A,
Rescheduled event: {0},Etkinlik yeniden planlandı: {0},
