source,target,context
Displayed in the top bar,Shfaqet në shiritin e sipërm,
Dock Settings,Cilësimet e Dock,
Done,U krye,
Done editing,Ndryshimi përfundoi,
Drag to reorder {0},Tërhiq për të rirenditur {0},
Edit bookmarks,Ndrysho faqeshënuesit,
e.g. Europe/Berlin,p.sh. Europe/Berlin,
Email,Email,
Enable bookmarks,Aktivizo faqeshënuesit,
Everyone,Të gjithë,
Enable global timer,Aktivizo kronometrin global,
Enable recent items,Aktivizo artikujt e fundit,
Expired,Skaduar,
Expires,Skadon,
Expires: {0},Skadon: {0},
Failed to generate link. Please try again.,Lidhja nuk u gjenerua dot. Provo përsëri.,
Failed to load sessions.,Sesionet nuk u ngarkuan dot.,
Features,Karakteristikat,
Full name,Emri i plotë,
Frappe Desk,Frappe Desk,
Generate link,Gjenero lidhje,
Generating…,Duke gjeneruar…,
Guest Portal,Portali i vizitorëve,
in {0},në {0},
"Install Orga, Micro, or other apps to see cross-app context for your contacts.","Instalo Orga, Micro, ose aplikacione të tjera për të parë kontekstin ndër-aplikacionesh për kontaktet e tua.",
jane@example.com,jane@example.com,
Jane Smith,Jane Smith,
Job title,Pozicioni i punës,
Keep running,Vazhdo ekzekutimin,
Label,Etiketë,
Last accessed,Hyrja e fundit,
Light,E ndritshme,
Limit,Kufiri,
Link expires in:,Lidhja skadon për:,
Loading…,Duke ngarkuar…,
Load more,Ngarko më shumë,
Log out,Dil,
Make private,Bëje private,
Mark all read,Shëno të gjitha si të lexuara,
Mark read,Shëno si të lexuar,
Monday,E hënë,
More fields,Më shumë fusha,
My contacts,Kontaktet e mia,
My Account,Llogaria ime,
My Profile,Profili im,
Never,Asnjëherë,
New contact,Kontakt i ri,
No contacts found,Nuk u gjetën kontakte,
No expiry,Pa skadencë,
None,Asnjë,
No guest sessions yet.,Ende nuk ka sesione vizitorësh.,
No recent items,Nuk ka artikuj të fundit,
No recent items yet,Ende nuk ka artikuj të fundit,
No results for "{0}",Nuk ka rezultate për "{0}",
No results for "{0}" in {1},Nuk ka rezultate për "{0}" në {1},
Notifications,Njoftimet,
Notification unavailable,Njoftimi i padisponueshëm,
Organization Defaults,Parazgjedhjet e organizatës,
Organization settings updated — reload to apply,Cilësimet e organizatës u përditësuan — ringarko për t'i zbatuar,
Org default,Parazgjedhja e org.,
"Password, 2FA, profile picture","Fjalëkalimi, 2FA, foto e profilit",
Pause,Ndalo,
paused,i ndaluar,
People,Persona,
People with access,Personat me akses,
Permissions,Lejet,
Pinned,I fiksuar,
Powered by Tonic,Mundësuar nga Tonic,
Phone,Telefoni,
Private,Private,
Product Manager,Product Manager,
Preferences,Preferencat,
Read,Lexo,
Recent,Të fundit,
Reload,Ringarko,
Remove bookmark,Hiq faqeshënuesin,
Remove from shared,Hiq nga të ndarat,
Remove from recent,Hiq nga të fundit,
Resume,Rifillo,
Retry,Riprovo,
Revoke,Revoko,
Revoked,I revokuar,
Revoke session,Revoko sesionin,
Revoking…,Duke revokuar…,
Saved,U ruajt,
Save failed,Ruajtja dështoi,
Save organization settings,Ruaj cilësimet e organizatës,
Saving…,Duke ruajtur…,
Search...,Kërko...,
"Search by name, email, or phone…","Kërko sipas emrit, emailit, ose telefonit…",
Search users...,Kërko përdorues...,
Share {0} {1},Ndaj {0} {1},
Submit,Dërgo,
Search in All apps,Kërko në të gjitha aplikacionet,
Search unavailable,Kërkimi i padisponueshëm,
selected,zgjedhur,
Share "{0}",Ndaj "{0}",
Share with team,Ndaj me ekipin,
Shared,E ndarë,
Shared with team,E ndarë me ekipin,
Share with client,Ndaj me klientin,
Showing {0} of {1} sessions,Duke shfaqur {0} nga {1} sesione,
Site label,Etiketa e faqes,
Sort: A–Z — click for last modified,Rendit: A–Z — kliko për ndryshimin e fundit,
Sort: last modified — click for A–Z,Rendit: ndryshimi i fundit — kliko për A–Z,
Start,Fillo,
Start Timer,Fillo kronometrin,
Status,Statusi,
Stop,Ndalo,
Stop & Save,Ndalo dhe ruaj,
Sunday,E diel,
System,Sistemi,
Theme,Tema,
Theme preference,Preferenca e temës,
This email is already on,Ky email është tashmë aktiv,
This link has been deactivated.,Kjo lidhje është çaktivizuar.,
This link has expired. Please ask the sender for a new link.,Kjo lidhje ka skaduar. Kërko nga dërguesi një lidhje të re.,
This link is invalid or has been removed.,Kjo lidhje është e pavlefshme ose është hequr.,
Time,Koha,
Time entry saved,Regjistrimi i kohës u ruajt,
Timer unavailable,Kronometri i padisponueshëm,
Timezone,Zona orare,
total,gjithsej,
Try again,Provo përsëri,
Unread,Të palexuara,
Open calendar,Hap kalendarin,
Open in Desk,Hap në Desk,
Open in {0},Hap në {0},
User menu,Menyja e përdoruesit,
View existing →,Shiko ekzistuesin →,
Visibility,Dukshmëria,
View,Shiko,
View all notifications,Shiko të gjitha njoftimet,
View time entry,Shiko regjistrimin e kohës,
Week starts on,Java fillon të,
Write,Shkruaj,
What are you working on?,Me çfarë po merresh?,
You're all caught up,Je në rregull me të gjitha,
Your Preferences,Preferencat e tua,
Your timer has been running for {0},Kronometri yt ka qenë aktiv për {0},
Actions,Veprimet,
Add details about this event...,Shto detaje për këtë ngjarje...,
Add event,Shto ngjarje,
Agenda,Axhenda,
All day,Gjithë ditën,
Calendar,Kalendari,
Create Event,Krijo ngjarje,
Create in:,Krijo në:,
Day,Ditë,
Deadline,Afati,
Delete Event,Fshi ngjarjen,
Delete this event? This cannot be undone.,Fshi këtë ngjarje? Ky veprim nuk mund të zhbëhet.,
Deleting…,Duke fshirë…,
Description,Përshkrimi,
Details,Detajet,
End,Fundi,
Event,Ngjarje,
Event title,Titulli i ngjarjes,
Failed to create event,Ngjarja nuk u krijua dot,
Failed to delete event,Ngjarja nuk u fshi dot,
Manage this event in,Menaxho këtë ngjarje në,
Meeting,Takim,
Milestone,Pikë referimi,
Month,Muaj,
My calendars,Kalendarët e mi,
New Event,Ngjarje e re,
No actions available,Nuk ka veprime të disponueshme,
No events,Nuk ka ngjarje,
Open in,Hap në,
Other,Tjetër,
Permanently remove this event,Hiq përgjithmonë këtë ngjarje,
Review,Rishikim,
Source,Burimi,
Start date/time is required,Data/ora e fillimit është e detyrueshme,
Title,Titulli,
Title is required,Titulli është i detyrueshëm,
Today,Sot,
Type,Lloji,
View full details in the source app,Shiko detajet e plota në aplikacionin burimor,
Week,Javë,
When,Kur,
{0} available,{0} të disponueshëm,
Available,I disponueshëm,
Configure Frappe Manager to enable one-click updates.,Konfiguro Frappe Manager për të aktivizuar përditësimet me një klik.,
Copy command,Kopjo komandën,
Ecosystem Apps,Aplikacionet e ekosistemit,
Failed,Dështoi,
Install,Instalo,
Installed,I instaluar,
Learn more,Mëso më shumë,
No apps found,Nuk u gjetën aplikacione,
not installed,i painstaluar,
Open,Hap,
Pro available,Pro i disponueshëm,
Queued…,Në radhë…,
Refresh,Rifresko,
Remove,Hiq,
Remove {0}? This will uninstall the app and may affect data.,Hiq {0}? Kjo do të çinstalojë aplikacionin dhe mund të ndikojë të dhënat.,
Restart required,Kërkohet rinisje,
Restarting…,Duke rinisur…,
"To install {0}, run:","Për të instaluar {0}, ekzekuto:",
"To update {0}, run:","Për të përditësuar {0}, ekzekuto:",
Update {0} from v{1} to {2}? This will restart Frappe.,Përditëso {0} nga v{1} në {2}? Kjo do të rinisë Frappe.,
Update to {0},Përditëso në {0},
Updated,I përditësuar,
Updating…,Duke përditësuar…,
Up to date,I përditësuar,
to version,në versionin,
For whom?,Për kë?,
Working on?,Me çfarë po punon?,
Search contacts...,Kërko kontakte...,
Select type...,Zgjidh llojin...,
Context,Konteksti,
Contact,Kontakt,
Context Type,Lloji i kontekstit,
Activity,Aktiviteti,
Activity will appear here as you and your team work across ecosystem apps.,Aktiviteti do të shfaqet këtu ndërsa ti dhe ekipi yt punoni nëpër aplikacionet e ekosistemit.,
Acknowledge,Konfirmo,
All apps,Të gjitha aplikacionet,
All Discussions,Të gjitha diskutimet,
All types,Të gjitha llojet,
Archived,I arkivuar,
Cancel,Anulo,
Celebrate,Festo,
Comments,Komentet,
Create Discussion,Krijo diskutim,
Creating…,Duke krijuar…,
Ctrl+Enter to send,Ctrl+Enter për të dërguar,
Decision,Vendim,
Discussion not found,Diskutimi nuk u gjet,
Discussion title,Titulli i diskutimit,
Discussions,Diskutimet,
Flag,Sinjalizo,
General,Të përgjithshme,
just now,tani,
Keep commenting,Vazhdo të komentosh,
Linked Records,Regjistrime të lidhura,
Linked to,I lidhur me,
Load more,Ngarko më shumë,
Loading…,Duke ngarkuar…,
Meeting Protocol,Protokolli i takimit,
Mentioned,I përmendur,
New Discussion,Diskutim i ri,
No activity yet,Ende nuk ka aktivitet,
No comments yet,Ende nuk ka komente,
No discussions found,Nuk u gjetën diskutime,
No discussions yet,Ende nuk ka diskutime,
Note,Shënim,
Notes,Shënimet,
Participants,Pjesëmarrësit,
Pin,Fikso,
Pinned,I fiksuar,
Proposal,Propozim,
Protocol,Protokolli,
Reopen,Rihap,
Replies,Përgjigjet,
Reply,Përgjigju,
Replying to comment,Duke iu përgjigjur komentit,
Resolve,Zgjidh,
Resolve Discussion,Zgjidh diskutimin,
Resolved,I zgjidhur,
Resolution,Zgjidhja,
Resolution summary...,Përmbledhja e zgjidhjes...,
Retrospective,Retrospektivë,
Search discussions...,Kërko diskutime...,
Seen,Parë,
Send,Dërgo,
Start Discussion,Fillo diskutimin,
Unpin,Çfikso,
Write a comment...,Shkruaj një koment...,
Write your discussion content...,Shkruaj përmbajtjen e diskutimit...,
resolved,i zgjidhur,
unread,i palexuar,
{0} mentioned you in a comment,{0} të përmendi në një koment,
{0} is already an attendee.,{0} është tashmë pjesëmarrës.,
{0} is not an attendee.,{0} nuk është pjesëmarrës.,
{0} is not installed,{0} nuk është i instaluar,
{0} results found,{0} rezultate u gjetën,
+ Add tags,+ Shto etiketa,
A→Z,A→Z,
Accept,Prano,
Action failed,Veprimi dështoi,
Active now,Aktiv tani,
Add a note,Shto një shënim,
"Add a note to keep track of details about this contact.","Shto një shënim për të mbajtur shënim detajet e këtij kontakti.",
Add address,Shto adresë,
Add another address,Shto një adresë tjetër,
Add birthday,Shto ditëlindjen,
Add company,Shto kompani,
Add job title,Shto pozicionin e punës,
Add more tags...,Shto më shumë etiketa...,
Add tags...,Shto etiketa...,
"Address is not linked to this contact","Adresa nuk është e lidhur me këtë kontakt",
"Address line 1, city, and country are required","Rreshti 1 i adresës, qyteti, dhe shteti janë të detyrueshme",
ago,më parë,
All companies,Të gjitha kompanitë,
All day event,Ngjarje gjithëditore,
"Apartment, suite, etc.","Apartament, suitë, etj.",
Apps,Aplikacionet,
Archive contact,Arkivo kontaktin,
Attendees,Pjesëmarrësit,
available,i disponueshëm,
Best regards,Me respekt,
Bookmarks,Faqeshënuesit,
"Both proposed start and end times are required.","Të dyja kohët e propozuara të fillimit dhe fundit janë të detyrueshme.",
Break,Pushim,
Bridge not registered,Ura nuk është e regjistruar,
Calendar Settings,Cilësimet e kalendarit,
Call,Thirrje,
Cannot change bookmark owner,Pronari i faqeshënuesit nuk mund të ndryshohet,
Cannot revoke your current session,Sesioni yt aktual nuk mund të revokohet,
Change Password,Ndrysho fjalëkalimin,
Change photo,Ndrysho foton,
Check Status,Kontrollo statusin,
City,Qyteti,
Clear,Pastro,
Clear filters,Pastro filtrat,
Close search,Mbyll kërkimin,
Cmd+Enter to save,Cmd+Enter për të ruajtur,
Coming soon,Së shpejti,
Coming up!,Po vjen!,
Comment,Koment,
Community Edition,Edicioni komunitar,
Complete,I plotë,
Confirm new password,Konfirmo fjalëkalimin e ri,
Copy,Kopjo,
Could not load notes,Shënimet nuk u ngarkuan dot,
Country,Shteti,
"Country '{0}' not found. Please select a valid country.","Shteti '{0}' nuk u gjet. Zgjidh një shtet të vlefshëm.",
Create a contact to get started,Krijo një kontakt për të filluar,
Created event: {0},Ngjarja u krijua: {0},
Creating...,Duke krijuar...,
Current,Aktual,
Current password,Fjalëkalimi aktual,
Current password is incorrect,Fjalëkalimi aktual është i pasaktë,
Currency,Monedha,
Date,Data,
Decline,Refuzo,
Department,Departamenti,
Do Not Contact,Mos kontakto,
Dock,Dock,
Download,Shkarko,
"e.g. en, fr, de","p.sh. en, fr, de",
Edit,Ndrysho,
Edit address,Ndrysho adresën,
Edit Timer,Ndrysho kronometrin,
Email addresses,Adresat e emailit,
Enabled,I aktivizuar,
"End time was before start time. Adjusted to 1 hour after start.","Koha e fundit ishte para kohës së fillimit. U rregullua 1 orë pas fillimit.",
Error,Gabim,
Event '{0}' status changed to {1},Statusi i ngjarjes '{0}' u ndryshua në {1},
Event Type,Lloji i ngjarjes,
events,ngjarje,
External,I jashtëm,
External — no user account,I jashtëm — pa llogari përdoruesi,
Failed to change password,Fjalëkalimi nuk u ndryshua dot,
Failed to check status,Statusi nuk u kontrollua dot,
Failed to load apps,Aplikacionet nuk u ngarkuan dot,
Failed to load settings,Cilësimet nuk u ngarkuan dot,
"Field '{0}' is not editable","Fusha '{0}' nuk është e ndryshueshme",
Files,Skedarët,
First Name,Emri,
Focus,Përqendrim,
"Frappe Manager URL is not configured in Dock Settings.","URL-ja e Frappe Manager nuk është konfiguruar në Cilësimet e Dock.",
Hello {0},Përshëndetje {0},
Inactive,Joaktiv,
Integrations,Integrimet,
Internal,I brendshëm,
Internal — has a user account,I brendshëm — ka llogari përdoruesi,
Invalid RSVP status,Status i pavlefshëm RSVP,
Invalid status,Status i pavlefshëm,
"Invalid status. Must be one of: {0}","Status i pavlefshëm. Duhet të jetë një nga: {0}",
"Invitation: {0} — {1} at {2}","Ftesë: {0} — {1} në {2}",
Invite People,Fto persona,
Join meeting →,Hyr në takim →,
Language,Gjuha,
Last activity,Aktiviteti i fundit,
Last modified,Ndryshimi i fundit,
Last Name,Mbiemri,
Last sync,Sinkronizimi i fundit,
Link user account,Lidh llogarinë e përdoruesit,
Linked records,Regjistrime të lidhura,
Loading settings...,Duke ngarkuar cilësimet...,
Loading...,Duke ngarkuar...,
Location,Vendndodhja,
Mark Do Not Contact,Shëno si Mos Kontakto,
Maybe,Ndoshta,
Meeting Link,Lidhja e takimit,
Meeting title,Titulli i takimit,
Meeting URL,URL-ja e takimit,
Mine,E imja,
Modified,I ndryshuar,
navigate,navigo,
New note,Shënim i ri,
New password,Fjalëkalimi i ri,
new tab,skedë e re,
New tag,Etiketë e re,
No active sessions found,Nuk u gjetën sesione aktive,
No activity,Nuk ka aktivitet,
No attendees,Nuk ka pjesëmarrës,
No bookmarks yet,Ende nuk ka faqeshënues,
No bridges registered,Nuk ka ura të regjistruara,
No contacts match these filters,Asnjë kontakt nuk përputhet me këto filtra,
No file uploaded,Asnjë skedar nuk u ngarkua,
No files attached,Nuk ka skedarë të bashkangjitur,
No notes yet,Ende nuk ka shënime,
No results found,Nuk u gjetën rezultate,
No settings registered for this app.,Nuk ka cilësime të regjistruara për këtë aplikacion.,
No status endpoint declared,Nuk ka pikë fundore statusi të deklaruar,
No sync endpoint declared,Nuk ka pikë fundore sinkronizimi të deklaruar,
No tags found,Nuk u gjetën etiketa,
Not checked,I pakontrolluar,
Not configured,I pakonfiguruar,
Not permitted,Nuk lejohet,
Note content cannot be empty,Përmbajtja e shënimit nuk mund të jetë bosh,
Notification Settings,Cilësimet e njoftimeve,
Number format,Formati i numrave,
One-way,Njëkahësh,
"Only native Dock events can be deleted here.","Vetëm ngjarjet origjinale të Dock mund të fshihen këtu.",
"Only System Manager can trigger bridge sync","Vetëm Menaxheri i Sistemit mund të aktivizojë sinkronizimin e urës",
"Only System Manager can view sync logs","Vetëm Menaxheri i Sistemit mund të shohë regjistrat e sinkronizimit",
"Only the contact owner can change the photo","Vetëm pronari i kontaktit mund të ndryshojë foton",
"Only the contact owner can edit this contact","Vetëm pronari i kontaktit mund ta ndryshojë këtë kontakt",
"Only the event organizer can send invitations.","Vetëm organizatori i ngjarjes mund të dërgojë ftesa.",
"Only the session creator or a Dock Manager can revoke sessions","Vetëm krijuesi i sesionit ose një Menaxher Dock mund të revokojë sesione",
open,i hapur,
Open app switcher,Hap ndërruesin e aplikacioneve,
Optional,Opsionale,
optional,opsionale,
Organizer,Organizatori,
Owner,Pronari,
Password updated,Fjalëkalimi u përditësua,
Passwords don't match,Fjalëkalimet nuk përputhen,
Permission denied,Leja u refuzua,
Phone numbers,Numrat e telefonit,
Pin items from any app using the bookmark button in the top bar,Fikso artikuj nga çdo aplikacion duke përdorur butonin e faqeshënuesve në shiritin e sipërm,
Please fill in all password fields,Plotëso të gjitha fushat e fjalëkalimit,
Please log in to access Dock.,Kyçu për të hyrë në Dock.,
"Please respond to this invitation in the calendar","Përgjigju kësaj ftese në kalendar",
Postal code,Kodi postar,
Primary,Kryesore,
Primary address,Adresa kryesore,
Privacy Policy,Politika e Privatësisë,
Profile,Profili,
Refresh All,Rifresko të gjitha,
"Reminder: {0} — {1} at {2}","Kujtesë: {0} — {1} në {2}",
Remove Do Not Contact,Hiq Mos Kontakto,
Remove tag,Hiq etiketën,
Required,E detyrueshme,
required,e detyrueshme,
Respond in,Përgjigju në,
Restore,Rikthe,
Restore from archive,Rikthe nga arkivi,
Revoking...,Duke revokuar...,
Room or address,Salla ose adresa,
Save,Ruaj,
Saving...,Duke ruajtur...,
Search,Kërko,
Search for people to invite...,Kërko persona për të ftuar...,
Search is temporarily unavailable,Kërkimi është përkohësisht i padisponueshëm,
Search results,Rezultatet e kërkimit,
Search scope,Rrethi i kërkimit,
Search user by name or email…,Kërko përdorues sipas emrit ose emailit…,
Searching...,Duke kërkuar...,
Security,Siguria,
"Send an email or add a note to get started.","Dërgo një email ose shto një shënim për të filluar.",
Session {0}/{1},Sesioni {0}/{1},
Sessions,Sesionet,
Settings,Cilësimet,
Settings not found,Cilësimet nuk u gjetën,
Share,Ndaj,
Show,Shfaq,
Show less,Shfaq më pak,
Social profiles,Profilet sociale,
"Sourced events can only be edited in the source app.","Ngjarjet e importuara mund të ndryshohen vetëm në aplikacionin burimor.",
Source Code,Kodi burimor,
Start Focus,Fillo përqendrimin,
State / Province,Qarku / Rajoni,
"Street, number","Rruga, numri",
Sync Now,Sinkronizo tani,
Tag,Etiketë,
Tag cannot be empty,Etiketa nuk mund të jetë bosh,
Tags,Etiketat,
Target not installed,Objektivi nuk është i instaluar,
Task,Detyrë,
"The settings component could not be loaded. Please reload the page.","Komponenti i cilësimeve nuk u ngarkua dot. Ringarko faqen.",
"This contact is archived and hidden from the People list.","Ky kontakt është i arkivuar dhe i fshehur nga lista e Personave.",
This is a reminder for your upcoming event,Kjo është një kujtesë për ngjarjen tënde të ardhshme,
This person is marked as Do Not Contact.,Ky person është shënuar si Mos Kontakto.,
"This record is already linked to this discussion","Ky regjistrim është tashmë i lidhur me këtë diskutim",
Timer,Kronometri,
Timer running for {0} — did you forget?,Kronometri ka qenë aktiv për {0} — mos harrove?,
"To remove {0}, run:","Për të hequr {0}, ekzekuto:",
Try a different search term,Provo një term tjetër kërkimi,
Two-Factor Authentication,Vërtetimi me dy faktorë,
"Two-factor authentication is not enabled on this site. Contact your administrator.","Vërtetimi me dy faktorë nuk është i aktivizuar në këtë faqe. Kontakto administratorin.",
Two-way,Dykahësh,
Type at least 2 characters to search,Shkruaj të paktën 2 karaktere për të kërkuar,
Type to search...,Shkruaj për të kërkuar...,
"Unknown notification_type '{0}' for app '{1}'","Lloj i panjohur njoftimi '{0}' për aplikacionin '{1}'",
Unknown device,Pajisje e panjohur,
Unlink user — make external,Shkëput përdoruesin — bëje të jashtëm,
unsynced,i pasinkronizuar,
Update,Përditëso,
Update password,Përditëso fjalëkalimin,
Updating...,Duke përditësuar...,
Upload file,Ngarko skedar,
"Upload files like contracts, proposals, or documents.","Ngarko skedarë si kontrata, propozime, ose dokumente.",
Upload photo,Ngarko foto,
Uploading...,Duke ngarkuar...,
Uploading…,Duke ngarkuar…,
View entry,Shiko regjistrimin,
Website,Faqja e internetit,
Where,Ku,
Work,Punë,
Write a note...,Shkruaj një shënim...,
Write a note... (not linked to any record),Shkruaj një shënim... (i palidhur me ndonjë regjistrim),
You,Ti,
You are not an attendee of this event.,Nuk je pjesëmarrës i kësaj ngjarjeje.,
"You can have a maximum of {0} bookmarks","Mund të kesh maksimumi {0} faqeshënues",
You can only change status of your own events.,Mund të ndryshosh statusin vetëm të ngjarjeve të tua.,
You can only delete your own comments,Mund të fshish vetëm komentet e tua,
You can only delete your own events.,Mund të fshish vetëm ngjarjet e tua.,
You can only edit your own events.,Mund të ndryshosh vetëm ngjarjet e tua.,
You can only edit your own notes,Mund të ndryshosh vetëm shënimet e tua,
"You can only manage attendees on your own events.","Mund të menaxhosh pjesëmarrësit vetëm në ngjarjet e tua.",
You can only view your own events.,Mund të shikosh vetëm ngjarjet e tua.,
"You do not have permission to comment on this record","Nuk ke leje për të komentuar në këtë regjistrim",
You have already reacted with {0},Ke reaguar tashmë me {0},
You have been invited to the following event,Je ftuar në ngjarjen e mëposhtme,
Your attendance,Pjesëmarrja jote,
Your response,Përgjigja jote,
Z→A,Z→A,
Rescheduled event: {0},Ngjarja u riplanifikua: {0},
