source,target,context
No results for "{0}",ບໍ່ມີຜົນລັບສຳລັບ "{0}",
No results for "{0}" in {1},ບໍ່ມີຜົນລັບສຳລັບ "{0}" ໃນ {1},
Notifications,ການແຈ້ງເຕືອນ,
Notification unavailable,ການແຈ້ງເຕືອນບໍ່ສາມາດໃຊ້ໄດ້,
Organization Defaults,ຄ່າເລີ່ມຕົ້ນອົງກອນ,
Organization settings updated — reload to apply,ການຕັ້ງຄ່າອົງກອນອັບເດດແລ້ວ — ໂຫຼດໃໝ່ເພື່ອນຳໃຊ້,
Org default,ຄ່າເລີ່ມຕົ້ນອົງກອນ,
"Password, 2FA, profile picture","ລະຫັດຜ່ານ, 2FA, ຮູບໂປຣໄຟລ໌",
Pause,ຢຸດຊົ່ວຄາວ,
paused,ຢຸດຊົ່ວຄາວແລ້ວ,
People,ຄົນ,
People with access,ຄົນທີ່ມີສິດເຂົ້າເຖິງ,
Permissions,ສິດ,
Pinned,ປັກໝຸດແລ້ວ,
Powered by Tonic,ຂັບເຄື່ອນໂດຍ Tonic,
Phone,ໂທລະສັບ,
Private,ສ່ວນຕົວ,
Product Manager,Product Manager,
Preferences,ການຕັ້ງຄ່າສ່ວນຕົວ,
Read,ອ່ານ,
Recent,ຫຼ້າສຸດ,
Reload,ໂຫຼດໃໝ່,
Remove bookmark,ລຶບບຸກມາກ,
Remove from shared,ລຶບຈາກການແບ່ງປັນ,
Remove from recent,ລຶບຈາກຫຼ້າສຸດ,
Resume,ສືບຕໍ່,
Retry,ລອງໃໝ່,
Revoke,ຖອນ,
Revoked,ຖອນແລ້ວ,
Revoke session,ຖອນເຊດຊັນ,
Revoking…,ກຳລັງຖອນ…,
Saved,ບັນທຶກແລ້ວ,
Save failed,ບັນທຶກລ້ົມເຫຼວ,
Save organization settings,ບັນທຶກການຕັ້ງຄ່າອົງກອນ,
Saving…,ກຳລັງບັນທຶກ…,
Search...,ຊອກຫາ...,
"Search by name, email, or phone…","ຊອກຫາຕາມຊື່, ອີເມລ ຫຼືໂທລະສັບ…",
Search users...,ຊອກຫາຜູ້ໃຊ້...,
Share {0} {1},ແບ່ງປັນ {0} {1},
Submit,ສົ່ງ,
Search in All apps,ຊອກຫາໃນແອັບທັງໝົດ,
Search unavailable,ການຊອກຫາບໍ່ສາມາດໃຊ້ໄດ້,
selected,ເລືອກແລ້ວ,
Share "{0}",ແບ່ງປັນ "{0}",
Share with team,ແບ່ງປັນກັບທີມ,
Shared,ແບ່ງປັນແລ້ວ,
Shared with team,ແບ່ງປັນກັບທີມແລ້ວ,
Share with client,ແບ່ງປັນກັບລູກຄ້າ,
Showing {0} of {1} sessions,ສະແດງ {0} ຈາກ {1} ເຊດຊັນ,
Site label,ປ້າຍເວັບໄຊ,
Sort: A–Z — click for last modified,ຈັດລຽງ: A–Z — ຄລິກສຳລັບແກ້ໄຂຫຼ້າສຸດ,
Sort: last modified — click for A–Z,ຈັດລຽງ: ແກ້ໄຂຫຼ້າສຸດ — ຄລິກສຳລັບ A–Z,
Start,ເລີ່ມ,
Start Timer,ເລີ່ມໂມງຈັບເວລາ,
Status,ສະຖານະ,
Stop,ຢຸດ,
Stop & Save,ຢຸດ ແລະບັນທຶກ,
Sunday,ວັນອາທິດ,
System,ລະບົບ,
Theme,ຮູບແບບ,
Theme preference,ການຕັ້ງຄ່າຮູບແບບ,
This email is already on,ອີເມລນີ້ມີຢູ່ແລ້ວ,
This link has been deactivated.,ລິ້ງນີ້ຖືກປິດໃຊ້ງານແລ້ວ.,
This link has expired. Please ask the sender for a new link.,ລິ້ງນີ້ໝົດອາຍຸແລ້ວ. ກະລຸນາຂໍລິ້ງໃໝ່ຈາກຜູ້ສົ່ງ.,
This link is invalid or has been removed.,ລິ້ງນີ້ບໍ່ຖືກຕ້ອງ ຫຼືຖືກລຶບແລ້ວ.,
Time,ເວລາ,
Time entry saved,ບັນທຶກເວລາບັນທຶກແລ້ວ,
Timer unavailable,ໂມງຈັບເວລາບໍ່ສາມາດໃຊ້ໄດ້,
Timezone,ເຂດເວລາ,
total,ລວມ,
Try again,ລອງໃໝ່,
Unread,ຍັງບໍ່ອ່ານ,
Open calendar,ເປີດປະຕິທິນ,
Open in Desk,ເປີດໃນ Desk,
Open in {0},ເປີດໃນ {0},
User menu,ເມນູຜູ້ໃຊ້,
View existing →,ເບິ່ງທີ່ມີຢູ່ →,
Visibility,ການເບິ່ງເຫັນ,
View,ເບິ່ງ,
View all notifications,ເບິ່ງການແຈ້ງເຕືອນທັງໝົດ,
View time entry,ເບິ່ງບັນທຶກເວລາ,
Week starts on,ອາທິດເລີ່ມວັນ,
Write,ຂຽນ,
What are you working on?,ທ່ານກຳລັງເຮັດຫຍັງ?,
You're all caught up,ທ່ານໄດ້ຮັບທັງໝົດແລ້ວ,
Your Preferences,ການຕັ້ງຄ່າຂອງທ່ານ,
Your timer has been running for {0},ໂມງຈັບເວລາຂອງທ່ານແລ່ນມາ {0} ແລ້ວ,
Actions,ການກະທຳ,
Add details about this event...,ເພີ່ມລາຍລະອຽດກ່ຽວກັບເຫດການນີ້...,
Add event,ເພີ່ມເຫດການ,
Agenda,ວາລະ,
All day,ທັງມື້,
Calendar,ປະຕິທິນ,
Create Event,ສ້າງເຫດການ,
Create in:,ສ້າງໃນ:,
Day,ມື້,
Deadline,ກຳນົດເວລາ,
Delete Event,ລຶບເຫດການ,
Delete this event? This cannot be undone.,ລຶບເຫດການນີ້? ການນີ້ບໍ່ສາມາດຍ້ອນກັບໄດ້.,
Deleting…,ກຳລັງລຶບ…,
Description,ລາຍລະອຽດ,
Details,ລາຍລະອຽດ,
End,ສິ້ນສຸດ,
Event,ເຫດການ,
Event title,ຫົວຂໍ້ເຫດການ,
Failed to create event,ລ້ົມເຫຼວໃນການສ້າງເຫດການ,
Failed to delete event,ລ້ົມເຫຼວໃນການລຶບເຫດການ,
Manage this event in,ຈັດການເຫດການນີ້ໃນ,
Meeting,ກອງປະຊຸມ,
Milestone,ເຫດການສຳຄັນ,
Month,ເດືອນ,
My calendars,ປະຕິທິນຂອງຂ້ອຍ,
New Event,ເຫດການໃໝ່,
No actions available,ບໍ່ມີການກະທຳທີ່ໃຊ້ໄດ້,
No events,ບໍ່ມີເຫດການ,
Open in,ເປີດໃນ,
Other,ອື່ນໆ,
Permanently remove this event,ລຶບເຫດການນີ້ຖາວອນ,
Review,ທົບທວນ,
Source,ແຫຼ່ງ,
Start date/time is required,ວັນທີ/ເວລາເລີ່ມຕົ້ນຕ້ອງລະບຸ,
Title,ຫົວຂໍ້,
Title is required,ຫົວຂໍ້ຕ້ອງລະບຸ,
Today,ມື້ນີ້,
Type,ປະເພດ,
View full details in the source app,ເບິ່ງລາຍລະອຽດເຕັມໃນແອັບແຫຼ່ງ,
Week,ອາທິດ,
When,ເມື່ອໃດ,
{0} available,{0} ມີໃຫ້ໃຊ້,
Available,ມີໃຫ້ໃຊ້,
Configure Frappe Manager to enable one-click updates.,ຕັ້ງຄ່າ Frappe Manager ເພື່ອເປີດການອັບເດດດ້ວຍຄລິກດຽວ.,
Copy command,ຄັດລອກຄຳສັ່ງ,
Ecosystem Apps,ແອັບລະບົບນິເວດ,
Failed,ລ້ົມເຫຼວ,
Install,ຕິດຕັ້ງ,
Installed,ຕິດຕັ້ງແລ້ວ,
Learn more,ຮຽນຮູ້ເພີ່ມເຕີມ,
No apps found,ບໍ່ພົບແອັບ,
not installed,ບໍ່ໄດ້ຕິດຕັ້ງ,
Open,ເປີດ,
Pro available,Pro ມີໃຫ້ໃຊ້,
Queued…,ຢູ່ໃນຄິວ…,
Refresh,ໂຫຼດໃໝ່,
Remove,ລຶບ,
Remove {0}? This will uninstall the app and may affect data.,ລຶບ {0}? ການນີ້ຈະຖອນແອັບ ແລະອາດສົ່ງຜົນຕໍ່ຂໍ້ມູນ.,
Restart required,ຕ້ອງເລີ່ມລະບົບໃໝ່,
Restarting…,ກຳລັງເລີ່ມລະບົບໃໝ່…,
"To install {0}, run:","ເພື່ອຕິດຕັ້ງ {0}, ແລ່ນ:",
"To update {0}, run:","ເພື່ອອັບເດດ {0}, ແລ່ນ:",
Update {0} from v{1} to {2}? This will restart Frappe.,ອັບເດດ {0} ຈາກ v{1} ເປັນ {2}? ການນີ້ຈະເລີ່ມ Frappe ໃໝ່.,
Update to {0},ອັບເດດເປັນ {0},
Updated,ອັບເດດແລ້ວ,
Updating…,ກຳລັງອັບເດດ…,
Up to date,ເປັນປັດຈຸບັນ,
to version,ເປັນເວີຊັນ,
For whom?,ສຳລັບໃຜ?,
Working on?,ກຳລັງເຮັດຫຍັງ?,
Search contacts...,ຊອກຫາຜູ້ຕິດຕໍ່...,
Select type...,ເລືອກປະເພດ...,
Context,ບໍລິບົດ,
Contact,ຜູ້ຕິດຕໍ່,
Context Type,ປະເພດບໍລິບົດ,
Activity,ກິດຈະກຳ,
Activity will appear here as you and your team work across ecosystem apps.,ກິດຈະກຳຈະປະກົດຢູ່ນີ້ເມື່ອທ່ານ ແລະທີມຂອງທ່ານເຮັດວຽກຂ້າມແອັບລະບົບນິເວດ.,
Acknowledge,ຮັບຮູ້,
All apps,ແອັບທັງໝົດ,
All Discussions,ການສົນທະນາທັງໝົດ,
All types,ທຸກປະເພດ,
Archived,ເກັບໄວ້ແລ້ວ,
Cancel,ຍົກເລີກ,
Celebrate,ສະເຫຼີມສະຫຼອງ,
Comments,ຄຳເຫັນ,
Create Discussion,ສ້າງການສົນທະນາ,
Creating…,ກຳລັງສ້າງ…,
Ctrl+Enter to send,Ctrl+Enter ເພື່ອສົ່ງ,
Decision,ການຕັດສິນໃຈ,
Discussion not found,ບໍ່ພົບການສົນທະນາ,
Discussion title,ຫົວຂໍ້ການສົນທະນາ,
Discussions,ການສົນທະນາ,
Flag,ທຸງ,
General,ທົ່ວໄປ,
just now,ຫາກໍ,
Keep commenting,ສືບຕໍ່ຄຳເຫັນ,
Linked Records,ບັນທຶກທີ່ເຊື່ອມຕໍ່,
Linked to,ເຊື່ອມຕໍ່ກັບ,
Load more,ໂຫຼດເພີ່ມ,
Loading…,ກຳລັງໂຫຼດ…,
Meeting Protocol,ບົດປະຊຸມ,
Mentioned,ກ່າວເຖິງ,
New Discussion,ການສົນທະນາໃໝ່,
No activity yet,ຍັງບໍ່ມີກິດຈະກຳ,
No comments yet,ຍັງບໍ່ມີຄຳເຫັນ,
No discussions found,ບໍ່ພົບການສົນທະນາ,
No discussions yet,ຍັງບໍ່ມີການສົນທະນາ,
Note,ບັນທຶກ,
Notes,ບັນທຶກ,
Participants,ຜູ້ເຂົ້າຮ່ວມ,
Pin,ປັກໝຸດ,
Pinned,ປັກໝຸດແລ້ວ,
Proposal,ຂໍ້ສະເໜີ,
Protocol,ພິທີການ,
Reopen,ເປີດໃໝ່,
Replies,ການຕອບກັບ,
Reply,ຕອບກັບ,
Replying to comment,ກຳລັງຕອບຄຳເຫັນ,
Resolve,ແກ້ໄຂ,
Resolve Discussion,ແກ້ໄຂການສົນທະນາ,
Resolved,ແກ້ໄຂແລ້ວ,
Resolution,ການແກ້ໄຂ,
Resolution summary...,ສະຫຼຸບການແກ້ໄຂ...,
Retrospective,ການທົບທວນຄືນ,
Search discussions...,ຊອກຫາການສົນທະນາ...,
Seen,ເຫັນແລ້ວ,
Send,ສົ່ງ,
Start Discussion,ເລີ່ມການສົນທະນາ,
Unpin,ຖອນໝຸດ,
Write a comment...,ຂຽນຄຳເຫັນ...,
Write your discussion content...,ຂຽນເນື້ອຫາການສົນທະນາຂອງທ່ານ...,
resolved,ແກ້ໄຂແລ້ວ,
unread,ຍັງບໍ່ອ່ານ,
{0} mentioned you in a comment,{0} ກ່າວເຖິງທ່ານໃນຄຳເຫັນ,
{0} is already an attendee.,{0} ເປັນຜູ້ເຂົ້າຮ່ວມແລ້ວ.,
{0} is not an attendee.,{0} ບໍ່ແມ່ນຜູ້ເຂົ້າຮ່ວມ.,
{0} is not installed,{0} ບໍ່ໄດ້ຕິດຕັ້ງ,
{0} results found,ພົບ {0} ຜົນລັບ,
+ Add tags,+ ເພີ່ມປ້າຍ,
A→Z,A→Z,
Accept,ຍອมຮັບ,
Action failed,ການກະທຳລ້ົມເຫຼວ,
Active now,ເຄື່ອນໄຫວຢູ່,
Add a note,ເພີ່ມບັນທຶກ,
"Add a note to keep track of details about this contact.","ເພີ່ມບັນທຶກເພື່ອຕິດຕາມລາຍລະອຽດກ່ຽວກັບຜູ້ຕິດຕໍ່ນີ້.",
Add address,ເພີ່ມທີ່ຢູ່,
Add another address,ເພີ່ມທີ່ຢູ່ອື່ນ,
Add birthday,ເພີ່ມວັນເກີດ,
Add company,ເພີ່ມບໍລິສັດ,
Add job title,ເພີ່ມຕຳແໜ່ງ,
Add more tags...,ເພີ່ມປ້າຍເພີ່ມ...,
Add tags...,ເພີ່ມປ້າຍ...,
"Address is not linked to this contact","ທີ່ຢູ່ບໍ່ໄດ້ເຊື່ອມຕໍ່ກັບຜູ້ຕິດຕໍ່ນີ້",
"Address line 1, city, and country are required","ທີ່ຢູ່ແຖວ 1, ເມືອງ ແລະປະເທດຕ້ອງລະບຸ",
ago,ກ່ອນ,
All companies,ບໍລິສັດທັງໝົດ,
All day event,ເຫດການທັງມື້,
"Apartment, suite, etc.","ອາພາດເມັນ, ຫ້ອງຊຸດ, ແລະອື່ນໆ",
Apps,ແອັບ,
Archive contact,ເກັບຜູ້ຕິດຕໍ່,
Attendees,ຜູ້ເຂົ້າຮ່ວມ,
available,ມີໃຫ້ໃຊ້,
Best regards,ດ້ວຍຄວາມນັບຖື,
Bookmarks,ບຸກມາກ,
"Both proposed start and end times are required.","ເວລາເລີ່ມຕົ້ນ ແລະສິ້ນສຸດທີ່ສະເໜີທັງສອງຕ້ອງລະບຸ.",
Break,ພັກຜ່ອນ,
Bridge not registered,Bridge ບໍ່ໄດ້ລົງທະບຽນ,
Calendar Settings,ການຕັ້ງຄ່າປະຕິທິນ,
Call,ໂທ,
Cannot change bookmark owner,ບໍ່ສາມາດປ່ຽນເຈົ້າຂອງບຸກມາກ,
Cannot revoke your current session,ບໍ່ສາມາດຖອນເຊດຊັນປັດຈຸບັນຂອງທ່ານ,
Change Password,ປ່ຽນລະຫັດຜ່ານ,
Change photo,ປ່ຽນຮູບ,
Check Status,ກວດສະຖານະ,
City,ເມືອງ,
Clear,ລຶບ,
Clear filters,ລຶບຕົວກອງ,
Close search,ປິດການຊອກຫາ,
Cmd+Enter to save,Cmd+Enter ເພື່ອບັນທຶກ,
Coming soon,ມາໄວໆນີ້,
Coming up!,ກຳລັງມາ!,
Comment,ຄຳເຫັນ,
Community Edition,ລຸ້ນຊຸມຊົນ,
Complete,ສຳເລັດ,
Confirm new password,ຢືນຢັນລະຫັດຜ່ານໃໝ່,
Copy,ຄັດລອກ,
Could not load notes,ບໍ່ສາມາດໂຫຼດບັນທຶກໄດ້,
Country,ປະເທດ,
"Country '{0}' not found. Please select a valid country.","ບໍ່ພົບປະເທດ '{0}'. ກະລຸນາເລືອກປະເທດທີ່ຖືກຕ້ອງ.",
Create a contact to get started,ສ້າງຜູ້ຕິດຕໍ່ເພື່ອເລີ່ມຕົ້ນ,
Created event: {0},ສ້າງເຫດການແລ້ວ: {0},
Creating...,ກຳລັງສ້າງ...,
Current,ປັດຈຸບັນ,
Current password,ລະຫັດຜ່ານປັດຈຸບັນ,
Current password is incorrect,ລະຫັດຜ່ານປັດຈຸບັນບໍ່ຖືກຕ້ອງ,
Currency,ສະກຸນເງິນ,
Date,ວັນທີ,
Decline,ປະຕິເສດ,
Department,ພະແນກ,
Do Not Contact,ຢ່າຕິດຕໍ່,
Dock,Dock,
Download,ດາວໂຫຼດ,
"e.g. en, fr, de","ເຊັ່ນ en, fr, de",
Edit,ແກ້ໄຂ,
Edit address,ແກ້ໄຂທີ່ຢູ່,
Edit Timer,ແກ້ໄຂໂມງຈັບເວລາ,
Email addresses,ທີ່ຢູ່ອີເມລ,
Enabled,ເປີດແລ້ວ,
"End time was before start time. Adjusted to 1 hour after start.","ເວລາສິ້ນສຸດຢູ່ກ່ອນເວລາເລີ່ມຕົ້ນ. ປັບເປັນ 1 ຊົ່ວໂມງຫຼັງເລີ່ມຕົ້ນ.",
Error,ຂໍ້ຜິດພາດ,
Event '{0}' status changed to {1},ສະຖານະເຫດການ '{0}' ປ່ຽນເປັນ {1},
Event Type,ປະເພດເຫດການ,
events,ເຫດການ,
External,ພາຍນອກ,
External — no user account,ພາຍນອກ — ບໍ່ມີບັນຊີຜູ້ໃຊ້,
Failed to change password,ລ້ົມເຫຼວໃນການປ່ຽນລະຫັດຜ່ານ,
Failed to check status,ລ້ົມເຫຼວໃນການກວດສະຖານະ,
Failed to load apps,ລ້ົມເຫຼວໃນການໂຫຼດແອັບ,
Failed to load settings,ລ້ົມເຫຼວໃນການໂຫຼດການຕັ້ງຄ່າ,
"Field '{0}' is not editable","ຊ່ອງ '{0}' ບໍ່ສາມາດແກ້ໄຂໄດ້",
Files,ໄຟລ໌,
First Name,ຊື່,
Focus,ສຸມໃສ່,
"Frappe Manager URL is not configured in Dock Settings.","URL Frappe Manager ບໍ່ໄດ້ຕັ້ງຄ່າໃນການຕັ້ງຄ່າ Dock.",
Hello {0},ສະບາຍດີ {0},
Inactive,ບໍ່ເຄື່ອນໄຫວ,
Integrations,ການເຊື່ອມຕໍ່,
Internal,ພາຍໃນ,
Internal — has a user account,ພາຍໃນ — ມີບັນຊີຜູ້ໃຊ້,
Invalid RSVP status,ສະຖານະ RSVP ບໍ່ຖືກຕ້ອງ,
Invalid status,ສະຖານະບໍ່ຖືກຕ້ອງ,
"Invalid status. Must be one of: {0}","ສະຖານະບໍ່ຖືກຕ້ອງ. ຕ້ອງເປັນໜຶ່ງໃນ: {0}",
"Invitation: {0} — {1} at {2}","ຄຳເຊີນ: {0} — {1} ທີ່ {2}",
Invite People,ເຊີນຄົນ,
Join meeting →,ເຂົ້າຮ່ວມກອງປະຊຸມ →,
Language,ພາສາ,
Last activity,ກິດຈະກຳຫຼ້າສຸດ,
Last modified,ແກ້ໄຂຫຼ້າສຸດ,
Last Name,ນາມສະກຸນ,
Last sync,ຊິ້ງຫຼ້າສຸດ,
Link user account,ເຊື່ອມຕໍ່ບັນຊີຜູ້ໃຊ້,
Linked records,ບັນທຶກທີ່ເຊື່ອມຕໍ່,
Loading settings...,ກຳລັງໂຫຼດການຕັ້ງຄ່າ...,
Loading...,ກຳລັງໂຫຼດ...,
Location,ສະຖານທີ່,
Mark Do Not Contact,ໝາຍວ່າຢ່າຕິດຕໍ່,
Maybe,ອາດຈະ,
Meeting Link,ລິ້ງກອງປະຊຸມ,
Meeting title,ຫົວຂໍ້ກອງປະຊຸມ,
Meeting URL,URL ກອງປະຊຸມ,
Mine,ຂອງຂ້ອຍ,
Modified,ແກ້ໄຂແລ້ວ,
navigate,ນຳທາງ,
New note,ບັນທຶກໃໝ່,
New password,ລະຫັດຜ່ານໃໝ່,
new tab,ແຖບໃໝ່,
New tag,ປ້າຍໃໝ່,
No active sessions found,ບໍ່ພົບເຊດຊັນທີ່ເຄື່ອນໄຫວ,
No activity,ບໍ່ມີກິດຈະກຳ,
No attendees,ບໍ່ມີຜູ້ເຂົ້າຮ່ວມ,
No bookmarks yet,ຍັງບໍ່ມີບຸກມາກ,
No bridges registered,ບໍ່ມີ Bridge ລົງທະບຽນ,
No contacts match these filters,ບໍ່ມີຜູ້ຕິດຕໍ່ກົງກັບຕົວກອງເຫຼົ່ານີ້,
No file uploaded,ບໍ່ມີໄຟລ໌ອັບໂຫຼດ,
No files attached,ບໍ່ມີໄຟລ໌ແນບ,
No notes yet,ຍັງບໍ່ມີບັນທຶກ,
No results found,ບໍ່ພົບຜົນລັບ,
No settings registered for this app.,ບໍ່ມີການຕັ້ງຄ່າລົງທະບຽນສຳລັບແອັບນີ້.,
No status endpoint declared,ບໍ່ມີ endpoint ສະຖານະປະກາດ,
No sync endpoint declared,ບໍ່ມີ endpoint ຊິ້ງປະກາດ,
No tags found,ບໍ່ພົບປ້າຍ,
Not checked,ບໍ່ໄດ້ກວດ,
Not configured,ບໍ່ໄດ້ຕັ້ງຄ່າ,
Not permitted,ບໍ່ໄດ້ຮັບອະນຸຍາດ,
Note content cannot be empty,ເນື້ອຫາບັນທຶກບໍ່ສາມາດຫວ່າງ,
Notification Settings,ການຕັ້ງຄ່າການແຈ້ງເຕືອນ,
Number format,ຮູບແບບຕົວເລກ,
One-way,ທາງດຽວ,
"Only native Dock events can be deleted here.","ສາມາດລຶບໄດ້ສະເພາະເຫດການ Dock ເດີມຢູ່ນີ້ເທົ່ານັ້ນ.",
"Only System Manager can trigger bridge sync","ມີແຕ່ຜູ້ຈັດການລະບົບເທົ່ານັ້ນສາມາດເລີ່ມຊິ້ງ Bridge",
"Only System Manager can view sync logs","ມີແຕ່ຜູ້ຈັດການລະບົບເທົ່ານັ້ນສາມາດເບິ່ງ log ຊິ້ງ",
"Only the contact owner can change the photo","ມີແຕ່ເຈົ້າຂອງຜູ້ຕິດຕໍ່ເທົ່ານັ້ນສາມາດປ່ຽນຮູບ",
"Only the contact owner can edit this contact","ມີແຕ່ເຈົ້າຂອງຜູ້ຕິດຕໍ່ເທົ່ານັ້ນສາມາດແກ້ໄຂຜູ້ຕິດຕໍ່ນີ້",
"Only the event organizer can send invitations.","ມີແຕ່ຜູ້ຈັດງານເທົ່ານັ້ນສາມາດສົ່ງຄຳເຊີນ.",
