source,target,context
Failed to create event,Kon evenement niet aanmaken,
Failed to delete event,Kon evenement niet verwijderen,
Manage this event in,Dit evenement beheren in,
Meeting,Vergadering,
Milestone,Mijlpaal,
Month,Maand,
My calendars,Mijn agenda's,
New Event,Nieuw evenement,
No actions available,Geen acties beschikbaar,
No events,Geen evenementen,
Open in,Openen in,
Other,Overig,
Permanently remove this event,Dit evenement permanent verwijderen,
Review,Beoordeling,
Source,Bron,
Start date/time is required,Startdatum/-tijd is verplicht,
Title,Titel,
Title is required,Titel is verplicht,
Today,Vandaag,
Type,Type,
View full details in the source app,Bekijk alle details in de bron-app,
Week,Week,
When,Wanneer,
{0} available,{0} beschikbaar,
Available,Beschikbaar,
Configure Frappe Manager to enable one-click updates.,Configureer Frappe Manager om updates met één klik in te schakelen.,
Copy command,Opdracht kopiëren,
Ecosystem Apps,Ecosysteem-apps,
Failed,Mislukt,
Install,Installeren,
Installed,Geïnstalleerd,
Learn more,Meer informatie,
No apps found,Geen apps gevonden,
not installed,niet geïnstalleerd,
Open,Openen,
Pro available,Pro beschikbaar,
Queued…,In wachtrij…,
Refresh,Vernieuwen,
Remove,Verwijderen,
Remove {0}? This will uninstall the app and may affect data.,{0} verwijderen? Dit verwijdert de app en kan gegevens beïnvloeden.,
Restart required,Herstart vereist,
Restarting…,Herstarten…,
"To install {0}, run:","Om {0} te installeren, voer uit:",
"To update {0}, run:","Om {0} bij te werken, voer uit:",
Update {0} from v{1} to {2}? This will restart Frappe.,{0} bijwerken van v{1} naar {2}? Dit herstart Frappe.,
Update to {0},Bijwerken naar {0},
Updated,Bijgewerkt,
Updating…,Bijwerken…,
Up to date,Up-to-date,
to version,naar versie,
For whom?,Voor wie?,
Working on?,Waar bezig mee?,
Search contacts...,Contacten zoeken...,
Select type...,Type selecteren...,
Context,Context,
Contact,Contact,
Context Type,Contexttype,
Activity,Activiteit,
Activity will appear here as you and your team work across ecosystem apps.,Activiteit verschijnt hier terwijl jij en je team in de ecosysteem-apps werken.,
Acknowledge,Bevestigen,
All apps,Alle apps,
All Discussions,Alle discussies,
All types,Alle typen,
Archived,Gearchiveerd,
Cancel,Annuleren,
Celebrate,Vieren,
Comments,Opmerkingen,
Create Discussion,Discussie aanmaken,
Creating…,Aanmaken…,
Ctrl+Enter to send,Ctrl+Enter om te verzenden,
Decision,Besluit,
Discussion not found,Discussie niet gevonden,
Discussion title,Discussietitel,
Discussions,Discussies,
Flag,Markeren,
General,Algemeen,
just now,zojuist,
Keep commenting,Blijf reageren,
Linked Records,Gekoppelde records,
Linked to,Gekoppeld aan,
Load more,Meer laden,
Loading…,Laden…,
Meeting Protocol,Vergaderprotocol,
Mentioned,Vermeld,
New Discussion,Nieuwe discussie,
No activity yet,Nog geen activiteit,
No comments yet,Nog geen opmerkingen,
No discussions found,Geen discussies gevonden,
No discussions yet,Nog geen discussies,
Note,Notitie,
Notes,Notities,
Participants,Deelnemers,
Pin,Vastzetten,
Pinned,Vastgezet,
Proposal,Voorstel,
Protocol,Protocol,
Reopen,Heropenen,
Replies,Reacties,
Reply,Reageren,
Replying to comment,Reageren op opmerking,
Resolve,Oplossen,
Resolve Discussion,Discussie oplossen,
Resolved,Opgelost,
Resolution,Oplossing,
Resolution summary...,Samenvatting van de oplossing...,
Retrospective,Retrospectief,
Search discussions...,Discussies zoeken...,
Seen,Gezien,
Send,Verzenden,
Start Discussion,Discussie starten,
Unpin,Losmaken,
Write a comment...,Schrijf een opmerking...,
Write your discussion content...,Schrijf je discussie-inhoud...,
resolved,opgelost,
unread,ongelezen,
{0} mentioned you in a comment,{0} heeft je vermeld in een opmerking,
{0} is already an attendee.,{0} is al een deelnemer.,
{0} is not an attendee.,{0} is geen deelnemer.,
{0} is not installed,{0} is niet geïnstalleerd,
{0} results found,{0} resultaten gevonden,
+ Add tags,+ Tags toevoegen,
A→Z,A→Z,
Accept,Accepteren,
Action failed,Actie mislukt,
Active now,Nu actief,
Add a note,Notitie toevoegen,
"Add a note to keep track of details about this contact.","Voeg een notitie toe om details over dit contact bij te houden.",
Add address,Adres toevoegen,
Add another address,Nog een adres toevoegen,
Add birthday,Verjaardag toevoegen,
Add company,Bedrijf toevoegen,
Add job title,Functietitel toevoegen,
Add more tags...,Meer tags toevoegen...,
Add tags...,Tags toevoegen...,
"Address is not linked to this contact","Adres is niet gekoppeld aan dit contact",
"Address line 1, city, and country are required","Adresregel 1, plaats en land zijn verplicht",
ago,geleden,
All companies,Alle bedrijven,
All day event,Hele dag evenement,
"Apartment, suite, etc.","Appartement, suite, etc.",
Apps,Apps,
Archive contact,Contact archiveren,
Attendees,Deelnemers,
available,beschikbaar,
Best regards,Met vriendelijke groet,
Bookmarks,Bladwijzers,
"Both proposed start and end times are required.","Zowel de voorgestelde start- als eindtijd is vereist.",
Break,Pauze,
Bridge not registered,Bridge niet geregistreerd,
Calendar Settings,Agenda-instellingen,
Call,Bellen,
Cannot change bookmark owner,Kan eigenaar van bladwijzer niet wijzigen,
Cannot revoke your current session,Kan je huidige sessie niet intrekken,
Change Password,Wachtwoord wijzigen,
Change photo,Foto wijzigen,
Check Status,Status controleren,
City,Plaats,
Clear,Wissen,
Clear filters,Filters wissen,
Close search,Zoeken sluiten,
Cmd+Enter to save,Cmd+Enter om op te slaan,
Coming soon,Binnenkort beschikbaar,
Coming up!,Binnenkort!,
Comment,Opmerking,
Community Edition,Community-editie,
Complete,Voltooien,
Confirm new password,Nieuw wachtwoord bevestigen,
Copy,Kopiëren,
Could not load notes,Kon notities niet laden,
Country,Land,
"Country '{0}' not found. Please select a valid country.","Land '{0}' niet gevonden. Selecteer een geldig land.",
Create a contact to get started,Maak een contact aan om te beginnen,
Created event: {0},Evenement aangemaakt: {0},
Creating...,Aanmaken...,
Current,Huidig,
Current password,Huidig wachtwoord,
Current password is incorrect,Huidig wachtwoord is onjuist,
Currency,Valuta,
Date,Datum,
Decline,Afwijzen,
Department,Afdeling,
Do Not Contact,Niet contacteren,
Dock,Dock,
Download,Downloaden,
"e.g. en, fr, de","bijv. en, fr, de",
Edit,Bewerken,
Edit address,Adres bewerken,
Edit Timer,Timer bewerken,
Email addresses,E-mailadressen,
Enabled,Ingeschakeld,
"End time was before start time. Adjusted to 1 hour after start.","Eindtijd was vóór de starttijd. Aangepast naar 1 uur na start.",
Error,Fout,
Event '{0}' status changed to {1},Status van evenement '{0}' gewijzigd naar {1},
Event Type,Evenementtype,
events,evenementen,
External,Extern,
External — no user account,Extern — geen gebruikersaccount,
Failed to change password,Kon wachtwoord niet wijzigen,
Failed to check status,Kon status niet controleren,
Failed to load apps,Kon apps niet laden,
Failed to load settings,Kon instellingen niet laden,
"Field '{0}' is not editable","Veld '{0}' is niet bewerkbaar",
Files,Bestanden,
First Name,Voornaam,
Focus,Focus,
"Frappe Manager URL is not configured in Dock Settings.","Frappe Manager URL is niet ingesteld in Dock-instellingen.",
Hello {0},Hallo {0},
Inactive,Inactief,
Integrations,Integraties,
Internal,Intern,
Internal — has a user account,Intern — heeft een gebruikersaccount,
Invalid RSVP status,Ongeldige RSVP-status,
Invalid status,Ongeldige status,
"Invalid status. Must be one of: {0}","Ongeldige status. Moet een van de volgende zijn: {0}",
"Invitation: {0} — {1} at {2}","Uitnodiging: {0} — {1} om {2}",
Invite People,Mensen uitnodigen,
Join meeting →,Deelnemen aan vergadering →,
Language,Taal,
Last activity,Laatste activiteit,
Last modified,Laatst gewijzigd,
Last Name,Achternaam,
Last sync,Laatste synchronisatie,
Link user account,Gebruikersaccount koppelen,
Linked records,Gekoppelde records,
Loading settings...,Instellingen laden...,
Loading...,Laden...,
Location,Locatie,
Mark Do Not Contact,Markeren als Niet contacteren,
Maybe,Misschien,
Meeting Link,Vergaderlink,
Meeting title,Vergadertitel,
Meeting URL,Vergader-URL,
Mine,Van mij,
Modified,Gewijzigd,
navigate,navigeren,
New note,Nieuwe notitie,
New password,Nieuw wachtwoord,
new tab,nieuw tabblad,
New tag,Nieuwe tag,
No active sessions found,Geen actieve sessies gevonden,
No activity,Geen activiteit,
No attendees,Geen deelnemers,
No bookmarks yet,Nog geen bladwijzers,
No bridges registered,Geen bridges geregistreerd,
No contacts match these filters,Geen contacten komen overeen met deze filters,
No file uploaded,Geen bestand geüpload,
No files attached,Geen bestanden bijgevoegd,
No notes yet,Nog geen notities,
No results found,Geen resultaten gevonden,
No settings registered for this app.,Geen instellingen geregistreerd voor deze app.,
No status endpoint declared,Geen status-endpoint opgegeven,
No sync endpoint declared,Geen synchronisatie-endpoint opgegeven,
No tags found,Geen tags gevonden,
Not checked,Niet gecontroleerd,
Not configured,Niet ingesteld,
Not permitted,Niet toegestaan,
Note content cannot be empty,Notitie-inhoud mag niet leeg zijn,
Notification Settings,Meldingsinstellingen,
Number format,Getalnotatie,
One-way,Eenrichtings,
"Only native Dock events can be deleted here.","Alleen eigen Dock-evenementen kunnen hier worden verwijderd.",
"Only System Manager can trigger bridge sync","Alleen Systeembeheerder kan bridge-synchronisatie starten",
"Only System Manager can view sync logs","Alleen Systeembeheerder kan synchronisatielogs bekijken",
"Only the contact owner can change the photo","Alleen de eigenaar van het contact kan de foto wijzigen",
"Only the contact owner can edit this contact","Alleen de eigenaar van het contact kan dit contact bewerken",
"Only the event organizer can send invitations.","Alleen de organisator van het evenement kan uitnodigingen versturen.",
"Only the session creator or a Dock Manager can revoke sessions","Alleen de maker van de sessie of een Dock-beheerder kan sessies intrekken",
open,open,
Open app switcher,App-wisselaar openen,
Optional,Optioneel,
optional,optioneel,
Organizer,Organisator,
Owner,Eigenaar,
Password updated,Wachtwoord bijgewerkt,
Passwords don't match,Wachtwoorden komen niet overeen,
Permission denied,Toegang geweigerd,
Phone numbers,Telefoonnummers,
Pin items from any app using the bookmark button in the top bar,Zet items vast vanuit elke app met de bladwijzerknop in de bovenbalk,
Please fill in all password fields,Vul alle wachtwoordvelden in,
Please log in to access Dock.,Log in om toegang te krijgen tot Dock.,
"Please respond to this invitation in the calendar","Reageer op deze uitnodiging in de agenda",
Postal code,Postcode,
Primary,Primair,
Primary address,Primair adres,
Privacy Policy,Privacybeleid,
Profile,Profiel,
Refresh All,Alles vernieuwen,
"Reminder: {0} — {1} at {2}","Herinnering: {0} — {1} om {2}",
Remove Do Not Contact,Niet contacteren verwijderen,
Remove tag,Tag verwijderen,
Required,Verplicht,
required,verplicht,
Respond in,Reageer in,
Restore,Herstellen,
Restore from archive,Herstellen uit archief,
Revoking...,Intrekken...,
Room or address,Ruimte of adres,
Save,Opslaan,
Saving...,Opslaan...,
Search,Zoeken,
Search for people to invite...,Zoek mensen om uit te nodigen...,
Search is temporarily unavailable,Zoeken is tijdelijk niet beschikbaar,
Search results,Zoekresultaten,
Search scope,Zoekbereik,
Search user by name or email…,Zoek gebruiker op naam of e-mail…,
Searching...,Zoeken...,
Security,Beveiliging,
"Send an email or add a note to get started.","Stuur een e-mail of voeg een notitie toe om te beginnen.",
Session {0}/{1},Sessie {0}/{1},
Sessions,Sessies,
Settings,Instellingen,
Settings not found,Instellingen niet gevonden,
Share,Delen,
Show,Tonen,
Show less,Minder tonen,
Social profiles,Sociale profielen,
"Sourced events can only be edited in the source app.","Gekoppelde evenementen kunnen alleen in de bron-app worden bewerkt.",
Source Code,Broncode,
Start Focus,Focus starten,
State / Province,Provincie,
"Street, number","Straat, nummer",
Sync Now,Nu synchroniseren,
Tag,Tag,
Tag cannot be empty,Tag mag niet leeg zijn,
Tags,Tags,
Target not installed,Doel niet geïnstalleerd,
Task,Taak,
"The settings component could not be loaded. Please reload the page.","Het instellingenonderdeel kon niet worden geladen. Herlaad de pagina.",
"This contact is archived and hidden from the People list.","Dit contact is gearchiveerd en verborgen in de Mensen-lijst.",
This is a reminder for your upcoming event,Dit is een herinnering voor je aankomende evenement,
This person is marked as Do Not Contact.,Deze persoon is gemarkeerd als Niet contacteren.,
"This record is already linked to this discussion","Dit record is al gekoppeld aan deze discussie",
Timer,Timer,
Timer running for {0} — did you forget?,Timer loopt al {0} — ben je het vergeten?,
"To remove {0}, run:","Om {0} te verwijderen, voer uit:",
Try a different search term,Probeer een andere zoekterm,
Two-Factor Authentication,Tweefactorauthenticatie,
"Two-factor authentication is not enabled on this site. Contact your administrator.","Tweefactorauthenticatie is niet ingeschakeld op deze site. Neem contact op met je beheerder.",
Two-way,Tweerichtings,
Type at least 2 characters to search,Typ minimaal 2 tekens om te zoeken,
Type to search...,Typ om te zoeken...,
"Unknown notification_type '{0}' for app '{1}'","Onbekend meldingstype '{0}' voor app '{1}'",
Unknown device,Onbekend apparaat,
Unlink user — make external,Gebruiker ontkoppelen — extern maken,
unsynced,niet gesynchroniseerd,
Update,Bijwerken,
Update password,Wachtwoord bijwerken,
Updating...,Bijwerken...,
Upload file,Bestand uploaden,
"Upload files like contracts, proposals, or documents.","Upload bestanden zoals contracten, voorstellen of documenten.",
Upload photo,Foto uploaden,
Uploading...,Uploaden...,
Uploading…,Uploaden…,
View entry,Item bekijken,
Website,Website,
Where,Waar,
Work,Werk,
Write a note...,Schrijf een notitie...,
Write a note... (not linked to any record),Schrijf een notitie... (niet gekoppeld aan een record),
You,Jij,
You are not an attendee of this event.,Je bent geen deelnemer van dit evenement.,
"You can have a maximum of {0} bookmarks","Je kunt maximaal {0} bladwijzers hebben",
You can only change status of your own events.,Je kunt alleen de status van je eigen evenementen wijzigen.,
You can only delete your own comments,Je kunt alleen je eigen opmerkingen verwijderen,
You can only delete your own events.,Je kunt alleen je eigen evenementen verwijderen.,
You can only edit your own events.,Je kunt alleen je eigen evenementen bewerken.,
You can only edit your own notes,Je kunt alleen je eigen notities bewerken,
"You can only manage attendees on your own events.","Je kunt alleen deelnemers beheren bij je eigen evenementen.",
You can only view your own events.,Je kunt alleen je eigen evenementen bekijken.,
"You do not have permission to comment on this record","Je hebt geen toestemming om op dit record te reageren",
You have already reacted with {0},Je hebt al gereageerd met {0},
You have been invited to the following event,Je bent uitgenodigd voor het volgende evenement,
Your attendance,Jouw aanwezigheid,
Your response,Jouw reactie,
Z→A,Z→A,
Rescheduled event: {0},Evenement verplaatst: {0},
