source,target,context
"No results for ""{0}""","""{0}"" साठी कोणताही निकाल नाही",
"No results for ""{0}"" in {1}","{1} मध्ये ""{0}"" साठी कोणताही निकाल नाही",
Notifications,सूचना,
Notification unavailable,सूचना अनुपलब्ध,
Organization Defaults,संस्थेचे डीफॉल्ट,
Organization settings updated — reload to apply,संस्थेच्या सेटिंग्ज अपडेट झाल्या — लागू करण्यासाठी पुन्हा लोड करा,
Org default,संस्थेचे डीफॉल्ट,
"Password, 2FA, profile picture","पासवर्ड, 2FA, प्रोफाइल चित्र",
Pause,विराम,
paused,विरामात,
People,लोक,
People with access,ज्यांना प्रवेश आहे ते लोक,
Permissions,परवानग्या,
Pinned,पिन केले,
Powered by Tonic,Tonic द्वारे संचालित,
Phone,फोन,
Private,खाजगी,
Product Manager,Product Manager,
Preferences,प्राधान्ये,
Read,वाचा,
Recent,अलीकडील,
Reload,पुन्हा लोड करा,
Remove bookmark,बुकमार्क काढा,
Remove from shared,शेअरमधून काढा,
Remove from recent,अलीकडीलमधून काढा,
Resume,पुन्हा सुरू करा,
Retry,पुन्हा प्रयत्न करा,
Revoke,रद्द करा,
Revoked,रद्द केले,
Revoke session,सत्र रद्द करा,
Revoking…,रद्द करत आहे…,
Saved,जतन केले,
Save failed,जतन अयशस्वी,
Save organization settings,संस्थेच्या सेटिंग्ज जतन करा,
Saving…,जतन करत आहे…,
Search...,शोधा...,
"Search by name, email, or phone…","नाव, ईमेल किंवा फोनने शोधा…",
Search users...,वापरकर्ते शोधा...,
Share {0} {1},{0} {1} शेअर करा,
Submit,सबमिट करा,
Search in All apps,सर्व app मध्ये शोधा,
Search unavailable,शोध अनुपलब्ध,
selected,निवडलेले,
"Share ""{0}""","""{0}"" शेअर करा",
Share with team,संघासह शेअर करा,
Shared,शेअर केले,
Shared with team,संघासह शेअर केले,
Share with client,क्लायंटसह शेअर करा,
Showing {0} of {1} sessions,{1} सत्रांपैकी {0} दर्शवत आहे,
Site label,साइट लेबल,
Sort: A–Z — click for last modified,"क्रम: A–Z — शेवटच्या बदलासाठी क्लिक करा",
Sort: last modified — click for A–Z,"क्रम: शेवटचा बदल — A–Z साठी क्लिक करा",
Start,सुरू करा,
Start Timer,टायमर सुरू करा,
Status,स्थिती,
Stop,थांबवा,
Stop & Save,थांबवा आणि जतन करा,
Sunday,रविवार,
System,सिस्टम,
Theme,थीम,
Theme preference,थीम प्राधान्य,
This email is already on,हा ईमेल आधीपासून आहे,
This link has been deactivated.,ही लिंक निष्क्रिय करण्यात आली आहे.,
This link has expired. Please ask the sender for a new link.,या लिंकची मुदत संपली आहे. कृपया पाठवणाऱ्याकडे नवीन लिंक मागा.,
This link is invalid or has been removed.,ही लिंक अवैध आहे किंवा काढली गेली आहे.,
Time,वेळ,
Time entry saved,वेळ एंट्री जतन केली,
Timer unavailable,टायमर अनुपलब्ध,
Timezone,वेळ क्षेत्र,
total,एकूण,
Try again,पुन्हा प्रयत्न करा,
Unread,न वाचलेले,
Open calendar,कॅलेंडर उघडा,
Open in Desk,Desk मध्ये उघडा,
Open in {0},{0} मध्ये उघडा,
User menu,वापरकर्ता मेनू,
View existing →,विद्यमान पहा →,
Visibility,दृश्यमानता,
View,पहा,
View all notifications,सर्व सूचना पहा,
View time entry,वेळ एंट्री पहा,
Week starts on,आठवडा सुरू होतो,
Write,लिहा,
What are you working on?,तुम्ही काय काम करत आहात?,
You're all caught up,तुम्ही सर्व पाहून झालं,
Your Preferences,तुमची प्राधान्ये,
Your timer has been running for {0},तुमचा टायमर {0} पासून चालू आहे,
Actions,कृती,
Add details about this event...,या इव्हेंटबद्दल तपशील जोडा...,
Add event,इव्हेंट जोडा,
Agenda,कार्यसूची,
All day,संपूर्ण दिवस,
Calendar,कॅलेंडर,
Create Event,इव्हेंट तयार करा,
Create in:,यामध्ये तयार करा:,
Day,दिवस,
Deadline,अंतिम मुदत,
Delete Event,इव्हेंट हटवा,
Delete this event? This cannot be undone.,हा इव्हेंट हटवायचा? हे पूर्ववत करता येणार नाही.,
Deleting…,हटवत आहे…,
Description,वर्णन,
Details,तपशील,
End,शेवट,
Event,इव्हेंट,
Event title,इव्हेंट शीर्षक,
Failed to create event,इव्हेंट तयार करता आला नाही,
Failed to delete event,इव्हेंट हटवता आला नाही,
Manage this event in,हा इव्हेंट व्यवस्थापित करा,
Meeting,बैठक,
Milestone,टप्पा,
Month,महिना,
My calendars,माझे कॅलेंडर,
New Event,नवीन इव्हेंट,
No actions available,कोणतीही कृती उपलब्ध नाही,
No events,कोणतेही इव्हेंट नाहीत,
Open in,उघडा,
Other,इतर,
Permanently remove this event,हा इव्हेंट कायमचा काढा,
Review,पुनरावलोकन,
Source,स्रोत,
Start date/time is required,सुरूवातीची तारीख/वेळ आवश्यक आहे,
Title,शीर्षक,
Title is required,शीर्षक आवश्यक आहे,
Today,आज,
Type,प्रकार,
View full details in the source app,स्रोत app मध्ये पूर्ण तपशील पहा,
Week,आठवडा,
When,कधी,
{0} available,{0} उपलब्ध,
Available,उपलब्ध,
Configure Frappe Manager to enable one-click updates.,एक-क्लिक अपडेट सक्रिय करण्यासाठी Frappe Manager कॉन्फिगर करा.,
Copy command,कमांड कॉपी करा,
Ecosystem Apps,इकोसिस्टम app,
Failed,अयशस्वी,
Install,इंस्टॉल करा,
Installed,इंस्टॉल केले,
Learn more,अधिक जाणून घ्या,
No apps found,कोणतेही app आढळले नाहीत,
not installed,इंस्टॉल केलेले नाही,
Open,उघडा,
Pro available,Pro उपलब्ध,
Queued…,रांगेत…,
Refresh,रिफ्रेश,
Remove,काढा,
"Remove {0}? This will uninstall the app and may affect data.","{0} काढायचे? हे app अनइंस्टॉल करेल आणि डेटावर परिणाम होऊ शकतो.",
Restart required,पुन्हा सुरू करणे आवश्यक,
Restarting…,पुन्हा सुरू होत आहे…,
"To install {0}, run:","{0} इंस्टॉल करण्यासाठी चालवा:",
"To update {0}, run:","{0} अपडेट करण्यासाठी चालवा:",
"Update {0} from v{1} to {2}? This will restart Frappe.","{0} v{1} वरून {2} वर अपडेट करायचे? यामुळे Frappe पुन्हा सुरू होईल.",
Update to {0},{0} वर अपडेट करा,
Updated,अपडेट केले,
Updating…,अपडेट करत आहे…,
Up to date,अप टू डेट,
to version,आवृत्तीवर,
For whom?,कोणासाठी?,
Working on?,कोणत्या कामावर?,
Search contacts...,संपर्क शोधा...,
Select type...,प्रकार निवडा...,
Context,संदर्भ,
Contact,संपर्क,
Context Type,संदर्भ प्रकार,
Activity,क्रियाकलाप,
Activity will appear here as you and your team work across ecosystem apps.,तुम्ही आणि तुमचा संघ इकोसिस्टम app मध्ये काम करत असताना इथे क्रियाकलाप दिसेल.,
Acknowledge,मान्य करा,
All apps,सर्व app,
All Discussions,सर्व चर्चा,
All types,सर्व प्रकार,
Archived,संग्रहित,
Cancel,रद्द करा,
Celebrate,साजरा करा,
Comments,प्रतिक्रिया,
Create Discussion,चर्चा तयार करा,
Creating…,तयार करत आहे…,
Ctrl+Enter to send,पाठवण्यासाठी Ctrl+Enter,
Decision,निर्णय,
Discussion not found,चर्चा आढळली नाही,
Discussion title,चर्चा शीर्षक,
Discussions,चर्चा,
Flag,ध्वज,
General,सामान्य,
just now,आत्ताच,
Keep commenting,प्रतिक्रिया देत राहा,
Linked Records,जोडलेल्या नोंदी,
Linked to,जोडलेले,
Load more,अधिक पहा,
Loading…,लोड होत आहे…,
Meeting Protocol,बैठक कार्यवृत्त,
Mentioned,उल्लेख केलेले,
New Discussion,नवीन चर्चा,
No activity yet,अद्याप कोणताही क्रियाकलाप नाही,
No comments yet,अद्याप कोणत्याही प्रतिक्रिया नाहीत,
No discussions found,कोणतीही चर्चा आढळली नाही,
No discussions yet,अद्याप कोणतीही चर्चा नाही,
Note,टीप,
Notes,टिपा,
Participants,सहभागी,
Pin,पिन करा,
Pinned,पिन केले,
Proposal,प्रस्ताव,
Protocol,कार्यवृत्त,
Reopen,पुन्हा उघडा,
Replies,उत्तरे,
Reply,उत्तर,
Replying to comment,प्रतिक्रियेला उत्तर देत आहे,
Resolve,निराकरण करा,
Resolve Discussion,चर्चा निराकरण करा,
Resolved,निराकरण झाले,
Resolution,निराकरण,
Resolution summary...,निराकरण सारांश...,
Retrospective,पूर्वावलोकन,
Search discussions...,चर्चा शोधा...,
Seen,पाहिले,
Send,पाठवा,
Start Discussion,चर्चा सुरू करा,
Unpin,पिन काढा,
Write a comment...,एक प्रतिक्रिया लिहा...,
Write your discussion content...,तुमचा चर्चा मजकूर लिहा...,
resolved,निराकरण झाले,
unread,न वाचलेले,
{0} mentioned you in a comment,{0} ने एका प्रतिक्रियेत तुमचा उल्लेख केला,
{0} is already an attendee.,{0} आधीपासून सहभागी आहे.,
{0} is not an attendee.,{0} सहभागी नाही.,
{0} is not installed,{0} इंस्टॉल केलेले नाही,
{0} results found,{0} निकाल आढळले,
+ Add tags,+ टॅग जोडा,
A→Z,A→Z,
Accept,स्वीकारा,
Action failed,कृती अयशस्वी,
Active now,आत्ता सक्रिय,
Add a note,एक टीप जोडा,
"Add a note to keep track of details about this contact.","या संपर्काबद्दल तपशील लक्षात ठेवण्यासाठी एक टीप जोडा.",
Add address,पत्ता जोडा,
Add another address,आणखी एक पत्ता जोडा,
Add birthday,वाढदिवस जोडा,
Add company,कंपनी जोडा,
Add job title,पदनाम जोडा,
Add more tags...,आणखी टॅग जोडा...,
Add tags...,टॅग जोडा...,
"Address is not linked to this contact","पत्ता या संपर्काशी जोडलेला नाही",
"Address line 1, city, and country are required","पत्ता ओळ १, शहर आणि देश आवश्यक आहेत",
ago,पूर्वी,
All companies,सर्व कंपन्या,
All day event,संपूर्ण दिवसाचा इव्हेंट,
"Apartment, suite, etc.","अपार्टमेंट, सूट इ.",
Apps,App,
Archive contact,संपर्क संग्रहित करा,
Attendees,उपस्थित,
available,उपलब्ध,
Best regards,सादर अभिवादन,
Bookmarks,बुकमार्क्स,
"Both proposed start and end times are required.","प्रस्तावित सुरूवात आणि शेवट दोन्ही वेळा आवश्यक आहेत.",
Break,विराम,
Bridge not registered,ब्रिज नोंदणीकृत नाही,
Calendar Settings,कॅलेंडर सेटिंग्ज,
Call,कॉल,
Cannot change bookmark owner,बुकमार्क मालक बदलता येत नाही,
Cannot revoke your current session,तुमचे सध्याचे सत्र रद्द करता येत नाही,
Change Password,पासवर्ड बदला,
Change photo,फोटो बदला,
Check Status,स्थिती तपासा,
City,शहर,
Clear,साफ करा,
Clear filters,फिल्टर साफ करा,
Close search,शोध बंद करा,
Cmd+Enter to save,जतन करण्यासाठी Cmd+Enter,
Coming soon,लवकरच येत आहे,
Coming up!,येत आहे!,
Comment,प्रतिक्रिया,
Community Edition,कम्युनिटी आवृत्ती,
Complete,पूर्ण,
Confirm new password,नवीन पासवर्ड पुष्टी करा,
Copy,कॉपी,
Could not load notes,टिपा लोड करता आल्या नाहीत,
Country,देश,
"Country '{0}' not found. Please select a valid country.","देश '{0}' आढळला नाही. कृपया वैध देश निवडा.",
Create a contact to get started,सुरू करण्यासाठी संपर्क तयार करा,
Created event: {0},इव्हेंट तयार केला: {0},
Creating...,तयार करत आहे...,
Current,सध्याचे,
Current password,सध्याचा पासवर्ड,
Current password is incorrect,सध्याचा पासवर्ड चुकीचा आहे,
Currency,चलन,
Date,तारीख,
Decline,नाकारा,
Department,विभाग,
Do Not Contact,संपर्क करू नका,
Dock,Dock,
Download,डाउनलोड,
"e.g. en, fr, de","उदा. en, fr, de",
Edit,संपादन,
Edit address,पत्ता संपादित करा,
Edit Timer,टायमर संपादित करा,
Email addresses,ईमेल पत्ते,
Enabled,सक्रिय,
"End time was before start time. Adjusted to 1 hour after start.","शेवटची वेळ सुरुवातीच्या आधी होती. सुरूवातीनंतर १ तासावर समायोजित केले.",
Error,त्रुटी,
Event '{0}' status changed to {1},इव्हेंट '{0}' ची स्थिती {1} वर बदलली,
Event Type,इव्हेंट प्रकार,
events,इव्हेंट्स,
External,बाह्य,
External — no user account,बाह्य — वापरकर्ता खाते नाही,
Failed to change password,पासवर्ड बदलणे अयशस्वी,
Failed to check status,स्थिती तपासणे अयशस्वी,
Failed to load apps,App लोड करता आले नाहीत,
Failed to load settings,सेटिंग्ज लोड करता आल्या नाहीत,
"Field '{0}' is not editable","फील्ड '{0}' संपादनयोग्य नाही",
Files,फाइल्स,
First Name,पहिले नाव,
Focus,फोकस,
"Frappe Manager URL is not configured in Dock Settings.","Dock सेटिंग्जमध्ये Frappe Manager URL कॉन्फिगर केलेले नाही.",
Hello {0},नमस्कार {0},
Inactive,निष्क्रिय,
Integrations,इंटिग्रेशन्स,
Internal,अंतर्गत,
Internal — has a user account,अंतर्गत — वापरकर्ता खाते आहे,
Invalid RSVP status,अवैध RSVP स्थिती,
Invalid status,अवैध स्थिती,
"Invalid status. Must be one of: {0}","अवैध स्थिती. यापैकी एक असणे आवश्यक: {0}",
"Invitation: {0} — {1} at {2}","निमंत्रण: {0} — {1}, {2} वर",
Invite People,लोकांना निमंत्रित करा,
Join meeting →,बैठकीत सामील व्हा →,
Language,भाषा,
Last activity,शेवटचा क्रियाकलाप,
Last modified,शेवटचा बदल,
Last Name,आडनाव,
Last sync,शेवटचे सिंक,
Link user account,वापरकर्ता खाते जोडा,
Linked records,जोडलेल्या नोंदी,
Loading settings...,सेटिंग्ज लोड होत आहेत...,
Loading...,लोड होत आहे...,
Location,स्थान,
Mark Do Not Contact,संपर्क करू नका म्हणून चिन्हांकित करा,
Maybe,कदाचित,
Meeting Link,बैठक लिंक,
Meeting title,बैठक शीर्षक,
Meeting URL,बैठक URL,
Mine,माझे,
Modified,बदललेले,
navigate,नेव्हिगेट,
New note,नवीन टीप,
New password,नवीन पासवर्ड,
new tab,नवीन टॅब,
New tag,नवीन टॅग,
No active sessions found,कोणतेही सक्रिय सत्र आढळले नाही,
No activity,कोणताही क्रियाकलाप नाही,
No attendees,कोणताही सहभागी नाही,
No bookmarks yet,अद्याप कोणतेही बुकमार्क नाहीत,
No bridges registered,कोणतेही ब्रिज नोंदणीकृत नाहीत,
No contacts match these filters,या फिल्टरशी कोणताही संपर्क जुळत नाही,
No file uploaded,कोणतीही फाइल अपलोड केलेली नाही,
No files attached,कोणत्याही फाइल्स जोडलेल्या नाहीत,
No notes yet,अद्याप कोणत्याही टिपा नाहीत,
No results found,कोणतेही निकाल आढळले नाहीत,
No settings registered for this app.,या app साठी कोणत्याही सेटिंग्ज नोंदणीकृत नाहीत.,
No status endpoint declared,कोणताही स्टेटस एंडपॉइंट घोषित नाही,
No sync endpoint declared,कोणताही सिंक एंडपॉइंट घोषित नाही,
No tags found,कोणतेही टॅग आढळले नाहीत,
Not checked,तपासलेले नाही,
Not configured,कॉन्फिगर केलेले नाही,
Not permitted,परवानगी नाही,
Note content cannot be empty,टिपेचा मजकूर रिकामा असू शकत नाही,
Notification Settings,सूचना सेटिंग्ज,
Number format,संख्या स्वरूप,
One-way,एकमार्गी,
"Only native Dock events can be deleted here.","फक्त नेटिव्ह Dock इव्हेंट इथे हटवता येतात.",
"Only System Manager can trigger bridge sync","फक्त System Manager ब्रिज सिंक सुरू करू शकतो",
"Only System Manager can view sync logs","फक्त System Manager सिंक लॉग पाहू शकतो",
"Only the contact owner can change the photo","फक्त संपर्क मालकच फोटो बदलू शकतो",
"Only the contact owner can edit this contact","फक्त संपर्क मालकच हा संपर्क संपादित करू शकतो",
"Only the event organizer can send invitations.","फक्त इव्हेंट आयोजकच निमंत्रणे पाठवू शकतो.",
"Only the session creator or a Dock Manager can revoke sessions","फक्त सत्र निर्माता किंवा Dock Manager सत्र रद्द करू शकतो",
open,उघडे,
Open app switcher,App स्विचर उघडा,
Optional,ऐच्छिक,
optional,ऐच्छिक,
Organizer,आयोजक,
Owner,मालक,
Password updated,पासवर्ड अपडेट केला,
Passwords don't match,पासवर्ड जुळत नाहीत,
Permission denied,परवानगी नाकारली,
Phone numbers,फोन नंबर,
Pin items from any app using the bookmark button in the top bar,टॉप बारमधील बुकमार्क बटण वापरून कोणत्याही app मधील आयटम पिन करा,
Please fill in all password fields,कृपया सर्व पासवर्ड फील्ड भरा,
Please log in to access Dock.,Dock वापरण्यासाठी कृपया लॉगिन करा.,
"Please respond to this invitation in the calendar","कृपया कॅलेंडरमध्ये या निमंत्रणाला प्रतिसाद द्या",
Postal code,पिन कोड,
Primary,प्राथमिक,
Primary address,प्राथमिक पत्ता,
Privacy Policy,गोपनीयता धोरण,
Profile,प्रोफाइल,
Refresh All,सर्व रिफ्रेश करा,
"Reminder: {0} — {1} at {2}","स्मरणपत्र: {0} — {1}, {2} वर",
Remove Do Not Contact,संपर्क करू नका काढा,
Remove tag,टॅग काढा,
Required,आवश्यक,
required,आवश्यक,
Respond in,प्रतिसाद द्या,
Restore,पुनर्स्थापित करा,
Restore from archive,संग्रहातून पुनर्स्थापित करा,
Revoking...,रद्द करत आहे...,
Room or address,खोली किंवा पत्ता,
Save,जतन करा,
Saving...,जतन करत आहे...,
Search,शोध,
Search for people to invite...,निमंत्रित करण्यासाठी लोक शोधा...,
Search is temporarily unavailable,शोध तात्पुरता अनुपलब्ध आहे,
Search results,शोध निकाल,
Search scope,शोध व्याप्ती,
Search user by name or email…,नाव किंवा ईमेलने वापरकर्ता शोधा…,
Searching...,शोधत आहे...,
Security,सुरक्षा,
"Send an email or add a note to get started.","सुरू करण्यासाठी ईमेल पाठवा किंवा टीप जोडा.",
Session {0}/{1},सत्र {0}/{1},
Sessions,सत्रे,
Settings,सेटिंग्ज,
Settings not found,सेटिंग्ज आढळल्या नाहीत,
Share,शेअर करा,
Show,दर्शवा,
Show less,कमी दर्शवा,
Social profiles,सामाजिक प्रोफाइल्स,
"Sourced events can only be edited in the source app.","स्रोत इव्हेंट फक्त स्रोत app मध्ये संपादित करता येतात.",
Source Code,सोर्स कोड,
Start Focus,फोकस सुरू करा,
State / Province,राज्य / प्रांत,
"Street, number","रस्ता, क्रमांक",
Sync Now,आत्ता सिंक करा,
Tag,टॅग,
Tag cannot be empty,टॅग रिकामा असू शकत नाही,
Tags,टॅग्ज,
Target not installed,टार्गेट इंस्टॉल केलेले नाही,
Task,कार्य,
"The settings component could not be loaded. Please reload the page.","सेटिंग्ज घटक लोड करता आला नाही. कृपया पृष्ठ पुन्हा लोड करा.",
"This contact is archived and hidden from the People list.","हा संपर्क संग्रहित आहे आणि लोक सूचीतून लपवला आहे.",
This is a reminder for your upcoming event,तुमच्या आगामी इव्हेंटसाठी हे स्मरणपत्र आहे,
This person is marked as Do Not Contact.,या व्यक्तीला संपर्क करू नका म्हणून चिन्हांकित केले आहे.,
"This record is already linked to this discussion","ही नोंद या चर्चेशी आधीपासून जोडलेली आहे",
Timer,टायमर,
Timer running for {0} — did you forget?,टायमर {0} पासून चालू आहे — विसरलात का?,
"To remove {0}, run:","{0} काढण्यासाठी चालवा:",
Try a different search term,वेगळा शोध शब्द वापरून पहा,
Two-Factor Authentication,द्वि-घटक प्रमाणीकरण,
"Two-factor authentication is not enabled on this site. Contact your administrator.","या साइटवर द्वि-घटक प्रमाणीकरण सक्रिय नाही. तुमच्या प्रशासकाशी संपर्क साधा.",
Two-way,द्विमार्गी,
Type at least 2 characters to search,शोधण्यासाठी किमान २ अक्षरे टाइप करा,
Type to search...,शोधण्यासाठी टाइप करा...,
"Unknown notification_type '{0}' for app '{1}'","App '{1}' साठी अज्ञात notification_type '{0}'",
Unknown device,अज्ञात डिव्हाइस,
Unlink user — make external,वापरकर्ता अनलिंक करा — बाह्य बनवा,
unsynced,सिंक न केलेले,
Update,अपडेट,
Update password,पासवर्ड अपडेट करा,
Updating...,अपडेट करत आहे...,
Upload file,फाइल अपलोड करा,
"Upload files like contracts, proposals, or documents.","करार, प्रस्ताव किंवा दस्तऐवज यांसारख्या फाइल्स अपलोड करा.",
Upload photo,फोटो अपलोड करा,
Uploading...,अपलोड करत आहे...,
Uploading…,अपलोड करत आहे…,
View entry,एंट्री पहा,
Website,वेबसाइट,
Where,कुठे,
Work,काम,
Write a note...,एक टीप लिहा...,
Write a note... (not linked to any record),एक टीप लिहा... (कोणत्याही नोंदीशी जोडलेली नाही),
You,तुम्ही,
You are not an attendee of this event.,तुम्ही या इव्हेंटचे सहभागी नाही.,
"You can have a maximum of {0} bookmarks","तुम्ही जास्तीत जास्त {0} बुकमार्क ठेवू शकता",
You can only change status of your own events.,तुम्ही फक्त तुमच्या स्वतःच्या इव्हेंटची स्थिती बदलू शकता.,
You can only delete your own comments,तुम्ही फक्त तुमच्या स्वतःच्या प्रतिक्रिया हटवू शकता,
You can only delete your own events.,तुम्ही फक्त तुमचे स्वतःचे इव्हेंट हटवू शकता.,
You can only edit your own events.,तुम्ही फक्त तुमचे स्वतःचे इव्हेंट संपादित करू शकता.,
You can only edit your own notes,तुम्ही फक्त तुमच्या स्वतःच्या टिपा संपादित करू शकता,
"You can only manage attendees on your own events.","तुम्ही फक्त तुमच्या स्वतःच्या इव्हेंटचे सहभागी व्यवस्थापित करू शकता.",
You can only view your own events.,तुम्ही फक्त तुमचे स्वतःचे इव्हेंट पाहू शकता.,
"You do not have permission to comment on this record","या नोंदीवर प्रतिक्रिया देण्याची तुम्हाला परवानगी नाही",
You have already reacted with {0},तुम्ही आधीच {0} ने प्रतिक्रिया दिली आहे,
You have been invited to the following event,तुम्हाला खालील इव्हेंटसाठी निमंत्रित केले आहे,
Your attendance,तुमची उपस्थिती,
Your response,तुमचा प्रतिसाद,
Z→A,Z→A,
Rescheduled event: {0},पुनर्नियोजित इव्हेंट: {0},
