source,target,context
Copy command,Copia la comanda,
Ecosystem Apps,Aplicacions de l'ecosistema,
Failed,Fallat,
Install,Instal·la,
Installed,Instal·lat,
Learn more,Més informació,
No apps found,No s'han trobat aplicacions,
not installed,no instal·lat,
Open,Obre,
Pro available,Pro disponible,
Queued…,En cua…,
Refresh,Actualitza,
Remove,Elimina,
"Remove {0}? This will uninstall the app and may affect data.","Vols eliminar {0}? Es desinstal·larà l'aplicació i pot afectar les dades.",
Restart required,Cal reiniciar,
Restarting…,Reiniciant…,
"To install {0}, run:","Per instal·lar {0}, executa:",
"To update {0}, run:","Per actualitzar {0}, executa:",
"Update {0} from v{1} to {2}? This will restart Frappe.","Vols actualitzar {0} de v{1} a {2}? Això reiniciarà Frappe.",
Update to {0},Actualitza a {0},
Updated,Actualitzat,
Updating…,Actualitzant…,
Up to date,Al dia,
to version,a la versió,
For whom?,Per a qui?,
Working on?,Treballant en?,
Search contacts...,Cerca contactes...,
Select type...,Selecciona el tipus...,
Context,Context,
Contact,Contacte,
Context Type,Tipus de context,
Activity,Activitat,
Activity will appear here as you and your team work across ecosystem apps.,L'activitat apareixerà aquí a mesura que tu i el teu equip treballeu a les aplicacions de l'ecosistema.,
Acknowledge,Confirma,
All apps,Totes les aplicacions,
All Discussions,Totes les discussions,
All types,Tots els tipus,
Archived,Arxivat,
Cancel,Cancel·la,
Celebrate,Celebra,
Comments,Comentaris,
Create Discussion,Crea una discussió,
Creating…,Creant…,
Ctrl+Enter to send,Ctrl+Enter per enviar,
Decision,Decisió,
Discussion not found,Discussió no trobada,
Discussion title,Títol de la discussió,
Discussions,Discussions,
Flag,Marca,
General,General,
just now,ara mateix,
Keep commenting,Continua comentant,
Linked Records,Registres vinculats,
Linked to,Vinculat a,
Load more,Carrega'n més,
Loading…,Carregant…,
Meeting Protocol,Acta de reunió,
Mentioned,Mencionat,
New Discussion,Nova discussió,
No activity yet,Encara no hi ha activitat,
No comments yet,Encara no hi ha comentaris,
No discussions found,No s'han trobat discussions,
No discussions yet,Encara no hi ha discussions,
Note,Nota,
Notes,Notes,
Participants,Participants,
Pin,Fixa,
Pinned,Fixat,
Proposal,Proposta,
Protocol,Acta,
Reopen,Reobre,
Replies,Respostes,
Reply,Respon,
Replying to comment,Responent al comentari,
Resolve,Resol,
Resolve Discussion,Resol la discussió,
Resolved,Resolt,
Resolution,Resolució,
Resolution summary...,Resum de la resolució...,
Retrospective,Retrospectiva,
Search discussions...,Cerca discussions...,
Seen,Vist,
Send,Envia,
Start Discussion,Inicia una discussió,
Unpin,Desfixa,
Write a comment...,Escriu un comentari...,
Write your discussion content...,Escriu el contingut de la discussió...,
resolved,resolt,
unread,no llegit,
{0} mentioned you in a comment,{0} t'ha mencionat en un comentari,
{0} is already an attendee.,{0} ja és un assistent.,
{0} is not an attendee.,{0} no és un assistent.,
{0} is not installed,{0} no està instal·lat,
{0} results found,{0} resultats trobats,
+ Add tags,+ Afegeix etiquetes,
A→Z,A→Z,
Accept,Accepta,
Action failed,L'acció ha fallat,
Active now,Actiu ara,
Add a note,Afegeix una nota,
"Add a note to keep track of details about this contact.","Afegeix una nota per fer seguiment dels detalls d'aquest contacte.",
Add address,Afegeix una adreça,
Add another address,Afegeix una altra adreça,
Add birthday,Afegeix l'aniversari,
Add company,Afegeix l'empresa,
Add job title,Afegeix el càrrec,
Add more tags...,Afegeix més etiquetes...,
Add tags...,Afegeix etiquetes...,
"Address is not linked to this contact","L'adreça no està vinculada a aquest contacte",
"Address line 1, city, and country are required","L'adreça línia 1, la ciutat i el país són obligatoris",
ago,fa,
All companies,Totes les empreses,
All day event,Esdeveniment de tot el dia,
"Apartment, suite, etc.","Apartament, suite, etc.",
Apps,Aplicacions,
Archive contact,Arxiva el contacte,
Attendees,Assistents,
available,disponible,
Best regards,Atentament,
Bookmarks,Marcadors,
"Both proposed start and end times are required.","Les hores d'inici i de final proposades són obligatòries.",
Break,Pausa,
Bridge not registered,Pont no registrat,
Calendar Settings,Configuració del calendari,
Call,Trucada,
Cannot change bookmark owner,No es pot canviar el propietari del marcador,
Cannot revoke your current session,No pots revocar la teva sessió actual,
Change Password,Canvia la contrasenya,
Change photo,Canvia la foto,
Check Status,Comprova l'estat,
City,Ciutat,
Clear,Esborra,
Clear filters,Esborra els filtres,
Close search,Tanca la cerca,
Cmd+Enter to save,Cmd+Enter per desar,
Coming soon,Properament,
Coming up!,Ja arriba!,
Comment,Comentari,
Community Edition,Edició comunitària,
Complete,Complet,
Confirm new password,Confirma la nova contrasenya,
Copy,Copia,
Could not load notes,No s'han pogut carregar les notes,
Country,País,
"Country '{0}' not found. Please select a valid country.","El país «{0}» no s'ha trobat. Selecciona un país vàlid.",
Create a contact to get started,Crea un contacte per començar,
Created event: {0},Esdeveniment creat: {0},
Creating...,Creant...,
Current,Actual,
Current password,Contrasenya actual,
Current password is incorrect,La contrasenya actual és incorrecta,
Currency,Moneda,
Date,Data,
Decline,Declina,
Department,Departament,
Do Not Contact,No contactar,
Dock,Dock,
Download,Descarrega,
"e.g. en, fr, de","p. ex. en, fr, de",
Edit,Edita,
Edit address,Edita l'adreça,
Edit Timer,Edita el temporitzador,
Email addresses,Adreces de correu electrònic,
Enabled,Activat,
"End time was before start time. Adjusted to 1 hour after start.","L'hora de final era anterior a la d'inici. S'ha ajustat a 1 hora després de l'inici.",
Error,Error,
Event '{0}' status changed to {1},L'estat de l'esdeveniment «{0}» s'ha canviat a {1},
Event Type,Tipus d'esdeveniment,
events,esdeveniments,
External,Extern,
External — no user account,Extern — sense compte d'usuari,
Failed to change password,No s'ha pogut canviar la contrasenya,
Failed to check status,No s'ha pogut comprovar l'estat,
Failed to load apps,No s'han pogut carregar les aplicacions,
Failed to load settings,No s'ha pogut carregar la configuració,
"Field '{0}' is not editable","El camp «{0}» no és editable",
Files,Fitxers,
First Name,Nom,
Focus,Concentració,
"Frappe Manager URL is not configured in Dock Settings.","L'URL de Frappe Manager no està configurada a la Configuració de Dock.",
Hello {0},Hola {0},
Inactive,Inactiu,
Integrations,Integracions,
Internal,Intern,
Internal — has a user account,Intern — amb compte d'usuari,
Invalid RSVP status,Estat de confirmació no vàlid,
Invalid status,Estat no vàlid,
"Invalid status. Must be one of: {0}","Estat no vàlid. Ha de ser un de: {0}",
"Invitation: {0} — {1} at {2}","Invitació: {0} — {1} a {2}",
Invite People,Convida persones,
Join meeting →,Uneix-te a la reunió →,
Language,Idioma,
Last activity,Darrera activitat,
Last modified,Darrera modificació,
Last Name,Cognom,
Last sync,Darrera sincronització,
Link user account,Vincula el compte d'usuari,
Linked records,Registres vinculats,
Loading settings...,Carregant la configuració...,
Loading...,Carregant...,
Location,Ubicació,
Mark Do Not Contact,Marca com a No contactar,
Maybe,Potser,
Meeting Link,Enllaç de reunió,
Meeting title,Títol de la reunió,
Meeting URL,URL de la reunió,
Mine,Meus,
Modified,Modificat,
navigate,navega,
New note,Nova nota,
New password,Nova contrasenya,
new tab,nova pestanya,
New tag,Nova etiqueta,
No active sessions found,No s'han trobat sessions actives,
No activity,Sense activitat,
No attendees,Sense assistents,
No bookmarks yet,Encara no hi ha marcadors,
No bridges registered,No hi ha ponts registrats,
No contacts match these filters,Cap contacte coincideix amb aquests filtres,
No file uploaded,No s'ha pujat cap fitxer,
No files attached,No hi ha fitxers adjunts,
No notes yet,Encara no hi ha notes,
No results found,No s'han trobat resultats,
No settings registered for this app.,No hi ha configuració registrada per a aquesta aplicació.,
No status endpoint declared,No s'ha declarat cap punt d'accés d'estat,
No sync endpoint declared,No s'ha declarat cap punt d'accés de sincronització,
No tags found,No s'han trobat etiquetes,
Not checked,No comprovat,
Not configured,No configurat,
Not permitted,No permès,
Note content cannot be empty,El contingut de la nota no pot estar buit,
Notification Settings,Configuració de notificacions,
Number format,Format de número,
One-way,Unidireccional,
"Only native Dock events can be deleted here.","Només es poden eliminar aquí els esdeveniments natius de Dock.",
"Only System Manager can trigger bridge sync","Només l'administrador del sistema pot iniciar la sincronització del pont",
"Only System Manager can view sync logs","Només l'administrador del sistema pot veure els registres de sincronització",
"Only the contact owner can change the photo","Només el propietari del contacte pot canviar la foto",
"Only the contact owner can edit this contact","Només el propietari del contacte pot editar aquest contacte",
"Only the event organizer can send invitations.","Només l'organitzador de l'esdeveniment pot enviar invitacions.",
"Only the session creator or a Dock Manager can revoke sessions","Només el creador de la sessió o un administrador de Dock pot revocar sessions",
open,obre,
Open app switcher,Obre el commutador d'aplicacions,
Optional,Opcional,
optional,opcional,
Organizer,Organitzador,
Owner,Propietari,
Password updated,Contrasenya actualitzada,
Passwords don't match,Les contrasenyes no coincideixen,
Permission denied,Permís denegat,
Phone numbers,Números de telèfon,
Pin items from any app using the bookmark button in the top bar,Fixa elements de qualsevol aplicació amb el botó de marcadors a la barra superior,
Please fill in all password fields,Omple tots els camps de contrasenya,
Please log in to access Dock.,Inicia sessió per accedir a Dock.,
"Please respond to this invitation in the calendar","Respon a aquesta invitació al calendari",
Postal code,Codi postal,
Primary,Principal,
Primary address,Adreça principal,
Privacy Policy,Política de privadesa,
Profile,Perfil,
Refresh All,Actualitza-ho tot,
"Reminder: {0} — {1} at {2}","Recordatori: {0} — {1} a {2}",
Remove Do Not Contact,Elimina No contactar,
Remove tag,Elimina l'etiqueta,
Required,Obligatori,
required,obligatori,
Respond in,Respon a,
Restore,Restaura,
Restore from archive,Restaura de l'arxiu,
Revoking...,Revocant...,
Room or address,Sala o adreça,
Save,Desa,
Saving...,Desant...,
Search,Cerca,
Search for people to invite...,Cerca persones per convidar...,
Search is temporarily unavailable,La cerca no està disponible temporalment,
Search results,Resultats de la cerca,
Search scope,Àmbit de cerca,
Search user by name or email…,Cerca l'usuari per nom o correu electrònic…,
Searching...,Cercant...,
Security,Seguretat,
"Send an email or add a note to get started.","Envia un correu electrònic o afegeix una nota per començar.",
Session {0}/{1},Sessió {0}/{1},
Sessions,Sessions,
Settings,Configuració,
Settings not found,Configuració no trobada,
Share,Comparteix,
Show,Mostra,
Show less,Mostra menys,
Social profiles,Perfils socials,
"Sourced events can only be edited in the source app.","Els esdeveniments importats només es poden editar a l'aplicació d'origen.",
Source Code,Codi font,
Start Focus,Inicia concentració,
State / Province,Estat / Província,
"Street, number","Carrer, número",
Sync Now,Sincronitza ara,
Tag,Etiqueta,
Tag cannot be empty,L'etiqueta no pot estar buida,
Tags,Etiquetes,
Target not installed,Destinació no instal·lada,
Task,Tasca,
"The settings component could not be loaded. Please reload the page.","No s'ha pogut carregar el component de configuració. Recarrega la pàgina.",
"This contact is archived and hidden from the People list.","Aquest contacte està arxivat i ocult de la llista de Persones.",
This is a reminder for your upcoming event,Això és un recordatori del teu proper esdeveniment,
This person is marked as Do Not Contact.,Aquesta persona està marcada com a No contactar.,
"This record is already linked to this discussion","Aquest registre ja està vinculat a aquesta discussió",
Timer,Temporitzador,
Timer running for {0} — did you forget?,El temporitzador porta {0} en marxa — te n'has oblidat?,
"To remove {0}, run:","Per eliminar {0}, executa:",
Try a different search term,Prova amb un terme de cerca diferent,
Two-Factor Authentication,Autenticació de dos factors,
"Two-factor authentication is not enabled on this site. Contact your administrator.","L'autenticació de dos factors no està activada en aquest lloc. Contacta amb l'administrador.",
Two-way,Bidireccional,
Type at least 2 characters to search,Escriu almenys 2 caràcters per cercar,
Type to search...,Escriu per cercar...,
"Unknown notification_type '{0}' for app '{1}'","Tipus de notificació «{0}» desconegut per a l'aplicació «{1}»",
Unknown device,Dispositiu desconegut,
Unlink user — make external,Desvincula l'usuari — fes extern,
unsynced,no sincronitzat,
Update,Actualitza,
Update password,Actualitza la contrasenya,
Updating...,Actualitzant...,
Upload file,Puja un fitxer,
"Upload files like contracts, proposals, or documents.","Puja fitxers com contractes, propostes o documents.",
Upload photo,Puja una foto,
Uploading...,Pujant...,
Uploading…,Pujant…,
View entry,Mostra l'entrada,
Website,Lloc web,
Where,On,
Work,Treball,
Write a note...,Escriu una nota...,
Write a note... (not linked to any record),Escriu una nota... (no vinculada a cap registre),
You,Tu,
You are not an attendee of this event.,No ets un assistent d'aquest esdeveniment.,
"You can have a maximum of {0} bookmarks","Pots tenir un màxim de {0} marcadors",
You can only change status of your own events.,Només pots canviar l'estat dels teus propis esdeveniments.,
You can only delete your own comments,Només pots eliminar els teus propis comentaris,
You can only delete your own events.,Només pots eliminar els teus propis esdeveniments.,
You can only edit your own events.,Només pots editar els teus propis esdeveniments.,
You can only edit your own notes,Només pots editar les teves pròpies notes,
"You can only manage attendees on your own events.","Només pots gestionar els assistents dels teus propis esdeveniments.",
You can only view your own events.,Només pots veure els teus propis esdeveniments.,
"You do not have permission to comment on this record","No tens permís per comentar en aquest registre",
You have already reacted with {0},Ja has reaccionat amb {0},
You have been invited to the following event,Has estat convidat al següent esdeveniment,
Your attendance,La teva assistència,
Your response,La teva resposta,
Z→A,Z→A,
Rescheduled event: {0},Esdeveniment reprogramat: {0},
