source,target,context
selected,선택됨,
Share "{0}","{0}" 공유,
Share with team,팀과 공유,
Shared,공유됨,
Shared with team,팀과 공유됨,
Share with client,고객과 공유,
Showing {0} of {1} sessions,{1}개 세션 중 {0}개 표시,
Site label,사이트 라벨,
Sort: A–Z — click for last modified,정렬: A–Z — 최종 수정순으로 전환하려면 클릭,
Sort: last modified — click for A–Z,정렬: 최종 수정순 — A–Z순으로 전환하려면 클릭,
Start,시작,
Start Timer,타이머 시작,
Status,상태,
Stop,정지,
Stop & Save,정지 후 저장,
Sunday,일요일,
System,시스템,
Theme,테마,
Theme preference,테마 설정,
This email is already on,이 이메일은 이미 등록되어 있어요,
This link has been deactivated.,이 링크는 비활성화되었어요.,
This link has expired. Please ask the sender for a new link.,이 링크는 만료되었어요. 보낸 사람에게 새 링크를 요청해 주세요.,
This link is invalid or has been removed.,이 링크는 유효하지 않거나 삭제되었어요.,
Time,시간,
Time entry saved,시간 기록이 저장되었어요,
Timer unavailable,타이머를 사용할 수 없어요,
Timezone,시간대,
total,합계,
Try again,다시 시도,
Unread,읽지 않음,
Open calendar,캘린더 열기,
Open in Desk,Desk에서 열기,
Open in {0},{0}에서 열기,
User menu,사용자 메뉴,
View existing →,기존 항목 보기 →,
Visibility,공개 범위,
View,보기,
View all notifications,모든 알림 보기,
View time entry,시간 기록 보기,
Week starts on,주 시작 요일,
Write,쓰기,
What are you working on?,무엇을 하고 있나요?,
You're all caught up,모두 확인했어요,
Your Preferences,내 환경설정,
Your timer has been running for {0},타이머가 {0} 동안 실행 중이에요,
Actions,작업,
Add details about this event...,이 이벤트에 대한 세부 정보 추가...,
Add event,이벤트 추가,
Agenda,일정,
All day,종일,
Calendar,캘린더,
Create Event,이벤트 생성,
Create in:,생성 위치:,
Day,일,
Deadline,마감일,
Delete Event,이벤트 삭제,
Delete this event? This cannot be undone.,이 이벤트를 삭제할까요? 되돌릴 수 없어요.,
Deleting…,삭제 중…,
Description,설명,
Details,세부 정보,
End,종료,
Event,이벤트,
Event title,이벤트 제목,
Failed to create event,이벤트를 생성하지 못했어요,
Failed to delete event,이벤트를 삭제하지 못했어요,
Manage this event in,이 이벤트 관리:,
Meeting,회의,
Milestone,마일스톤,
Month,월,
My calendars,내 캘린더,
New Event,새 이벤트,
No actions available,사용 가능한 작업이 없어요,
No events,이벤트 없음,
Open in,열기:,
Other,기타,
Permanently remove this event,이 이벤트를 영구 삭제,
Review,검토,
Source,출처,
Start date/time is required,시작 날짜/시간은 필수예요,
Title,제목,
Title is required,제목은 필수예요,
Today,오늘,
Type,유형,
View full details in the source app,원본 앱에서 전체 세부 정보 보기,
Week,주,
When,시간,
{0} available,{0}개 사용 가능,
Available,사용 가능,
Configure Frappe Manager to enable one-click updates.,원클릭 업데이트를 활성화하려면 Frappe Manager를 설정해 주세요.,
Copy command,명령어 복사,
Ecosystem Apps,에코시스템 앱,
Failed,실패,
Install,설치,
Installed,설치됨,
Learn more,자세히 보기,
No apps found,앱을 찾을 수 없어요,
not installed,설치되지 않음,
Open,열기,
Pro available,Pro 사용 가능,
Queued…,대기 중…,
Refresh,새로고침,
Remove,제거,
Remove {0}? This will uninstall the app and may affect data.,{0}을(를) 제거할까요? 앱이 제거되며 데이터에 영향을 줄 수 있어요.,
Restart required,재시작 필요,
Restarting…,재시작 중…,
"To install {0}, run:","{0}을(를) 설치하려면 다음을 실행해 주세요:",
"To update {0}, run:","{0}을(를) 업데이트하려면 다음을 실행해 주세요:",
Update {0} from v{1} to {2}? This will restart Frappe.,{0}을(를) v{1}에서 {2}(으)로 업데이트할까요? Frappe가 재시작돼요.,
Update to {0},{0}(으)로 업데이트,
Updated,업데이트됨,
Updating…,업데이트 중…,
Up to date,최신 상태,
to version,버전으로,
For whom?,누구를 위한 건가요?,
Working on?,무슨 작업인가요?,
Search contacts...,연락처 검색...,
Select type...,유형 선택...,
Context,컨텍스트,
Contact,연락처,
Context Type,컨텍스트 유형,
Activity,활동,
Activity will appear here as you and your team work across ecosystem apps.,에코시스템 앱에서 작업하면 여기에 활동이 표시돼요.,
Acknowledge,확인,
All apps,모든 앱,
All Discussions,모든 토론,
All types,모든 유형,
Archived,보관됨,
Cancel,취소,
Celebrate,축하,
Comments,댓글,
Create Discussion,토론 생성,
Creating…,생성 중…,
Ctrl+Enter to send,Ctrl+Enter로 보내기,
Decision,결정,
Discussion not found,토론을 찾을 수 없어요,
Discussion title,토론 제목,
Discussions,토론,
Flag,플래그,
General,일반,
just now,방금,
Keep commenting,계속 댓글 달기,
Linked Records,연결된 레코드,
Linked to,연결 대상,
Load more,더 보기,
Loading…,로딩 중…,
Meeting Protocol,회의록,
Mentioned,언급됨,
New Discussion,새 토론,
No activity yet,아직 활동이 없어요,
No comments yet,아직 댓글이 없어요,
No discussions found,토론을 찾을 수 없어요,
No discussions yet,아직 토론이 없어요,
Note,메모,
Notes,메모,
Participants,참여자,
Pin,고정,
Pinned,고정됨,
Proposal,제안,
Protocol,프로토콜,
Reopen,다시 열기,
Replies,답글,
Reply,답글,
Replying to comment,댓글에 답글 달기,
Resolve,해결,
Resolve Discussion,토론 해결,
Resolved,해결됨,
Resolution,해결 내용,
Resolution summary...,해결 요약...,
Retrospective,회고,
Search discussions...,토론 검색...,
Seen,확인함,
Send,보내기,
Start Discussion,토론 시작,
Unpin,고정 해제,
Write a comment...,댓글 작성...,
Write your discussion content...,토론 내용 작성...,
resolved,해결됨,
unread,읽지 않음,
{0} mentioned you in a comment,{0}님이 댓글에서 회원님을 언급했어요,
{0} is already an attendee.,{0}은(는) 이미 참석자예요.,
{0} is not an attendee.,{0}은(는) 참석자가 아니에요.,
{0} is not installed,{0}이(가) 설치되지 않았어요,
{0} results found,{0}개의 결과를 찾았어요,
+ Add tags,+ 태그 추가,
A→Z,A→Z,
Accept,수락,
Action failed,작업에 실패했어요,
Active now,현재 활성,
Add a note,메모 추가,
"Add a note to keep track of details about this contact.","이 연락처에 대한 세부 사항을 기록하려면 메모를 추가해 주세요.",
Add address,주소 추가,
Add another address,주소 추가,
Add birthday,생일 추가,
Add company,회사 추가,
Add job title,직함 추가,
Add more tags...,태그 추가...,
Add tags...,태그 추가...,
"Address is not linked to this contact","주소가 이 연락처에 연결되지 않았어요",
"Address line 1, city, and country are required","주소 1, 도시, 국가는 필수예요",
ago,전,
All companies,모든 회사,
All day event,종일 이벤트,
"Apartment, suite, etc.","아파트, 호수 등",
Apps,앱,
Archive contact,연락처 보관,
Attendees,참석자,
available,사용 가능,
Best regards,감사합니다,
Bookmarks,북마크,
"Both proposed start and end times are required.","시작 시간과 종료 시간을 모두 입력해 주세요.",
Break,휴식,
Bridge not registered,브릿지가 등록되지 않았어요,
Calendar Settings,캘린더 설정,
Call,통화,
Cannot change bookmark owner,북마크 소유자를 변경할 수 없어요,
Cannot revoke your current session,현재 세션은 취소할 수 없어요,
Change Password,비밀번호 변경,
Change photo,사진 변경,
Check Status,상태 확인,
City,도시,
Clear,지우기,
Clear filters,필터 초기화,
Close search,검색 닫기,
Cmd+Enter to save,Cmd+Enter로 저장,
Coming soon,출시 예정,
Coming up!,곧 시작해요!,
Comment,댓글,
Community Edition,Community Edition,
Complete,완료,
Confirm new password,새 비밀번호 확인,
Copy,복사,
Could not load notes,메모를 불러올 수 없었어요,
Country,국가,
"Country '{0}' not found. Please select a valid country.","국가 '{0}'을(를) 찾을 수 없어요. 유효한 국가를 선택해 주세요.",
Create a contact to get started,시작하려면 연락처를 생성해 주세요,
Created event: {0},이벤트가 생성되었어요: {0},
Creating...,생성 중...,
Current,현재,
Current password,현재 비밀번호,
Current password is incorrect,현재 비밀번호가 올바르지 않아요,
Currency,통화,
Date,날짜,
Decline,거절,
Department,부서,
Do Not Contact,연락 금지,
Dock,Dock,
Download,다운로드,
"e.g. en, fr, de","예: en, fr, de",
Edit,편집,
Edit address,주소 편집,
Edit Timer,타이머 편집,
Email addresses,이메일 주소,
Enabled,활성화됨,
"End time was before start time. Adjusted to 1 hour after start.","종료 시간이 시작 시간보다 앞서 있어서 시작 시간으로부터 1시간 후로 조정했어요.",
Error,오류,
Event '{0}' status changed to {1},이벤트 '{0}'의 상태가 {1}(으)로 변경되었어요,
Event Type,이벤트 유형,
events,이벤트,
External,외부,
External — no user account,외부 — 사용자 계정 없음,
Failed to change password,비밀번호를 변경하지 못했어요,
Failed to check status,상태를 확인하지 못했어요,
Failed to load apps,앱을 불러오지 못했어요,
Failed to load settings,설정을 불러오지 못했어요,
"Field '{0}' is not editable","필드 '{0}'은(는) 수정할 수 없어요",
Files,파일,
First Name,이름(성 제외),
Focus,집중,
"Frappe Manager URL is not configured in Dock Settings.","Dock 설정에 Frappe Manager URL이 설정되지 않았어요.",
Hello {0},{0}님 안녕하세요,
Inactive,비활성,
Integrations,통합,
Internal,내부,
Internal — has a user account,내부 — 사용자 계정 있음,
Invalid RSVP status,유효하지 않은 RSVP 상태,
Invalid status,유효하지 않은 상태,
"Invalid status. Must be one of: {0}","유효하지 않은 상태예요. 다음 중 하나여야 해요: {0}",
"Invitation: {0} — {1} at {2}","초대: {0} — {1}, {2}",
Invite People,사람 초대,
Join meeting →,회의 참여 →,
Language,언어,
Last activity,마지막 활동,
Last modified,최종 수정,
Last Name,성,
Last sync,마지막 동기화,
Link user account,사용자 계정 연결,
Linked records,연결된 레코드,
Loading settings...,설정 로딩 중...,
Loading...,로딩 중...,
Location,장소,
Mark Do Not Contact,연락 금지로 표시,
Maybe,미정,
Meeting Link,회의 링크,
Meeting title,회의 제목,
Meeting URL,회의 URL,
Mine,내 것,
Modified,수정됨,
navigate,이동,
New note,새 메모,
New password,새 비밀번호,
new tab,새 탭,
New tag,새 태그,
No active sessions found,활성 세션을 찾을 수 없어요,
No activity,활동 없음,
No attendees,참석자 없음,
No bookmarks yet,아직 북마크가 없어요,
No bridges registered,등록된 브릿지가 없어요,
No contacts match these filters,이 필터에 맞는 연락처가 없어요,
No file uploaded,업로드된 파일이 없어요,
No files attached,첨부된 파일이 없어요,
No notes yet,아직 메모가 없어요,
No results found,결과를 찾을 수 없어요,
No settings registered for this app.,이 앱에 등록된 설정이 없어요.,
No status endpoint declared,상태 엔드포인트가 선언되지 않았어요,
No sync endpoint declared,동기화 엔드포인트가 선언되지 않았어요,
No tags found,태그를 찾을 수 없어요,
Not checked,확인되지 않음,
Not configured,설정되지 않음,
Not permitted,권한이 없어요,
Note content cannot be empty,메모 내용은 비어 있을 수 없어요,
Notification Settings,알림 설정,
Number format,숫자 형식,
One-way,단방향,
"Only native Dock events can be deleted here.","Dock에서 생성된 이벤트만 여기서 삭제할 수 있어요.",
"Only System Manager can trigger bridge sync","시스템 관리자만 브릿지 동기화를 실행할 수 있어요",
"Only System Manager can view sync logs","시스템 관리자만 동기화 로그를 볼 수 있어요",
"Only the contact owner can change the photo","연락처 소유자만 사진을 변경할 수 있어요",
"Only the contact owner can edit this contact","연락처 소유자만 이 연락처를 수정할 수 있어요",
"Only the event organizer can send invitations.","이벤트 주최자만 초대를 보낼 수 있어요.",
"Only the session creator or a Dock Manager can revoke sessions","세션 생성자 또는 Dock 관리자만 세션을 취소할 수 있어요",
open,열기,
Open app switcher,앱 전환 열기,
Optional,선택사항,
optional,선택사항,
Organizer,주최자,
Owner,소유자,
Password updated,비밀번호가 업데이트되었어요,
Passwords don't match,비밀번호가 일치하지 않아요,
Permission denied,권한이 거부되었어요,
Phone numbers,전화번호,
Pin items from any app using the bookmark button in the top bar,상단 바의 북마크 버튼으로 어떤 앱에서든 항목을 고정할 수 있어요,
Please fill in all password fields,모든 비밀번호 필드를 입력해 주세요,
Please log in to access Dock.,Dock에 접근하려면 로그인해 주세요.,
"Please respond to this invitation in the calendar","캘린더에서 이 초대에 응답해 주세요",
Postal code,우편번호,
Primary,기본,
Primary address,기본 주소,
Privacy Policy,개인정보 처리방침,
Profile,프로필,
Refresh All,모두 새로고침,
"Reminder: {0} — {1} at {2}","알림: {0} — {1}, {2}",
Remove Do Not Contact,연락 금지 해제,
Remove tag,태그 제거,
Required,필수,
required,필수,
Respond in,응답 위치:,
Restore,복원,
Restore from archive,보관함에서 복원,
Revoking...,취소 중...,
Room or address,장소 또는 주소,
Save,저장,
Saving...,저장 중...,
Search,검색,
Search for people to invite...,초대할 사람 검색...,
Search is temporarily unavailable,검색을 일시적으로 사용할 수 없어요,
Search results,검색 결과,
Search scope,검색 범위,
Search user by name or email…,이름 또는 이메일로 사용자 검색…,
Searching...,검색 중...,
Security,보안,
"Send an email or add a note to get started.","이메일을 보내거나 메모를 추가해서 시작해 주세요.",
Session {0}/{1},세션 {0}/{1},
Sessions,세션,
Settings,설정,
Settings not found,설정을 찾을 수 없어요,
Share,공유,
Show,표시,
Show less,접기,
Social profiles,소셜 프로필,
"Sourced events can only be edited in the source app.","외부에서 가져온 이벤트는 원본 앱에서만 수정할 수 있어요.",
Source Code,소스 코드,
Start Focus,집중 시작,
State / Province,시/도,
"Street, number","도로명, 번지",
Sync Now,지금 동기화,
Tag,태그,
Tag cannot be empty,태그는 비어 있을 수 없어요,
Tags,태그,
Target not installed,대상이 설치되지 않았어요,
Task,작업,
"The settings component could not be loaded. Please reload the page.","설정 컴포넌트를 불러올 수 없었어요. 페이지를 새로고침해 주세요.",
"This contact is archived and hidden from the People list.","이 연락처는 보관되어 사람 목록에서 숨겨져 있어요.",
This is a reminder for your upcoming event,다가오는 이벤트에 대한 알림이에요,
This person is marked as Do Not Contact.,이 사람은 연락 금지로 표시되어 있어요.,
"This record is already linked to this discussion","이 레코드는 이미 이 토론에 연결되어 있어요",
Timer,타이머,
Timer running for {0} — did you forget?,타이머가 {0} 동안 실행 중이에요 — 혹시 잊으셨나요?,
"To remove {0}, run:","{0}을(를) 제거하려면 다음을 실행해 주세요:",
Try a different search term,다른 검색어로 시도해 주세요,
Two-Factor Authentication,2단계 인증,
"Two-factor authentication is not enabled on this site. Contact your administrator.","이 사이트에서 2단계 인증이 활성화되지 않았어요. 관리자에게 문의해 주세요.",
Two-way,양방향,
Type at least 2 characters to search,검색하려면 2자 이상 입력해 주세요,
Type to search...,검색어 입력...,
"Unknown notification_type '{0}' for app '{1}'","앱 '{1}'에 대한 알 수 없는 notification_type '{0}'",
Unknown device,알 수 없는 기기,
Unlink user — make external,사용자 연결 해제 — 외부로 전환,
unsynced,동기화되지 않음,
Update,업데이트,
Update password,비밀번호 업데이트,
Updating...,업데이트 중...,
Upload file,파일 업로드,
"Upload files like contracts, proposals, or documents.","계약서, 제안서 또는 문서와 같은 파일을 업로드해 주세요.",
Upload photo,사진 업로드,
Uploading...,업로드 중...,
Uploading…,업로드 중…,
View entry,기록 보기,
Website,웹사이트,
Where,장소,
Work,업무,
Write a note...,메모 작성...,
Write a note... (not linked to any record),메모 작성... (어떤 레코드에도 연결되지 않음),
You,나,
You are not an attendee of this event.,이 이벤트의 참석자가 아니에요.,
"You can have a maximum of {0} bookmarks","최대 {0}개의 북마크를 가질 수 있어요",
You can only change status of your own events.,자신의 이벤트 상태만 변경할 수 있어요.,
You can only delete your own comments,자신의 댓글만 삭제할 수 있어요,
You can only delete your own events.,자신의 이벤트만 삭제할 수 있어요.,
You can only edit your own events.,자신의 이벤트만 수정할 수 있어요.,
You can only edit your own notes,자신의 메모만 수정할 수 있어요,
"You can only manage attendees on your own events.","자신의 이벤트에서만 참석자를 관리할 수 있어요.",
You can only view your own events.,자신의 이벤트만 볼 수 있어요.,
"You do not have permission to comment on this record","이 레코드에 댓글을 달 권한이 없어요",
You have already reacted with {0},이미 {0}(으)로 반응했어요,
You have been invited to the following event,다음 이벤트에 초대되었어요,
Your attendance,참석 여부,
Your response,응답,
Z→A,Z→A,
Rescheduled event: {0},이벤트가 일정 변경되었어요: {0},
