source,target,context
Org default,Privzeto za org.,
"Password, 2FA, profile picture","Geslo, 2FA, profilna slika",
Pause,Premor,
paused,v premoru,
People,Osebe,
People with access,Osebe z dostopom,
Permissions,Dovoljenja,
Pinned,Pripeto,
Powered by Tonic,Poganja Tonic,
Phone,Telefon,
Private,Zasebno,
Product Manager,Product Manager,
Preferences,Nastavitve,
Read,Branje,
Recent,Nedavno,
Reload,Osveži,
Remove bookmark,Odstrani zaznamek,
Remove from shared,Odstrani iz deljenih,
Remove from recent,Odstrani iz nedavnih,
Resume,Nadaljuj,
Retry,Ponovi,
Revoke,Prekliči,
Revoked,Preklicano,
Revoke session,Prekliči sejo,
Revoking…,Preklic…,
Saved,Shranjeno,
Save failed,Shranjevanje neuspešno,
Save organization settings,Shrani nastavitve organizacije,
Saving…,Shranjevanje…,
Search...,Iskanje...,
"Search by name, email, or phone…","Išči po imenu, e-pošti ali telefonu…",
Search users...,Išči uporabnike...,
Share {0} {1},Deli {0} {1},
Submit,Oddaj,
Search in All apps,Išči v vseh aplikacijah,
Search unavailable,Iskanje ni na voljo,
selected,izbrano,
Share "{0}",Deli »{0}«,
Share with team,Deli z ekipo,
Shared,Deljeno,
Shared with team,Deljeno z ekipo,
Share with client,Deli s stranko,
Showing {0} of {1} sessions,Prikazanih {0} od {1} sej,
Site label,Oznaka strani,
Sort: A–Z — click for last modified,Razvrsti: A–Ž — klikni za zadnje spremenjeno,
Sort: last modified — click for A–Z,Razvrsti: zadnje spremenjeno — klikni za A–Ž,
Start,Začni,
Start Timer,Zaženi časovnik,
Status,Stanje,
Stop,Ustavi,
Stop & Save,Ustavi in shrani,
Sunday,Nedelja,
System,Sistem,
Theme,Tema,
Theme preference,Nastavitev teme,
This email is already on,Ta e-pošta je že vključena,
This link has been deactivated.,Ta povezava je bila deaktivirana.,
This link has expired. Please ask the sender for a new link.,Ta povezava je potekla. Prosi pošiljatelja za novo povezavo.,
This link is invalid or has been removed.,Ta povezava je neveljavna ali je bila odstranjena.,
Time,Čas,
Time entry saved,Časovni vnos shranjen,
Timer unavailable,Časovnik ni na voljo,
Timezone,Časovni pas,
total,skupaj,
Try again,Poskusi znova,
Unread,Neprebrano,
Open calendar,Odpri koledar,
Open in Desk,Odpri v Desk,
Open in {0},Odpri v {0},
User menu,Uporabniški meni,
View existing →,Prikaži obstoječe →,
Visibility,Vidnost,
View,Pogled,
View all notifications,Prikaži vsa obvestila,
View time entry,Prikaži časovni vnos,
Week starts on,Teden se začne v,
Write,Pisanje,
What are you working on?,Na čem delaš?,
You're all caught up,Vse si prebral,
Your Preferences,Tvoje nastavitve,
Your timer has been running for {0},Tvoj časovnik teče že {0},
Actions,Dejanja,
Add details about this event...,Dodaj podrobnosti o tem dogodku...,
Add event,Dodaj dogodek,
Agenda,Agenda,
All day,Ves dan,
Calendar,Koledar,
Create Event,Ustvari dogodek,
Create in:,Ustvari v:,
Day,Dan,
Deadline,Rok,
Delete Event,Izbriši dogodek,
Delete this event? This cannot be undone.,Izbriši ta dogodek? Tega ni mogoče razveljaviti.,
Deleting…,Brisanje…,
Description,Opis,
Details,Podrobnosti,
End,Konec,
Event,Dogodek,
Event title,Naslov dogodka,
Failed to create event,Dogodka ni bilo mogoče ustvariti,
Failed to delete event,Dogodka ni bilo mogoče izbrisati,
Manage this event in,Upravljaj ta dogodek v,
Meeting,Sestanek,
Milestone,Mejnik,
Month,Mesec,
My calendars,Moji koledarji,
New Event,Nov dogodek,
No actions available,Ni razpoložljivih dejanj,
No events,Ni dogodkov,
Open in,Odpri v,
Other,Drugo,
Permanently remove this event,Trajno odstrani ta dogodek,
Review,Pregled,
Source,Vir,
Start date/time is required,Začetni datum/čas je obvezen,
Title,Naslov,
Title is required,Naslov je obvezen,
Today,Danes,
Type,Vrsta,
View full details in the source app,Prikaži vse podrobnosti v izvorni aplikaciji,
Week,Teden,
When,Kdaj,
{0} available,{0} na voljo,
Available,Na voljo,
Configure Frappe Manager to enable one-click updates.,Nastavi Frappe Manager za omogočanje posodobitev z enim klikom.,
Copy command,Kopiraj ukaz,
Ecosystem Apps,Aplikacije ekosistema,
Failed,Neuspešno,
Install,Namesti,
Installed,Nameščeno,
Learn more,Več o tem,
No apps found,Ni najdenih aplikacij,
not installed,ni nameščeno,
Open,Odpri,
Pro available,Pro na voljo,
Queued…,V čakalni vrsti…,
Refresh,Osveži,
Remove,Odstrani,
"Remove {0}? This will uninstall the app and may affect data.","Odstrani {0}? To bo odstranilo aplikacijo in lahko vpliva na podatke.",
Restart required,Potreben ponovni zagon,
Restarting…,Ponovni zagon…,
"To install {0}, run:","Za namestitev {0} zaženi:",
"To update {0}, run:","Za posodobitev {0} zaženi:",
"Update {0} from v{1} to {2}? This will restart Frappe.","Posodobi {0} z v{1} na {2}? To bo ponovno zagnalo Frappe.",
Update to {0},Posodobi na {0},
Updated,Posodobljeno,
Updating…,Posodabljanje…,
Up to date,Posodobljeno,
to version,na različico,
For whom?,Za koga?,
Working on?,Delaš na?,
Search contacts...,Išči stike...,
Select type...,Izberi vrsto...,
Context,Kontekst,
Contact,Stik,
Context Type,Vrsta konteksta,
Activity,Dejavnost,
Activity will appear here as you and your team work across ecosystem apps.,Dejavnost se bo prikazala tukaj med delom tebe in tvoje ekipe v aplikacijah ekosistema.,
Acknowledge,Potrdi,
All apps,Vse aplikacije,
All Discussions,Vse razprave,
All types,Vse vrste,
Archived,Arhivirano,
Cancel,Prekliči,
Celebrate,Proslavi,
Comments,Komentarji,
Create Discussion,Ustvari razpravo,
Creating…,Ustvarjanje…,
Ctrl+Enter to send,Ctrl+Enter za pošiljanje,
Decision,Odločitev,
Discussion not found,Razprava ni najdena,
Discussion title,Naslov razprave,
Discussions,Razprave,
Flag,Označi,
General,Splošno,
just now,pravkar,
Keep commenting,Komentiraj naprej,
Linked Records,Povezani zapisi,
Linked to,Povezano z,
Load more,Naloži več,
Loading…,Nalaganje…,
Meeting Protocol,Zapisnik sestanka,
Mentioned,Omenjeno,
New Discussion,Nova razprava,
No activity yet,Še ni dejavnosti,
No comments yet,Še ni komentarjev,
No discussions found,Ni najdenih razprav,
No discussions yet,Še ni razprav,
Note,Beležka,
Notes,Beležke,
Participants,Udeleženci,
Pin,Pripni,
Pinned,Pripeto,
Proposal,Predlog,
Protocol,Zapisnik,
Reopen,Znova odpri,
Replies,Odgovori,
Reply,Odgovori,
Replying to comment,Odgovarjanje na komentar,
Resolve,Razreši,
Resolve Discussion,Razreši razpravo,
Resolved,Razrešeno,
Resolution,Razrešitev,
Resolution summary...,Povzetek razrešitve...,
Retrospective,Retrospektiva,
Search discussions...,Išči razprave...,
Seen,Videno,
Send,Pošlji,
Start Discussion,Začni razpravo,
Unpin,Odpni,
Write a comment...,Napiši komentar...,
Write your discussion content...,Napiši vsebino razprave...,
resolved,razrešeno,
unread,neprebrano,
{0} mentioned you in a comment,{0} te je omenil/-a v komentarju,
{0} is already an attendee.,{0} je že udeleženec.,
{0} is not an attendee.,{0} ni udeleženec.,
{0} is not installed,{0} ni nameščen,
{0} results found,Najdenih {0} rezultatov,
+ Add tags,+ Dodaj oznake,
A→Z,A→Ž,
Accept,Sprejmi,
Action failed,Dejanje neuspešno,
Active now,Trenutno aktivno,
Add a note,Dodaj beležko,
"Add a note to keep track of details about this contact.","Dodaj beležko za sledenje podrobnosti o tem stiku.",
Add address,Dodaj naslov,
Add another address,Dodaj drug naslov,
Add birthday,Dodaj rojstni dan,
Add company,Dodaj podjetje,
Add job title,Dodaj naziv delovnega mesta,
Add more tags...,Dodaj več oznak...,
Add tags...,Dodaj oznake...,
"Address is not linked to this contact","Naslov ni povezan s tem stikom",
"Address line 1, city, and country are required","Naslov (1. vrstica), mesto in država so obvezni",
ago,nazaj,
All companies,Vsa podjetja,
All day event,Celodnevni dogodek,
"Apartment, suite, etc.","Stanovanje, pisarna itd.",
Apps,Aplikacije,
Archive contact,Arhiviraj stik,
Attendees,Udeleženci,
available,na voljo,
Best regards,Lep pozdrav,
Bookmarks,Zaznamki,
"Both proposed start and end times are required.","Predlagana začetni in končni čas sta obvezna.",
Break,Odmor,
Bridge not registered,Most ni registriran,
Calendar Settings,Nastavitve koledarja,
Call,Klic,
Cannot change bookmark owner,Lastnika zaznamka ni mogoče spremeniti,
Cannot revoke your current session,Trenutne seje ni mogoče preklicati,
Change Password,Spremeni geslo,
Change photo,Spremeni fotografijo,
Check Status,Preveri stanje,
City,Mesto,
Clear,Počisti,
Clear filters,Počisti filtre,
Close search,Zapri iskanje,
Cmd+Enter to save,Cmd+Enter za shranjevanje,
Coming soon,Prihaja kmalu,
Coming up!,Prihaja!,
Comment,Komentar,
Community Edition,Skupnostna izdaja,
Complete,Zaključi,
Confirm new password,Potrdi novo geslo,
Copy,Kopiraj,
Could not load notes,Beležk ni bilo mogoče naložiti,
Country,Država,
"Country '{0}' not found. Please select a valid country.","Država »{0}« ni najdena. Izberi veljavno državo.",
Create a contact to get started,Ustvari stik za začetek,
Created event: {0},Ustvarjen dogodek: {0},
Creating...,Ustvarjanje...,
Current,Trenutno,
Current password,Trenutno geslo,
Current password is incorrect,Trenutno geslo ni pravilno,
Currency,Valuta,
Date,Datum,
Decline,Zavrni,
Department,Oddelek,
Do Not Contact,Ne kontaktiraj,
Dock,Dock,
Download,Prenesi,
"e.g. en, fr, de","npr. en, fr, de",
Edit,Uredi,
Edit address,Uredi naslov,
Edit Timer,Uredi časovnik,
Email addresses,E-poštni naslovi,
Enabled,Omogočeno,
"End time was before start time. Adjusted to 1 hour after start.","Končni čas je bil pred začetnim. Prilagojeno na 1 uro po začetku.",
Error,Napaka,
Event '{0}' status changed to {1},Stanje dogodka »{0}« spremenjeno na {1},
Event Type,Vrsta dogodka,
events,dogodki,
External,Zunanji,
External — no user account,Zunanji — brez uporabniškega računa,
Failed to change password,Gesla ni bilo mogoče spremeniti,
Failed to check status,Stanja ni bilo mogoče preveriti,
Failed to load apps,Aplikacij ni bilo mogoče naložiti,
Failed to load settings,Nastavitev ni bilo mogoče naložiti,
"Field '{0}' is not editable","Polje »{0}« ni mogoče urejati",
Files,Datoteke,
First Name,Ime,
Focus,Fokus,
"Frappe Manager URL is not configured in Dock Settings.","URL Frappe Manager ni nastavljen v Dock nastavitvah.",
Hello {0},Živjo {0},
Inactive,Neaktivno,
Integrations,Integracije,
Internal,Notranji,
Internal — has a user account,Notranji — ima uporabniški račun,
Invalid RSVP status,Neveljaven RSVP status,
Invalid status,Neveljavno stanje,
"Invalid status. Must be one of: {0}","Neveljavno stanje. Mora biti eno od: {0}",
"Invitation: {0} — {1} at {2}","Povabilo: {0} — {1} ob {2}",
Invite People,Povabi osebe,
Join meeting →,Pridruži se sestanku →,
Language,Jezik,
Last activity,Zadnja dejavnost,
Last modified,Zadnja sprememba,
Last Name,Priimek,
Last sync,Zadnja sinhronizacija,
Link user account,Poveži uporabniški račun,
Linked records,Povezani zapisi,
Loading settings...,Nalaganje nastavitev...,
Loading...,Nalaganje...,
Location,Lokacija,
Mark Do Not Contact,Označi kot Ne kontaktiraj,
Maybe,Morda,
Meeting Link,Povezava do sestanka,
Meeting title,Naslov sestanka,
Meeting URL,URL sestanka,
Mine,Moje,
Modified,Spremenjeno,
navigate,navigacija,
New note,Nova beležka,
New password,Novo geslo,
new tab,nov zavihek,
New tag,Nova oznaka,
No active sessions found,Ni najdenih aktivnih sej,
No activity,Ni dejavnosti,
No attendees,Ni udeležencev,
No bookmarks yet,Še ni zaznamkov,
No bridges registered,Ni registriranih mostov,
No contacts match these filters,Noben stik ne ustreza tem filtrom,
No file uploaded,Nobena datoteka ni naložena,
No files attached,Ni priloženih datotek,
No notes yet,Še ni beležk,
No results found,Ni najdenih rezultatov,
No settings registered for this app.,Za to aplikacijo ni registriranih nastavitev.,
No status endpoint declared,Ni deklariranega statusnega endpointa,
No sync endpoint declared,Ni deklariranega sinhronizacijskega endpointa,
No tags found,Ni najdenih oznak,
Not checked,Ni preverjeno,
Not configured,Ni nastavljeno,
Not permitted,Ni dovoljeno,
Note content cannot be empty,Vsebina beležke ne sme biti prazna,
Notification Settings,Nastavitve obvestil,
Number format,Format številk,
One-way,Enosmerno,
"Only native Dock events can be deleted here.","Tu je mogoče izbrisati le izvorne Dock dogodke.",
"Only System Manager can trigger bridge sync","Samo sistemski upravitelj lahko sproži sinhronizacijo mostu",
"Only System Manager can view sync logs","Samo sistemski upravitelj lahko vidi dnevnike sinhronizacije",
"Only the contact owner can change the photo","Samo lastnik stika lahko spremeni fotografijo",
"Only the contact owner can edit this contact","Samo lastnik stika lahko ureja ta stik",
"Only the event organizer can send invitations.","Samo organizator dogodka lahko pošlje povabila.",
"Only the session creator or a Dock Manager can revoke sessions","Samo ustvarjalec seje ali Dock upravitelj lahko prekliče seje",
open,odprto,
Open app switcher,Odpri preklopnik aplikacij,
Optional,Neobvezno,
optional,neobvezno,
Organizer,Organizator,
Owner,Lastnik,
Password updated,Geslo posodobljeno,
Passwords don't match,Gesli se ne ujemata,
Permission denied,Dostop zavrnjen,
Phone numbers,Telefonske številke,
Pin items from any app using the bookmark button in the top bar,Pripni elemente iz katere koli aplikacije z gumbom za zaznamke v zgornji vrstici,
Please fill in all password fields,Izpolni vsa polja za geslo,
Please log in to access Dock.,Za dostop do Dock se prijavi.,
"Please respond to this invitation in the calendar","Prosim odgovori na to povabilo v koledarju",
Postal code,Poštna številka,
Primary,Primarno,
Primary address,Primarni naslov,
Privacy Policy,Pravilnik o zasebnosti,
Profile,Profil,
Refresh All,Osveži vse,
"Reminder: {0} — {1} at {2}","Opomnik: {0} — {1} ob {2}",
Remove Do Not Contact,Odstrani oznako Ne kontaktiraj,
Remove tag,Odstrani oznako,
Required,Obvezno,
required,obvezno,
Respond in,Odgovori v,
Restore,Obnovi,
Restore from archive,Obnovi iz arhiva,
Revoking...,Preklic...,
Room or address,Soba ali naslov,
Save,Shrani,
Saving...,Shranjevanje...,
Search,Iskanje,
Search for people to invite...,Išči osebe za povabilo...,
Search is temporarily unavailable,Iskanje je začasno nedosegljivo,
Search results,Rezultati iskanja,
Search scope,Obseg iskanja,
Search user by name or email…,Išči uporabnika po imenu ali e-pošti…,
Searching...,Iskanje...,
Security,Varnost,
"Send an email or add a note to get started.","Pošlji e-pošto ali dodaj beležko za začetek.",
Session {0}/{1},Seja {0}/{1},
Sessions,Seje,
Settings,Nastavitve,
Settings not found,Nastavitve niso najdene,
Share,Deli,
Show,Prikaži,
Show less,Prikaži manj,
Social profiles,Družbeni profili,
"Sourced events can only be edited in the source app.","Uvožene dogodke je mogoče urejati le v izvorni aplikaciji.",
Source Code,Izvorna koda,
Start Focus,Začni fokus,
State / Province,Država / Pokrajina,
"Street, number","Ulica, številka",
Sync Now,Sinhroniziraj zdaj,
Tag,Oznaka,
Tag cannot be empty,Oznaka ne sme biti prazna,
Tags,Oznake,
Target not installed,Cilj ni nameščen,
Task,Naloga,
"The settings component could not be loaded. Please reload the page.","Komponente nastavitev ni bilo mogoče naložiti. Osveži stran.",
"This contact is archived and hidden from the People list.","Ta stik je arhiviran in skrit s seznama Osebe.",
This is a reminder for your upcoming event,To je opomnik za tvoj prihajajoči dogodek,
This person is marked as Do Not Contact.,Ta oseba je označena kot Ne kontaktiraj.,
"This record is already linked to this discussion","Ta zapis je že povezan s to razpravo",
Timer,Časovnik,
Timer running for {0} — did you forget?,Časovnik teče že {0} — si pozabil?,
"To remove {0}, run:","Za odstranitev {0} zaženi:",
Try a different search term,Poskusi z drugim iskalnim izrazom,
Two-Factor Authentication,Dvostopenjska avtentikacija,
"Two-factor authentication is not enabled on this site. Contact your administrator.","Dvostopenjska avtentikacija ni omogočena na tej strani. Obrni se na skrbnika.",
Two-way,Dvosmerno,
Type at least 2 characters to search,Vnesi vsaj 2 znaka za iskanje,
Type to search...,Vnesi za iskanje...,
"Unknown notification_type '{0}' for app '{1}'","Neznana vrsta obvestila »{0}« za aplikacijo »{1}«",
Unknown device,Neznana naprava,
Unlink user — make external,Odveži uporabnika — nastavi kot zunanjega,
unsynced,nesinhronizirano,
Update,Posodobi,
Update password,Posodobi geslo,
Updating...,Posodabljanje...,
Upload file,Naloži datoteko,
"Upload files like contracts, proposals, or documents.","Naloži datoteke kot so pogodbe, predlogi ali dokumenti.",
Upload photo,Naloži fotografijo,
Uploading...,Nalaganje...,
Uploading…,Nalaganje…,
View entry,Prikaži vnos,
Website,Spletna stran,
Where,Kje,
Work,Delo,
Write a note...,Napiši beležko...,
Write a note... (not linked to any record),Napiši beležko... (ni povezana z nobenim zapisom),
You,Ti,
You are not an attendee of this event.,Nisi udeleženec tega dogodka.,
"You can have a maximum of {0} bookmarks","Imaš lahko največ {0} zaznamkov",
You can only change status of your own events.,Stanje lahko spreminjaš le pri svojih dogodkih.,
You can only delete your own comments,Izbrišeš lahko le svoje komentarje,
You can only delete your own events.,Izbrišeš lahko le svoje dogodke.,
You can only edit your own events.,Urejaš lahko le svoje dogodke.,
You can only edit your own notes,Urejaš lahko le svoje beležke,
"You can only manage attendees on your own events.","Udeležence lahko upravljaš le pri svojih dogodkih.",
You can only view your own events.,Pregledaš lahko le svoje dogodke.,
"You do not have permission to comment on this record","Nimaš dovoljenja za komentiranje tega zapisa",
You have already reacted with {0},Že si reagiral z {0},
You have been invited to the following event,Povabljen si na naslednji dogodek,
Your attendance,Tvoja udeležba,
Your response,Tvoj odgovor,
Z→A,Ž→A,
Rescheduled event: {0},Prestavljen dogodek: {0},
