source,target,context
Timezone,ٹائم زون,
total,کل,
Try again,دوبارہ کوشش کریں,
Unread,نہ پڑھا ہوا,
Open calendar,کیلنڈر کھولیں,
Open in Desk,Desk میں کھولیں,
Open in {0},{0} میں کھولیں,
User menu,صارف مینو,
View existing →,موجودہ دیکھیں →,
Visibility,مرئیت,
View,دیکھیں,
View all notifications,تمام اطلاعات دیکھیں,
View time entry,وقت کا اندراج دیکھیں,
Week starts on,ہفتہ شروع ہوتا ہے,
Write,لکھیں,
What are you working on?,تم کس پر کام کر رہے ہو؟,
You're all caught up,تم سب دیکھ چکے ہو,
Your Preferences,تمہاری ترجیحات,
Your timer has been running for {0},تمہارا ٹائمر {0} سے چل رہا ہے,
Actions,اعمال,
Add details about this event...,اس ایونٹ کے بارے میں تفصیلات شامل کریں...,
Add event,ایونٹ شامل کریں,
Agenda,ایجنڈا,
All day,پورا دن,
Calendar,کیلنڈر,
Create Event,ایونٹ بنائیں,
Create in:,میں بنائیں:,
Day,دن,
Deadline,آخری تاریخ,
Delete Event,ایونٹ حذف کریں,
Delete this event? This cannot be undone.,یہ ایونٹ حذف کریں؟ یہ واپس نہیں ہو سکتا۔,
Deleting…,حذف کر رہے ہیں…,
Description,تفصیل,
Details,تفصیلات,
End,اختتام,
Event,ایونٹ,
Event title,ایونٹ کا عنوان,
Failed to create event,ایونٹ بنانے میں ناکامی,
Failed to delete event,ایونٹ حذف کرنے میں ناکامی,
Manage this event in,اس ایونٹ کا انتظام کریں,
Meeting,میٹنگ,
Milestone,سنگ میل,
Month,مہینہ,
My calendars,میرے کیلنڈرز,
New Event,نیا ایونٹ,
No actions available,کوئی اعمال دستیاب نہیں,
No events,کوئی ایونٹ نہیں,
Open in,میں کھولیں,
Other,دیگر,
Permanently remove this event,اس ایونٹ کو مستقل طور پر ہٹائیں,
Review,جائزہ,
Source,ماخذ,
Start date/time is required,شروع کی تاریخ/وقت ضروری ہے,
Title,عنوان,
Title is required,عنوان ضروری ہے,
Today,آج,
Type,قسم,
View full details in the source app,ماخذ ایپ میں مکمل تفصیلات دیکھیں,
Week,ہفتہ,
When,کب,
{0} available,{0} دستیاب,
Available,دستیاب,
Configure Frappe Manager to enable one-click updates.,ایک کلک اپ ڈیٹس فعال کرنے کے لیے Frappe Manager ترتیب دیں۔,
Copy command,کمانڈ کاپی کریں,
Ecosystem Apps,ایکو سسٹم ایپس,
Failed,ناکام,
Install,انسٹال کریں,
Installed,انسٹال ہو گیا,
Learn more,مزید جانیں,
No apps found,کوئی ایپس نہیں ملیں,
not installed,انسٹال نہیں ہے,
Open,کھولیں,
Pro available,Pro دستیاب,
Queued…,قطار میں…,
Refresh,ریفریش کریں,
Remove,ہٹائیں,
Remove {0}? This will uninstall the app and may affect data.,{0} ہٹائیں؟ یہ ایپ ان انسٹال کر دے گا اور ڈیٹا متاثر ہو سکتا ہے۔,
Restart required,ری سٹارٹ ضروری ہے,
Restarting…,ری سٹارٹ ہو رہا ہے…,
"To install {0}, run:","{0} انسٹال کرنے کے لیے چلائیں:",
"To update {0}, run:","{0} اپ ڈیٹ کرنے کے لیے چلائیں:",
Update {0} from v{1} to {2}? This will restart Frappe.,{0} کو v{1} سے {2} پر اپ ڈیٹ کریں؟ یہ Frappe ری سٹارٹ کرے گا۔,
Update to {0},{0} پر اپ ڈیٹ کریں,
Updated,اپ ڈیٹ ہو گیا,
Updating…,اپ ڈیٹ ہو رہا ہے…,
Up to date,تازہ ترین,
to version,ورژن تک,
For whom?,کس کے لیے؟,
Working on?,کس پر کام؟,
Search contacts...,رابطے تلاش کریں...,
Select type...,قسم منتخب کریں...,
Context,سیاق و سباق,
Contact,رابطہ,
Context Type,سیاق و سباق کی قسم,
Activity,سرگرمی,
Activity will appear here as you and your team work across ecosystem apps.,جب تم اور تمہاری ٹیم ایکو سسٹم ایپس پر کام کریں گے تو سرگرمی یہاں ظاہر ہوگی۔,
Acknowledge,تسلیم کریں,
All apps,تمام ایپس,
All Discussions,تمام مباحثے,
All types,تمام اقسام,
Archived,آرکائیو شدہ,
Cancel,منسوخ کریں,
Celebrate,جشن منائیں,
Comments,تبصرے,
Create Discussion,مباحثہ بنائیں,
Creating…,بنا رہے ہیں…,
Ctrl+Enter to send,بھیجنے کے لیے Ctrl+Enter,
Decision,فیصلہ,
Discussion not found,مباحثہ نہیں ملا,
Discussion title,مباحثے کا عنوان,
Discussions,مباحثے,
Flag,فلیگ,
General,عمومی,
just now,ابھی ابھی,
Keep commenting,تبصرے جاری رکھیں,
Linked Records,منسلک ریکارڈز,
Linked to,سے منسلک,
Load more,مزید لوڈ کریں,
Loading…,لوڈ ہو رہا ہے…,
Meeting Protocol,میٹنگ پروٹوکول,
Mentioned,ذکر کیا گیا,
New Discussion,نیا مباحثہ,
No activity yet,ابھی تک کوئی سرگرمی نہیں,
No comments yet,ابھی تک کوئی تبصرے نہیں,
No discussions found,کوئی مباحثے نہیں ملے,
No discussions yet,ابھی تک کوئی مباحثے نہیں,
Note,نوٹ,
Notes,نوٹس,
Participants,شرکاء,
Pin,پن کریں,
Pinned,پن کیا ہوا,
Proposal,تجویز,
Protocol,پروٹوکول,
Reopen,دوبارہ کھولیں,
Replies,جوابات,
Reply,جواب دیں,
Replying to comment,تبصرے کا جواب دے رہے ہیں,
Resolve,حل کریں,
Resolve Discussion,مباحثہ حل کریں,
Resolved,حل ہو گیا,
Resolution,حل,
Resolution summary...,حل کا خلاصہ...,
Retrospective,سابقہ جائزہ,
Search discussions...,مباحثے تلاش کریں...,
Seen,دیکھا گیا,
Send,بھیجیں,
Start Discussion,مباحثہ شروع کریں,
Unpin,ان پن کریں,
Write a comment...,تبصرہ لکھیں...,
Write your discussion content...,اپنے مباحثے کا مواد لکھیں...,
resolved,حل ہو گیا,
unread,نہ پڑھا ہوا,
{0} mentioned you in a comment,{0} نے ایک تبصرے میں تمہارا ذکر کیا,
{0} is already an attendee.,{0} پہلے سے شریک ہے۔,
{0} is not an attendee.,{0} شریک نہیں ہے۔,
{0} is not installed,{0} انسٹال نہیں ہے,
{0} results found,{0} نتائج ملے,
+ Add tags,+ ٹیگز شامل کریں,
A→Z,A→Z,
Accept,قبول کریں,
Action failed,عمل ناکام ہوا,
Active now,ابھی فعال,
Add a note,نوٹ شامل کریں,
"Add a note to keep track of details about this contact.","اس رابطے کے بارے میں تفصیلات کا ریکارڈ رکھنے کے لیے نوٹ شامل کریں۔",
Add address,پتہ شامل کریں,
Add another address,ایک اور پتہ شامل کریں,
Add birthday,سالگرہ شامل کریں,
Add company,کمپنی شامل کریں,
Add job title,عہدہ شامل کریں,
Add more tags...,مزید ٹیگز شامل کریں...,
Add tags...,ٹیگز شامل کریں...,
"Address is not linked to this contact","پتہ اس رابطے سے منسلک نہیں ہے",
"Address line 1, city, and country are required","پتہ لائن 1، شہر، اور ملک ضروری ہیں",
ago,پہلے,
All companies,تمام کمپنیاں,
All day event,پورے دن کا ایونٹ,
"Apartment, suite, etc.","اپارٹمنٹ، سویٹ، وغیرہ",
Apps,ایپس,
Archive contact,رابطہ آرکائیو کریں,
Attendees,شرکاء,
available,دستیاب,
Best regards,نیک خواہشات کے ساتھ,
Bookmarks,بک مارکس,
"Both proposed start and end times are required.","مجوزہ شروع اور اختتام دونوں اوقات ضروری ہیں۔",
Break,وقفہ,
Bridge not registered,برج رجسٹرڈ نہیں ہے,
Calendar Settings,کیلنڈر ترتیبات,
Call,کال,
Cannot change bookmark owner,بک مارک کے مالک کو تبدیل نہیں کیا جا سکتا,
Cannot revoke your current session,اپنا موجودہ سیشن منسوخ نہیں کیا جا سکتا,
Change Password,پاس ورڈ تبدیل کریں,
Change photo,تصویر تبدیل کریں,
Check Status,حالت جانچیں,
City,شہر,
Clear,صاف کریں,
Clear filters,فلٹرز صاف کریں,
Close search,تلاش بند کریں,
Cmd+Enter to save,محفوظ کرنے کے لیے Cmd+Enter,
Coming soon,جلد آ رہا ہے,
Coming up!,آنے والا ہے!,
Comment,تبصرہ,
Community Edition,کمیونٹی ایڈیشن,
Complete,مکمل,
Confirm new password,نیا پاس ورڈ تصدیق کریں,
Copy,کاپی کریں,
Could not load notes,نوٹس لوڈ نہیں ہو سکے,
Country,ملک,
"Country '{0}' not found. Please select a valid country.","ملک '{0}' نہیں ملا۔ ایک درست ملک منتخب کریں۔",
Create a contact to get started,شروع کرنے کے لیے رابطہ بنائیں,
Created event: {0},ایونٹ بنایا گیا: {0},
Creating...,بنا رہے ہیں...,
Current,موجودہ,
Current password,موجودہ پاس ورڈ,
Current password is incorrect,موجودہ پاس ورڈ غلط ہے,
Currency,کرنسی,
Date,تاریخ,
Decline,انکار کریں,
Department,شعبہ,
Do Not Contact,رابطہ نہ کریں,
Dock,Dock,
Download,ڈاؤن لوڈ کریں,
"e.g. en, fr, de","مثلاً en, fr, de",
Edit,ایڈٹ کریں,
Edit address,پتہ ایڈٹ کریں,
Edit Timer,ٹائمر ایڈٹ کریں,
Email addresses,ای میل پتے,
Enabled,فعال,
"End time was before start time. Adjusted to 1 hour after start.","اختتام کا وقت شروع کے وقت سے پہلے تھا۔ شروع کے 1 گھنٹے بعد ایڈجسٹ کیا گیا۔",
Error,خرابی,
Event '{0}' status changed to {1},ایونٹ '{0}' کی حالت {1} میں تبدیل ہو گئی,
Event Type,ایونٹ کی قسم,
events,ایونٹس,
External,بیرونی,
External — no user account,بیرونی — کوئی صارف اکاؤنٹ نہیں,
Failed to change password,پاس ورڈ تبدیل کرنے میں ناکامی,
Failed to check status,حالت جانچنے میں ناکامی,
Failed to load apps,ایپس لوڈ کرنے میں ناکامی,
Failed to load settings,ترتیبات لوڈ کرنے میں ناکامی,
"Field '{0}' is not editable","فیلڈ '{0}' ایڈٹ نہیں ہو سکتی",
Files,فائلز,
First Name,پہلا نام,
Focus,فوکس,
"Frappe Manager URL is not configured in Dock Settings.","Dock ترتیبات میں Frappe Manager URL ترتیب نہیں دیا گیا ہے۔",
Hello {0},ہیلو {0},
Inactive,غیر فعال,
Integrations,انٹیگریشنز,
Internal,اندرونی,
Internal — has a user account,اندرونی — صارف اکاؤنٹ موجود ہے,
Invalid RSVP status,غلط RSVP حالت,
Invalid status,غلط حالت,
"Invalid status. Must be one of: {0}","غلط حالت۔ ان میں سے ایک ہونی چاہیے: {0}",
"Invitation: {0} — {1} at {2}","دعوت نامہ: {0} — {1} بوقت {2}",
Invite People,لوگوں کو مدعو کریں,
Join meeting →,میٹنگ میں شامل ہوں →,
Language,زبان,
Last activity,آخری سرگرمی,
Last modified,آخری تبدیلی,
Last Name,آخری نام,
Last sync,آخری مطابقت,
Link user account,صارف اکاؤنٹ لنک کریں,
Linked records,منسلک ریکارڈز,
Loading settings...,ترتیبات لوڈ ہو رہی ہیں...,
Loading...,لوڈ ہو رہا ہے...,
Location,مقام,
Mark Do Not Contact,رابطہ نہ کریں نشان زد کریں,
Maybe,شاید,
Meeting Link,میٹنگ لنک,
Meeting title,میٹنگ کا عنوان,
Meeting URL,میٹنگ URL,
Mine,میرا,
Modified,تبدیل شدہ,
navigate,نیویگیٹ کریں,
New note,نیا نوٹ,
New password,نیا پاس ورڈ,
new tab,نیا ٹیب,
New tag,نیا ٹیگ,
No active sessions found,کوئی فعال سیشن نہیں ملے,
No activity,کوئی سرگرمی نہیں,
No attendees,کوئی شرکاء نہیں,
No bookmarks yet,ابھی تک کوئی بک مارکس نہیں,
No bridges registered,کوئی برج رجسٹرڈ نہیں,
No contacts match these filters,ان فلٹرز سے کوئی رابطے نہیں ملتے,
No file uploaded,کوئی فائل اپ لوڈ نہیں ہوئی,
No files attached,کوئی فائلز منسلک نہیں,
No notes yet,ابھی تک کوئی نوٹس نہیں,
No results found,کوئی نتائج نہیں ملے,
No settings registered for this app.,اس ایپ کے لیے کوئی ترتیبات رجسٹرڈ نہیں ہیں۔,
No status endpoint declared,کوئی اسٹیٹس اینڈ پوائنٹ بیان نہیں کیا گیا,
No sync endpoint declared,کوئی مطابقت اینڈ پوائنٹ بیان نہیں کیا گیا,
No tags found,کوئی ٹیگز نہیں ملے,
Not checked,جانچا نہیں گیا,
Not configured,ترتیب نہیں دیا گیا,
Not permitted,اجازت نہیں ہے,
Note content cannot be empty,نوٹ کا مواد خالی نہیں ہو سکتا,
Notification Settings,اطلاعات کی ترتیبات,
Number format,نمبر فارمیٹ,
One-way,یک طرفہ,
"Only native Dock events can be deleted here.","صرف مقامی Dock ایونٹس یہاں حذف کیے جا سکتے ہیں۔",
"Only System Manager can trigger bridge sync","صرف سسٹم مینیجر برج مطابقت شروع کر سکتا ہے",
"Only System Manager can view sync logs","صرف سسٹم مینیجر مطابقت لاگز دیکھ سکتا ہے",
"Only the contact owner can change the photo","صرف رابطے کا مالک تصویر تبدیل کر سکتا ہے",
"Only the contact owner can edit this contact","صرف رابطے کا مالک اس رابطے کو ایڈٹ کر سکتا ہے",
"Only the event organizer can send invitations.","صرف ایونٹ منتظم دعوت نامے بھیج سکتا ہے۔",
"Only the session creator or a Dock Manager can revoke sessions","صرف سیشن بنانے والا یا Dock مینیجر سیشن منسوخ کر سکتا ہے",
open,کھولیں,
Open app switcher,ایپ سوئچر کھولیں,
Optional,اختیاری,
optional,اختیاری,
Organizer,منتظم,
Owner,مالک,
Password updated,پاس ورڈ اپ ڈیٹ ہو گیا,
Passwords don't match,پاس ورڈ مماثل نہیں ہیں,
Permission denied,اجازت مسترد,
Phone numbers,فون نمبرز,
Pin items from any app using the bookmark button in the top bar,ٹاپ بار میں بک مارک بٹن استعمال کر کے کسی بھی ایپ سے آئٹمز پن کریں,
Please fill in all password fields,تمام پاس ورڈ فیلڈز بھریں,
Please log in to access Dock.,Dock تک رسائی کے لیے لاگ ان کریں۔,
"Please respond to this invitation in the calendar","اس دعوت نامے کا جواب کیلنڈر میں دیں",
Postal code,پوسٹل کوڈ,
Primary,بنیادی,
Primary address,بنیادی پتہ,
Privacy Policy,رازداری کی پالیسی,
Profile,پروفائل,
Refresh All,سب ریفریش کریں,
"Reminder: {0} — {1} at {2}","یاد دہانی: {0} — {1} بوقت {2}",
Remove Do Not Contact,رابطہ نہ کریں ہٹائیں,
Remove tag,ٹیگ ہٹائیں,
Required,ضروری,
required,ضروری,
Respond in,میں جواب دیں,
Restore,بحال کریں,
Restore from archive,آرکائیو سے بحال کریں,
Revoking...,منسوخ کر رہے ہیں...,
Room or address,کمرہ یا پتہ,
Save,محفوظ کریں,
Saving...,محفوظ کر رہے ہیں...,
Search,تلاش,
Search for people to invite...,مدعو کرنے کے لیے لوگ تلاش کریں...,
Search is temporarily unavailable,تلاش عارضی طور پر دستیاب نہیں ہے,
Search results,تلاش کے نتائج,
Search scope,تلاش کی حد,
Search user by name or email…,نام یا ای میل سے صارف تلاش کریں…,
Searching...,تلاش کر رہے ہیں...,
Security,سیکیورٹی,
"Send an email or add a note to get started.","شروع کرنے کے لیے ای میل بھیجیں یا نوٹ شامل کریں۔",
Session {0}/{1},سیشن {0}/{1},
Sessions,سیشنز,
Settings,ترتیبات,
Settings not found,ترتیبات نہیں ملیں,
Share,شیئر کریں,
Show,دکھائیں,
Show less,کم دکھائیں,
Social profiles,سوشل پروفائلز,
"Sourced events can only be edited in the source app.","ماخذ ایونٹس صرف ماخذ ایپ میں ایڈٹ کیے جا سکتے ہیں۔",
Source Code,سورس کوڈ,
Start Focus,فوکس شروع کریں,
State / Province,ریاست / صوبہ,
"Street, number","گلی، نمبر",
Sync Now,ابھی مطابقت کریں,
Tag,ٹیگ,
Tag cannot be empty,ٹیگ خالی نہیں ہو سکتا,
Tags,ٹیگز,
Target not installed,ٹارگٹ انسٹال نہیں ہے,
Task,ٹاسک,
"The settings component could not be loaded. Please reload the page.","ترتیبات کا جزو لوڈ نہیں ہو سکا۔ صفحہ ری لوڈ کریں۔",
"This contact is archived and hidden from the People list.","یہ رابطہ آرکائیو شدہ ہے اور لوگوں کی فہرست سے چھپا ہوا ہے۔",
This is a reminder for your upcoming event,یہ تمہارے آنے والے ایونٹ کی یاد دہانی ہے,
This person is marked as Do Not Contact.,اس شخص کو رابطہ نہ کریں کے طور پر نشان زد کیا گیا ہے۔,
"This record is already linked to this discussion","یہ ریکارڈ اس مباحثے سے پہلے سے منسلک ہے",
Timer,ٹائمر,
Timer running for {0} — did you forget?,ٹائمر {0} سے چل رہا ہے — کیا تم بھول گئے؟,
"To remove {0}, run:","{0} ہٹانے کے لیے چلائیں:",
Try a different search term,مختلف تلاش کی اصطلاح آزمائیں,
Two-Factor Authentication,دو عاملی تصدیق,
"Two-factor authentication is not enabled on this site. Contact your administrator.","اس سائٹ پر دو عاملی تصدیق فعال نہیں ہے۔ اپنے ایڈمنسٹریٹر سے رابطہ کریں۔",
Two-way,دو طرفہ,
Type at least 2 characters to search,تلاش کے لیے کم از کم 2 حروف ٹائپ کریں,
Type to search...,تلاش کے لیے ٹائپ کریں...,
"Unknown notification_type '{0}' for app '{1}'","ایپ '{1}' کے لیے نامعلوم notification_type '{0}'",
Unknown device,نامعلوم ڈیوائس,
Unlink user — make external,صارف کو ان لنک کریں — بیرونی بنائیں,
unsynced,غیر مطابقت شدہ,
Update,اپ ڈیٹ کریں,
Update password,پاس ورڈ اپ ڈیٹ کریں,
Updating...,اپ ڈیٹ ہو رہا ہے...,
Upload file,فائل اپ لوڈ کریں,
"Upload files like contracts, proposals, or documents.","معاہدے، تجاویز، یا دستاویزات جیسی فائلز اپ لوڈ کریں۔",
Upload photo,تصویر اپ لوڈ کریں,
Uploading...,اپ لوڈ ہو رہا ہے...,
Uploading…,اپ لوڈ ہو رہا ہے…,
View entry,اندراج دیکھیں,
Website,ویب سائٹ,
Where,کہاں,
Work,کام,
Write a note...,نوٹ لکھیں...,
Write a note... (not linked to any record),نوٹ لکھیں... (کسی ریکارڈ سے منسلک نہیں),
You,تم,
You are not an attendee of this event.,تم اس ایونٹ کے شریک نہیں ہو۔,
"You can have a maximum of {0} bookmarks","تم زیادہ سے زیادہ {0} بک مارکس رکھ سکتے ہو",
You can only change status of your own events.,تم صرف اپنے ایونٹس کی حالت تبدیل کر سکتے ہو۔,
You can only delete your own comments,تم صرف اپنے تبصرے حذف کر سکتے ہو,
You can only delete your own events.,تم صرف اپنے ایونٹس حذف کر سکتے ہو۔,
You can only edit your own events.,تم صرف اپنے ایونٹس ایڈٹ کر سکتے ہو۔,
You can only edit your own notes,تم صرف اپنے نوٹس ایڈٹ کر سکتے ہو,
"You can only manage attendees on your own events.","تم صرف اپنے ایونٹس کے شرکاء کا انتظام کر سکتے ہو۔",
You can only view your own events.,تم صرف اپنے ایونٹس دیکھ سکتے ہو۔,
"You do not have permission to comment on this record","تمہیں اس ریکارڈ پر تبصرہ کرنے کی اجازت نہیں ہے",
You have already reacted with {0},تم پہلے سے {0} کے ساتھ ردعمل دے چکے ہو,
You have been invited to the following event,تمہیں درج ذیل ایونٹ میں مدعو کیا گیا ہے,
Your attendance,تمہاری حاضری,
Your response,تمہارا جواب,
Z→A,Z→A,
Rescheduled event: {0},ایونٹ دوبارہ شیڈول کیا گیا: {0},
