source,target,context
Last accessed,শেষ ব্যবহার,
Light,হালকা,
Limit,সীমা,
Link expires in:,লিঙ্কের মেয়াদ শেষ:,
Loading…,লোড হচ্ছে…,
Load more,আরও দেখুন,
Log out,লগ আউট,
Make private,ব্যক্তিগত করুন,
Mark all read,সব পঠিত হিসেবে চিহ্নিত করুন,
Mark read,পঠিত হিসেবে চিহ্নিত করুন,
Monday,সোমবার,
More fields,আরও ক্ষেত্র,
My contacts,আমার পরিচিতিসমূহ,
My Account,আমার অ্যাকাউন্ট,
My Profile,আমার প্রোফাইল,
Never,কখনো না,
New contact,নতুন পরিচিতি,
No contacts found,কোনো পরিচিতি পাওয়া যায়নি,
No expiry,কোনো মেয়াদ নেই,
None,কিছু নেই,
No guest sessions yet.,এখনও কোনো অতিথি সেশন নেই।,
No recent items,কোনো সাম্প্রতিক আইটেম নেই,
No recent items yet,এখনও কোনো সাম্প্রতিক আইটেম নেই,
"No results for ""{0}""","""{0}""-এর জন্য কোনো ফলাফল নেই",
"No results for ""{0}"" in {1}","{1}-এ ""{0}""-এর জন্য কোনো ফলাফল নেই",
Notifications,বিজ্ঞপ্তি,
Notification unavailable,বিজ্ঞপ্তি অনুপলব্ধ,
Organization Defaults,প্রতিষ্ঠানের ডিফল্ট,
Organization settings updated — reload to apply,প্রতিষ্ঠানের সেটিংস আপডেট হয়েছে — প্রয়োগ করতে পুনরায় লোড করুন,
Org default,প্রতিষ্ঠানের ডিফল্ট,
"Password, 2FA, profile picture","পাসওয়ার্ড, 2FA, প্রোফাইল ছবি",
Pause,বিরতি,
paused,বিরতিতে,
People,মানুষ,
People with access,অ্যাক্সেস আছে যাদের,
Permissions,অনুমতি,
Pinned,পিন করা,
Powered by Tonic,Tonic দ্বারা পরিচালিত,
Phone,ফোন,
Private,ব্যক্তিগত,
Product Manager,Product Manager,
Preferences,পছন্দসমূহ,
Read,পড়ুন,
Recent,সাম্প্রতিক,
Reload,পুনরায় লোড,
Remove bookmark,বুকমার্ক সরান,
Remove from shared,শেয়ার থেকে সরান,
Remove from recent,সাম্প্রতিক থেকে সরান,
Resume,পুনরায় শুরু,
Retry,আবার চেষ্টা,
Revoke,প্রত্যাহার,
Revoked,প্রত্যাহার করা হয়েছে,
Revoke session,সেশন প্রত্যাহার করুন,
Revoking…,প্রত্যাহার করা হচ্ছে…,
Saved,সংরক্ষিত,
Save failed,সংরক্ষণ ব্যর্থ,
Save organization settings,প্রতিষ্ঠানের সেটিংস সংরক্ষণ করুন,
Saving…,সংরক্ষণ করা হচ্ছে…,
Search...,অনুসন্ধান...,
"Search by name, email, or phone…","নাম, ইমেইল, বা ফোনে অনুসন্ধান করুন…",
Search users...,ব্যবহারকারী অনুসন্ধান করুন...,
Share {0} {1},{0} {1} শেয়ার করুন,
Submit,জমা দিন,
Search in All apps,সমস্ত app-এ অনুসন্ধান করুন,
Search unavailable,অনুসন্ধান অনুপলব্ধ,
selected,নির্বাচিত,
"Share ""{0}""","""{0}"" শেয়ার করুন",
Share with team,দলের সাথে শেয়ার করুন,
Shared,শেয়ার করা,
Shared with team,দলের সাথে শেয়ার করা হয়েছে,
Share with client,ক্লায়েন্টের সাথে শেয়ার করুন,
Showing {0} of {1} sessions,{1}টি সেশনের মধ্যে {0}টি দেখানো হচ্ছে,
Site label,সাইট লেবেল,
Sort: A–Z — click for last modified,"সাজান: A–Z — শেষ পরিবর্তনের জন্য ক্লিক করুন",
Sort: last modified — click for A–Z,"সাজান: শেষ পরিবর্তন — A–Z-এর জন্য ক্লিক করুন",
Start,শুরু,
Start Timer,টাইমার শুরু করুন,
Status,অবস্থা,
Stop,থামুন,
Stop & Save,থামুন ও সংরক্ষণ করুন,
Sunday,রবিবার,
System,সিস্টেম,
Theme,থিম,
Theme preference,থিম পছন্দ,
This email is already on,এই ইমেইল ইতিমধ্যে আছে,
This link has been deactivated.,এই লিঙ্কটি নিষ্ক্রিয় করা হয়েছে।,
This link has expired. Please ask the sender for a new link.,এই লিঙ্কের মেয়াদ শেষ হয়েছে। অনুগ্রহ করে প্রেরকের কাছে নতুন লিঙ্ক চান।,
This link is invalid or has been removed.,এই লিঙ্কটি অবৈধ বা সরানো হয়েছে।,
Time,সময়,
Time entry saved,সময়ের এন্ট্রি সংরক্ষিত,
Timer unavailable,টাইমার অনুপলব্ধ,
Timezone,সময় অঞ্চল,
total,মোট,
Try again,আবার চেষ্টা করুন,
Unread,অপঠিত,
Open calendar,ক্যালেন্ডার খুলুন,
Open in Desk,Desk-এ খুলুন,
Open in {0},{0}-এ খুলুন,
User menu,ব্যবহারকারী মেনু,
View existing →,বিদ্যমান দেখুন →,
Visibility,দৃশ্যমানতা,
View,দেখুন,
View all notifications,সমস্ত বিজ্ঞপ্তি দেখুন,
View time entry,সময়ের এন্ট্রি দেখুন,
Week starts on,সপ্তাহ শুরু হয়,
Write,লিখুন,
What are you working on?,আপনি কী নিয়ে কাজ করছেন?,
You're all caught up,আপনি সব দেখে ফেলেছেন,
Your Preferences,আপনার পছন্দসমূহ,
Your timer has been running for {0},আপনার টাইমার {0} ধরে চলছে,
Actions,কাজসমূহ,
Add details about this event...,এই ইভেন্ট সম্পর্কে বিস্তারিত যোগ করুন...,
Add event,ইভেন্ট যোগ করুন,
Agenda,এজেন্ডা,
All day,সারাদিন,
Calendar,ক্যালেন্ডার,
Create Event,ইভেন্ট তৈরি করুন,
Create in:,এতে তৈরি করুন:,
Day,দিন,
Deadline,সময়সীমা,
Delete Event,ইভেন্ট মুছুন,
Delete this event? This cannot be undone.,এই ইভেন্ট মুছবেন? এটি পূর্বাবস্থায় ফেরানো যাবে না।,
Deleting…,মুছে ফেলা হচ্ছে…,
Description,বিবরণ,
Details,বিবরণী,
End,শেষ,
Event,ইভেন্ট,
Event title,ইভেন্টের শিরোনাম,
Failed to create event,ইভেন্ট তৈরি করা যায়নি,
Failed to delete event,ইভেন্ট মুছে ফেলা যায়নি,
Manage this event in,এই ইভেন্ট পরিচালনা করুন,
Meeting,সভা,
Milestone,মাইলস্টোন,
Month,মাস,
My calendars,আমার ক্যালেন্ডার,
New Event,নতুন ইভেন্ট,
No actions available,কোনো কাজ উপলব্ধ নেই,
No events,কোনো ইভেন্ট নেই,
Open in,খুলুন,
Other,অন্যান্য,
Permanently remove this event,এই ইভেন্ট স্থায়ীভাবে মুছুন,
Review,পর্যালোচনা,
Source,উৎস,
Start date/time is required,শুরুর তারিখ/সময় আবশ্যক,
Title,শিরোনাম,
Title is required,শিরোনাম আবশ্যক,
Today,আজ,
Type,ধরন,
View full details in the source app,উৎস app-এ সম্পূর্ণ বিবরণ দেখুন,
Week,সপ্তাহ,
When,কখন,
{0} available,{0} উপলব্ধ,
Available,উপলব্ধ,
Configure Frappe Manager to enable one-click updates.,এক-ক্লিক আপডেট সক্রিয় করতে Frappe Manager কনফিগার করুন।,
Copy command,কমান্ড কপি করুন,
Ecosystem Apps,ইকোসিস্টেম app,
Failed,ব্যর্থ,
Install,ইনস্টল করুন,
Installed,ইনস্টল করা,
Learn more,আরও জানুন,
No apps found,কোনো app পাওয়া যায়নি,
not installed,ইনস্টল করা হয়নি,
Open,খুলুন,
Pro available,Pro উপলব্ধ,
Queued…,সারিবদ্ধ…,
Refresh,রিফ্রেশ,
Remove,সরান,
"Remove {0}? This will uninstall the app and may affect data.","{0} সরাবেন? এটি app আনইনস্টল করবে এবং ডেটা প্রভাবিত হতে পারে।",
Restart required,পুনরায় চালু করা দরকার,
Restarting…,পুনরায় চালু হচ্ছে…,
"To install {0}, run:","{0} ইনস্টল করতে চালান:",
"To update {0}, run:","{0} আপডেট করতে চালান:",
"Update {0} from v{1} to {2}? This will restart Frappe.","{0} v{1} থেকে {2}-এ আপডেট করবেন? এটি Frappe পুনরায় চালু করবে।",
Update to {0},{0}-এ আপডেট করুন,
Updated,আপডেট হয়েছে,
Updating…,আপডেট করা হচ্ছে…,
Up to date,আপ টু ডেট,
to version,সংস্করণে,
For whom?,কার জন্য?,
Working on?,কোন কাজে?,
Search contacts...,পরিচিতি অনুসন্ধান করুন...,
Select type...,ধরন নির্বাচন করুন...,
Context,প্রসঙ্গ,
Contact,পরিচিতি,
Context Type,প্রসঙ্গের ধরন,
Activity,কার্যকলাপ,
Activity will appear here as you and your team work across ecosystem apps.,আপনি এবং আপনার দল ইকোসিস্টেম app-এ কাজ করার সাথে সাথে এখানে কার্যকলাপ দেখা যাবে।,
Acknowledge,স্বীকার করুন,
All apps,সমস্ত app,
All Discussions,সমস্ত আলোচনা,
All types,সমস্ত ধরন,
Archived,সংরক্ষণাগারভুক্ত,
Cancel,বাতিল,
Celebrate,উদযাপন,
Comments,মন্তব্যসমূহ,
Create Discussion,আলোচনা তৈরি করুন,
Creating…,তৈরি করা হচ্ছে…,
Ctrl+Enter to send,পাঠাতে Ctrl+Enter,
Decision,সিদ্ধান্ত,
Discussion not found,আলোচনা পাওয়া যায়নি,
Discussion title,আলোচনার শিরোনাম,
Discussions,আলোচনাসমূহ,
Flag,ফ্ল্যাগ,
General,সাধারণ,
just now,এইমাত্র,
Keep commenting,মন্তব্য চালিয়ে যান,
Linked Records,সংযুক্ত রেকর্ডসমূহ,
Linked to,সংযুক্ত,
Load more,আরও দেখুন,
Loading…,লোড হচ্ছে…,
Meeting Protocol,সভার কার্যবিবরণী,
Mentioned,উল্লেখিত,
New Discussion,নতুন আলোচনা,
No activity yet,এখনও কোনো কার্যকলাপ নেই,
No comments yet,এখনও কোনো মন্তব্য নেই,
No discussions found,কোনো আলোচনা পাওয়া যায়নি,
No discussions yet,এখনও কোনো আলোচনা নেই,
Note,নোট,
Notes,নোটসমূহ,
Participants,অংশগ্রহণকারী,
Pin,পিন করুন,
Pinned,পিন করা,
Proposal,প্রস্তাব,
Protocol,কার্যবিবরণী,
Reopen,পুনরায় খুলুন,
Replies,উত্তরসমূহ,
Reply,উত্তর,
Replying to comment,মন্তব্যের উত্তর দেওয়া হচ্ছে,
Resolve,সমাধান করুন,
Resolve Discussion,আলোচনা সমাধান করুন,
Resolved,সমাধান হয়েছে,
Resolution,সমাধান,
Resolution summary...,সমাধানের সারসংক্ষেপ...,
Retrospective,পর্যালোচনা,
Search discussions...,আলোচনা অনুসন্ধান করুন...,
Seen,দেখা হয়েছে,
Send,পাঠান,
Start Discussion,আলোচনা শুরু করুন,
Unpin,পিন সরান,
Write a comment...,একটি মন্তব্য লিখুন...,
Write your discussion content...,আপনার আলোচনার বিষয়বস্তু লিখুন...,
resolved,সমাধান হয়েছে,
unread,অপঠিত,
{0} mentioned you in a comment,{0} একটি মন্তব্যে আপনাকে উল্লেখ করেছেন,
{0} is already an attendee.,{0} ইতিমধ্যে একজন অংশগ্রহণকারী।,
{0} is not an attendee.,{0} একজন অংশগ্রহণকারী নন।,
{0} is not installed,{0} ইনস্টল করা হয়নি,
{0} results found,{0}টি ফলাফল পাওয়া গেছে,
+ Add tags,+ ট্যাগ যোগ করুন,
A→Z,A→Z,
Accept,গ্রহণ করুন,
Action failed,কাজ ব্যর্থ হয়েছে,
Active now,এখন সক্রিয়,
Add a note,একটি নোট যোগ করুন,
"Add a note to keep track of details about this contact.","এই পরিচিতি সম্পর্কে বিবরণ রাখতে একটি নোট যোগ করুন।",
Add address,ঠিকানা যোগ করুন,
Add another address,আরেকটি ঠিকানা যোগ করুন,
Add birthday,জন্মদিন যোগ করুন,
Add company,কোম্পানি যোগ করুন,
Add job title,পদবি যোগ করুন,
Add more tags...,আরও ট্যাগ যোগ করুন...,
Add tags...,ট্যাগ যোগ করুন...,
"Address is not linked to this contact","ঠিকানা এই পরিচিতির সাথে সংযুক্ত নয়",
"Address line 1, city, and country are required","ঠিকানার প্রথম লাইন, শহর এবং দেশ আবশ্যক",
ago,আগে,
All companies,সমস্ত কোম্পানি,
All day event,সারাদিনের ইভেন্ট,
"Apartment, suite, etc.","অ্যাপার্টমেন্ট, স্যুট ইত্যাদি",
Apps,App,
Archive contact,পরিচিতি সংরক্ষণাগারে রাখুন,
Attendees,অংশগ্রহণকারীগণ,
available,উপলব্ধ,
Best regards,শুভেচ্ছান্তে,
Bookmarks,বুকমার্কসমূহ,
"Both proposed start and end times are required.","প্রস্তাবিত শুরু এবং শেষ উভয় সময়ই আবশ্যক।",
Break,বিরতি,
Bridge not registered,ব্রিজ নিবন্ধিত নয়,
Calendar Settings,ক্যালেন্ডার সেটিংস,
Call,কল,
Cannot change bookmark owner,বুকমার্কের মালিক পরিবর্তন করা যায় না,
Cannot revoke your current session,আপনার বর্তমান সেশন প্রত্যাহার করা যায় না,
Change Password,পাসওয়ার্ড পরিবর্তন করুন,
Change photo,ছবি পরিবর্তন করুন,
Check Status,অবস্থা পরীক্ষা করুন,
City,শহর,
Clear,পরিষ্কার,
Clear filters,ফিল্টার পরিষ্কার করুন,
Close search,অনুসন্ধান বন্ধ করুন,
Cmd+Enter to save,সংরক্ষণ করতে Cmd+Enter,
Coming soon,শীঘ্রই আসছে,
Coming up!,আসছে!,
Comment,মন্তব্য,
Community Edition,কমিউনিটি সংস্করণ,
Complete,সম্পূর্ণ,
Confirm new password,নতুন পাসওয়ার্ড নিশ্চিত করুন,
Copy,কপি,
Could not load notes,নোটসমূহ লোড করা যায়নি,
Country,দেশ,
"Country '{0}' not found. Please select a valid country.","দেশ '{0}' পাওয়া যায়নি। অনুগ্রহ করে একটি বৈধ দেশ নির্বাচন করুন।",
Create a contact to get started,শুরু করতে একটি পরিচিতি তৈরি করুন,
Created event: {0},ইভেন্ট তৈরি হয়েছে: {0},
Creating...,তৈরি করা হচ্ছে...,
Current,বর্তমান,
Current password,বর্তমান পাসওয়ার্ড,
Current password is incorrect,বর্তমান পাসওয়ার্ড ভুল,
Currency,মুদ্রা,
Date,তারিখ,
Decline,প্রত্যাখ্যান,
Department,বিভাগ,
Do Not Contact,যোগাযোগ করবেন না,
Dock,Dock,
Download,ডাউনলোড,
"e.g. en, fr, de","যেমন en, fr, de",
Edit,সম্পাদনা,
Edit address,ঠিকানা সম্পাদনা,
Edit Timer,টাইমার সম্পাদনা,
Email addresses,ইমেইল ঠিকানাসমূহ,
Enabled,সক্রিয়,
"End time was before start time. Adjusted to 1 hour after start.","শেষ সময় শুরু সময়ের আগে ছিল। শুরুর ১ ঘণ্টা পরে সমন্বয় করা হয়েছে।",
Error,ত্রুটি,
Event '{0}' status changed to {1},ইভেন্ট '{0}'-এর অবস্থা {1}-এ পরিবর্তিত হয়েছে,
Event Type,ইভেন্টের ধরন,
events,ইভেন্টসমূহ,
External,বাহ্যিক,
External — no user account,বাহ্যিক — কোনো ব্যবহারকারী অ্যাকাউন্ট নেই,
Failed to change password,পাসওয়ার্ড পরিবর্তন ব্যর্থ হয়েছে,
Failed to check status,অবস্থা পরীক্ষা ব্যর্থ হয়েছে,
Failed to load apps,App লোড করা যায়নি,
Failed to load settings,সেটিংস লোড করা যায়নি,
"Field '{0}' is not editable","ক্ষেত্র '{0}' সম্পাদনাযোগ্য নয়",
Files,ফাইলসমূহ,
First Name,প্রথম নাম,
Focus,ফোকাস,
"Frappe Manager URL is not configured in Dock Settings.","Dock সেটিংসে Frappe Manager URL কনফিগার করা হয়নি।",
Hello {0},নমস্কার {0},
Inactive,নিষ্ক্রিয়,
Integrations,ইন্টিগ্রেশন,
Internal,অভ্যন্তরীণ,
Internal — has a user account,অভ্যন্তরীণ — ব্যবহারকারী অ্যাকাউন্ট আছে,
Invalid RSVP status,অবৈধ RSVP অবস্থা,
Invalid status,অবৈধ অবস্থা,
"Invalid status. Must be one of: {0}","অবৈধ অবস্থা। এগুলোর একটি হতে হবে: {0}",
"Invitation: {0} — {1} at {2}","আমন্ত্রণ: {0} — {1}, {2}-এ",
Invite People,মানুষদের আমন্ত্রণ জানান,
Join meeting →,সভায় যোগ দিন →,
Language,ভাষা,
Last activity,শেষ কার্যকলাপ,
Last modified,শেষ পরিবর্তন,
Last Name,পদবি,
Last sync,শেষ সিঙ্ক,
Link user account,ব্যবহারকারী অ্যাকাউন্ট সংযুক্ত করুন,
Linked records,সংযুক্ত রেকর্ডসমূহ,
Loading settings...,সেটিংস লোড হচ্ছে...,
Loading...,লোড হচ্ছে...,
Location,অবস্থান,
Mark Do Not Contact,যোগাযোগ করবেন না চিহ্নিত করুন,
Maybe,হয়তো,
Meeting Link,সভার লিঙ্ক,
Meeting title,সভার শিরোনাম,
Meeting URL,সভার URL,
Mine,আমার,
Modified,পরিবর্তিত,
navigate,নেভিগেট,
New note,নতুন নোট,
New password,নতুন পাসওয়ার্ড,
new tab,নতুন ট্যাব,
New tag,নতুন ট্যাগ,
No active sessions found,কোনো সক্রিয় সেশন পাওয়া যায়নি,
No activity,কোনো কার্যকলাপ নেই,
No attendees,কোনো অংশগ্রহণকারী নেই,
No bookmarks yet,এখনও কোনো বুকমার্ক নেই,
No bridges registered,কোনো ব্রিজ নিবন্ধিত নেই,
No contacts match these filters,এই ফিল্টারগুলোর সাথে কোনো পরিচিতি মেলে না,
No file uploaded,কোনো ফাইল আপলোড করা হয়নি,
No files attached,কোনো ফাইল সংযুক্ত নেই,
No notes yet,এখনও কোনো নোট নেই,
No results found,কোনো ফলাফল পাওয়া যায়নি,
No settings registered for this app.,এই app-এর জন্য কোনো সেটিংস নিবন্ধিত নেই।,
No status endpoint declared,কোনো স্ট্যাটাস এন্ডপয়েন্ট ঘোষিত নেই,
No sync endpoint declared,কোনো সিঙ্ক এন্ডপয়েন্ট ঘোষিত নেই,
No tags found,কোনো ট্যাগ পাওয়া যায়নি,
Not checked,পরীক্ষা করা হয়নি,
Not configured,কনফিগার করা হয়নি,
Not permitted,অনুমোদিত নয়,
Note content cannot be empty,নোটের বিষয়বস্তু খালি রাখা যায় না,
Notification Settings,বিজ্ঞপ্তি সেটিংস,
Number format,সংখ্যার বিন্যাস,
One-way,একমুখী,
"Only native Dock events can be deleted here.","শুধুমাত্র নেটিভ Dock ইভেন্ট এখানে মুছে ফেলা যায়।",
"Only System Manager can trigger bridge sync","শুধুমাত্র System Manager ব্রিজ সিঙ্ক চালু করতে পারেন",
"Only System Manager can view sync logs","শুধুমাত্র System Manager সিঙ্ক লগ দেখতে পারেন",
"Only the contact owner can change the photo","শুধুমাত্র পরিচিতির মালিক ছবি পরিবর্তন করতে পারেন",
"Only the contact owner can edit this contact","শুধুমাত্র পরিচিতির মালিক এই পরিচিতি সম্পাদনা করতে পারেন",
"Only the event organizer can send invitations.","শুধুমাত্র ইভেন্টের আয়োজক আমন্ত্রণ পাঠাতে পারেন।",
"Only the session creator or a Dock Manager can revoke sessions","শুধুমাত্র সেশনের তৈরিকারী বা Dock Manager সেশন প্রত্যাহার করতে পারেন",
open,খোলা,
Open app switcher,App পরিবর্তক খুলুন,
Optional,ঐচ্ছিক,
optional,ঐচ্ছিক,
Organizer,আয়োজক,
Owner,মালিক,
Password updated,পাসওয়ার্ড আপডেট হয়েছে,
Passwords don't match,পাসওয়ার্ড মেলেনি,
Permission denied,অনুমতি নেই,
Phone numbers,ফোন নম্বরসমূহ,
Pin items from any app using the bookmark button in the top bar,উপরের বারে বুকমার্ক বোতাম ব্যবহার করে যেকোনো app থেকে আইটেম পিন করুন,
Please fill in all password fields,অনুগ্রহ করে সমস্ত পাসওয়ার্ড ক্ষেত্র পূরণ করুন,
Please log in to access Dock.,Dock-এ প্রবেশ করতে অনুগ্রহ করে লগইন করুন।,
"Please respond to this invitation in the calendar","অনুগ্রহ করে ক্যালেন্ডারে এই আমন্ত্রণে সাড়া দিন",
Postal code,পোস্টাল কোড,
Primary,প্রাথমিক,
Primary address,প্রাথমিক ঠিকানা,
Privacy Policy,গোপনীয়তা নীতি,
Profile,প্রোফাইল,
Refresh All,সব রিফ্রেশ করুন,
"Reminder: {0} — {1} at {2}","অনুস্মারক: {0} — {1}, {2}-এ",
Remove Do Not Contact,যোগাযোগ করবেন না সরান,
Remove tag,ট্যাগ সরান,
Required,আবশ্যক,
required,আবশ্যক,
Respond in,সাড়া দিন,
Restore,পুনরুদ্ধার করুন,
Restore from archive,সংরক্ষণাগার থেকে পুনরুদ্ধার করুন,
Revoking...,প্রত্যাহার করা হচ্ছে...,
Room or address,কক্ষ বা ঠিকানা,
Save,সংরক্ষণ,
Saving...,সংরক্ষণ করা হচ্ছে...,
Search,অনুসন্ধান,
Search for people to invite...,আমন্ত্রণ জানাতে মানুষ অনুসন্ধান করুন...,
Search is temporarily unavailable,অনুসন্ধান সাময়িকভাবে অনুপলব্ধ,
Search results,অনুসন্ধান ফলাফল,
Search scope,অনুসন্ধানের পরিধি,
Search user by name or email…,নাম বা ইমেইল দিয়ে ব্যবহারকারী অনুসন্ধান করুন…,
Searching...,অনুসন্ধান করা হচ্ছে...,
Security,নিরাপত্তা,
"Send an email or add a note to get started.","শুরু করতে একটি ইমেইল পাঠান বা একটি নোট যোগ করুন।",
Session {0}/{1},সেশন {0}/{1},
Sessions,সেশনসমূহ,
Settings,সেটিংস,
Settings not found,সেটিংস পাওয়া যায়নি,
Share,শেয়ার,
Show,দেখান,
Show less,কম দেখান,
Social profiles,সামাজিক প্রোফাইল,
"Sourced events can only be edited in the source app.","উৎস থেকে আসা ইভেন্ট শুধুমাত্র উৎস app-এ সম্পাদনা করা যায়।",
Source Code,সোর্স কোড,
Start Focus,ফোকাস শুরু করুন,
State / Province,রাজ্য / প্রদেশ,
"Street, number","রাস্তা, নম্বর",
Sync Now,এখন সিঙ্ক করুন,
Tag,ট্যাগ,
Tag cannot be empty,ট্যাগ খালি রাখা যায় না,
Tags,ট্যাগসমূহ,
Target not installed,টার্গেট ইনস্টল করা হয়নি,
Task,কাজ,
"The settings component could not be loaded. Please reload the page.","সেটিংস কম্পোনেন্ট লোড করা যায়নি। অনুগ্রহ করে পৃষ্ঠা পুনরায় লোড করুন।",
"This contact is archived and hidden from the People list.","এই পরিচিতি সংরক্ষণাগারভুক্ত এবং মানুষ তালিকা থেকে লুকানো।",
This is a reminder for your upcoming event,এটি আপনার আসন্ন ইভেন্টের জন্য একটি অনুস্মারক,
This person is marked as Do Not Contact.,এই ব্যক্তি যোগাযোগ করবেন না হিসেবে চিহ্নিত।,
"This record is already linked to this discussion","এই রেকর্ড ইতিমধ্যে এই আলোচনার সাথে সংযুক্ত",
Timer,টাইমার,
Timer running for {0} — did you forget?,টাইমার {0} ধরে চলছে — ভুলে গেছেন?,
"To remove {0}, run:","{0} সরাতে চালান:",
Try a different search term,অন্য একটি অনুসন্ধান শব্দ চেষ্টা করুন,
Two-Factor Authentication,দ্বি-ধাপ যাচাইকরণ,
"Two-factor authentication is not enabled on this site. Contact your administrator.","এই সাইটে দ্বি-ধাপ যাচাইকরণ সক্রিয় নেই। আপনার প্রশাসকের সাথে যোগাযোগ করুন।",
Two-way,দ্বিমুখী,
Type at least 2 characters to search,অনুসন্ধান করতে কমপক্ষে ২টি অক্ষর টাইপ করুন,
Type to search...,অনুসন্ধান করতে টাইপ করুন...,
"Unknown notification_type '{0}' for app '{1}'","App '{1}'-এর জন্য অজানা notification_type '{0}'",
Unknown device,অজানা ডিভাইস,
Unlink user — make external,ব্যবহারকারী সংযোগ বিচ্ছিন্ন করুন — বাহ্যিক করুন,
unsynced,সিঙ্ক হয়নি,
Update,আপডেট,
Update password,পাসওয়ার্ড আপডেট করুন,
Updating...,আপডেট করা হচ্ছে...,
Upload file,ফাইল আপলোড করুন,
"Upload files like contracts, proposals, or documents.","চুক্তি, প্রস্তাব বা নথির মতো ফাইল আপলোড করুন।",
Upload photo,ছবি আপলোড করুন,
Uploading...,আপলোড করা হচ্ছে...,
