source,target,context
Content is temporarily unavailable.,منځپانګه د لنډ وخت لپاره شتون نلري.,
Copied!,کاپي شو!,
Copy link,لینک کاپي کړئ,
Copy portal URL,د پورټال URL کاپي کړئ,
Dark,تیاره,
Date format,د نېټې بڼه,
Default app on login,د ننوتلو پر وخت تلوالی اپلیکیشن,
Discover ecosystem apps,د ایکوسیسټم اپلیکیشنونه ومومئ,
Delete,ړنګول,
Displayed in the top bar,په پورتنۍ پټه کې ښودل کیږي,
Dock Settings,د Dock تنظیمات,
Done,بشپړ شو,
Done editing,سمون بشپړ شو,
Drag to reorder {0},{0} د بیا ترتیبولو لپاره کش کړئ,
Edit bookmarks,نښې سم کړئ,
e.g. Europe/Berlin,لکه Europe/Berlin,
Email,بریښنالیک,
Enable bookmarks,نښې فعالې کړئ,
Everyone,هرڅوک,
Enable global timer,نړیوال ټایمر فعال کړئ,
Enable recent items,وروستي توکي فعال کړئ,
Expired,ختم شوی,
Expires,ختمیږي,
Expires: {0},ختمیږي: {0},
Failed to generate link. Please try again.,لینک نه شو جوړ کیدای. مهرباني وکړئ بیا هڅه وکړئ.,
Failed to load sessions.,غونډې نه شوې بار کیدای.,
Features,ځانګړتیاوې,
Full name,بشپړ نوم,
Frappe Desk,Frappe Desk,
Generate link,لینک جوړ کړئ,
Generating…,جوړیږي…,
Guest Portal,د میلمه پورټال,
in {0},په {0} کې,
"Install Orga, Micro, or other apps to see cross-app context for your contacts.","د خپلو اړیکو لپاره د بین‌اپلیکیشن شرایطو لیدو لپاره Orga، Micro، یا نور اپلیکیشنونه نصب کړئ.",
jane@example.com,jane@example.com,
Jane Smith,Jane Smith,
Job title,د دندې سرلیک,
Keep running,روان وساتئ,
Label,لیبل,
Last accessed,وروستی لاسرسی,
Light,رڼا,
Limit,حد,
Link expires in:,لینک ختمیږي په:,
Loading…,بار کیږي…,
Load more,نور بار کړئ,
Log out,وتل,
Make private,شخصي یې کړئ,
Mark all read,ټول لوستل شوي نښه کړئ,
Mark read,لوستل شوی نښه کړئ,
Monday,دوشنبه,
More fields,نورې برخې,
My contacts,زما اړیکې,
My Account,زما حساب,
My Profile,زما پروفایل,
Never,هیڅکله,
New contact,نوې اړیکه,
No contacts found,اړیکې ونه موندل شوې,
No expiry,بې مودې,
None,هیڅ,
No guest sessions yet.,تر اوسه د میلمنو غونډې نشته.,
No recent items,وروستي توکي نشته,
No recent items yet,تر اوسه وروستي توکي نشته,
No results for "{0}",د "{0}" لپاره پایلې ونه موندل شوې,
No results for "{0}" in {1},د "{0}" لپاره په {1} کې پایلې ونه موندل شوې,
Notifications,خبرتیاوې,
Notification unavailable,خبرتیا شتون نلري,
Organization Defaults,د سازمان تلوالې,
Organization settings updated — reload to apply,د سازمان تنظیمات تازه شول — د تطبیق لپاره بیا بار کړئ,
Org default,د سازمان تلواله,
"Password, 2FA, profile picture","پاسورډ، ۲FA، د پروفایل عکس",
Pause,درېدل,
paused,ودرېدلی,
People,خلک,
People with access,لاسرسی لرونکي خلک,
Permissions,اجازې,
Pinned,پین شوی,
Powered by Tonic,د Tonic لخوا چمتو شوی,
Phone,تلیفون,
Private,شخصي,
Product Manager,د محصول مدیر,
Preferences,غوره توبونه,
Read,لوستل,
Recent,وروستي,
Reload,بیا بار کول,
Remove bookmark,نښه لرې کړئ,
Remove from shared,له شریکولو څخه لرې کړئ,
Remove from recent,له وروستیو څخه لرې کړئ,
Resume,بیا پیل,
Retry,بیا هڅه,
Revoke,لغوه کول,
Revoked,لغوه شو,
Revoke session,غونډه لغوه کړئ,
Revoking…,لغوه کیږي…,
Saved,خوندي شو,
Save failed,خوندي کول ناکام شو,
Save organization settings,د سازمان تنظیمات خوندي کړئ,
Saving…,خوندي کیږي…,
Search...,لټون...,
"Search by name, email, or phone…","د نوم، بریښنالیک، یا تلیفون په واسطه لټون وکړئ…",
Search users...,کارونکي ولټوئ...,
Share {0} {1},{0} {1} شریک کړئ,
Submit,سپارل,
Search in All apps,په ټولو اپلیکیشنونو کې لټون,
Search unavailable,لټون شتون نلري,
selected,غوره شوی,
Share "{0}","{0}" شریک کړئ,
Share with team,له ډلې سره شریک کړئ,
Shared,شریک شوی,
Shared with team,له ډلې سره شریک شوی,
Share with client,له پیرودونکي سره شریک کړئ,
Showing {0} of {1} sessions,د {1} غونډو څخه {0} ښودل کیږي,
Site label,د سایټ لیبل,
Sort: A–Z — click for last modified,ترتیب: A–Z — د وروستي بدلون لپاره کلیک وکړئ,
Sort: last modified — click for A–Z,ترتیب: وروستی بدلون — د A–Z لپاره کلیک وکړئ,
Start,پیل,
Start Timer,ټایمر پیل کړئ,
Status,حالت,
Stop,درېدل,
Stop & Save,درېدل او خوندي کول,
Sunday,یکشنبه,
System,سیسټم,
Theme,موضوع,
Theme preference,د موضوع غوره توب,
This email is already on,دا بریښنالیک لا دمخه شته,
This link has been deactivated.,دا لینک غیرفعال شوی دی.,
This link has expired. Please ask the sender for a new link.,د دې لینک مهلت پای ته رسیدلې ده. مهرباني وکړئ له لیږونکي څخه نوی لینک وغواړئ.,
This link is invalid or has been removed.,دا لینک ناسم دی یا لرې شوی دی.,
Time,وخت,
Time entry saved,د وخت ثبت خوندي شو,
Timer unavailable,ټایمر شتون نلري,
Timezone,د وخت سیمه,
total,ټول,
Try again,بیا هڅه وکړئ,
Unread,نالوستل شوی,
Open calendar,جنتری خلاصه کړئ,
Open in Desk,په Desk کې خلاص کړئ,
Open in {0},په {0} کې خلاص کړئ,
User menu,د کارونکي مینو,
View existing →,موجودې وګورئ →,
Visibility,لیدنه,
View,کتل,
View all notifications,ټولې خبرتیاوې وګورئ,
View time entry,د وخت ثبت وګورئ,
Week starts on,اونۍ پیلیږي په,
Write,لیکل,
What are you working on?,په څه کار کوئ؟,
You're all caught up,تاسې ټولو سره یاست,
Your Preferences,ستاسو غوره توبونه,
Your timer has been running for {0},ستاسو ټایمر د {0} راهیسې روان دی,
Actions,اقدامات,
Add details about this event...,د دې پیښې په اړه توضیحات اضافه کړئ...,
Add event,پیښه اضافه کړئ,
Agenda,اجنډا,
All day,ټوله ورځ,
Calendar,جنتری,
Create Event,پیښه جوړه کړئ,
Create in:,جوړول په:,
Day,ورځ,
Deadline,وروستنۍ مهلت,
Delete Event,پیښه ړنګه کړئ,
Delete this event? This cannot be undone.,دا پیښه ړنګه کړئ؟ دا نشي بیرته راتلای.,
Deleting…,ړنګیږي…,
Description,تشریح,
Details,توضیحات,
End,پای,
Event,پیښه,
Event title,د پیښې سرلیک,
Failed to create event,پیښه نه شوه جوړه کیدای,
Failed to delete event,پیښه نه شوه ړنګه کیدای,
Manage this event in,دا پیښه اداره کړئ په,
Meeting,غونډه,
Milestone,مهم پړاو,
Month,میاشت,
My calendars,زما جنتریانې,
New Event,نوې پیښه,
No actions available,اقدامات شتون نلري,
No events,پیښې نشته,
Open in,خلاصول په,
Other,نور,
Permanently remove this event,دا پیښه تل لپاره لرې کړئ,
Review,بیاکتنه,
Source,سرچینه,
Start date/time is required,د پیل نېټه/وخت اړین دی,
Title,سرلیک,
Title is required,سرلیک اړین دی,
Today,نن,
Type,ډول,
View full details in the source app,په سرچینې اپلیکیشن کې بشپړ توضیحات وګورئ,
Week,اونۍ,
When,کله,
{0} available,{0} شتون لري,
Available,شتون لري,
Configure Frappe Manager to enable one-click updates.,د یو کلیک تازه کولو فعالولو لپاره Frappe Manager تنظیم کړئ.,
Copy command,کمانډ کاپي کړئ,
Ecosystem Apps,د ایکوسیسټم اپلیکیشنونه,
Failed,ناکام,
Install,نصبول,
Installed,نصب شوی,
Learn more,نور زده کړئ,
No apps found,اپلیکیشنونه ونه موندل شول,
not installed,نصب نه دی,
Open,خلاصول,
Pro available,Pro شتون لري,
Queued…,په لیکه کې…,
Refresh,تازه کول,
Remove,لرې کول,
Remove {0}? This will uninstall the app and may affect data.,{0} لرې کړئ؟ دا به اپلیکیشن لرې کړي او ممکن ډاټا اغیزمنه کړي.,
Restart required,بیا پیلولو ته اړتیا ده,
Restarting…,بیا پیلیږي…,
"To install {0}, run:","د {0} نصبولو لپاره، دا چل کړئ:",
"To update {0}, run:","د {0} تازه کولو لپاره، دا چل کړئ:",
Update {0} from v{1} to {2}? This will restart Frappe.,{0} له v{1} څخه {2} ته تازه کړئ؟ دا به Frappe بیا پیل کړي.,
Update to {0},{0} ته تازه کول,
Updated,تازه شو,
Updating…,تازه کیږي…,
Up to date,تازه دی,
to version,نسخې ته,
For whom?,د چا لپاره؟,
Working on?,په څه کار کوئ؟,
Search contacts...,اړیکې ولټوئ...,
Select type...,ډول غوره کړئ...,
Context,شرایط,
Contact,اړیکه,
Context Type,د شرایطو ډول,
Activity,فعالیت,
Activity will appear here as you and your team work across ecosystem apps.,فعالیت به دلته ښکاره شي کله چې تاسو او ستاسو ډله د ایکوسیسټم اپلیکیشنونو کې کار وکړي.,
Acknowledge,تایید,
All apps,ټول اپلیکیشنونه,
All Discussions,ټولې بحثونه,
All types,ټول ډولونه,
Archived,آرشیف شوی,
Cancel,لغوه کول,
Celebrate,لمانځل,
Comments,نظرونه,
Create Discussion,بحث جوړ کړئ,
Creating…,جوړیږي…,
Ctrl+Enter to send,د لیږلو لپاره Ctrl+Enter,
Decision,پریکړه,
Discussion not found,بحث ونه موندل شو,
Discussion title,د بحث سرلیک,
Discussions,بحثونه,
Flag,بیرغ,
General,عمومي,
just now,همدا اوس,
Keep commenting,نظر ورکول دوام ورکړئ,
Linked Records,تړل شوي سندونه,
Linked to,تړل شوی,
Load more,نور بار کړئ,
Loading…,بار کیږي…,
Meeting Protocol,د غونډې پروتوکول,
Mentioned,یادونه شوی,
New Discussion,نوی بحث,
No activity yet,تر اوسه فعالیت نشته,
No comments yet,تر اوسه نظرونه نشته,
No discussions found,بحثونه ونه موندل شول,
No discussions yet,تر اوسه بحثونه نشته,
Note,یادښت,
Notes,یادښتونه,
Participants,ګډونوالي,
Pin,پین کول,
Pinned,پین شوی,
Proposal,وړاندیز,
Protocol,پروتوکول,
Reopen,بیا خلاصول,
Replies,ځوابونه,
Reply,ځواب,
Replying to comment,نظر ته ځواب ورکول,
Resolve,حل کول,
Resolve Discussion,بحث حل کړئ,
Resolved,حل شو,
Resolution,حل لاره,
Resolution summary...,د حل لنډیز...,
Retrospective,بیاکتنه,
Search discussions...,بحثونه ولټوئ...,
Seen,لیدل شوی,
Send,لیږل,
Start Discussion,بحث پیل کړئ,
Unpin,پین لرې کړئ,
Write a comment...,نظر ولیکئ...,
Write your discussion content...,د بحث منځپانګه ولیکئ...,
resolved,حل شوی,
unread,نالوستل شوی,
{0} mentioned you in a comment,{0} تاسو په نظر کې یاد کړئ,
{0} is already an attendee.,{0} لا دمخه ګډونوال دی.,
{0} is not an attendee.,{0} ګډونوال نه دی.,
{0} is not installed,{0} نصب نه دی,
{0} results found,{0} پایلې وموندل شوې,
+ Add tags,+ نښې اضافه کړئ,
A→Z,A→Z,
Accept,منل,
Action failed,اقدام ناکام شو,
Active now,اوس فعال,
Add a note,یادښت اضافه کړئ,
"Add a note to keep track of details about this contact.","د دې اړیکې په اړه د توضیحاتو تعقیب لپاره یادښت اضافه کړئ.",
Add address,پته اضافه کړئ,
Add another address,بله پته اضافه کړئ,
Add birthday,کلیزه اضافه کړئ,
Add company,شرکت اضافه کړئ,
Add job title,د دندې سرلیک اضافه کړئ,
Add more tags...,نورې نښې اضافه کړئ...,
Add tags...,نښې اضافه کړئ...,
"Address is not linked to this contact","پته د دې اړیکې سره تړلې نده",
"Address line 1, city, and country are required","پتې لیکه ۱، ښار، او هیواد اړین دي",
ago,مخکې,
All companies,ټول شرکتونه,
All day event,ټوله ورځ پیښه,
"Apartment, suite, etc.","اپارتمان، سویټ، او نور",
Apps,اپلیکیشنونه,
Archive contact,اړیکه آرشیف کړئ,
Attendees,ګډونوالي,
available,شتون لري,
Best regards,درناوی,
Bookmarks,نښې,
"Both proposed start and end times are required.","دواړه وړاندیز شوي د پیل او پای وختونه اړین دي.",
Break,وقفه,
Bridge not registered,پل ثبت نه دی,
Calendar Settings,د جنتری تنظیمات,
Call,زنګ,
Cannot change bookmark owner,د نښې مالک نشي بدلیدای,
Cannot revoke your current session,ستاسو اوسنۍ غونډه نشي لغوه کیدای,
Change Password,پاسورډ بدل کړئ,
Change photo,عکس بدل کړئ,
Check Status,حالت وګورئ,
City,ښار,
Clear,پاکول,
Clear filters,فلټرونه پاک کړئ,
Close search,لټون بند کړئ,
Cmd+Enter to save,د خوندي کولو لپاره Cmd+Enter,
Coming soon,ډېر ژر راځي,
Coming up!,راروان دی!,
Comment,نظر,
Community Edition,ټولنیز نسخه,
Complete,بشپړ,
Confirm new password,نوی پاسورډ تایید کړئ,
Copy,کاپي,
Could not load notes,یادښتونه نه شول بار کیدای,
Country,هیواد,
"Country '{0}' not found. Please select a valid country.","هیواد '{0}' ونه موندل شو. مهرباني وکړئ یو سم هیواد غوره کړئ.",
Create a contact to get started,د پیل لپاره یوه اړیکه جوړه کړئ,
Created event: {0},پیښه جوړه شوه: {0},
Creating...,جوړیږي...,
Current,اوسنی,
Current password,اوسنی پاسورډ,
Current password is incorrect,اوسنی پاسورډ ناسم دی,
Currency,اسعار,
Date,نېټه,
Decline,ردول,
Department,څانګه,
Do Not Contact,اړیکه مه نیسئ,
Dock,Dock,
Download,ښکته کول,
"e.g. en, fr, de","لکه en، fr، de",
Edit,سمون,
Edit address,پته سمه کړئ,
Edit Timer,ټایمر سم کړئ,
Email addresses,د بریښنالیک پتې,
Enabled,فعال شوی,
"End time was before start time. Adjusted to 1 hour after start.","د پای وخت د پیل وخت نه مخکې وو. د پیل نه ۱ ساعت وروسته تنظیم شو.",
Error,تېروتنه,
Event '{0}' status changed to {1},د پیښې '{0}' حالت {1} ته بدل شو,
Event Type,د پیښې ډول,
events,پیښې,
External,بهرنی,
External — no user account,بهرنی — د کارونکي حساب نلري,
Failed to change password,پاسورډ نه شو بدلیدای,
Failed to check status,حالت نه شو کتل کیدای,
Failed to load apps,اپلیکیشنونه نه شول بار کیدای,
Failed to load settings,تنظیمات نه شول بار کیدای,
"Field '{0}' is not editable","برخه '{0}' د سمون وړ نده",
Files,فایلونه,
First Name,لومړی نوم,
Focus,تمرکز,
"Frappe Manager URL is not configured in Dock Settings.","د Frappe Manager URL د Dock تنظیماتو کې تنظیم شوی نه دی.",
Hello {0},سلام {0},
Inactive,غیرفعال,
Integrations,یوځای کول,
Internal,داخلي,
Internal — has a user account,داخلي — د کارونکي حساب لري,
Invalid RSVP status,ناسم RSVP حالت,
Invalid status,ناسم حالت,
"Invalid status. Must be one of: {0}","ناسم حالت. باید یو له دې وي: {0}",
"Invitation: {0} — {1} at {2}","بلنه: {0} — {1} په {2}",
Invite People,خلک بلنه ورکړئ,
Join meeting →,غونډې ته ورشئ →,
Language,ژبه,
Last activity,وروستی فعالیت,
Last modified,وروستی بدلون,
Last Name,تخلص,
Last sync,وروستی همغږي,
Link user account,د کارونکي حساب وصل کړئ,
Linked records,تړل شوي سندونه,
Loading settings...,تنظیمات بار کیږي...,
Loading...,بار کیږي...,
Location,ځای,
Mark Do Not Contact,اړیکه مه نیسئ نښه کړئ,
Maybe,شاید,
Meeting Link,د غونډې لینک,
Meeting title,د غونډې سرلیک,
Meeting URL,د غونډې URL,
Mine,زما,
Modified,بدل شوی,
navigate,لارښوونه,
New note,نوی یادښت,
New password,نوی پاسورډ,
new tab,نوی ټب,
New tag,نوې نښه,
No active sessions found,فعالې غونډې ونه موندل شوې,
No activity,فعالیت نشته,
No attendees,ګډونوالي نشته,
No bookmarks yet,تر اوسه نښې نشته,
No bridges registered,پلونه ثبت شوي نه دي,
No contacts match these filters,دې فلټرونو سره اړیکې سمې نه شوې,
No file uploaded,فایل نه دی پورته شوی,
No files attached,فایلونه نه دي ضمیمه شوي,
No notes yet,تر اوسه یادښتونه نشته,
No results found,پایلې ونه موندل شوې,
No settings registered for this app.,د دې اپلیکیشن لپاره تنظیمات ثبت شوي نه دي.,
No status endpoint declared,د حالت نقطه اعلان شوې نده,
No sync endpoint declared,د همغږي نقطه اعلان شوې نده,
No tags found,نښې ونه موندل شوې,
Not checked,نه دی چک شوی,
Not configured,تنظیم شوی نه دی,
Not permitted,اجازه نده,
Note content cannot be empty,د یادښت منځپانګه نشي خالي کیدای,
Notification Settings,د خبرتیاوو تنظیمات,
Number format,د شمېرې بڼه,
One-way,یو لوری,
"Only native Dock events can be deleted here.","دلته یوازې د Dock اصلي پیښې ړنګولی شي.",
"Only System Manager can trigger bridge sync","یوازې سیسټم مدیر کولای شي د پل همغږي پیل کړي",
"Only System Manager can view sync logs","یوازې سیسټم مدیر کولای شي د همغږي ثبتونه وګوري",
"Only the contact owner can change the photo","یوازې د اړیکې مالک کولای شي عکس بدل کړي",
"Only the contact owner can edit this contact","یوازې د اړیکې مالک کولای شي دا اړیکه سمه کړي",
"Only the event organizer can send invitations.","یوازې د پیښې تنظیمونکی کولای شي بلنې ولیږي.",
"Only the session creator or a Dock Manager can revoke sessions","یوازې د غونډې جوړونکی یا د Dock مدیر کولای شي غونډې لغوه کړي",
open,خلاصول,
Open app switcher,د اپلیکیشن بدلونګر خلاص کړئ,
Optional,اختیاري,
optional,اختیاري,
Organizer,تنظیمونکی,
Owner,مالک,
Password updated,پاسورډ تازه شو,
Passwords don't match,پاسورډونه سره ورته نه دي,
Permission denied,اجازه رد شوه,
Phone numbers,تلیفون شمېرې,
Pin items from any app using the bookmark button in the top bar,د پورتنۍ پټې کې د نښې تڼۍ په کارولو سره له هر اپلیکیشن څخه توکي پین کړئ,
Please fill in all password fields,مهرباني وکړئ ټولې د پاسورډ برخې ډکې کړئ,
Please log in to access Dock.,مهرباني وکړئ د Dock ته لاسرسي لپاره ننوځئ.,
"Please respond to this invitation in the calendar","مهرباني وکړئ په جنتری کې دې بلنې ته ځواب ورکړئ",
Postal code,پوستي کوډ,
Primary,اصلي,
Primary address,اصلي پته,
Privacy Policy,د محرمیت تګلاره,
Profile,پروفایل,
Refresh All,ټول تازه کړئ,
"Reminder: {0} — {1} at {2}","یادونه: {0} — {1} په {2}",
Remove Do Not Contact,اړیکه مه نیسئ لرې کړئ,
Remove tag,نښه لرې کړئ,
Required,اړین,
required,اړین,
Respond in,ځواب ورکول په,
Restore,بیرته راوړل,
Restore from archive,له آرشیف څخه بیرته راوړل,
Revoking...,لغوه کیږي...,
Room or address,خونه یا پته,
Save,خوندي کول,
Saving...,خوندي کیږي...,
Search,لټون,
Search for people to invite...,د بلنې لپاره خلک ولټوئ...,
Search is temporarily unavailable,لټون د لنډ وخت لپاره شتون نلري,
Search results,د لټون پایلې,
Search scope,د لټون ساحه,
Search user by name or email…,کارونکی د نوم یا بریښنالیک په واسطه ولټوئ…,
Searching...,لټون کیږي...,
Security,امنیت,
"Send an email or add a note to get started.","د پیل لپاره بریښنالیک ولیږئ یا یادښت اضافه کړئ.",
Session {0}/{1},غونډه {0}/{1},
Sessions,غونډې,
Settings,تنظیمات,
Settings not found,تنظیمات ونه موندل شول,
Share,شریکول,
Show,ښودل,
Show less,لږ ښودل,
Social profiles,ټولنیز پروفایلونه,
"Sourced events can only be edited in the source app.","سرچینې پیښې یوازې د سرچینې اپلیکیشن کې سمون کیدای شي.",
Source Code,سرچینې کوډ,
Start Focus,تمرکز پیل کړئ,
State / Province,ایالت / ولایت,
"Street, number","کوڅه، شمېره",
Sync Now,اوس همغږي کړئ,
Tag,نښه,
Tag cannot be empty,نښه نشي خالي کیدای,
Tags,نښې,
Target not installed,هدف نصب نه دی,
Task,دنده,
"The settings component could not be loaded. Please reload the page.","د تنظیماتو برخه نه شوه بار کیدای. مهرباني وکړئ مخ بیا بار کړئ.",
"This contact is archived and hidden from the People list.","دا اړیکه آرشیف شوې او د خلکو لیست څخه پټه ده.",
This is a reminder for your upcoming event,دا ستاسو د راتلونکي پیښې یادونه ده,
This person is marked as Do Not Contact.,دا شخص د اړیکه مه نیسئ په توګه نښه شوی دی.,
"This record is already linked to this discussion","دا سند لا دمخه دې بحث ته تړل شوی دی",
Timer,ټایمر,
Timer running for {0} — did you forget?,ټایمر د {0} راهیسې روان دی — مو هیر شو؟,
"To remove {0}, run:","د {0} لرې کولو لپاره، دا چل کړئ:",
Try a different search term,بل د لټون اصطلاح هڅه وکړئ,
Two-Factor Authentication,دوه ګامه تایید,
"Two-factor authentication is not enabled on this site. Contact your administrator.","دوه ګامه تایید پدې سایټ کې فعال نه ده. له خپل مدیر سره اړیکه ونیسئ.",
Two-way,دوه لوری,
Type at least 2 characters to search,د لټون لپاره لږ تر لږه ۲ حروف ولیکئ,
Type to search...,د لټون لپاره ولیکئ...,
"Unknown notification_type '{0}' for app '{1}'","د اپلیکیشن '{1}' لپاره ناپیژندل شوی خبرتیا ډول '{0}'",
Unknown device,ناپیژندل شوی وسیله,
Unlink user — make external,کارونکی جلا کړئ — بهرنی یې کړئ,
unsynced,ناهمغږي,
Update,تازه کول,
Update password,پاسورډ تازه کړئ,
Updating...,تازه کیږي...,
Upload file,فایل پورته کړئ,
"Upload files like contracts, proposals, or documents.","فایلونه لکه تړونونه، وړاندیزونه، یا سندونه پورته کړئ.",
Upload photo,عکس پورته کړئ,
Uploading...,پورته کیږي...,
Uploading…,پورته کیږي…,
View entry,ثبت وګورئ,
Website,ویب پاڼه,
Where,چېرته,
Work,کار,
Write a note...,یادښت ولیکئ...,
Write a note... (not linked to any record),یادښت ولیکئ... (هیڅ سند ته نه دی تړل شوی),
You,تاسو,
You are not an attendee of this event.,تاسو د دې پیښې ګډونوال نه یاست.,
"You can have a maximum of {0} bookmarks","تاسو کولای شئ اعظمي {0} نښې ولرئ",
You can only change status of your own events.,تاسو کولای شئ یوازې د خپلو پیښو حالت بدل کړئ.,
You can only delete your own comments,تاسو کولای شئ یوازې خپل نظرونه ړنګ کړئ,
You can only delete your own events.,تاسو کولای شئ یوازې خپلې پیښې ړنګې کړئ.,
You can only edit your own events.,تاسو کولای شئ یوازې خپلې پیښې سمې کړئ.,
You can only edit your own notes,تاسو کولای شئ یوازې خپل یادښتونه سم کړئ,
"You can only manage attendees on your own events.","تاسو کولای شئ یوازې د خپلو پیښو ګډونوالي اداره کړئ.",
You can only view your own events.,تاسو کولای شئ یوازې خپلې پیښې وګورئ.,
"You do not have permission to comment on this record","تاسو دې سند ته د نظر ورکولو اجازه نلرئ",
You have already reacted with {0},تاسو لا دمخه {0} سره غبرګون ښودلی دی,
You have been invited to the following event,تاسو لاندې پیښې ته بلنه درکړل شوې ده,
Your attendance,ستاسو حاضري,
Your response,ستاسو ځواب,
Z→A,Z→A,
Rescheduled event: {0},پیښه بیا مهالویش شوه: {0},
