source,target,context
No recent items,कोई हाल के आइटम नहीं,
No recent items yet,अभी तक कोई हाल के आइटम नहीं,
"No results for ""{0}""","कोई परिणाम नहीं ""{0}"" के लिए",
"No results for ""{0}"" in {1}","""{0}"" के लिए {1} में कोई परिणाम नहीं",
Notifications,सूचनाएँ,
Notification unavailable,सूचना अनुपलब्ध,
Organization Defaults,संगठन डिफ़ॉल्ट,
"Organization settings updated — reload to apply","संगठन सेटिंग्स अपडेट हो गईं — लागू करने के लिए रीलोड करो",
Org default,संगठन डिफ़ॉल्ट,
"Password, 2FA, profile picture","पासवर्ड, 2FA, प्रोफ़ाइल फ़ोटो",
Pause,रोकें,
paused,रुका हुआ,
People,लोग,
People with access,एक्सेस वाले लोग,
Permissions,अनुमतियाँ,
Pinned,पिन किया हुआ,
Powered by Tonic,Tonic द्वारा संचालित,
Phone,फ़ोन,
Private,प्राइवेट,
Product Manager,Product Manager,
Preferences,प्राथमिकताएँ,
Read,पढ़ें,
Recent,हाल के,
Reload,रीलोड,
Remove bookmark,बुकमार्क हटाएँ,
Remove from shared,शेयर से हटाएँ,
Remove from recent,हाल के से हटाएँ,
Resume,फिर शुरू करें,
Retry,पुनः प्रयास,
Revoke,रद्द करें,
Revoked,रद्द किया गया,
Revoke session,सत्र रद्द करें,
Revoking…,रद्द कर रहे हैं…,
Saved,सहेजा गया,
Save failed,सहेजने में विफल,
Save organization settings,संगठन सेटिंग्स सहेजें,
Saving…,सहेज रहे हैं…,
Search...,खोजें...,
"Search by name, email, or phone…","नाम, ईमेल, या फ़ोन से खोजें…",
Search users...,उपयोगकर्ता खोजें...,
"Share {0} {1}","{0} {1} शेयर करें",
Submit,सबमिट करें,
Search in All apps,सभी ऐप्स में खोजें,
Search unavailable,खोज अनुपलब्ध,
selected,चयनित,
"Share ""{0}""","""{0}"" शेयर करें",
Share with team,टीम के साथ शेयर करें,
Shared,शेयर किया हुआ,
Shared with team,टीम के साथ शेयर किया,
Share with client,क्लाइंट के साथ शेयर करें,
"Showing {0} of {1} sessions","{0} में से {1} सत्र दिखा रहे हैं",
Site label,साइट लेबल,
"Sort: A–Z — click for last modified","क्रम: A–Z — अंतिम संशोधित के लिए क्लिक करो",
"Sort: last modified — click for A–Z","क्रम: अंतिम संशोधित — A–Z के लिए क्लिक करो",
Start,शुरू करें,
Start Timer,टाइमर शुरू करें,
Status,स्थिति,
Stop,रोकें,
Stop & Save,रोकें और सहेजें,
Sunday,रविवार,
System,सिस्टम,
Theme,थीम,
Theme preference,थीम प्राथमिकता,
This email is already on,यह ईमेल पहले से है,
"This link has been deactivated.","यह लिंक निष्क्रिय कर दिया गया है।",
"This link has expired. Please ask the sender for a new link.","इस लिंक की अवधि समाप्त हो गई है। कृपया भेजने वाले से नया लिंक माँगो।",
"This link is invalid or has been removed.","यह लिंक अमान्य है या हटा दिया गया है।",
Time,समय,
Time entry saved,समय प्रविष्टि सहेजी गई,
Timer unavailable,टाइमर अनुपलब्ध,
Timezone,समय क्षेत्र,
total,कुल,
Try again,फिर से कोशिश करो,
Unread,अपठित,
Open calendar,कैलेंडर खोलें,
Open in Desk,Desk में खोलें,
"Open in {0}","{0} में खोलें",
User menu,उपयोगकर्ता मेनू,
View existing →,मौजूदा देखें →,
Visibility,दृश्यता,
View,देखें,
View all notifications,सभी सूचनाएँ देखें,
View time entry,समय प्रविष्टि देखें,
Week starts on,सप्ताह शुरू होता है,
Write,लिखें,
What are you working on?,तुम किस पर काम कर रहे हो?,
You're all caught up,सब पढ़ लिया,
Your Preferences,तुम्हारी प्राथमिकताएँ,
"Your timer has been running for {0}","तुम्हारा टाइमर {0} से चल रहा है",
Actions,कार्य,
Add details about this event...,इस इवेंट का विवरण जोड़ें...,
Add event,इवेंट जोड़ें,
Agenda,एजेंडा,
All day,पूरे दिन,
Calendar,कैलेंडर,
Create Event,इवेंट बनाएँ,
"Create in:","इसमें बनाएँ:",
Day,दिन,
Deadline,डेडलाइन,
Delete Event,इवेंट हटाएँ,
"Delete this event? This cannot be undone.","यह इवेंट हटाएँ? यह पूर्ववत नहीं किया जा सकता।",
Deleting…,हटा रहे हैं…,
Description,विवरण,
Details,विवरण,
End,समाप्ति,
Event,इवेंट,
Event title,इवेंट शीर्षक,
Failed to create event,इवेंट बनाने में विफल,
Failed to delete event,इवेंट हटाने में विफल,
Manage this event in,इस इवेंट को यहाँ प्रबंधित करें,
Meeting,मीटिंग,
Milestone,माइलस्टोन,
Month,महीना,
My calendars,मेरे कैलेंडर,
New Event,नया इवेंट,
No actions available,कोई कार्य उपलब्ध नहीं,
No events,कोई इवेंट नहीं,
Open in,इसमें खोलें,
Other,अन्य,
Permanently remove this event,इस इवेंट को स्थायी रूप से हटाएँ,
Review,समीक्षा,
Source,स्रोत,
"Start date/time is required","शुरू दिनांक/समय आवश्यक है",
Title,शीर्षक,
"Title is required","शीर्षक आवश्यक है",
Today,आज,
Type,प्रकार,
"View full details in the source app","पूरा विवरण स्रोत ऐप में देखें",
Week,सप्ताह,
When,कब,
"{0} available","{0} उपलब्ध",
Available,उपलब्ध,
"Configure Frappe Manager to enable one-click updates.","वन-क्लिक अपडेट चालू करने के लिए Frappe Manager कॉन्फ़िगर करो।",
Copy command,कमांड कॉपी करें,
Ecosystem Apps,ईकोसिस्टम ऐप्स,
Failed,विफल,
Install,इंस्टॉल करें,
Installed,इंस्टॉल है,
Learn more,और जानें,
No apps found,कोई ऐप नहीं मिला,
not installed,इंस्टॉल नहीं है,
Open,खोलें,
Pro available,Pro उपलब्ध,
Queued…,कतार में…,
Refresh,रिफ़्रेश,
Remove,हटाएँ,
"Remove {0}? This will uninstall the app and may affect data.","{0} हटाएँ? यह ऐप अनइंस्टॉल हो जाएगा और डेटा प्रभावित हो सकता है।",
Restart required,रीस्टार्ट आवश्यक,
Restarting…,रीस्टार्ट हो रहा है…,
"To install {0}, run:","{0} इंस्टॉल करने के लिए चलाओ:",
"To update {0}, run:","{0} अपडेट करने के लिए चलाओ:",
"Update {0} from v{1} to {2}? This will restart Frappe.","{0} को v{1} से {2} में अपडेट करें? यह Frappe रीस्टार्ट करेगा।",
"Update to {0}","{0} में अपडेट करें",
Updated,अपडेट हो गया,
Updating…,अपडेट हो रहा है…,
Up to date,अप टू डेट,
to version,वर्शन,
For whom?,किसके लिए?,
Working on?,किस पर काम कर रहे हो?,
Search contacts...,संपर्क खोजें...,
Select type...,प्रकार चुनें...,
Context,संदर्भ,
Contact,संपर्क,
Context Type,संदर्भ प्रकार,
Activity,गतिविधि,
"Activity will appear here as you and your team work across ecosystem apps.","जैसे-जैसे तुम और तुम्हारी टीम ईकोसिस्टम ऐप्स में काम करेगी, गतिविधि यहाँ दिखेगी।",
Acknowledge,स्वीकृत करें,
All apps,सभी ऐप्स,
All Discussions,सभी चर्चाएँ,
All types,सभी प्रकार,
Archived,संग्रहित,
Cancel,रद्द करें,
Celebrate,जश्न मनाएँ,
Comments,टिप्पणियाँ,
Create Discussion,चर्चा बनाएँ,
Creating…,बना रहे हैं…,
Ctrl+Enter to send,भेजने के लिए Ctrl+Enter,
Decision,निर्णय,
Discussion not found,चर्चा नहीं मिली,
Discussion title,चर्चा शीर्षक,
Discussions,चर्चाएँ,
Flag,फ़्लैग,
General,सामान्य,
just now,अभी,
Keep commenting,टिप्पणी करते रहो,
Linked Records,लिंक किए गए रिकॉर्ड,
Linked to,से जुड़ा,
Load more,और लोड करें,
Loading…,लोड हो रहा है…,
Meeting Protocol,मीटिंग प्रोटोकॉल,
Mentioned,उल्लेखित,
New Discussion,नई चर्चा,
No activity yet,अभी तक कोई गतिविधि नहीं,
No comments yet,अभी तक कोई टिप्पणी नहीं,
No discussions found,कोई चर्चा नहीं मिली,
No discussions yet,अभी तक कोई चर्चा नहीं,
Note,नोट,
Notes,नोट्स,
Participants,प्रतिभागी,
Pin,पिन करें,
Pinned,पिन किया हुआ,
Proposal,प्रस्ताव,
Protocol,प्रोटोकॉल,
Reopen,फिर से खोलें,
Replies,जवाब,
Reply,जवाब दें,
Replying to comment,टिप्पणी का जवाब दे रहे हैं,
Resolve,हल करें,
Resolve Discussion,चर्चा हल करें,
Resolved,हल हो गया,
Resolution,समाधान,
Resolution summary...,समाधान सारांश...,
Retrospective,रेट्रोस्पेक्टिव,
Search discussions...,चर्चाएँ खोजें...,
Seen,देखा,
Send,भेजें,
Start Discussion,चर्चा शुरू करें,
Unpin,अनपिन करें,
Write a comment...,एक टिप्पणी लिखें...,
Write your discussion content...,अपनी चर्चा की सामग्री लिखें...,
resolved,हल हो गया,
unread,अपठित,
"{0} mentioned you in a comment","{0} ने एक टिप्पणी में तुम्हें उल्लेख किया",
"{0} is already an attendee.","{0} पहले से एक उपस्थित व्यक्ति है।",
"{0} is not an attendee.","{0} उपस्थित व्यक्ति नहीं है।",
"{0} is not installed","{0} इंस्टॉल नहीं है",
"{0} results found","{0} परिणाम मिले",
+ Add tags,+ टैग जोड़ें,
A→Z,A→Z,
Accept,स्वीकार करें,
Action failed,कार्य विफल,
Active now,अभी सक्रिय,
Add a note,एक नोट जोड़ें,
"Add a note to keep track of details about this contact.","इस संपर्क का विवरण याद रखने के लिए एक नोट जोड़ो।",
Add address,पता जोड़ें,
Add another address,एक और पता जोड़ें,
Add birthday,जन्मदिन जोड़ें,
Add company,कंपनी जोड़ें,
Add job title,पद जोड़ें,
Add more tags...,और टैग जोड़ें...,
Add tags...,टैग जोड़ें...,
"Address is not linked to this contact","पता इस संपर्क से जुड़ा नहीं है",
"Address line 1, city, and country are required","पता लाइन 1, शहर, और देश आवश्यक हैं",
ago,पहले,
All companies,सभी कंपनियाँ,
All day event,पूरे दिन का इवेंट,
"Apartment, suite, etc.","अपार्टमेंट, सुइट, आदि",
Apps,ऐप्स,
Archive contact,संपर्क संग्रहित करें,
Attendees,उपस्थित लोग,
available,उपलब्ध,
Best regards,सादर,
Bookmarks,बुकमार्क,
"Both proposed start and end times are required.","प्रस्तावित शुरू और समाप्ति दोनों समय आवश्यक हैं।",
Break,ब्रेक,
Bridge not registered,ब्रिज पंजीकृत नहीं है,
Calendar Settings,कैलेंडर सेटिंग्स,
Call,कॉल,
Cannot change bookmark owner,बुकमार्क मालिक बदल नहीं सकते,
Cannot revoke your current session,अपना वर्तमान सत्र रद्द नहीं कर सकते,
Change Password,पासवर्ड बदलें,
Change photo,फ़ोटो बदलें,
Check Status,स्थिति जाँचें,
City,शहर,
Clear,साफ़ करें,
Clear filters,फ़िल्टर साफ़ करें,
Close search,खोज बंद करें,
Cmd+Enter to save,सहेजने के लिए Cmd+Enter,
Coming soon,जल्द आ रहा है,
Coming up!,आने वाला है!,
Comment,टिप्पणी,
Community Edition,Community Edition,
Complete,पूर्ण,
Confirm new password,नया पासवर्ड पुष्टि करें,
Copy,कॉपी,
Could not load notes,नोट्स लोड नहीं हो सके,
Country,देश,
"Country '{0}' not found. Please select a valid country.","देश '{0}' नहीं मिला। कृपया एक मान्य देश चुनो।",
Create a contact to get started,शुरू करने के लिए एक संपर्क बनाओ,
"Created event: {0}","इवेंट बनाया: {0}",
Creating...,बना रहे हैं...,
Current,वर्तमान,
Current password,वर्तमान पासवर्ड,
Current password is incorrect,वर्तमान पासवर्ड गलत है,
Currency,मुद्रा,
Date,दिनांक,
Decline,अस्वीकार करें,
Department,विभाग,
Do Not Contact,संपर्क न करें,
Dock,Dock,
Download,डाउनलोड,
"e.g. en, fr, de","जैसे en, fr, de",
Edit,संपादित करें,
Edit address,पता संपादित करें,
Edit Timer,टाइमर संपादित करें,
Email addresses,ईमेल पते,
Enabled,चालू,
"End time was before start time. Adjusted to 1 hour after start.","समाप्ति समय शुरू समय से पहले था। शुरू के 1 घंटे बाद समायोजित किया।",
Error,त्रुटि,
"Event '{0}' status changed to {1}","इवेंट '{0}' की स्थिति {1} में बदल गई",
Event Type,इवेंट प्रकार,
events,इवेंट्स,
External,बाहरी,
External — no user account,बाहरी — कोई उपयोगकर्ता खाता नहीं,
Failed to change password,पासवर्ड बदलने में विफल,
Failed to check status,स्थिति जाँचने में विफल,
Failed to load apps,ऐप्स लोड करने में विफल,
Failed to load settings,सेटिंग्स लोड करने में विफल,
"Field '{0}' is not editable","फ़ील्ड '{0}' संपादन योग्य नहीं है",
Files,फ़ाइलें,
First Name,पहला नाम,
Focus,फ़ोकस,
"Frappe Manager URL is not configured in Dock Settings.","Frappe Manager URL Dock सेटिंग्स में कॉन्फ़िगर नहीं है।",
"Hello {0}","नमस्ते {0}",
Inactive,निष्क्रिय,
Integrations,इंटीग्रेशन,
Internal,आंतरिक,
Internal — has a user account,आंतरिक — उपयोगकर्ता खाता है,
Invalid RSVP status,अमान्य RSVP स्थिति,
Invalid status,अमान्य स्थिति,
"Invalid status. Must be one of: {0}","अमान्य स्थिति। इनमें से एक होना चाहिए: {0}",
"Invitation: {0} — {1} at {2}","निमंत्रण: {0} — {1} को {2}",
Invite People,लोगों को आमंत्रित करें,
Join meeting →,मीटिंग में शामिल हों →,
Language,भाषा,
Last activity,अंतिम गतिविधि,
Last modified,अंतिम संशोधित,
Last Name,उपनाम,
Last sync,अंतिम सिंक,
Link user account,उपयोगकर्ता खाता लिंक करें,
Linked records,लिंक किए गए रिकॉर्ड,
Loading settings...,सेटिंग्स लोड हो रही हैं...,
Loading...,लोड हो रहा है...,
Location,स्थान,
Mark Do Not Contact,संपर्क न करें चिह्नित करें,
Maybe,शायद,
Meeting Link,मीटिंग लिंक,
Meeting title,मीटिंग शीर्षक,
Meeting URL,मीटिंग URL,
Mine,मेरा,
Modified,संशोधित,
navigate,नेविगेट,
New note,नया नोट,
New password,नया पासवर्ड,
new tab,नया टैब,
New tag,नया टैग,
No active sessions found,कोई सक्रिय सत्र नहीं मिला,
No activity,कोई गतिविधि नहीं,
No attendees,कोई उपस्थित व्यक्ति नहीं,
No bookmarks yet,अभी तक कोई बुकमार्क नहीं,
No bridges registered,कोई ब्रिज पंजीकृत नहीं,
No contacts match these filters,इन फ़िल्टर से कोई संपर्क मेल नहीं खाता,
No file uploaded,कोई फ़ाइल अपलोड नहीं हुई,
No files attached,कोई फ़ाइल संलग्न नहीं,
No notes yet,अभी तक कोई नोट नहीं,
No results found,कोई परिणाम नहीं मिला,
"No settings registered for this app.","इस ऐप के लिए कोई सेटिंग्स पंजीकृत नहीं।",
No status endpoint declared,कोई स्टेटस एंडपॉइंट घोषित नहीं,
No sync endpoint declared,कोई सिंक एंडपॉइंट घोषित नहीं,
No tags found,कोई टैग नहीं मिला,
Not checked,जाँचा नहीं गया,
Not configured,कॉन्फ़िगर नहीं है,
Not permitted,अनुमति नहीं है,
Note content cannot be empty,नोट की सामग्री खाली नहीं हो सकती,
Notification Settings,सूचना सेटिंग्स,
Number format,संख्या प्रारूप,
One-way,एक-तरफ़ा,
"Only native Dock events can be deleted here.","यहाँ केवल Dock के मूल इवेंट हटाए जा सकते हैं।",
"Only System Manager can trigger bridge sync","केवल System Manager ब्रिज सिंक शुरू कर सकता है",
"Only System Manager can view sync logs","केवल System Manager सिंक लॉग देख सकता है",
"Only the contact owner can change the photo","केवल संपर्क मालिक फ़ोटो बदल सकता है",
"Only the contact owner can edit this contact","केवल संपर्क मालिक इस संपर्क को संपादित कर सकता है",
"Only the event organizer can send invitations.","केवल इवेंट आयोजक ही निमंत्रण भेज सकता है।",
"Only the session creator or a Dock Manager can revoke sessions","केवल सत्र बनाने वाला या Dock Manager सत्र रद्द कर सकता है",
open,खुला,
Open app switcher,ऐप स्विचर खोलें,
Optional,वैकल्पिक,
optional,वैकल्पिक,
Organizer,आयोजक,
Owner,मालिक,
Password updated,पासवर्ड अपडेट हो गया,
Passwords don't match,पासवर्ड मेल नहीं खाते,
Permission denied,अनुमति अस्वीकृत,
Phone numbers,फ़ोन नंबर,
"Pin items from any app using the bookmark button in the top bar","टॉप बार में बुकमार्क बटन से किसी भी ऐप से आइटम पिन करो",
"Please fill in all password fields","कृपया सभी पासवर्ड फ़ील्ड भरो",
"Please log in to access Dock.","Dock एक्सेस करने के लिए कृपया लॉग इन करो।",
"Please respond to this invitation in the calendar","कृपया इस निमंत्रण का जवाब कैलेंडर में दो",
Postal code,पिन कोड,
Primary,प्राथमिक,
Primary address,प्राथमिक पता,
Privacy Policy,गोपनीयता नीति,
Profile,प्रोफ़ाइल,
Refresh All,सभी रिफ़्रेश करें,
"Reminder: {0} — {1} at {2}","रिमाइंडर: {0} — {1} को {2}",
Remove Do Not Contact,संपर्क न करें हटाएँ,
Remove tag,टैग हटाएँ,
Required,आवश्यक,
required,आवश्यक,
Respond in,इसमें जवाब दें,
Restore,पुनर्स्थापित करें,
Restore from archive,संग्रह से पुनर्स्थापित करें,
Revoking...,रद्द कर रहे हैं...,
"Room or address","कमरा या पता",
Save,सहेजें,
Saving...,सहेज रहे हैं...,
Search,खोजें,
Search for people to invite...,आमंत्रित करने के लिए लोग खोजें...,
Search is temporarily unavailable,खोज अस्थायी रूप से अनुपलब्ध है,
Search results,खोज परिणाम,
Search scope,खोज दायरा,
"Search user by name or email…","नाम या ईमेल से उपयोगकर्ता खोजें…",
Searching...,खोज रहे हैं...,
Security,सुरक्षा,
"Send an email or add a note to get started.","शुरू करने के लिए एक ईमेल भेजो या नोट जोड़ो।",
"Session {0}/{1}","सत्र {0}/{1}",
Sessions,सत्र,
Settings,सेटिंग्स,
Settings not found,सेटिंग्स नहीं मिलीं,
Share,शेयर करें,
Show,दिखाएँ,
Show less,कम दिखाएँ,
Social profiles,सोशल प्रोफ़ाइल,
"Sourced events can only be edited in the source app.","स्रोत वाले इवेंट केवल स्रोत ऐप में ही संपादित किए जा सकते हैं।",
Source Code,सोर्स कोड,
Start Focus,फ़ोकस शुरू करें,
State / Province,राज्य / प्रांत,
"Street, number","सड़क, नंबर",
Sync Now,अभी सिंक करें,
Tag,टैग,
Tag cannot be empty,टैग खाली नहीं हो सकता,
Tags,टैग्स,
Target not installed,टार्गेट इंस्टॉल नहीं है,
Task,कार्य,
"The settings component could not be loaded. Please reload the page.","सेटिंग्स कंपोनेंट लोड नहीं हो सका। कृपया पेज रीलोड करो।",
"This contact is archived and hidden from the People list.","यह संपर्क संग्रहित है और लोग सूची से छिपा हुआ है।",
"This is a reminder for your upcoming event","यह तुम्हारे आने वाले इवेंट की याद दिलाने के लिए है",
"This person is marked as Do Not Contact.","इस व्यक्ति को संपर्क न करें के रूप में चिह्नित किया गया है।",
"This record is already linked to this discussion","यह रिकॉर्ड पहले से इस चर्चा से जुड़ा है",
Timer,टाइमर,
"Timer running for {0} — did you forget?","टाइमर {0} से चल रहा है — क्या तुम भूल गए?",
"To remove {0}, run:","{0} हटाने के लिए चलाओ:",
Try a different search term,कोई अलग खोज शब्द आज़माओ,
Two-Factor Authentication,दो-चरणीय प्रमाणीकरण,
"Two-factor authentication is not enabled on this site. Contact your administrator.","इस साइट पर दो-चरणीय प्रमाणीकरण चालू नहीं है। अपने व्यवस्थापक से संपर्क करो।",
Two-way,दो-तरफ़ा,
Type at least 2 characters to search,खोजने के लिए कम से कम 2 अक्षर लिखो,
Type to search...,खोजने के लिए लिखो...,
"Unknown notification_type '{0}' for app '{1}'","ऐप '{1}' के लिए अज्ञात notification_type '{0}'",
Unknown device,अज्ञात डिवाइस,
Unlink user — make external,उपयोगकर्ता अनलिंक करें — बाहरी बनाएँ,
unsynced,सिंक नहीं हुआ,
Update,अपडेट,
Update password,पासवर्ड अपडेट करें,
Updating...,अपडेट हो रहा है...,
Upload file,फ़ाइल अपलोड करें,
"Upload files like contracts, proposals, or documents.","अनुबंध, प्रस्ताव, या दस्तावेज़ जैसी फ़ाइलें अपलोड करो।",
Upload photo,फ़ोटो अपलोड करें,
Uploading...,अपलोड हो रहा है...,
Uploading…,अपलोड हो रहा है…,
View entry,प्रविष्टि देखें,
Website,वेबसाइट,
Where,कहाँ,
Work,काम,
Write a note...,एक नोट लिखो...,
"Write a note... (not linked to any record)","एक नोट लिखो... (किसी रिकॉर्ड से जुड़ा नहीं)",
You,तुम,
"You are not an attendee of this event.","तुम इस इवेंट के उपस्थित व्यक्ति नहीं हो।",
"You can have a maximum of {0} bookmarks","तुम्हारे पास अधिकतम {0} बुकमार्क हो सकते हैं",
"You can only change status of your own events.","तुम केवल अपने इवेंट की स्थिति बदल सकते हो।",
You can only delete your own comments,तुम केवल अपनी टिप्पणियाँ हटा सकते हो,
"You can only delete your own events.","तुम केवल अपने इवेंट हटा सकते हो।",
"You can only edit your own events.","तुम केवल अपने इवेंट संपादित कर सकते हो।",
You can only edit your own notes,तुम केवल अपने नोट संपादित कर सकते हो,
"You can only manage attendees on your own events.","तुम केवल अपने इवेंट के उपस्थित लोगों को प्रबंधित कर सकते हो।",
"You can only view your own events.","तुम केवल अपने इवेंट देख सकते हो।",
"You do not have permission to comment on this record","तुम्हें इस रिकॉर्ड पर टिप्पणी करने की अनुमति नहीं है",
"You have already reacted with {0}","तुमने पहले से {0} के साथ प्रतिक्रिया दी है",
"You have been invited to the following event","तुम्हें निम्नलिखित इवेंट में आमंत्रित किया गया है",
Your attendance,तुम्हारी उपस्थिति,
Your response,तुम्हारा जवाब,
Z→A,Z→A,
"Rescheduled event: {0}","इवेंट पुनर्निर्धारित किया: {0}",
