source,target,context
This link has expired. Please ask the sender for a new link.,આ લિંકની સમયસીમા પૂરી થઈ છે. કૃપા કરીને મોકલનાર પાસે નવી લિંક માંગો.,
This link is invalid or has been removed.,આ લિંક અમાન્ય છે અથવા દૂર કરવામાં આવી છે.,
Time,સમય,
Time entry saved,સમય એન્ટ્રી સાચવેલ,
Timer unavailable,ટાઇમર ઉપલબ્ધ નથી,
Timezone,સમય ક્ષેત્ર,
total,કુલ,
Try again,ફરી પ્રયાસ કરો,
Unread,ન વાંચેલ,
Open calendar,કૅલેન્ડર ખોલો,
Open in Desk,Desk માં ખોલો,
Open in {0},{0}માં ખોલો,
User menu,વપરાશકર્તા મેનૂ,
View existing →,હાલના જુઓ →,
Visibility,દૃશ્યતા,
View,જુઓ,
View all notifications,બધી સૂચનાઓ જુઓ,
View time entry,સમય એન્ટ્રી જુઓ,
Week starts on,અઠવાડિયું શરૂ થાય છે,
Write,લખો,
What are you working on?,તમે શું કામ કરી રહ્યા છો?,
You're all caught up,તમે બધું જોઈ લીધું,
Your Preferences,તમારી પસંદગીઓ,
Your timer has been running for {0},તમારું ટાઇમર {0} થી ચાલી રહ્યું છે,
Actions,ક્રિયાઓ,
Add details about this event...,આ ઇવેન્ટ વિશે વિગતો ઉમેરો...,
Add event,ઇવેન્ટ ઉમેરો,
Agenda,કાર્યસૂચિ,
All day,આખો દિવસ,
Calendar,કૅલેન્ડર,
Create Event,ઇવેન્ટ બનાવો,
Create in:,આમાં બનાવો:,
Day,દિવસ,
Deadline,સમયમર્યાદા,
Delete Event,ઇવેન્ટ કાઢી નાખો,
Delete this event? This cannot be undone.,આ ઇવેન્ટ કાઢી નાખશો? આ પૂર્વવત થઈ શકશે નહીં.,
Deleting…,કાઢી નાખી રહ્યા છીએ…,
Description,વર્ણન,
Details,વિગતો,
End,અંત,
Event,ઇવેન્ટ,
Event title,ઇવેન્ટનું શીર્ષક,
Failed to create event,ઇવેન્ટ બનાવી શકાઈ નહીં,
Failed to delete event,ઇવેન્ટ કાઢી શકાઈ નહીં,
Manage this event in,આ ઇવેન્ટ પરિચાલિત કરો,
Meeting,મીટિંગ,
Milestone,માઇલસ્ટોન,
Month,મહિનો,
My calendars,મારા કૅલેન્ડર,
New Event,નવી ઇવેન્ટ,
No actions available,કોઈ ક્રિયા ઉપલબ્ધ નથી,
No events,કોઈ ઇવેન્ટ નથી,
Open in,ખોલો,
Other,અન્ય,
Permanently remove this event,આ ઇવેન્ટ કાયમ માટે દૂર કરો,
Review,સમીક્ષા,
Source,સ્રોત,
Start date/time is required,શરૂઆતની તારીખ/સમય જરૂરી છે,
Title,શીર્ષક,
Title is required,શીર્ષક જરૂરી છે,
Today,આજે,
Type,પ્રકાર,
View full details in the source app,સ્રોત app માં સંપૂર્ણ વિગતો જુઓ,
Week,અઠવાડિયું,
When,ક્યારે,
{0} available,{0} ઉપલબ્ધ,
Available,ઉપલબ્ધ,
Configure Frappe Manager to enable one-click updates.,એક-ક્લિક અપડેટ સક્રિય કરવા Frappe Manager રૂપરેખાંકિત કરો.,
Copy command,કમાન્ડ કૉપિ કરો,
Ecosystem Apps,ઇકોસિસ્ટમ app,
Failed,નિષ્ફળ,
Install,ઇન્સ્ટૉલ કરો,
Installed,ઇન્સ્ટૉલ થયેલ,
Learn more,વધુ જાણો,
No apps found,કોઈ app મળ્યા નહીં,
not installed,ઇન્સ્ટૉલ થયેલ નથી,
Open,ખોલો,
Pro available,Pro ઉપલબ્ધ,
Queued…,કતારમાં…,
Refresh,રિફ્રેશ,
Remove,દૂર કરો,
"Remove {0}? This will uninstall the app and may affect data.","{0} દૂર કરશો? આ app અનઇન્સ્ટૉલ થશે અને ડેટા પ્રભાવિત થઈ શકે છે.",
Restart required,ફરી શરૂ કરવું જરૂરી,
Restarting…,ફરી શરૂ થઈ રહ્યું છે…,
"To install {0}, run:","{0} ઇન્સ્ટૉલ કરવા, ચલાવો:",
"To update {0}, run:","{0} અપડેટ કરવા, ચલાવો:",
"Update {0} from v{1} to {2}? This will restart Frappe.","{0} ને v{1} થી {2} માં અપડેટ કરશો? આ Frappe ફરી શરૂ કરશે.",
Update to {0},{0} માં અપડેટ કરો,
Updated,અપડેટ થયેલ,
Updating…,અપડેટ થઈ રહ્યું છે…,
Up to date,અપ ટૂ ડેટ,
to version,આવૃત્તિમાં,
For whom?,કોના માટે?,
Working on?,શું કામ કરી રહ્યા છો?,
Search contacts...,સંપર્કો શોધો...,
Select type...,પ્રકાર પસંદ કરો...,
Context,સંદર્ભ,
Contact,સંપર્ક,
Context Type,સંદર્ભ પ્રકાર,
Activity,પ્રવૃત્તિ,
Activity will appear here as you and your team work across ecosystem apps.,તમે અને તમારી ટીમ ઇકોસિસ્ટમ app માં કામ કરશો ત્યારે અહીં પ્રવૃત્તિ દેખાશે.,
Acknowledge,સ્વીકારો,
All apps,બધા app,
All Discussions,બધી ચર્ચાઓ,
All types,બધા પ્રકાર,
Archived,આર્કાઇવ થયેલ,
Cancel,રદ કરો,
Celebrate,ઉજવણી,
Comments,ટિપ્પણીઓ,
Create Discussion,ચર્ચા બનાવો,
Creating…,બનાવી રહ્યા છીએ…,
Ctrl+Enter to send,મોકલવા Ctrl+Enter,
Decision,નિર્ણય,
Discussion not found,ચર્ચા મળી નહીં,
Discussion title,ચર્ચાનું શીર્ષક,
Discussions,ચર્ચાઓ,
Flag,ફ્લેગ,
General,સામાન્ય,
just now,હમણાં જ,
Keep commenting,ટિપ્પણી ચાલુ રાખો,
Linked Records,જોડાયેલ રેકોર્ડ,
Linked to,જોડાયેલ,
Load more,વધુ જુઓ,
Loading…,લોડ થઈ રહ્યું છે…,
Meeting Protocol,મીટિંગ કાર્યવાહી,
Mentioned,ઉલ્લેખિત,
New Discussion,નવી ચર્ચા,
No activity yet,હજુ સુધી કોઈ પ્રવૃત્તિ નથી,
No comments yet,હજુ સુધી કોઈ ટિપ્પણી નથી,
No discussions found,કોઈ ચર્ચા મળી નહીં,
No discussions yet,હજુ સુધી કોઈ ચર્ચા નથી,
Note,નોંધ,
Notes,નોંધો,
Participants,સહભાગીઓ,
Pin,પિન કરો,
Pinned,પિન કરેલ,
Proposal,દરખાસ્ત,
Protocol,કાર્યવાહી,
Reopen,ફરી ખોલો,
Replies,જવાબો,
Reply,જવાબ,
Replying to comment,ટિપ્પણીનો જવાબ આપી રહ્યા છીએ,
Resolve,ઉકેલો,
Resolve Discussion,ચર્ચા ઉકેલો,
Resolved,ઉકેલાયેલ,
Resolution,ઉકેલ,
Resolution summary...,ઉકેલનો સારાંશ...,
Retrospective,પૂર્વાવલોકન,
Search discussions...,ચર્ચાઓ શોધો...,
Seen,જોયેલ,
Send,મોકલો,
Start Discussion,ચર્ચા શરૂ કરો,
Unpin,પિન દૂર કરો,
Write a comment...,ટિપ્પણી લખો...,
Write your discussion content...,તમારી ચર્ચાની સામગ્રી લખો...,
resolved,ઉકેલાયેલ,
unread,ન વાંચેલ,
{0} mentioned you in a comment,{0} એ ટિપ્પણીમાં તમારો ઉલ્લેખ કર્યો,
{0} is already an attendee.,{0} પહેલેથી સહભાગી છે.,
{0} is not an attendee.,{0} સહભાગી નથી.,
{0} is not installed,{0} ઇન્સ્ટૉલ થયેલ નથી,
{0} results found,{0} પરિણામ મળ્યા,
+ Add tags,+ ટૅગ ઉમેરો,
A→Z,A→Z,
Accept,સ્વીકારો,
Action failed,ક્રિયા નિષ્ફળ,
Active now,હાલ સક્રિય,
Add a note,નોંધ ઉમેરો,
"Add a note to keep track of details about this contact.","આ સંપર્ક વિશેની વિગતો ટ્રેક કરવા નોંધ ઉમેરો.",
Add address,સરનામું ઉમેરો,
Add another address,બીજું સરનામું ઉમેરો,
Add birthday,જન્મદિવસ ઉમેરો,
Add company,કંપની ઉમેરો,
Add job title,હોદ્દો ઉમેરો,
Add more tags...,વધુ ટૅગ ઉમેરો...,
Add tags...,ટૅગ ઉમેરો...,
"Address is not linked to this contact","સરનામું આ સંપર્ક સાથે જોડાયેલ નથી",
"Address line 1, city, and country are required","સરનામાની પંક્તિ ૧, શહેર અને દેશ જરૂરી છે",
ago,પહેલાં,
All companies,બધી કંપનીઓ,
All day event,આખા દિવસની ઇવેન્ટ,
"Apartment, suite, etc.","એપાર્ટમેન્ટ, સ્યુટ વગેરે",
Apps,App,
Archive contact,સંપર્ક આર્કાઇવ કરો,
Attendees,સહભાગીઓ,
available,ઉપલબ્ધ,
Best regards,શુભેચ્છા,
Bookmarks,બુકમાર્ક્સ,
"Both proposed start and end times are required.","પ્રસ્તાવિત શરૂ અને અંતનો સમય બંને જરૂરી છે.",
Break,વિરામ,
Bridge not registered,બ્રિજ નોંધાયેલ નથી,
Calendar Settings,કૅલેન્ડર સેટિંગ્સ,
Call,કૉલ,
Cannot change bookmark owner,બુકમાર્ક માલિક બદલી શકાતા નથી,
Cannot revoke your current session,તમારું વર્તમાન સત્ર રદ કરી શકાતું નથી,
Change Password,પાસવર્ડ બદલો,
Change photo,ફોટો બદલો,
Check Status,સ્થિતિ તપાસો,
City,શહેર,
Clear,સાફ કરો,
Clear filters,ફિલ્ટર્સ સાફ કરો,
Close search,શોધ બંધ કરો,
Cmd+Enter to save,સાચવવા Cmd+Enter,
Coming soon,ટૂંક સમયમાં,
Coming up!,આવી રહ્યું છે!,
Comment,ટિપ્પણી,
Community Edition,કમ્યુનિટી આવૃત્તિ,
Complete,પૂર્ણ,
Confirm new password,નવો પાસવર્ડ પુષ્ટિ કરો,
Copy,કૉપિ,
Could not load notes,નોંધો લોડ કરી શકાઈ નહીં,
Country,દેશ,
"Country '{0}' not found. Please select a valid country.","દેશ '{0}' મળ્યો નહીં. કૃપા કરીને માન્ય દેશ પસંદ કરો.",
Create a contact to get started,શરૂ કરવા સંપર્ક બનાવો,
Created event: {0},ઇવેન્ટ બનાવી: {0},
Creating...,બનાવી રહ્યા છીએ...,
Current,વર્તમાન,
Current password,વર્તમાન પાસવર્ડ,
Current password is incorrect,વર્તમાન પાસવર્ડ ખોટો છે,
Currency,ચલણ,
Date,તારીખ,
Decline,નકારો,
Department,વિભાગ,
Do Not Contact,સંપર્ક કરશો નહીં,
Dock,Dock,
Download,ડાઉનલોડ,
"e.g. en, fr, de","દા.ત. en, fr, de",
Edit,સંપાદન,
Edit address,સરનામું સંપાદિત કરો,
Edit Timer,ટાઇમર સંપાદિત કરો,
Email addresses,ઇમેઇલ સરનામાં,
Enabled,સક્રિય,
"End time was before start time. Adjusted to 1 hour after start.","અંતનો સમય શરૂઆત પહેલાંનો હતો. શરૂઆતના ૧ કલાક પછી ગોઠવ્યો.",
Error,ભૂલ,
Event '{0}' status changed to {1},ઇવેન્ટ '{0}' ની સ્થિતિ {1} માં બદલાઈ,
Event Type,ઇવેન્ટ પ્રકાર,
events,ઇવેન્ટ્સ,
External,બાહ્ય,
External — no user account,બાહ્ય — કોઈ વપરાશકર્તા ખાતું નથી,
Failed to change password,પાસવર્ડ બદલવામાં નિષ્ફળ,
Failed to check status,સ્થિતિ તપાસવામાં નિષ્ફળ,
Failed to load apps,App લોડ કરી શકાયા નહીં,
Failed to load settings,સેટિંગ્સ લોડ કરી શકાઈ નહીં,
"Field '{0}' is not editable","ક્ષેત્ર '{0}' સંપાદનયોગ્ય નથી",
Files,ફાઇલો,
First Name,પ્રથમ નામ,
Focus,ફોકસ,
"Frappe Manager URL is not configured in Dock Settings.","Dock સેટિંગ્સમાં Frappe Manager URL રૂપરેખાંકિત નથી.",
Hello {0},નમસ્તે {0},
Inactive,નિષ્ક્રિય,
Integrations,ઇન્ટિગ્રેશન,
Internal,આંતરિક,
Internal — has a user account,આંતરિક — વપરાશકર્તા ખાતું છે,
Invalid RSVP status,અમાન્ય RSVP સ્થિતિ,
Invalid status,અમાન્ય સ્થિતિ,
"Invalid status. Must be one of: {0}","અમાન્ય સ્થિતિ. આમાંથી એક હોવી જોઈએ: {0}",
"Invitation: {0} — {1} at {2}","આમંત્રણ: {0} — {1}, {2} પર",
Invite People,લોકોને આમંત્રો,
Join meeting →,મીટિંગમાં જોડાઓ →,
Language,ભાષા,
Last activity,છેલ્લી પ્રવૃત્તિ,
Last modified,છેલ્લો ફેરફાર,
Last Name,અટક,
Last sync,છેલ્લું સિંક,
Link user account,વપરાશકર્તા ખાતું જોડો,
Linked records,જોડાયેલ રેકોર્ડ,
Loading settings...,સેટિંગ્સ લોડ થઈ રહ્યા છે...,
Loading...,લોડ થઈ રહ્યું છે...,
Location,સ્થળ,
Mark Do Not Contact,સંપર્ક કરશો નહીં ચિહ્નિત કરો,
Maybe,કદાચ,
Meeting Link,મીટિંગ લિંક,
Meeting title,મીટિંગનું શીર્ષક,
Meeting URL,મીટિંગ URL,
Mine,મારું,
Modified,ફેરફાર થયેલ,
navigate,નેવિગેટ,
New note,નવી નોંધ,
New password,નવો પાસવર્ડ,
new tab,નવી ટૅબ,
New tag,નવો ટૅગ,
No active sessions found,કોઈ સક્રિય સત્ર મળ્યા નહીં,
No activity,કોઈ પ્રવૃત્તિ નથી,
No attendees,કોઈ સહભાગી નથી,
No bookmarks yet,હજુ સુધી કોઈ બુકમાર્ક નથી,
No bridges registered,કોઈ બ્રિજ નોંધાયેલ નથી,
No contacts match these filters,આ ફિલ્ટર્સ સાથે કોઈ સંપર્ક મેળ ખાતા નથી,
No file uploaded,કોઈ ફાઇલ અપલોડ થયેલ નથી,
No files attached,કોઈ ફાઇલ જોડાયેલ નથી,
No notes yet,હજુ સુધી કોઈ નોંધ નથી,
No results found,કોઈ પરિણામ મળ્યા નથી,
No settings registered for this app.,આ app માટે કોઈ સેટિંગ્સ નોંધાયેલ નથી.,
No status endpoint declared,કોઈ સ્ટેટસ એન્ડપૉઇન્ટ જાહેર થયેલ નથી,
No sync endpoint declared,કોઈ સિંક એન્ડપૉઇન્ટ જાહેર થયેલ નથી,
No tags found,કોઈ ટૅગ મળ્યા નહીં,
Not checked,તપાસેલ નથી,
Not configured,રૂપરેખાંકિત નથી,
Not permitted,પરવાનગી નથી,
Note content cannot be empty,નોંધની સામગ્રી ખાલી ન હોઈ શકે,
Notification Settings,સૂચના સેટિંગ્સ,
Number format,સંખ્યાનું ફૉર્મેટ,
One-way,એકતરફી,
"Only native Dock events can be deleted here.","ફક્ત નેટિવ Dock ઇવેન્ટ જ અહીં કાઢી શકાય છે.",
"Only System Manager can trigger bridge sync","ફક્ત System Manager બ્રિજ સિંક ચાલુ કરી શકે છે",
"Only System Manager can view sync logs","ફક્ત System Manager સિંક લૉગ જોઈ શકે છે",
"Only the contact owner can change the photo","ફક્ત સંપર્ક માલિક ફોટો બદલી શકે છે",
"Only the contact owner can edit this contact","ફક્ત સંપર્ક માલિક આ સંપર્ક સંપાદિત કરી શકે છે",
"Only the event organizer can send invitations.","ફક્ત ઇવેન્ટ આયોજક આમંત્રણ મોકલી શકે છે.",
"Only the session creator or a Dock Manager can revoke sessions","ફક્ત સત્ર બનાવનાર અથવા Dock Manager સત્ર રદ કરી શકે છે",
open,ખુલ્લું,
Open app switcher,App સ્વિચર ખોલો,
Optional,વૈકલ્પિક,
optional,વૈકલ્પિક,
Organizer,આયોજક,
Owner,માલિક,
Password updated,પાસવર્ડ અપડેટ થયો,
Passwords don't match,પાસવર્ડ મેળ ખાતા નથી,
Permission denied,પરવાનગી નકારી,
Phone numbers,ફોન નંબરો,
Pin items from any app using the bookmark button in the top bar,ટોપ બારમાં બુકમાર્ક બટન વાપરીને કોઈપણ app માંથી આઇટમ પિન કરો,
Please fill in all password fields,કૃપા કરીને બધા પાસવર્ડ ક્ષેત્રો ભરો,
Please log in to access Dock.,Dock ઍક્સેસ કરવા કૃપા કરીને લૉગિન કરો.,
"Please respond to this invitation in the calendar","કૃપા કરીને કૅલેન્ડરમાં આ આમંત્રણનો જવાબ આપો",
Postal code,પિન કોડ,
Primary,પ્રાથમિક,
Primary address,પ્રાથમિક સરનામું,
Privacy Policy,ગોપનીયતા નીતિ,
Profile,પ્રોફાઇલ,
Refresh All,બધું રિફ્રેશ કરો,
"Reminder: {0} — {1} at {2}","રિમાઇન્ડર: {0} — {1}, {2} પર",
Remove Do Not Contact,સંપર્ક કરશો નહીં દૂર કરો,
Remove tag,ટૅગ દૂર કરો,
Required,જરૂરી,
required,જરૂરી,
Respond in,જવાબ આપો,
Restore,પુનઃસ્થાપિત કરો,
Restore from archive,આર્કાઇવમાંથી પુનઃસ્થાપિત કરો,
Revoking...,રદ કરી રહ્યા છીએ...,
Room or address,ઓરડો અથવા સરનામું,
Save,સાચવો,
Saving...,સાચવી રહ્યા છીએ...,
Search,શોધ,
Search for people to invite...,આમંત્રવા લોકોને શોધો...,
Search is temporarily unavailable,શોધ હાલમાં ઉપલબ્ધ નથી,
Search results,શોધ પરિણામ,
Search scope,શોધ વ્યાપ,
Search user by name or email…,નામ અથવા ઇમેઇલ દ્વારા વપરાશકર્તા શોધો…,
Searching...,શોધી રહ્યા છીએ...,
Security,સુરક્ષા,
"Send an email or add a note to get started.","શરૂ કરવા ઇમેઇલ મોકલો અથવા નોંધ ઉમેરો.",
Session {0}/{1},સત્ર {0}/{1},
Sessions,સત્રો,
Settings,સેટિંગ્સ,
Settings not found,સેટિંગ્સ મળી નહીં,
Share,શેર,
Show,દર્શાવો,
Show less,ઓછું દર્શાવો,
Social profiles,સામાજિક પ્રોફાઇલ,
"Sourced events can only be edited in the source app.","સ્રોત ઇવેન્ટ ફક્ત સ્રોત app માં સંપાદિત કરી શકાય છે.",
Source Code,સોર્સ કોડ,
Start Focus,ફોકસ શરૂ કરો,
State / Province,રાજ્ય / પ્રાંત,
"Street, number","શેરી, નંબર",
Sync Now,હવે સિંક કરો,
Tag,ટૅગ,
Tag cannot be empty,ટૅગ ખાલી ન હોઈ શકે,
Tags,ટૅગ્સ,
Target not installed,ટાર્ગેટ ઇન્સ્ટૉલ થયેલ નથી,
Task,કાર્ય,
"The settings component could not be loaded. Please reload the page.","સેટિંગ્સ કમ્પોનન્ટ લોડ કરી શકાયું નહીં. કૃપા કરીને પૃષ્ઠ ફરી લોડ કરો.",
"This contact is archived and hidden from the People list.","આ સંપર્ક આર્કાઇવ થયેલ છે અને લોકોની સૂચિમાંથી છુપાયેલ છે.",
This is a reminder for your upcoming event,આ તમારી આગામી ઇવેન્ટ માટેનું રિમાઇન્ડર છે,
This person is marked as Do Not Contact.,આ વ્યક્તિ સંપર્ક કરશો નહીં તરીકે ચિહ્નિત છે.,
"This record is already linked to this discussion","આ રેકોર્ડ પહેલેથી આ ચર્ચા સાથે જોડાયેલ છે",
Timer,ટાઇમર,
Timer running for {0} — did you forget?,ટાઇમર {0} થી ચાલી રહ્યું છે — ભૂલી ગયા?,
"To remove {0}, run:","{0} દૂર કરવા, ચલાવો:",
Try a different search term,બીજો શોધ શબ્દ અજમાવો,
Two-Factor Authentication,દ્વિ-પરિબળ પ્રમાણીકરણ,
"Two-factor authentication is not enabled on this site. Contact your administrator.","આ સાઇટ પર દ્વિ-પરિબળ પ્રમાણીકરણ સક્રિય નથી. તમારા વ્યવસ્થાપકનો સંપર્ક કરો.",
Two-way,દ્વિમાર્ગી,
Type at least 2 characters to search,શોધવા ઓછામાં ઓછા ૨ અક્ષર ટાઇપ કરો,
Type to search...,શોધવા ટાઇપ કરો...,
"Unknown notification_type '{0}' for app '{1}'","App '{1}' માટે અજ્ઞાત notification_type '{0}'",
Unknown device,અજ્ઞાત ઉપકરણ,
Unlink user — make external,વપરાશકર્તા જોડાણ તોડો — બાહ્ય બનાવો,
unsynced,સિંક ન થયેલ,
Update,અપડેટ,
Update password,પાસવર્ડ અપડેટ કરો,
Updating...,અપડેટ થઈ રહ્યું છે...,
