source,target,context
Save organization settings,Organisationseinstellungen speichern,
Saving…,Wird gespeichert…,
Search...,Suche...,
"Search by name, email, or phone…","Nach Name, E-Mail oder Telefon suchen…",
Search users...,Benutzer suchen...,
Share {0} {1},{0} {1} teilen,
Submit,Absenden,
Search in All apps,In allen Apps suchen,
Search unavailable,Suche nicht verfügbar,
selected,ausgewählt,
Share "{0}",„{0}" teilen,
Share with team,Mit Team teilen,
Shared,Geteilt,
Shared with team,Mit Team geteilt,
Share with client,Mit Kunde teilen,
Showing {0} of {1} sessions,{0} von {1} Sitzungen angezeigt,
Site label,Seitenbezeichnung,
Sort: A–Z — click for last modified,Sortierung: A–Z — klicke für zuletzt geändert,
Sort: last modified — click for A–Z,Sortierung: zuletzt geändert — klicke für A–Z,
Start,Start,
Start Timer,Timer starten,
Status,Status,
Stop,Stopp,
Stop & Save,Stopp & Speichern,
Sunday,Sonntag,
System,System,
Theme,Design,
Theme preference,Designeinstellung,
This email is already on,Diese E-Mail ist bereits vorhanden,
This link has been deactivated.,Dieser Link wurde deaktiviert.,
This link has expired. Please ask the sender for a new link.,Dieser Link ist abgelaufen. Bitte fordere beim Absender einen neuen Link an.,
This link is invalid or has been removed.,Dieser Link ist ungültig oder wurde entfernt.,
Time,Zeit,
Time entry saved,Zeiteintrag gespeichert,
Timer unavailable,Timer nicht verfügbar,
Timezone,Zeitzone,
total,gesamt,
Try again,Erneut versuchen,
Unread,Ungelesen,
Open calendar,Kalender öffnen,
Open in Desk,In Desk öffnen,
Open in {0},In {0} öffnen,
User menu,Benutzermenü,
View existing →,Vorhandene ansehen →,
Visibility,Sichtbarkeit,
View,Ansehen,
View all notifications,Alle Benachrichtigungen ansehen,
View time entry,Zeiteintrag ansehen,
Week starts on,Woche beginnt am,
Write,Schreiben,
What are you working on?,Woran arbeitest du?,
You're all caught up,Du bist auf dem neuesten Stand,
Your Preferences,Deine Einstellungen,
Your timer has been running for {0},Dein Timer läuft seit {0},
Actions,Aktionen,
Add details about this event...,Details zu diesem Termin hinzufügen...,
Add event,Termin hinzufügen,
Agenda,Agenda,
All day,Ganztägig,
Calendar,Kalender,
Create Event,Termin erstellen,
Create in:,Erstellen in:,
Day,Tag,
Deadline,Frist,
Delete Event,Termin löschen,
Delete this event? This cannot be undone.,Diesen Termin löschen? Dies kann nicht rückgängig gemacht werden.,
Deleting…,Wird gelöscht…,
Description,Beschreibung,
Details,Details,
End,Ende,
Event,Termin,
Event title,Terminbezeichnung,
Failed to create event,Termin konnte nicht erstellt werden,
Failed to delete event,Termin konnte nicht gelöscht werden,
Manage this event in,Diesen Termin verwalten in,
Meeting,Besprechung,
Milestone,Meilenstein,
Month,Monat,
My calendars,Meine Kalender,
New Event,Neuer Termin,
No actions available,Keine Aktionen verfügbar,
No events,Keine Termine,
Open in,Öffnen in,
Other,Sonstiges,
Permanently remove this event,Diesen Termin endgültig entfernen,
Review,Überprüfung,
Source,Quelle,
Start date/time is required,Startdatum/-zeit ist erforderlich,
Title,Titel,
Title is required,Titel ist erforderlich,
Today,Heute,
Type,Typ,
View full details in the source app,Vollständige Details in der Quell-App ansehen,
Week,Woche,
When,Wann,
{0} available,{0} verfügbar,
Available,Verfügbar,
Configure Frappe Manager to enable one-click updates.,Konfiguriere Frappe Manager um Ein-Klick-Updates zu aktivieren.,
Copy command,Befehl kopieren,
Ecosystem Apps,Ökosystem-Apps,
Failed,Fehlgeschlagen,
Install,Installieren,
Installed,Installiert,
Learn more,Mehr erfahren,
No apps found,Keine Apps gefunden,
not installed,nicht installiert,
Open,Öffnen,
Pro available,Pro verfügbar,
Queued…,In Warteschlange…,
Refresh,Aktualisieren,
Remove,Entfernen,
Remove {0}? This will uninstall the app and may affect data.,{0} entfernen? Dadurch wird die App deinstalliert und Daten können betroffen sein.,
Restart required,Neustart erforderlich,
Restarting…,Wird neu gestartet…,
"To install {0}, run:","Um {0} zu installieren, führe aus:",
"To update {0}, run:","Um {0} zu aktualisieren, führe aus:",
Update {0} from v{1} to {2}? This will restart Frappe.,{0} von v{1} auf {2} aktualisieren? Dadurch wird Frappe neu gestartet.,
Update to {0},Auf {0} aktualisieren,
Updated,Aktualisiert,
Updating…,Wird aktualisiert…,
Up to date,Aktuell,
to version,auf Version,
For whom?,Für wen?,
Working on?,Woran arbeitest du?,
Search contacts...,Kontakte suchen...,
Select type...,Typ auswählen...,
Context,Kontext,
Contact,Kontakt,
Context Type,Kontexttyp,
Activity,Aktivität,
Activity will appear here as you and your team work across ecosystem apps.,Aktivitäten werden hier angezeigt wenn du und dein Team in den Ökosystem-Apps arbeiten.,
Acknowledge,Bestätigen,
All apps,Alle Apps,
All Discussions,Alle Diskussionen,
All types,Alle Typen,
Archived,Archiviert,
Cancel,Abbrechen,
Celebrate,Feiern,
Comments,Kommentare,
Create Discussion,Diskussion erstellen,
Creating…,Wird erstellt…,
Ctrl+Enter to send,Strg+Eingabe zum Senden,
Decision,Entscheidung,
Discussion not found,Diskussion nicht gefunden,
Discussion title,Diskussionstitel,
Discussions,Diskussionen,
Flag,Markieren,
General,Allgemein,
just now,gerade eben,
Keep commenting,Weiter kommentieren,
Linked Records,Verknüpfte Datensätze,
Linked to,Verknüpft mit,
Load more,Mehr laden,
Loading…,Wird geladen…,
Meeting Protocol,Besprechungsprotokoll,
Mentioned,Erwähnt,
New Discussion,Neue Diskussion,
No activity yet,Noch keine Aktivität,
No comments yet,Noch keine Kommentare,
No discussions found,Keine Diskussionen gefunden,
No discussions yet,Noch keine Diskussionen,
Note,Notiz,
Notes,Notizen,
Participants,Teilnehmer,
Pin,Anheften,
Pinned,Angeheftet,
Proposal,Vorschlag,
Protocol,Protokoll,
Reopen,Wieder öffnen,
Replies,Antworten,
Reply,Antworten,
Replying to comment,Antwort auf Kommentar,
Resolve,Lösen,
Resolve Discussion,Diskussion lösen,
Resolved,Gelöst,
Resolution,Lösung,
Resolution summary...,Zusammenfassung der Lösung...,
Retrospective,Retrospektive,
Search discussions...,Diskussionen suchen...,
Seen,Gesehen,
Send,Senden,
Start Discussion,Diskussion starten,
Unpin,Lösen,
Write a comment...,Kommentar schreiben...,
Write your discussion content...,Diskussionsinhalt verfassen...,
resolved,gelöst,
unread,ungelesen,
{0} mentioned you in a comment,{0} hat dich in einem Kommentar erwähnt,
{0} is already an attendee.,{0} ist bereits ein Teilnehmer.,
{0} is not an attendee.,{0} ist kein Teilnehmer.,
{0} is not installed,{0} ist nicht installiert,
{0} results found,{0} Ergebnisse gefunden,
+ Add tags,+ Tags hinzufügen,
A→Z,A→Z,
Accept,Annehmen,
Action failed,Aktion fehlgeschlagen,
Active now,Jetzt aktiv,
Add a note,Notiz hinzufügen,
"Add a note to keep track of details about this contact.","Füge eine Notiz hinzu, um Details zu diesem Kontakt festzuhalten.",
Add address,Adresse hinzufügen,
Add another address,Weitere Adresse hinzufügen,
Add birthday,Geburtstag hinzufügen,
Add company,Unternehmen hinzufügen,
Add job title,Berufsbezeichnung hinzufügen,
Add more tags...,Weitere Tags hinzufügen...,
Add tags...,Tags hinzufügen...,
"Address is not linked to this contact","Adresse ist nicht mit diesem Kontakt verknüpft",
"Address line 1, city, and country are required","Adresszeile 1, Stadt und Land sind erforderlich",
ago,her,
All companies,Alle Unternehmen,
All day event,Ganztägiger Termin,
"Apartment, suite, etc.","Wohnung, Büro usw.",
Apps,Apps,
Archive contact,Kontakt archivieren,
Attendees,Teilnehmer,
available,verfügbar,
Best regards,Mit freundlichen Grüßen,
Bookmarks,Lesezeichen,
"Both proposed start and end times are required.","Start- und Endzeit sind beide erforderlich.",
Break,Pause,
Bridge not registered,Bridge nicht registriert,
Calendar Settings,Kalendereinstellungen,
Call,Anruf,
Cannot change bookmark owner,Lesezeichen-Besitzer kann nicht geändert werden,
Cannot revoke your current session,Aktuelle Sitzung kann nicht widerrufen werden,
Change Password,Passwort ändern,
Change photo,Foto ändern,
Check Status,Status prüfen,
City,Stadt,
Clear,Leeren,
Clear filters,Filter zurücksetzen,
Close search,Suche schließen,
Cmd+Enter to save,Cmd+Eingabe zum Speichern,
Coming soon,Demnächst,
Coming up!,Bald!,
Comment,Kommentar,
Community Edition,Community Edition,
Complete,Abgeschlossen,
Confirm new password,Neues Passwort bestätigen,
Copy,Kopieren,
Could not load notes,Notizen konnten nicht geladen werden,
Country,Land,
"Country '{0}' not found. Please select a valid country.","Land „{0}" nicht gefunden. Bitte wähle ein gültiges Land aus.",
Create a contact to get started,Erstelle einen Kontakt um loszulegen,
Created event: {0},Termin erstellt: {0},
Creating...,Wird erstellt...,
Current,Aktuell,
Current password,Aktuelles Passwort,
Current password is incorrect,Aktuelles Passwort ist falsch,
Currency,Währung,
Date,Datum,
Decline,Ablehnen,
Department,Abteilung,
Do Not Contact,Nicht kontaktieren,
Dock,Dock,
Download,Herunterladen,
"e.g. en, fr, de","z. B. en, fr, de",
Edit,Bearbeiten,
Edit address,Adresse bearbeiten,
Edit Timer,Timer bearbeiten,
Email addresses,E-Mail-Adressen,
Enabled,Aktiviert,
"End time was before start time. Adjusted to 1 hour after start.","Endzeit lag vor Startzeit. Auf 1 Stunde nach Start angepasst.",
Error,Fehler,
Event '{0}' status changed to {1},Status von Termin „{0}" auf {1} geändert,
Event Type,Termintyp,
events,Termine,
External,Extern,
External — no user account,Extern — kein Benutzerkonto,
Failed to change password,Passwort konnte nicht geändert werden,
Failed to check status,Status konnte nicht geprüft werden,
Failed to load apps,Apps konnten nicht geladen werden,
Failed to load settings,Einstellungen konnten nicht geladen werden,
"Field '{0}' is not editable","Feld „{0}" ist nicht bearbeitbar",
Files,Dateien,
First Name,Vorname,
Focus,Fokus,
"Frappe Manager URL is not configured in Dock Settings.","Frappe Manager URL ist nicht in den Dock-Einstellungen konfiguriert.",
Hello {0},Hallo {0},
Inactive,Inaktiv,
Integrations,Integrationen,
Internal,Intern,
Internal — has a user account,Intern — hat ein Benutzerkonto,
Invalid RSVP status,Ungültiger RSVP-Status,
Invalid status,Ungültiger Status,
"Invalid status. Must be one of: {0}","Ungültiger Status. Muss einer der folgenden sein: {0}",
"Invitation: {0} — {1} at {2}","Einladung: {0} — {1} um {2}",
Invite People,Personen einladen,
Join meeting →,Besprechung beitreten →,
Language,Sprache,
Last activity,Letzte Aktivität,
Last modified,Zuletzt geändert,
Last Name,Nachname,
Last sync,Letzte Synchronisierung,
Link user account,Benutzerkonto verknüpfen,
Linked records,Verknüpfte Datensätze,
Loading settings...,Einstellungen werden geladen...,
Loading...,Wird geladen...,
Location,Ort,
Mark Do Not Contact,Als „Nicht kontaktieren" markieren,
Maybe,Vielleicht,
Meeting Link,Besprechungslink,
Meeting title,Besprechungstitel,
Meeting URL,Besprechungs-URL,
Mine,Meine,
Modified,Geändert,
navigate,navigieren,
New note,Neue Notiz,
New password,Neues Passwort,
new tab,neuer Tab,
New tag,Neuer Tag,
No active sessions found,Keine aktiven Sitzungen gefunden,
No activity,Keine Aktivität,
No attendees,Keine Teilnehmer,
No bookmarks yet,Noch keine Lesezeichen,
No bridges registered,Keine Bridges registriert,
No contacts match these filters,Keine Kontakte entsprechen diesen Filtern,
No file uploaded,Keine Datei hochgeladen,
No files attached,Keine Dateien angehängt,
No notes yet,Noch keine Notizen,
No results found,Keine Ergebnisse gefunden,
No settings registered for this app.,Keine Einstellungen für diese App registriert.,
No status endpoint declared,Kein Status-Endpunkt deklariert,
No sync endpoint declared,Kein Sync-Endpunkt deklariert,
No tags found,Keine Tags gefunden,
Not checked,Nicht geprüft,
Not configured,Nicht konfiguriert,
Not permitted,Nicht erlaubt,
Note content cannot be empty,Notizinhalt darf nicht leer sein,
Notification Settings,Benachrichtigungseinstellungen,
Number format,Zahlenformat,
One-way,Einweg,
"Only native Dock events can be deleted here.","Nur native Dock-Termine können hier gelöscht werden.",
"Only System Manager can trigger bridge sync","Nur Systemadministratoren können die Bridge-Synchronisierung auslösen",
"Only System Manager can view sync logs","Nur Systemadministratoren können Sync-Protokolle einsehen",
"Only the contact owner can change the photo","Nur der Kontaktbesitzer kann das Foto ändern",
"Only the contact owner can edit this contact","Nur der Kontaktbesitzer kann diesen Kontakt bearbeiten",
"Only the event organizer can send invitations.","Nur der Terminorganisator kann Einladungen versenden.",
"Only the session creator or a Dock Manager can revoke sessions","Nur der Sitzungsersteller oder ein Dock-Manager kann Sitzungen widerrufen",
open,offen,
Open app switcher,App-Wechsler öffnen,
Optional,Optional,
optional,optional,
Organizer,Organisator,
Owner,Besitzer,
Password updated,Passwort aktualisiert,
Passwords don't match,Passwörter stimmen nicht überein,
Permission denied,Zugriff verweigert,
Phone numbers,Telefonnummern,
Pin items from any app using the bookmark button in the top bar,Hefte Einträge aus jeder App über die Lesezeichen-Schaltfläche in der oberen Leiste an,
Please fill in all password fields,Bitte fülle alle Passwortfelder aus,
Please log in to access Dock.,Bitte melde dich an um auf Dock zuzugreifen.,
"Please respond to this invitation in the calendar","Bitte antworte auf diese Einladung im Kalender",
Postal code,Postleitzahl,
Primary,Primär,
Primary address,Hauptadresse,
Privacy Policy,Datenschutzerklärung,
Profile,Profil,
Refresh All,Alle aktualisieren,
"Reminder: {0} — {1} at {2}","Erinnerung: {0} — {1} um {2}",
Remove Do Not Contact,„Nicht kontaktieren" aufheben,
Remove tag,Tag entfernen,
Required,Erforderlich,
required,erforderlich,
Respond in,Antworten in,
Restore,Wiederherstellen,
Restore from archive,Aus Archiv wiederherstellen,
Revoking...,Wird widerrufen...,
Room or address,Raum oder Adresse,
Save,Speichern,
Saving...,Wird gespeichert...,
Search,Suche,
Search for people to invite...,Personen zum Einladen suchen...,
Search is temporarily unavailable,Suche ist vorübergehend nicht verfügbar,
Search results,Suchergebnisse,
Search scope,Suchbereich,
Search user by name or email…,Benutzer nach Name oder E-Mail suchen…,
Searching...,Wird gesucht...,
Security,Sicherheit,
"Send an email or add a note to get started.","Sende eine E-Mail oder füge eine Notiz hinzu um loszulegen.",
Session {0}/{1},Sitzung {0}/{1},
Sessions,Sitzungen,
Settings,Einstellungen,
Settings not found,Einstellungen nicht gefunden,
Share,Teilen,
Show,Anzeigen,
Show less,Weniger anzeigen,
Social profiles,Soziale Profile,
"Sourced events can only be edited in the source app.","Importierte Termine können nur in der Quell-App bearbeitet werden.",
Source Code,Quellcode,
Start Focus,Fokus starten,
State / Province,Bundesland / Kanton,
"Street, number","Straße, Hausnummer",
Sync Now,Jetzt synchronisieren,
Tag,Tag,
Tag cannot be empty,Tag darf nicht leer sein,
Tags,Tags,
Target not installed,Ziel nicht installiert,
Task,Aufgabe,
"The settings component could not be loaded. Please reload the page.","Die Einstellungskomponente konnte nicht geladen werden. Bitte lade die Seite neu.",
"This contact is archived and hidden from the People list.","Dieser Kontakt ist archiviert und aus der Personenliste ausgeblendet.",
This is a reminder for your upcoming event,Dies ist eine Erinnerung an deinen bevorstehenden Termin,
This person is marked as Do Not Contact.,Diese Person ist als „Nicht kontaktieren" markiert.,
"This record is already linked to this discussion","Dieser Datensatz ist bereits mit dieser Diskussion verknüpft",
Timer,Timer,
Timer running for {0} — did you forget?,Timer läuft seit {0} — vergessen?,
"To remove {0}, run:","Um {0} zu entfernen, führe aus:",
Try a different search term,Versuche einen anderen Suchbegriff,
Two-Factor Authentication,Zwei-Faktor-Authentifizierung,
"Two-factor authentication is not enabled on this site. Contact your administrator.","Zwei-Faktor-Authentifizierung ist auf dieser Seite nicht aktiviert. Kontaktiere deinen Administrator.",
Two-way,Bidirektional,
Type at least 2 characters to search,Gib mindestens 2 Zeichen ein um zu suchen,
Type to search...,Tippe um zu suchen...,
"Unknown notification_type '{0}' for app '{1}'","Unbekannter notification_type „{0}" für App „{1}"",
Unknown device,Unbekanntes Gerät,
Unlink user — make external,Benutzer trennen — extern machen,
unsynced,nicht synchronisiert,
Update,Aktualisieren,
Update password,Passwort aktualisieren,
Updating...,Wird aktualisiert...,
Upload file,Datei hochladen,
"Upload files like contracts, proposals, or documents.","Lade Dateien wie Verträge, Angebote oder Dokumente hoch.",
Upload photo,Foto hochladen,
Uploading...,Wird hochgeladen...,
Uploading…,Wird hochgeladen…,
View entry,Eintrag ansehen,
Website,Website,
Where,Wo,
Work,Arbeit,
Write a note...,Notiz schreiben...,
Write a note... (not linked to any record),Notiz schreiben... (nicht mit einem Datensatz verknüpft),
You,Du,
You are not an attendee of this event.,Du bist kein Teilnehmer dieses Termins.,
"You can have a maximum of {0} bookmarks","Du kannst maximal {0} Lesezeichen haben",
You can only change status of your own events.,Du kannst nur den Status deiner eigenen Termine ändern.,
You can only delete your own comments,Du kannst nur deine eigenen Kommentare löschen,
You can only delete your own events.,Du kannst nur deine eigenen Termine löschen.,
You can only edit your own events.,Du kannst nur deine eigenen Termine bearbeiten.,
You can only edit your own notes,Du kannst nur deine eigenen Notizen bearbeiten,
"You can only manage attendees on your own events.","Du kannst nur Teilnehmer deiner eigenen Termine verwalten.",
You can only view your own events.,Du kannst nur deine eigenen Termine ansehen.,
"You do not have permission to comment on this record","Du hast keine Berechtigung, diesen Datensatz zu kommentieren",
You have already reacted with {0},Du hast bereits mit {0} reagiert,
You have been invited to the following event,Du wurdest zu folgendem Termin eingeladen,
Your attendance,Deine Teilnahme,
Your response,Deine Antwort,
Z→A,Z→A,
Rescheduled event: {0},Termin verschoben: {0},
