source,target,context
Calendar,දිනදර්ශනය,
Create Event,සිද්ධිය නිර්මාණය කරන්න,
Create in:,මෙහි නිර්මාණය කරන්න:,
Day,දිනය,
Deadline,අවසන් දිනය,
Delete Event,සිද්ධිය මකන්න,
Delete this event? This cannot be undone.,මෙම සිද්ධිය මකන්නද? මෙය ආපසු හැරවිය නොහැක.,
Deleting…,මකමින්…,
Description,විස්තරය,
Details,විස්තර,
End,අවසානය,
Event,සිද්ධිය,
Event title,සිද්ධි මාතෘකාව,
Failed to create event,සිද්ධිය නිර්මාණය කිරීමට අපොහොසත් විය,
Failed to delete event,සිද්ධිය මැකීමට අපොහොසත් විය,
Manage this event in,මෙම සිද්ධිය මෙහි කළමනාකරණය කරන්න,
Meeting,රැස්වීම,
Milestone,සන්ධිස්ථානය,
Month,මාසය,
My calendars,මගේ දිනදර්ශන,
New Event,නව සිද්ධිය,
No actions available,ක්‍රියාමාර්ග නොමැත,
No events,සිද්ධි නොමැත,
Open in,මෙහි විවෘත කරන්න,
Other,වෙනත්,
Permanently remove this event,මෙම සිද්ධිය ස්ථිරවම ඉවත් කරන්න,
Review,සමාලෝචනය,
Source,මූලාශ්‍රය,
Start date/time is required,ආරම්භ දිනය/වේලාව අවශ්‍යයි,
Title,මාතෘකාව,
Title is required,මාතෘකාව අවශ්‍යයි,
Today,අද,
Type,වර්ගය,
View full details in the source app,මූලාශ්‍ර යෙදුමේ සම්පූර්ණ විස්තර බලන්න,
Week,සතිය,
When,කවදා,
{0} available,{0} ලබාගත හැක,
Available,ලබාගත හැක,
Configure Frappe Manager to enable one-click updates.,එක්-ක්ලික් යාවත්කාලීන සක්‍රිය කිරීමට Frappe Manager වින්‍යාස කරන්න.,
Copy command,විධානය පිටපත් කරන්න,
Ecosystem Apps,පරිසර පද්ධති යෙදුම්,
Failed,අසාර්ථකයි,
Install,ස්ථාපනය කරන්න,
Installed,ස්ථාපනය කර ඇත,
Learn more,තව දැනගන්න,
No apps found,යෙදුම් හමු නොවීය,
not installed,ස්ථාපනය කර නොමැත,
Open,විවෘත කරන්න,
Pro available,Pro ලබාගත හැක,
Queued…,පෝලිමේ…,
Refresh,නැවුම් කරන්න,
Remove,ඉවත් කරන්න,
Remove {0}? This will uninstall the app and may affect data.,{0} ඉවත් කරන්නද? මෙය යෙදුම අස්ථාපනය කරන අතර දත්ත වලට බලපෑ හැක.,
Restart required,නැවත ආරම්භ කිරීම අවශ්‍යයි,
Restarting…,නැවත ආරම්භ කරමින්…,
"To install {0}, run:","{0} ස්ථාපනය කිරීමට, ධාවනය කරන්න:",
"To update {0}, run:","{0} යාවත්කාලීන කිරීමට, ධාවනය කරන්න:",
Update {0} from v{1} to {2}? This will restart Frappe.,{0} v{1} සිට {2} දක්වා යාවත්කාලීන කරන්නද? මෙය Frappe නැවත ආරම්භ කරනු ඇත.,
Update to {0},{0} ට යාවත්කාලීන කරන්න,
Updated,යාවත්කාලීන කරන ලදි,
Updating…,යාවත්කාලීන කරමින්…,
Up to date,යාවත්කාලීනයි,
to version,අනුවාදයට,
For whom?,කාට සඳහාද?,
Working on?,මොකක් මතද?,
Search contacts...,සම්බන්ධතා සොයන්න...,
Select type...,වර්ගය තෝරන්න...,
Context,සන්දර්භය,
Contact,සම්බන්ධතාවය,
Context Type,සන්දර්භ වර්ගය,
Activity,ක්‍රියාකාරකම,
Activity will appear here as you and your team work across ecosystem apps.,ඔබ සහ ඔබේ කණ්ඩායම පරිසර පද්ධති යෙදුම් හරහා වැඩ කරන විට ක්‍රියාකාරකම මෙහි දිස්වනු ඇත.,
Acknowledge,පිළිගන්න,
All apps,සියලුම යෙදුම්,
All Discussions,සියලුම සාකච්ඡා,
All types,සියලුම වර්ග,
Archived,ලේඛනාගාරගත කර ඇත,
Cancel,අවලංගු කරන්න,
Celebrate,සැමරීම,
Comments,අදහස්,
Create Discussion,සාකච්ඡාව නිර්මාණය කරන්න,
Creating…,නිර්මාණය කරමින්…,
Ctrl+Enter to send,යැවීමට Ctrl+Enter,
Decision,තීරණය,
Discussion not found,සාකච්ඡාව හමු නොවීය,
Discussion title,සාකච්ඡා මාතෘකාව,
Discussions,සාකච්ඡා,
Flag,ධජය,
General,සාමාන්‍ය,
just now,දැන්ම,
Keep commenting,අදහස් දක්වමින් සිටින්න,
Linked Records,සම්බන්ධිත වාර්තා,
Linked to,සම්බන්ධිතයි,
Load more,තව පූරණය කරන්න,
Loading…,පූරණය වෙමින්…,
Meeting Protocol,රැස්වීම් වාර්තාව,
Mentioned,සඳහන් කරන ලදි,
New Discussion,නව සාකච්ඡාව,
No activity yet,තවම ක්‍රියාකාරකම් නොමැත,
No comments yet,තවම අදහස් නොමැත,
No discussions found,සාකච්ඡා හමු නොවීය,
No discussions yet,තවම සාකච්ඡා නොමැත,
Note,සටහන,
Notes,සටහන්,
Participants,සහභාගිවන්නන්,
Pin,අමුණන්න,
Pinned,අමුණා ඇත,
Proposal,යෝජනාව,
Protocol,වාර්තාව,
Reopen,නැවත විවෘත කරන්න,
Replies,පිළිතුරු,
Reply,පිළිතුරු දෙන්න,
Replying to comment,අදහසට පිළිතුරු දෙමින්,
Resolve,විසඳන්න,
Resolve Discussion,සාකච්ඡාව විසඳන්න,
Resolved,විසඳන ලදි,
Resolution,විසඳුම,
Resolution summary...,විසඳුම් සාරාංශය...,
Retrospective,පසු විමර්ශනය,
Search discussions...,සාකච්ඡා සොයන්න...,
Seen,දැක ඇත,
Send,යවන්න,
Start Discussion,සාකච්ඡාව ආරම්භ කරන්න,
Unpin,ඉවත් කරන්න,
Write a comment...,අදහසක් ලියන්න...,
Write your discussion content...,ඔබේ සාකච්ඡා අන්තර්ගතය ලියන්න...,
resolved,විසඳන ලදි,
unread,නොකියවූ,
{0} mentioned you in a comment,{0} අදහසක් තුළ ඔබව සඳහන් කළේය,
{0} is already an attendee.,{0} දැනටමත් සහභාගිකරුවෙකි.,
{0} is not an attendee.,{0} සහභාගිකරුවෙකු නොවේ.,
{0} is not installed,{0} ස්ථාපනය කර නොමැත,
{0} results found,ප්‍රතිඵල {0}ක් හමු විය,
+ Add tags,+ ටැග් එකතු කරන්න,
A→Z,A→Z,
Accept,පිළිගන්න,
Action failed,ක්‍රියාව අසාර්ථක විය,
Active now,දැන් ක්‍රියාකාරී,
Add a note,සටහනක් එකතු කරන්න,
"Add a note to keep track of details about this contact.","මෙම සම්බන්ධතාවය ගැන විස්තර සටහන් කර ගැනීමට සටහනක් එකතු කරන්න.",
Add address,ලිපිනය එකතු කරන්න,
Add another address,තවත් ලිපිනයක් එකතු කරන්න,
Add birthday,උපන් දිනය එකතු කරන්න,
Add company,සමාගම එකතු කරන්න,
Add job title,රැකියා තනතුර එකතු කරන්න,
Add more tags...,තව ටැග් එකතු කරන්න...,
Add tags...,ටැග් එකතු කරන්න...,
"Address is not linked to this contact","ලිපිනය මෙම සම්බන්ධතාවයට සම්බන්ධ නැත",
"Address line 1, city, and country are required","ලිපිනය පේළිය 1, නගරය සහ රට අවශ්‍යයි",
ago,ට පෙර,
All companies,සියලුම සමාගම්,
All day event,මුළු දිනම සිද්ධිය,
"Apartment, suite, etc.","මහල් නිවාසය, කාමරය, ආදිය",
Apps,යෙදුම්,
Archive contact,සම්බන්ධතාවය ලේඛනාගාරගත කරන්න,
Attendees,සහභාගිවන්නන්,
available,ලබාගත හැක,
Best regards,සුභ පැතුම්,
Bookmarks,පිටු සළකුණු,
"Both proposed start and end times are required.","යෝජිත ආරම්භ සහ අවසාන වේලාවන් දෙකම අවශ්‍යයි.",
Break,විරාමය,
Bridge not registered,සේතුව ලියාපදිංචි කර නොමැත,
Calendar Settings,දිනදර්ශන සැකසුම්,
Call,ඇමතුම,
Cannot change bookmark owner,පිටු සළකුණු හිමිකරු වෙනස් කළ නොහැක,
Cannot revoke your current session,ඔබේ වත්මන් සැසිය අවලංගු කළ නොහැක,
Change Password,මුරපදය වෙනස් කරන්න,
Change photo,ඡායාරූපය වෙනස් කරන්න,
Check Status,තත්ත්වය පරීක්ෂා කරන්න,
City,නගරය,
Clear,හිස් කරන්න,
Clear filters,පෙරහන් හිස් කරන්න,
Close search,සෙවීම වසන්න,
Cmd+Enter to save,සුරැකීමට Cmd+Enter,
Coming soon,ඉක්මනින් පැමිණෙයි,
Coming up!,ඉක්මනින්!,
Comment,අදහස,
Community Edition,ප්‍රජා සංස්කරණය,
Complete,සම්පූර්ණයි,
Confirm new password,නව මුරපදය තහවුරු කරන්න,
Copy,පිටපත් කරන්න,
Could not load notes,සටහන් පූරණය කළ නොහැකි විය,
Country,රට,
"Country '{0}' not found. Please select a valid country.","රට '{0}' හමු නොවීය. කරුණාකර වලංගු රටක් තෝරන්න.",
Create a contact to get started,ආරම්භ කිරීමට සම්බන්ධතාවයක් නිර්මාණය කරන්න,
Created event: {0},සිද්ධිය නිර්මාණය කරන ලදි: {0},
Creating...,නිර්මාණය කරමින්...,
Current,වත්මන්,
Current password,වත්මන් මුරපදය,
Current password is incorrect,වත්මන් මුරපදය වැරදියි,
Currency,මුදල් ඒකකය,
Date,දිනය,
Decline,ප්‍රතික්ෂේප කරන්න,
Department,දෙපාර්තමේන්තුව,
Do Not Contact,සම්බන්ධ නොවන්න,
Dock,Dock,
Download,බාගන්න,
"e.g. en, fr, de","උදා. en, fr, de",
Edit,සංස්කරණය කරන්න,
Edit address,ලිපිනය සංස්කරණය කරන්න,
Edit Timer,ටයිමරය සංස්කරණය කරන්න,
Email addresses,ඊමේල් ලිපිනයන්,
Enabled,සක්‍රිය කර ඇත,
"End time was before start time. Adjusted to 1 hour after start.","අවසාන වේලාව ආරම්භ වේලාවට පෙර විය. ආරම්භයෙන් පැය 1 කට පසුව සකසන ලදි.",
Error,දෝෂය,
Event '{0}' status changed to {1},සිද්ධිය '{0}' තත්ත්වය {1} ට වෙනස් විය,
Event Type,සිද්ධි වර්ගය,
events,සිද්ධි,
External,බාහිර,
External — no user account,බාහිර — පරිශීලක ගිණුමක් නොමැත,
Failed to change password,මුරපදය වෙනස් කිරීමට අපොහොසත් විය,
Failed to check status,තත්ත්වය පරීක්ෂා කිරීමට අපොහොසත් විය,
Failed to load apps,යෙදුම් පූරණය කිරීමට අපොහොසත් විය,
Failed to load settings,සැකසුම් පූරණය කිරීමට අපොහොසත් විය,
"Field '{0}' is not editable","ක්ෂේත්‍රය '{0}' සංස්කරණය කළ නොහැක",
Files,ගොනු,
First Name,මුල් නම,
Focus,අවධානය,
"Frappe Manager URL is not configured in Dock Settings.","Dock සැකසුම් තුළ Frappe Manager URL වින්‍යාස කර නොමැත.",
Hello {0},ආයුබෝවන් {0},
Inactive,අක්‍රිය,
Integrations,ඒකාබද්ධතා,
Internal,අභ්‍යන්තර,
Internal — has a user account,අභ්‍යන්තර — පරිශීලක ගිණුමක් ඇත,
Invalid RSVP status,වලංගු නොවන RSVP තත්ත්වය,
Invalid status,වලංගු නොවන තත්ත්වය,
"Invalid status. Must be one of: {0}","වලංගු නොවන තත්ත්වය. මේවායින් එකක් විය යුතුය: {0}",
"Invitation: {0} — {1} at {2}","ආරාධනාව: {0} — {1} {2} දී",
Invite People,පුද්ගලයන් ආරාධනා කරන්න,
Join meeting →,රැස්වීමට සම්බන්ධ වන්න →,
Language,භාෂාව,
Last activity,අවසන් ක්‍රියාකාරකම,
Last modified,අවසන් වරට වෙනස් කළ,
Last Name,අවසන් නම,
Last sync,අවසන් සමමුහුර්තය,
Link user account,පරිශීලක ගිණුම සම්බන්ධ කරන්න,
Linked records,සම්බන්ධිත වාර්තා,
Loading settings...,සැකසුම් පූරණය වෙමින්...,
Loading...,පූරණය වෙමින්...,
Location,ස්ථානය,
Mark Do Not Contact,සම්බන්ධ නොවන්න ලෙස සලකුණු කරන්න,
Maybe,සමහරවිට,
Meeting Link,රැස්වීම් සබැඳිය,
Meeting title,රැස්වීම් මාතෘකාව,
Meeting URL,රැස්වීම් URL,
Mine,මගේ,
Modified,වෙනස් කරන ලදි,
navigate,ගමන් කරන්න,
New note,නව සටහන,
New password,නව මුරපදය,
new tab,නව ටැබය,
New tag,නව ටැගය,
No active sessions found,ක්‍රියාකාරී සැසි හමු නොවීය,
No activity,ක්‍රියාකාරකම් නොමැත,
No attendees,සහභාගිවන්නන් නොමැත,
No bookmarks yet,තවම පිටු සළකුණු නොමැත,
No bridges registered,සේතු ලියාපදිංචි කර නොමැත,
No contacts match these filters,මෙම පෙරහන්වලට සම්බන්ධතා ගැලපෙන්නේ නැත,
No file uploaded,ගොනුවක් උඩුගත කර නොමැත,
No files attached,ගොනු අමුණා නොමැත,
No notes yet,තවම සටහන් නොමැත,
No results found,ප්‍රතිඵල හමු නොවීය,
No settings registered for this app.,මෙම යෙදුම සඳහා සැකසුම් ලියාපදිංචි කර නොමැත.,
No status endpoint declared,තත්ත්ව අන්ත ලක්ෂ්‍යය ප්‍රකාශ කර නොමැත,
No sync endpoint declared,සමමුහුර්ත අන්ත ලක්ෂ්‍යය ප්‍රකාශ කර නොමැත,
No tags found,ටැග් හමු නොවීය,
Not checked,පරීක්ෂා කර නොමැත,
Not configured,වින්‍යාස කර නොමැත,
Not permitted,අවසර නැත,
Note content cannot be empty,සටහන් අන්තර්ගතය හිස් විය නොහැක,
Notification Settings,දැනුම්දීම් සැකසුම්,
Number format,සංඛ්‍යා ආකෘතිය,
One-way,එක්-මාර්ග,
"Only native Dock events can be deleted here.","දේශීය Dock සිද්ධි පමණක් මෙහි මැකිය හැක.",
"Only System Manager can trigger bridge sync","පද්ධති කළමනාකරුට පමණක් සේතු සමමුහුර්තය ක්‍රියාත්මක කළ හැක",
"Only System Manager can view sync logs","පද්ධති කළමනාකරුට පමණක් සමමුහුර්ත ලොග් බැලිය හැක",
"Only the contact owner can change the photo","සම්බන්ධතා හිමිකරුට පමණක් ඡායාරූපය වෙනස් කළ හැක",
"Only the contact owner can edit this contact","සම්බන්ධතා හිමිකරුට පමණක් මෙම සම්බන්ධතාවය සංස්කරණය කළ හැක",
"Only the event organizer can send invitations.","සිද්ධි සංවිධායකයාට පමණක් ආරාධනා යැවිය හැක.",
"Only the session creator or a Dock Manager can revoke sessions","සැසි නිර්මාතෘ හෝ Dock කළමනාකරුට පමණක් සැසි අවලංගු කළ හැක",
open,විවෘත කරන්න,
Open app switcher,යෙදුම් මාරුකරු විවෘත කරන්න,
Optional,විකල්ප,
optional,විකල්ප,
Organizer,සංවිධායක,
Owner,හිමිකරු,
Password updated,මුරපදය යාවත්කාලීන කරන ලදි,
Passwords don't match,මුරපද ගැලපෙන්නේ නැත,
Permission denied,අවසරය ප්‍රතික්ෂේප විය,
Phone numbers,දුරකථන අංක,
Pin items from any app using the bookmark button in the top bar,ඉහළ තීරුවේ පිටු සළකුණු බොත්තම භාවිතයෙන් ඕනෑම යෙදුමකින් අයිතම අමුණන්න,
Please fill in all password fields,කරුණාකර සියලුම මුරපද ක්ෂේත්‍ර පුරවන්න,
Please log in to access Dock.,Dock වෙත ප්‍රවේශ වීමට කරුණාකර පුරනය වන්න.,
"Please respond to this invitation in the calendar","කරුණාකර මෙම ආරාධනාවට දිනදර්ශනයේ ප්‍රතිචාර දක්වන්න",
Postal code,තැපැල් කේතය,
Primary,ප්‍රාථමික,
Primary address,ප්‍රාථමික ලිපිනය,
Privacy Policy,පෞද්ගලිකත්ව ප්‍රතිපත්තිය,
Profile,පැතිකඩ,
Refresh All,සියල්ල නැවුම් කරන්න,
"Reminder: {0} — {1} at {2}","මතක් කිරීම: {0} — {1} {2} දී",
Remove Do Not Contact,සම්බන්ධ නොවන්න ඉවත් කරන්න,
Remove tag,ටැගය ඉවත් කරන්න,
Required,අවශ්‍යයි,
required,අවශ්‍යයි,
Respond in,මෙහි ප්‍රතිචාර දක්වන්න,
Restore,ප්‍රතිස්ථාපනය කරන්න,
Restore from archive,ලේඛනාගාරයෙන් ප්‍රතිස්ථාපනය කරන්න,
Revoking...,අවලංගු කරමින්...,
Room or address,කාමරය හෝ ලිපිනය,
Save,සුරකින්න,
Saving...,සුරකිමින්...,
Search,සෙවීම,
Search for people to invite...,ආරාධනා කිරීමට පුද්ගලයන් සොයන්න...,
Search is temporarily unavailable,සෙවීම තාවකාලිකව නොලැබේ,
Search results,සෙවුම් ප්‍රතිඵල,
Search scope,සෙවුම් විෂය පථය,
Search user by name or email…,නම හෝ ඊමේල් මඟින් පරිශීලකයා සොයන්න…,
Searching...,සොයමින්...,
Security,ආරක්ෂාව,
"Send an email or add a note to get started.","ආරම්භ කිරීමට ඊමේල් එකක් යවන්න හෝ සටහනක් එකතු කරන්න.",
Session {0}/{1},සැසිය {0}/{1},
Sessions,සැසි,
Settings,සැකසුම්,
Settings not found,සැකසුම් හමු නොවීය,
Share,බෙදාගන්න,
Show,පෙන්වන්න,
Show less,අඩුවෙන් පෙන්වන්න,
Social profiles,සමාජ පැතිකඩ,
"Sourced events can only be edited in the source app.","මූලාශ්‍ර සිද්ධි මූලාශ්‍ර යෙදුමේ පමණක් සංස්කරණය කළ හැක.",
Source Code,මූලාශ්‍ර කේතය,
Start Focus,අවධානය ආරම්භ කරන්න,
State / Province,පළාත / ප්‍රදේශය,
"Street, number","වීදිය, අංකය",
Sync Now,දැන් සමමුහුර්ත කරන්න,
Tag,ටැගය,
Tag cannot be empty,ටැගය හිස් විය නොහැක,
Tags,ටැග්,
Target not installed,ඉලක්කය ස්ථාපනය කර නොමැත,
Task,කාර්යය,
"The settings component could not be loaded. Please reload the page.","සැකසුම් සංරචකය පූරණය කළ නොහැකි විය. කරුණාකර පිටුව නැවත පූරණය කරන්න.",
