source,target,context
Enable bookmarks,ブックマークを有効にする,
Everyone,全員,
Enable global timer,グローバルタイマーを有効にする,
Enable recent items,最近の項目を有効にする,
Expired,期限切れ,
Expires,有効期限,
Expires: {0},有効期限: {0},
Failed to generate link. Please try again.,リンクの生成に失敗しました。もう一度お試しください。,
Failed to load sessions.,セッションの読み込みに失敗しました。,
Features,機能,
Full name,氏名,
Frappe Desk,Frappe Desk,
Generate link,リンクを生成,
Generating…,生成中…,
Guest Portal,ゲストポータル,
in {0},{0}内,
"Install Orga, Micro, or other apps to see cross-app context for your contacts.","Orga、Micro、その他のアプリをインストールすると、連絡先のクロスアプリコンテキストが表示されます。",
jane@example.com,jane@example.com,
Jane Smith,Jane Smith,
Job title,役職,
Keep running,続行する,
Label,ラベル,
Last accessed,最終アクセス,
Light,ライト,
Limit,上限,
Link expires in:,リンクの有効期限:,
Loading…,読み込み中…,
Load more,さらに読み込む,
Log out,ログアウト,
Make private,非公開にする,
Mark all read,すべて既読にする,
Mark read,既読にする,
Monday,月曜日,
More fields,追加フィールド,
My contacts,自分の連絡先,
My Account,マイアカウント,
My Profile,マイプロフィール,
Never,なし,
New contact,新しい連絡先,
No contacts found,連絡先が見つかりません,
No expiry,有効期限なし,
None,なし,
No guest sessions yet.,ゲストセッションはまだありません。,
No recent items,最近の項目はありません,
No recent items yet,最近の項目はまだありません,
No results for "{0}",「{0}」の検索結果はありません,
No results for "{0}" in {1},{1}で「{0}」の検索結果はありません,
Notifications,通知,
Notification unavailable,通知を利用できません,
Organization Defaults,組織のデフォルト設定,
Organization settings updated — reload to apply,組織の設定が更新されました — 再読み込みして適用してください,
Org default,組織のデフォルト,
"Password, 2FA, profile picture","パスワード、2FA、プロフィール画像",
Pause,一時停止,
paused,一時停止中,
People,メンバー,
People with access,アクセス権のあるメンバー,
Permissions,権限,
Pinned,ピン留め,
Powered by Tonic,Powered by Tonic,
Phone,電話,
Private,非公開,
Product Manager,Product Manager,
Preferences,個人設定,
Read,読み取り,
Recent,最近,
Reload,再読み込み,
Remove bookmark,ブックマークを削除,
Remove from shared,共有から削除,
Remove from recent,最近の項目から削除,
Resume,再開,
Retry,再試行,
Revoke,取り消し,
Revoked,取り消し済み,
Revoke session,セッションを取り消し,
Revoking…,取り消し中…,
Saved,保存しました,
Save failed,保存に失敗しました,
Save organization settings,組織の設定を保存,
Saving…,保存中…,
Search...,検索...,
"Search by name, email, or phone…","名前、メール、電話番号で検索…",
Search users...,ユーザーを検索...,
Share {0} {1},{0} {1}を共有,
Submit,送信,
Search in All apps,すべてのアプリで検索,
Search unavailable,検索を利用できません,
selected,選択済み,
Share "{0}",「{0}」を共有,
Share with team,チームと共有,
Shared,共有済み,
Shared with team,チームと共有済み,
Share with client,クライアントと共有,
Showing {0} of {1} sessions,{1}件中{0}件のセッションを表示,
Site label,サイトラベル,
Sort: A–Z — click for last modified,並び替え: A–Z — クリックで最終更新順,
Sort: last modified — click for A–Z,並び替え: 最終更新順 — クリックでA–Z順,
Start,開始,
Start Timer,タイマーを開始,
Status,ステータス,
Stop,停止,
Stop & Save,停止して保存,
Sunday,日曜日,
System,システム,
Theme,テーマ,
Theme preference,テーマ設定,
This email is already on,このメールアドレスは既に登録されています,
This link has been deactivated.,このリンクは無効化されました。,
This link has expired. Please ask the sender for a new link.,このリンクは期限切れです。送信者に新しいリンクをリクエストしてください。,
This link is invalid or has been removed.,このリンクは無効であるか、削除されました。,
Time,時間,
Time entry saved,タイムエントリーを保存しました,
Timer unavailable,タイマーを利用できません,
Timezone,タイムゾーン,
total,合計,
Try again,もう一度お試しください,
Unread,未読,
Open calendar,カレンダーを開く,
Open in Desk,Deskで開く,
Open in {0},{0}で開く,
User menu,ユーザーメニュー,
View existing →,既存を表示 →,
Visibility,公開範囲,
View,表示,
View all notifications,すべての通知を表示,
View time entry,タイムエントリーを表示,
Week starts on,週の始まり,
Write,書き込み,
What are you working on?,何の作業をしていますか？,
You're all caught up,すべて確認済みです,
Your Preferences,個人設定,
Your timer has been running for {0},タイマーが{0}間動作しています,
Actions,アクション,
Add details about this event...,このイベントの詳細を追加...,
Add event,イベントを追加,
Agenda,予定表,
All day,終日,
Calendar,カレンダー,
Create Event,イベントを作成,
Create in:,作成先:,
Day,日,
Deadline,期限,
Delete Event,イベントを削除,
Delete this event? This cannot be undone.,このイベントを削除しますか？この操作は取り消せません。,
Deleting…,削除中…,
Description,説明,
Details,詳細,
End,終了,
Event,イベント,
Event title,イベントタイトル,
Failed to create event,イベントの作成に失敗しました,
Failed to delete event,イベントの削除に失敗しました,
Manage this event in,このイベントの管理先,
Meeting,ミーティング,
Milestone,マイルストーン,
Month,月,
My calendars,マイカレンダー,
New Event,新しいイベント,
No actions available,利用可能なアクションはありません,
No events,イベントはありません,
Open in,開く,
Other,その他,
Permanently remove this event,このイベントを完全に削除,
Review,レビュー,
Source,ソース,
Start date/time is required,開始日時は必須です,
Title,タイトル,
Title is required,タイトルは必須です,
Today,今日,
Type,タイプ,
View full details in the source app,ソースアプリで詳細を表示,
Week,週,
When,日時,
{0} available,{0}件利用可能,
Available,利用可能,
Configure Frappe Manager to enable one-click updates.,Frappe Managerを設定してワンクリック更新を有効にしてください。,
Copy command,コマンドをコピー,
Ecosystem Apps,エコシステムアプリ,
Failed,失敗,
Install,インストール,
Installed,インストール済み,
Learn more,詳しく見る,
No apps found,アプリが見つかりません,
not installed,未インストール,
Open,開く,
Pro available,Pro版あり,
Queued…,キューに追加…,
Refresh,更新,
Remove,削除,
Remove {0}? This will uninstall the app and may affect data.,{0}を削除しますか？アプリがアンインストールされ、データに影響する可能性があります。,
Restart required,再起動が必要です,
Restarting…,再起動中…,
"To install {0}, run:","{0}をインストールするには、以下を実行してください:",
"To update {0}, run:","{0}を更新するには、以下を実行してください:",
Update {0} from v{1} to {2}? This will restart Frappe.,{0}をv{1}から{2}に更新しますか？Frappeが再起動されます。,
Update to {0},{0}に更新,
Updated,更新済み,
Updating…,更新中…,
Up to date,最新です,
to version,バージョン,
For whom?,誰のためですか？,
Working on?,作業内容は？,
Search contacts...,連絡先を検索...,
Select type...,タイプを選択...,
Context,コンテキスト,
Contact,連絡先,
Context Type,コンテキストタイプ,
Activity,アクティビティ,
Activity will appear here as you and your team work across ecosystem apps.,エコシステムアプリで作業するとアクティビティがここに表示されます。,
Acknowledge,確認,
All apps,すべてのアプリ,
All Discussions,すべてのディスカッション,
All types,すべてのタイプ,
Archived,アーカイブ済み,
Cancel,キャンセル,
Celebrate,お祝い,
Comments,コメント,
Create Discussion,ディスカッションを作成,
Creating…,作成中…,
Ctrl+Enter to send,Ctrl+Enterで送信,
Decision,決定,
Discussion not found,ディスカッションが見つかりません,
Discussion title,ディスカッションタイトル,
Discussions,ディスカッション,
Flag,フラグ,
General,一般,
just now,たった今,
Keep commenting,コメントを続ける,
Linked Records,リンクされたレコード,
Linked to,リンク先,
Load more,さらに読み込む,
Loading…,読み込み中…,
Meeting Protocol,会議プロトコル,
Mentioned,メンション,
New Discussion,新しいディスカッション,
No activity yet,アクティビティはまだありません,
No comments yet,コメントはまだありません,
No discussions found,ディスカッションが見つかりません,
No discussions yet,ディスカッションはまだありません,
Note,メモ,
Notes,メモ,
Participants,参加者,
Pin,ピン留め,
Pinned,ピン留め,
Proposal,提案,
Protocol,プロトコル,
Reopen,再開する,
Replies,返信,
Reply,返信,
Replying to comment,コメントに返信,
Resolve,解決する,
Resolve Discussion,ディスカッションを解決,
Resolved,解決済み,
Resolution,解決,
Resolution summary...,解決の概要...,
Retrospective,振り返り,
Search discussions...,ディスカッションを検索...,
Seen,既読,
Send,送信,
Start Discussion,ディスカッションを開始,
Unpin,ピン留めを解除,
Write a comment...,コメントを入力...,
Write your discussion content...,ディスカッションの内容を入力...,
resolved,解決済み,
unread,未読,
{0} mentioned you in a comment,{0}がコメントであなたをメンションしました,
{0} is already an attendee.,{0}は既に参加者です。,
{0} is not an attendee.,{0}は参加者ではありません。,
{0} is not installed,{0}はインストールされていません,
{0} results found,{0}件の結果が見つかりました,
+ Add tags,+ タグを追加,
A→Z,A→Z,
Accept,承諾,
Action failed,アクションに失敗しました,
Active now,現在アクティブ,
Add a note,メモを追加,
"Add a note to keep track of details about this contact.","この連絡先に関するメモを追加して詳細を記録しましょう。",
Add address,住所を追加,
Add another address,別の住所を追加,
Add birthday,誕生日を追加,
Add company,会社を追加,
Add job title,役職を追加,
Add more tags...,タグを追加...,
Add tags...,タグを追加...,
"Address is not linked to this contact","住所はこの連絡先にリンクされていません",
"Address line 1, city, and country are required","住所1、市区町村、国は必須です",
ago,前,
All companies,すべての会社,
All day event,終日イベント,
"Apartment, suite, etc.","マンション名、部屋番号など",
Apps,アプリ,
Archive contact,連絡先をアーカイブ,
Attendees,参加者,
available,利用可能,
Best regards,敬具,
Bookmarks,ブックマーク,
"Both proposed start and end times are required.","開始時刻と終了時刻の両方が必要です。",
Break,休憩,
Bridge not registered,ブリッジが登録されていません,
Calendar Settings,カレンダー設定,
Call,電話,
Cannot change bookmark owner,ブックマークのオーナーは変更できません,
Cannot revoke your current session,現在のセッションは取り消せません,
Change Password,パスワードを変更,
Change photo,写真を変更,
Check Status,ステータスを確認,
City,市区町村,
Clear,クリア,
Clear filters,フィルターをクリア,
Close search,検索を閉じる,
Cmd+Enter to save,Cmd+Enterで保存,
Coming soon,近日公開,
Coming up!,もうすぐです！,
Comment,コメント,
Community Edition,Community Edition,
Complete,完了,
Confirm new password,新しいパスワードを確認,
Copy,コピー,
Could not load notes,メモを読み込めませんでした,
Country,国,
"Country '{0}' not found. Please select a valid country.","国「{0}」が見つかりません。有効な国を選択してください。",
Create a contact to get started,連絡先を作成して始めましょう,
Created event: {0},イベントを作成しました: {0},
Creating...,作成中...,
Current,現在,
Current password,現在のパスワード,
Current password is incorrect,現在のパスワードが正しくありません,
Currency,通貨,
Date,日付,
Decline,辞退,
Department,部門,
Do Not Contact,連絡禁止,
Dock,Dock,
Download,ダウンロード,
"e.g. en, fr, de","例: en、fr、de",
Edit,編集,
Edit address,住所を編集,
Edit Timer,タイマーを編集,
Email addresses,メールアドレス,
Enabled,有効,
"End time was before start time. Adjusted to 1 hour after start.","終了時刻が開始時刻より前でした。開始の1時間後に調整しました。",
Error,エラー,
Event '{0}' status changed to {1},イベント「{0}」のステータスが{1}に変更されました,
Event Type,イベントタイプ,
events,イベント,
External,外部,
External — no user account,外部 — ユーザーアカウントなし,
Failed to change password,パスワードの変更に失敗しました,
Failed to check status,ステータスの確認に失敗しました,
Failed to load apps,アプリの読み込みに失敗しました,
Failed to load settings,設定の読み込みに失敗しました,
"Field '{0}' is not editable","フィールド「{0}」は編集できません",
Files,ファイル,
First Name,名,
Focus,集中,
"Frappe Manager URL is not configured in Dock Settings.","Frappe ManagerのURLがDock設定で構成されていません。",
Hello {0},こんにちは {0},
Inactive,非アクティブ,
Integrations,連携,
Internal,内部,
Internal — has a user account,内部 — ユーザーアカウントあり,
Invalid RSVP status,無効なRSVPステータス,
Invalid status,無効なステータス,
"Invalid status. Must be one of: {0}","無効なステータスです。次のいずれかである必要があります: {0}",
"Invitation: {0} — {1} at {2}","招待: {0} — {1}（{2}）",
Invite People,メンバーを招待,
Join meeting →,ミーティングに参加 →,
Language,言語,
Last activity,最終アクティビティ,
Last modified,最終更新,
Last Name,姓,
Last sync,最終同期,
Link user account,ユーザーアカウントをリンク,
Linked records,リンクされたレコード,
Loading settings...,設定を読み込み中...,
Loading...,読み込み中...,
Location,場所,
Mark Do Not Contact,連絡禁止に設定,
Maybe,未定,
Meeting Link,ミーティングリンク,
Meeting title,ミーティングタイトル,
Meeting URL,ミーティングURL,
Mine,自分,
Modified,更新日時,
navigate,ナビゲート,
New note,新しいメモ,
New password,新しいパスワード,
new tab,新しいタブ,
New tag,新しいタグ,
No active sessions found,アクティブなセッションが見つかりません,
No activity,アクティビティなし,
No attendees,参加者なし,
No bookmarks yet,ブックマークはまだありません,
No bridges registered,登録されたブリッジはありません,
No contacts match these filters,これらのフィルターに一致する連絡先はありません,
No file uploaded,ファイルがアップロードされていません,
No files attached,添付ファイルはありません,
No notes yet,メモはまだありません,
No results found,結果が見つかりません,
No settings registered for this app.,このアプリに登録された設定はありません。,
No status endpoint declared,ステータスエンドポイントが宣言されていません,
No sync endpoint declared,同期エンドポイントが宣言されていません,
No tags found,タグが見つかりません,
Not checked,未確認,
Not configured,未設定,
Not permitted,許可されていません,
Note content cannot be empty,メモの内容は空にできません,
Notification Settings,通知設定,
Number format,数値形式,
One-way,一方向,
"Only native Dock events can be deleted here.","ここで削除できるのはDockのネイティブイベントのみです。",
"Only System Manager can trigger bridge sync","ブリッジ同期を実行できるのはシステムマネージャーのみです",
"Only System Manager can view sync logs","同期ログを表示できるのはシステムマネージャーのみです",
"Only the contact owner can change the photo","写真を変更できるのは連絡先のオーナーのみです",
"Only the contact owner can edit this contact","この連絡先を編集できるのはオーナーのみです",
"Only the event organizer can send invitations.","招待を送信できるのはイベント主催者のみです。",
"Only the session creator or a Dock Manager can revoke sessions","セッションを取り消せるのはセッション作成者またはDockマネージャーのみです",
open,開く,
Open app switcher,アプリ切替を開く,
Optional,任意,
optional,任意,
Organizer,主催者,
Owner,オーナー,
Password updated,パスワードを更新しました,
Passwords don't match,パスワードが一致しません,
Permission denied,アクセスが拒否されました,
Phone numbers,電話番号,
Pin items from any app using the bookmark button in the top bar,トップバーのブックマークボタンを使って任意のアプリからアイテムをピン留めできます,
Please fill in all password fields,すべてのパスワードフィールドを入力してください,
Please log in to access Dock.,Dockにアクセスするにはログインしてください。,
"Please respond to this invitation in the calendar","カレンダーでこの招待に返信してください",
Postal code,郵便番号,
Primary,プライマリ,
Primary address,主要住所,
Privacy Policy,プライバシーポリシー,
Profile,プロフィール,
Refresh All,すべて更新,
"Reminder: {0} — {1} at {2}","リマインダー: {0} — {1}（{2}）",
Remove Do Not Contact,連絡禁止を解除,
Remove tag,タグを削除,
Required,必須,
required,必須,
Respond in,回答先,
Restore,復元,
Restore from archive,アーカイブから復元,
Revoking...,取り消し中...,
Room or address,部屋または住所,
Save,保存,
Saving...,保存中...,
Search,検索,
Search for people to invite...,招待するメンバーを検索...,
Search is temporarily unavailable,検索は一時的に利用できません,
Search results,検索結果,
Search scope,検索範囲,
Search user by name or email…,名前またはメールでユーザーを検索…,
Searching...,検索中...,
Security,セキュリティ,
"Send an email or add a note to get started.","メールを送信するか、メモを追加して始めましょう。",
Session {0}/{1},セッション {0}/{1},
Sessions,セッション,
Settings,設定,
Settings not found,設定が見つかりません,
Share,共有,
Show,表示,
Show less,折りたたむ,
Social profiles,ソーシャルプロフィール,
"Sourced events can only be edited in the source app.","ソースイベントはソースアプリでのみ編集できます。",
Source Code,ソースコード,
Start Focus,集中を開始,
State / Province,都道府県,
"Street, number","番地",
Sync Now,今すぐ同期,
Tag,タグ,
Tag cannot be empty,タグは空にできません,
Tags,タグ,
Target not installed,ターゲットがインストールされていません,
Task,タスク,
"The settings component could not be loaded. Please reload the page.","設定コンポーネントを読み込めませんでした。ページを再読み込みしてください。",
"This contact is archived and hidden from the People list.","この連絡先はアーカイブされ、メンバーリストに表示されません。",
This is a reminder for your upcoming event,今後のイベントのリマインダーです,
This person is marked as Do Not Contact.,この連絡先は連絡禁止に設定されています。,
"This record is already linked to this discussion","このレコードは既にこのディスカッションにリンクされています",
Timer,タイマー,
Timer running for {0} — did you forget?,タイマーが{0}間動作中です — お忘れではありませんか？,
"To remove {0}, run:","{0}を削除するには、以下を実行してください:",
Try a different search term,別の検索キーワードをお試しください,
Two-Factor Authentication,二要素認証,
"Two-factor authentication is not enabled on this site. Contact your administrator.","このサイトでは二要素認証が有効になっていません。管理者にお問い合わせください。",
Two-way,双方向,
Type at least 2 characters to search,検索するには2文字以上入力してください,
Type to search...,検索キーワードを入力...,
"Unknown notification_type '{0}' for app '{1}'","アプリ「{1}」の不明な通知タイプ「{0}」",
Unknown device,不明なデバイス,
Unlink user — make external,ユーザーのリンクを解除 — 外部にする,
unsynced,未同期,
Update,更新,
Update password,パスワードを更新,
Updating...,更新中...,
Upload file,ファイルをアップロード,
"Upload files like contracts, proposals, or documents.","契約書、提案書、その他のドキュメントをアップロードしてください。",
Upload photo,写真をアップロード,
Uploading...,アップロード中...,
Uploading…,アップロード中…,
View entry,エントリーを表示,
Website,ウェブサイト,
Where,場所,
Work,作業,
Write a note...,メモを入力...,
Write a note... (not linked to any record),メモを入力...（レコードにリンクされていません）,
You,あなた,
You are not an attendee of this event.,あなたはこのイベントの参加者ではありません。,
"You can have a maximum of {0} bookmarks","ブックマークの上限は{0}件です",
You can only change status of your own events.,自分のイベントのステータスのみ変更できます。,
You can only delete your own comments,自分のコメントのみ削除できます,
You can only delete your own events.,自分のイベントのみ削除できます。,
You can only edit your own events.,自分のイベントのみ編集できます。,
You can only edit your own notes,自分のメモのみ編集できます,
"You can only manage attendees on your own events.","自分のイベントの参加者のみ管理できます。",
You can only view your own events.,自分のイベントのみ表示できます。,
"You do not have permission to comment on this record","このレコードにコメントする権限がありません",
You have already reacted with {0},既に{0}でリアクション済みです,
You have been invited to the following event,以下のイベントに招待されました,
Your attendance,出欠,
Your response,回答,
Z→A,Z→A,
Rescheduled event: {0},イベントを変更しました: {0},
