source,target,context
Load more,Carregar mais,
Log out,Sair,
Make private,Tornar privado,
Mark all read,Marcar todas como lidas,
Mark read,Marcar como lida,
Monday,Segunda-feira,
More fields,Mais campos,
My contacts,Meus contatos,
My Account,Minha Conta,
My Profile,Meu Perfil,
Never,Nunca,
New contact,Novo contato,
No contacts found,Nenhum contato encontrado,
No expiry,Sem expiração,
None,Nenhum,
No guest sessions yet.,Nenhuma sessão de convidado ainda.,
No recent items,Nenhum item recente,
No recent items yet,Nenhum item recente ainda,
No results for "{0}",Nenhum resultado para "{0}",
No results for "{0}" in {1},Nenhum resultado para "{0}" em {1},
Notifications,Notificações,
Notification unavailable,Notificação indisponível,
Organization Defaults,Padrões da Organização,
Organization settings updated — reload to apply,Configurações da organização atualizadas — recarregue para aplicar,
Org default,Padrão da organização,
"Password, 2FA, profile picture","Senha, 2FA, foto de perfil",
Pause,Pausar,
paused,pausado,
People,Pessoas,
People with access,Pessoas com acesso,
Permissions,Permissões,
Pinned,Fixado,
Powered by Tonic,Desenvolvido por Tonic,
Phone,Telefone,
Private,Privado,
Product Manager,Gerente de Produto,
Preferences,Preferências,
Read,Leitura,
Recent,Recentes,
Reload,Recarregar,
Remove bookmark,Remover favorito,
Remove from shared,Remover do compartilhado,
Remove from recent,Remover dos recentes,
Resume,Retomar,
Retry,Tentar novamente,
Revoke,Revogar,
Revoked,Revogado,
Revoke session,Revogar sessão,
Revoking…,Revogando…,
Saved,Salvo,
Save failed,Falha ao salvar,
Save organization settings,Salvar configurações da organização,
Saving…,Salvando…,
Search...,Buscar...,
"Search by name, email, or phone…","Buscar por nome, e-mail ou telefone…",
Search users...,Buscar usuários...,
Share {0} {1},Compartilhar {0} {1},
Submit,Enviar,
Search in All apps,Buscar em Todos os apps,
Search unavailable,Busca indisponível,
selected,selecionado,
Share "{0}",Compartilhar "{0}",
Share with team,Compartilhar com a equipe,
Shared,Compartilhado,
Shared with team,Compartilhado com a equipe,
Share with client,Compartilhar com o cliente,
Showing {0} of {1} sessions,Exibindo {0} de {1} sessões,
Site label,Rótulo do site,
Sort: A–Z — click for last modified,Ordenar: A–Z — clique para último modificado,
Sort: last modified — click for A–Z,Ordenar: último modificado — clique para A–Z,
Start,Iniciar,
Start Timer,Iniciar Cronômetro,
Status,Status,
Stop,Parar,
Stop & Save,Parar e Salvar,
Sunday,Domingo,
System,Sistema,
Theme,Tema,
Theme preference,Preferência de tema,
This email is already on,Este e-mail já está cadastrado,
This link has been deactivated.,Este link foi desativado.,
This link has expired. Please ask the sender for a new link.,Este link expirou. Solicite um novo link ao remetente.,
This link is invalid or has been removed.,Este link é inválido ou foi removido.,
Time,Tempo,
Time entry saved,Registro de tempo salvo,
Timer unavailable,Cronômetro indisponível,
Timezone,Fuso horário,
total,total,
Try again,Tentar novamente,
Unread,Não lidas,
Open calendar,Abrir calendário,
Open in Desk,Abrir no Desk,
Open in {0},Abrir em {0},
User menu,Menu do usuário,
View existing →,Ver existente →,
Visibility,Visibilidade,
View,Visualizar,
View all notifications,Ver todas as notificações,
View time entry,Ver registro de tempo,
Week starts on,Semana começa em,
Write,Escrita,
What are you working on?,No que você está trabalhando?,
You're all caught up,Você está em dia,
Your Preferences,Suas Preferências,
Your timer has been running for {0},Seu cronômetro está rodando há {0},
Actions,Ações,
Add details about this event...,Adicionar detalhes sobre este evento...,
Add event,Adicionar evento,
Agenda,Agenda,
All day,Dia inteiro,
Calendar,Calendário,
Create Event,Criar Evento,
Create in:,Criar em:,
Day,Dia,
Deadline,Prazo,
Delete Event,Excluir Evento,
Delete this event? This cannot be undone.,Excluir este evento? Essa ação não pode ser desfeita.,
Deleting…,Excluindo…,
Description,Descrição,
Details,Detalhes,
End,Fim,
Event,Evento,
Event title,Título do evento,
Failed to create event,Falha ao criar evento,
Failed to delete event,Falha ao excluir evento,
Manage this event in,Gerenciar este evento em,
Meeting,Reunião,
Milestone,Marco,
Month,Mês,
My calendars,Meus calendários,
New Event,Novo Evento,
No actions available,Nenhuma ação disponível,
No events,Nenhum evento,
Open in,Abrir em,
Other,Outro,
Permanently remove this event,Remover este evento permanentemente,
Review,Revisão,
Source,Origem,
Start date/time is required,Data/hora de início é obrigatória,
Title,Título,
Title is required,Título é obrigatório,
Today,Hoje,
Type,Tipo,
View full details in the source app,Ver detalhes completos no app de origem,
Week,Semana,
When,Quando,
{0} available,{0} disponível,
Available,Disponível,
Configure Frappe Manager to enable one-click updates.,Configure o Frappe Manager para habilitar atualizações com um clique.,
Copy command,Copiar comando,
Ecosystem Apps,Apps do Ecossistema,
Failed,Falhou,
Install,Instalar,
Installed,Instalado,
Learn more,Saiba mais,
No apps found,Nenhum app encontrado,
not installed,não instalado,
Open,Abrir,
Pro available,Pro disponível,
Queued…,Na fila…,
Refresh,Atualizar,
Remove,Remover,
Remove {0}? This will uninstall the app and may affect data.,Remover {0}? Isso desinstalará o app e pode afetar dados.,
Restart required,Reinicialização necessária,
Restarting…,Reiniciando…,
"To install {0}, run:","Para instalar {0}, execute:",
"To update {0}, run:","Para atualizar {0}, execute:",
Update {0} from v{1} to {2}? This will restart Frappe.,Atualizar {0} de v{1} para {2}? Isso reiniciará o Frappe.,
Update to {0},Atualizar para {0},
Updated,Atualizado,
Updating…,Atualizando…,
Up to date,Atualizado,
to version,para a versão,
For whom?,Para quem?,
Working on?,Trabalhando em?,
Search contacts...,Buscar contatos...,
Select type...,Selecionar tipo...,
Context,Contexto,
Contact,Contato,
Context Type,Tipo de Contexto,
Activity,Atividade,
Activity will appear here as you and your team work across ecosystem apps.,A atividade aparecerá aqui conforme você e sua equipe trabalham nos apps do ecossistema.,
Acknowledge,Confirmar,
All apps,Todos os apps,
All Discussions,Todas as Discussões,
All types,Todos os tipos,
Archived,Arquivado,
Cancel,Cancelar,
Celebrate,Celebrar,
Comments,Comentários,
Create Discussion,Criar Discussão,
Creating…,Criando…,
Ctrl+Enter to send,Ctrl+Enter para enviar,
Decision,Decisão,
Discussion not found,Discussão não encontrada,
Discussion title,Título da discussão,
Discussions,Discussões,
Flag,Sinalizar,
General,Geral,
just now,agora mesmo,
Keep commenting,Continue comentando,
Linked Records,Registros Vinculados,
Linked to,Vinculado a,
Load more,Carregar mais,
Loading…,Carregando…,
Meeting Protocol,Ata de Reunião,
Mentioned,Mencionado,
New Discussion,Nova Discussão,
No activity yet,Nenhuma atividade ainda,
No comments yet,Nenhum comentário ainda,
No discussions found,Nenhuma discussão encontrada,
No discussions yet,Nenhuma discussão ainda,
Note,Nota,
Notes,Notas,
Participants,Participantes,
Pin,Fixar,
Pinned,Fixado,
Proposal,Proposta,
Protocol,Protocolo,
Reopen,Reabrir,
Replies,Respostas,
Reply,Responder,
Replying to comment,Respondendo ao comentário,
Resolve,Resolver,
Resolve Discussion,Resolver Discussão,
Resolved,Resolvido,
Resolution,Resolução,
Resolution summary...,Resumo da resolução...,
Retrospective,Retrospectiva,
Search discussions...,Buscar discussões...,
Seen,Visto,
Send,Enviar,
Start Discussion,Iniciar Discussão,
Unpin,Desafixar,
Write a comment...,Escreva um comentário...,
Write your discussion content...,Escreva o conteúdo da discussão...,
resolved,resolvido,
unread,não lida,
{0} mentioned you in a comment,{0} mencionou você em um comentário,
{0} is already an attendee.,{0} já é um participante.,
{0} is not an attendee.,{0} não é um participante.,
{0} is not installed,{0} não está instalado,
{0} results found,{0} resultados encontrados,
+ Add tags,+ Adicionar tags,
A→Z,A→Z,
Accept,Aceitar,
Action failed,Ação falhou,
Active now,Ativo agora,
Add a note,Adicionar uma nota,
"Add a note to keep track of details about this contact.","Adicione uma nota para registrar detalhes sobre este contato.",
Add address,Adicionar endereço,
Add another address,Adicionar outro endereço,
Add birthday,Adicionar aniversário,
Add company,Adicionar empresa,
Add job title,Adicionar cargo,
Add more tags...,Adicionar mais tags...,
Add tags...,Adicionar tags...,
"Address is not linked to this contact","O endereço não está vinculado a este contato",
"Address line 1, city, and country are required","Endereço linha 1, cidade e país são obrigatórios",
ago,atrás,
All companies,Todas as empresas,
All day event,Evento de dia inteiro,
"Apartment, suite, etc.","Apartamento, sala, etc.",
Apps,Apps,
Archive contact,Arquivar contato,
Attendees,Participantes,
available,disponível,
Best regards,Atenciosamente,
Bookmarks,Favoritos,
"Both proposed start and end times are required.","Os horários de início e término propostos são obrigatórios.",
Break,Pausa,
Bridge not registered,Bridge não registrado,
Calendar Settings,Configurações do Calendário,
Call,Chamada,
Cannot change bookmark owner,Não é possível alterar o dono do favorito,
Cannot revoke your current session,Não é possível revogar sua sessão atual,
Change Password,Alterar Senha,
Change photo,Alterar foto,
Check Status,Verificar Status,
City,Cidade,
Clear,Limpar,
Clear filters,Limpar filtros,
Close search,Fechar busca,
Cmd+Enter to save,Cmd+Enter para salvar,
Coming soon,Em breve,
Coming up!,Próximo evento!,
Comment,Comentário,
Community Edition,Edição Comunitária,
Complete,Completo,
Confirm new password,Confirmar nova senha,
Copy,Copiar,
Could not load notes,Não foi possível carregar as notas,
Country,País,
"Country '{0}' not found. Please select a valid country.","País '{0}' não encontrado. Selecione um país válido.",
Create a contact to get started,Crie um contato para começar,
Created event: {0},Evento criado: {0},
Creating...,Criando...,
Current,Atual,
Current password,Senha atual,
Current password is incorrect,A senha atual está incorreta,
Currency,Moeda,
Date,Data,
Decline,Recusar,
Department,Departamento,
Do Not Contact,Não Contatar,
Dock,Dock,
Download,Baixar,
"e.g. en, fr, de","ex.: pt, en, es",
Edit,Editar,
Edit address,Editar endereço,
Edit Timer,Editar Cronômetro,
Email addresses,Endereços de e-mail,
Enabled,Habilitado,
"End time was before start time. Adjusted to 1 hour after start.","O horário de término era anterior ao de início. Ajustado para 1 hora após o início.",
Error,Erro,
Event '{0}' status changed to {1},Status do evento '{0}' alterado para {1},
Event Type,Tipo de Evento,
events,eventos,
External,Externo,
External — no user account,Externo — sem conta de usuário,
Failed to change password,Falha ao alterar a senha,
Failed to check status,Falha ao verificar status,
Failed to load apps,Falha ao carregar apps,
Failed to load settings,Falha ao carregar configurações,
"Field '{0}' is not editable","O campo '{0}' não é editável",
Files,Arquivos,
First Name,Nome,
Focus,Foco,
"Frappe Manager URL is not configured in Dock Settings.","A URL do Frappe Manager não está configurada nas Configurações do Dock.",
Hello {0},Olá {0},
Inactive,Inativo,
Integrations,Integrações,
Internal,Interno,
Internal — has a user account,Interno — possui conta de usuário,
Invalid RSVP status,Status de confirmação inválido,
Invalid status,Status inválido,
"Invalid status. Must be one of: {0}","Status inválido. Deve ser um dos seguintes: {0}",
"Invitation: {0} — {1} at {2}","Convite: {0} — {1} às {2}",
Invite People,Convidar Pessoas,
Join meeting →,Entrar na reunião →,
Language,Idioma,
Last activity,Última atividade,
Last modified,Última modificação,
Last Name,Sobrenome,
Last sync,Última sincronização,
Link user account,Vincular conta de usuário,
Linked records,Registros vinculados,
Loading settings...,Carregando configurações...,
Loading...,Carregando...,
Location,Local,
Mark Do Not Contact,Marcar como Não Contatar,
Maybe,Talvez,
Meeting Link,Link da Reunião,
Meeting title,Título da reunião,
Meeting URL,URL da Reunião,
Mine,Meus,
Modified,Modificado,
navigate,navegar,
New note,Nova nota,
New password,Nova senha,
new tab,nova aba,
New tag,Nova tag,
No active sessions found,Nenhuma sessão ativa encontrada,
No activity,Nenhuma atividade,
No attendees,Nenhum participante,
No bookmarks yet,Nenhum favorito ainda,
No bridges registered,Nenhum bridge registrado,
No contacts match these filters,Nenhum contato corresponde a esses filtros,
No file uploaded,Nenhum arquivo enviado,
No files attached,Nenhum arquivo anexado,
No notes yet,Nenhuma nota ainda,
No results found,Nenhum resultado encontrado,
No settings registered for this app.,Nenhuma configuração registrada para este app.,
No status endpoint declared,Nenhum endpoint de status declarado,
No sync endpoint declared,Nenhum endpoint de sincronização declarado,
No tags found,Nenhuma tag encontrada,
Not checked,Não verificado,
Not configured,Não configurado,
Not permitted,Não permitido,
Note content cannot be empty,O conteúdo da nota não pode estar vazio,
Notification Settings,Configurações de Notificação,
Number format,Formato de número,
One-way,Unidirecional,
"Only native Dock events can be deleted here.","Apenas eventos nativos do Dock podem ser excluídos aqui.",
"Only System Manager can trigger bridge sync","Apenas o Gerente de Sistema pode iniciar a sincronização do bridge",
"Only System Manager can view sync logs","Apenas o Gerente de Sistema pode ver os logs de sincronização",
"Only the contact owner can change the photo","Apenas o dono do contato pode alterar a foto",
"Only the contact owner can edit this contact","Apenas o dono do contato pode editar este contato",
"Only the event organizer can send invitations.","Apenas o organizador do evento pode enviar convites.",
"Only the session creator or a Dock Manager can revoke sessions","Apenas o criador da sessão ou um Gerente do Dock pode revogar sessões",
open,abrir,
Open app switcher,Abrir alternador de apps,
Optional,Opcional,
optional,opcional,
Organizer,Organizador,
Owner,Proprietário,
Password updated,Senha atualizada,
Passwords don't match,As senhas não coincidem,
Permission denied,Permissão negada,
Phone numbers,Números de telefone,
Pin items from any app using the bookmark button in the top bar,Fixe itens de qualquer app usando o botão de favorito na barra superior,
Please fill in all password fields,Preencha todos os campos de senha,
Please log in to access Dock.,Faça login para acessar o Dock.,
"Please respond to this invitation in the calendar","Responda a este convite no calendário",
Postal code,CEP,
Primary,Principal,
Primary address,Endereço principal,
Privacy Policy,Política de Privacidade,
Profile,Perfil,
Refresh All,Atualizar Tudo,
"Reminder: {0} — {1} at {2}","Lembrete: {0} — {1} às {2}",
Remove Do Not Contact,Remover Não Contatar,
Remove tag,Remover tag,
Required,Obrigatório,
required,obrigatório,
Respond in,Responder em,
Restore,Restaurar,
Restore from archive,Restaurar do arquivo,
Revoking...,Revogando...,
Room or address,Sala ou endereço,
Save,Salvar,
Saving...,Salvando...,
Search,Buscar,
Search for people to invite...,Buscar pessoas para convidar...,
Search is temporarily unavailable,A busca está temporariamente indisponível,
Search results,Resultados da busca,
Search scope,Escopo da busca,
Search user by name or email…,Buscar usuário por nome ou e-mail…,
Searching...,Buscando...,
Security,Segurança,
"Send an email or add a note to get started.","Envie um e-mail ou adicione uma nota para começar.",
Session {0}/{1},Sessão {0}/{1},
Sessions,Sessões,
Settings,Configurações,
Settings not found,Configurações não encontradas,
Share,Compartilhar,
Show,Exibir,
Show less,Exibir menos,
Social profiles,Perfis sociais,
"Sourced events can only be edited in the source app.","Eventos de origem externa só podem ser editados no app de origem.",
Source Code,Código-Fonte,
Start Focus,Iniciar Foco,
State / Province,Estado,
"Street, number","Rua, número",
Sync Now,Sincronizar Agora,
Tag,Tag,
Tag cannot be empty,A tag não pode estar vazia,
Tags,Tags,
Target not installed,Destino não instalado,
Task,Tarefa,
"The settings component could not be loaded. Please reload the page.","O componente de configurações não pôde ser carregado. Recarregue a página.",
"This contact is archived and hidden from the People list.","Este contato está arquivado e oculto da lista de Pessoas.",
This is a reminder for your upcoming event,Este é um lembrete para o seu próximo evento,
This person is marked as Do Not Contact.,Esta pessoa está marcada como Não Contatar.,
"This record is already linked to this discussion","Este registro já está vinculado a esta discussão",
Timer,Cronômetro,
Timer running for {0} — did you forget?,Cronômetro rodando há {0} — você esqueceu?,
"To remove {0}, run:","Para remover {0}, execute:",
Try a different search term,Tente um termo de busca diferente,
Two-Factor Authentication,Autenticação de Dois Fatores,
"Two-factor authentication is not enabled on this site. Contact your administrator.","A autenticação de dois fatores não está habilitada neste site. Entre em contato com o administrador.",
Two-way,Bidirecional,
Type at least 2 characters to search,Digite pelo menos 2 caracteres para buscar,
Type to search...,Digite para buscar...,
"Unknown notification_type '{0}' for app '{1}'","Tipo de notificação desconhecido '{0}' para o app '{1}'",
Unknown device,Dispositivo desconhecido,
Unlink user — make external,Desvincular usuário — tornar externo,
unsynced,não sincronizado,
Update,Atualizar,
Update password,Atualizar senha,
Updating...,Atualizando...,
Upload file,Enviar arquivo,
"Upload files like contracts, proposals, or documents.","Envie arquivos como contratos, propostas ou documentos.",
Upload photo,Enviar foto,
Uploading...,Enviando...,
Uploading…,Enviando…,
View entry,Ver registro,
Website,Website,
Where,Onde,
Work,Trabalho,
Write a note...,Escreva uma nota...,
Write a note... (not linked to any record),Escreva uma nota... (não vinculada a nenhum registro),
You,Você,
You are not an attendee of this event.,Você não é um participante deste evento.,
"You can have a maximum of {0} bookmarks","Você pode ter no máximo {0} favoritos",
You can only change status of your own events.,Você só pode alterar o status dos seus próprios eventos.,
You can only delete your own comments,Você só pode excluir seus próprios comentários,
You can only delete your own events.,Você só pode excluir seus próprios eventos.,
You can only edit your own events.,Você só pode editar seus próprios eventos.,
You can only edit your own notes,Você só pode editar suas próprias notas,
"You can only manage attendees on your own events.","Você só pode gerenciar participantes dos seus próprios eventos.",
You can only view your own events.,Você só pode visualizar seus próprios eventos.,
"You do not have permission to comment on this record","Você não tem permissão para comentar neste registro",
You have already reacted with {0},Você já reagiu com {0},
You have been invited to the following event,Você foi convidado para o seguinte evento,
Your attendance,Sua presença,
Your response,Sua resposta,
Z→A,Z→A,
Rescheduled event: {0},Evento reagendado: {0},
