source,target,context
Reopen,Redeschide,
Replies,Răspunsuri,
Reply,Răspunde,
Replying to comment,Răspunzi la comentariu,
Resolve,Rezolvă,
Resolve Discussion,Rezolvă discuția,
Resolved,Rezolvat,
Resolution,Rezoluție,
Resolution summary...,Rezumat rezoluție...,
Retrospective,Retrospectivă,
Search discussions...,Caută discuții...,
Seen,Văzut,
Send,Trimite,
Start Discussion,Începe discuția,
Unpin,Anulează fixarea,
Write a comment...,Scrie un comentariu...,
Write your discussion content...,Scrie conținutul discuției...,
resolved,rezolvat,
unread,necitit,
{0} mentioned you in a comment,{0} te-a menționat într-un comentariu,
{0} is already an attendee.,{0} este deja participant.,
{0} is not an attendee.,{0} nu este participant.,
{0} is not installed,{0} nu este instalat,
{0} results found,{0} rezultate găsite,
+ Add tags,+ Adaugă etichete,
A→Z,A→Z,
Accept,Acceptă,
Action failed,Acțiune eșuată,
Active now,Activ acum,
Add a note,Adaugă o notiță,
"Add a note to keep track of details about this contact.","Adaugă o notiță pentru a ține evidența detaliilor despre acest contact.",
Add address,Adaugă adresă,
Add another address,Adaugă altă adresă,
Add birthday,Adaugă ziua de naștere,
Add company,Adaugă companie,
Add job title,Adaugă funcția,
Add more tags...,Adaugă mai multe etichete...,
Add tags...,Adaugă etichete...,
"Address is not linked to this contact","Adresa nu este asociată cu acest contact",
"Address line 1, city, and country are required","Adresa linia 1, orașul și țara sunt obligatorii",
ago,în urmă,
All companies,Toate companiile,
All day event,Eveniment pe toată ziua,
"Apartment, suite, etc.","Apartament, etaj etc.",
Apps,Aplicații,
Archive contact,Arhivează contactul,
Attendees,Participanți,
available,disponibil,
Best regards,Cu stimă,
Bookmarks,Marcaje,
"Both proposed start and end times are required.","Atât ora de început cât și ora de sfârșit sunt obligatorii.",
Break,Pauză,
Bridge not registered,Bridge neînregistrat,
Calendar Settings,Setări calendar,
Call,Apel,
Cannot change bookmark owner,Nu poți schimba proprietarul marcajului,
Cannot revoke your current session,Nu poți revoca sesiunea curentă,
Change Password,Schimbă parola,
Change photo,Schimbă poza,
Check Status,Verifică starea,
City,Oraș,
Clear,Golește,
Clear filters,Șterge filtrele,
Close search,Închide căutarea,
Cmd+Enter to save,Cmd+Enter pentru a salva,
Coming soon,În curând,
Coming up!,Se apropie!,
Comment,Comentariu,
Community Edition,Ediția Community,
Complete,Complet,
Confirm new password,Confirmă parola nouă,
Copy,Copiază,
Could not load notes,Notițele nu au putut fi încărcate,
Country,Țară,
"Country '{0}' not found. Please select a valid country.","Țara „{0}" nu a fost găsită. Selectează o țară validă.",
Create a contact to get started,Creează un contact pentru a începe,
Created event: {0},Eveniment creat: {0},
Creating...,Se creează...,
Current,Curent,
Current password,Parola curentă,
Current password is incorrect,Parola curentă este incorectă,
Currency,Monedă,
Date,Dată,
Decline,Refuză,
Department,Departament,
Do Not Contact,Nu contacta,
Dock,Dock,
Download,Descarcă,
"e.g. en, fr, de","ex. en, fr, de",
Edit,Editează,
Edit address,Editează adresa,
Edit Timer,Editează cronometrul,
Email addresses,Adrese de email,
Enabled,Activat,
"End time was before start time. Adjusted to 1 hour after start.","Ora de sfârșit era înainte de ora de început. S-a ajustat la 1 oră după început.",
Error,Eroare,
Event '{0}' status changed to {1},Starea evenimentului „{0}" a fost schimbată în {1},
Event Type,Tip eveniment,
events,evenimente,
External,Extern,
External — no user account,Extern — fără cont de utilizator,
Failed to change password,Schimbarea parolei a eșuat,
Failed to check status,Verificarea stării a eșuat,
Failed to load apps,Aplicațiile nu au putut fi încărcate,
Failed to load settings,Setările nu au putut fi încărcate,
"Field '{0}' is not editable","Câmpul „{0}" nu poate fi editat",
Files,Fișiere,
First Name,Prenume,
Focus,Concentrare,
"Frappe Manager URL is not configured in Dock Settings.","URL-ul Frappe Manager nu este configurat în Setări Dock.",
Hello {0},Salut {0},
Inactive,Inactiv,
Integrations,Integrări,
Internal,Intern,
Internal — has a user account,Intern — are cont de utilizator,
Invalid RSVP status,Stare RSVP invalidă,
Invalid status,Stare invalidă,
"Invalid status. Must be one of: {0}","Stare invalidă. Trebuie să fie una dintre: {0}",
"Invitation: {0} — {1} at {2}","Invitație: {0} — {1} la {2}",
Invite People,Invită persoane,
Join meeting →,Intră în întâlnire →,
Language,Limbă,
Last activity,Ultima activitate,
Last modified,Ultima modificare,
Last Name,Nume de familie,
Last sync,Ultima sincronizare,
Link user account,Asociază cont de utilizator,
Linked records,Înregistrări asociate,
Loading settings...,Se încarcă setările...,
Loading...,Se încarcă...,
Location,Locație,
Mark Do Not Contact,Marchează ca Nu contacta,
Maybe,Poate,
Meeting Link,Link întâlnire,
Meeting title,Titlu întâlnire,
Meeting URL,URL întâlnire,
Mine,Ale mele,
Modified,Modificat,
navigate,navighează,
New note,Notiță nouă,
New password,Parolă nouă,
new tab,filă nouă,
New tag,Etichetă nouă,
No active sessions found,Nicio sesiune activă găsită,
No activity,Nicio activitate,
No attendees,Niciun participant,
No bookmarks yet,Niciun marcaj încă,
No bridges registered,Niciun bridge înregistrat,
No contacts match these filters,Niciun contact nu corespunde acestor filtre,
No file uploaded,Niciun fișier încărcat,
No files attached,Niciun fișier atașat,
No notes yet,Nicio notiță încă,
No results found,Niciun rezultat găsit,
No settings registered for this app.,Nicio setare înregistrată pentru această aplicație.,
No status endpoint declared,Niciun endpoint de stare declarat,
No sync endpoint declared,Niciun endpoint de sincronizare declarat,
No tags found,Nicio etichetă găsită,
Not checked,Neverificat,
Not configured,Neconfigurat,
Not permitted,Neautorizat,
Note content cannot be empty,Conținutul notiței nu poate fi gol,
Notification Settings,Setări notificări,
Number format,Format numere,
One-way,Unidirecțional,
"Only native Dock events can be deleted here.","Doar evenimentele native Dock pot fi șterse aici.",
"Only System Manager can trigger bridge sync","Doar System Manager poate declanșa sincronizarea bridge",
"Only System Manager can view sync logs","Doar System Manager poate vedea jurnalele de sincronizare",
"Only the contact owner can change the photo","Doar proprietarul contactului poate schimba poza",
"Only the contact owner can edit this contact","Doar proprietarul contactului poate edita acest contact",
"Only the event organizer can send invitations.","Doar organizatorul evenimentului poate trimite invitații.",
"Only the session creator or a Dock Manager can revoke sessions","Doar creatorul sesiunii sau un Dock Manager poate revoca sesiuni",
open,deschis,
Open app switcher,Deschide comutatorul de aplicații,
Optional,Opțional,
optional,opțional,
Organizer,Organizator,
Owner,Proprietar,
Password updated,Parolă actualizată,
Passwords don't match,Parolele nu se potrivesc,
Permission denied,Acces refuzat,
Phone numbers,Numere de telefon,
Pin items from any app using the bookmark button in the top bar,Fixează elemente din orice aplicație folosind butonul de marcaje din bara de sus,
Please fill in all password fields,Te rugăm să completezi toate câmpurile de parolă,
Please log in to access Dock.,Te rugăm să te autentifici pentru a accesa Dock.,
"Please respond to this invitation in the calendar","Te rugăm să răspunzi la această invitație în calendar",
Postal code,Cod poștal,
Primary,Principal,
Primary address,Adresă principală,
Privacy Policy,Politica de confidențialitate,
Profile,Profil,
Refresh All,Reîmprospătează tot,
"Reminder: {0} — {1} at {2}","Memento: {0} — {1} la {2}",
Remove Do Not Contact,Elimină marcajul Nu contacta,
Remove tag,Elimină eticheta,
Required,Obligatoriu,
required,obligatoriu,
Respond in,Răspunde în,
Restore,Restaurează,
Restore from archive,Restaurează din arhivă,
Revoking...,Se revocă...,
Room or address,Sală sau adresă,
Save,Salvează,
Saving...,Se salvează...,
Search,Căutare,
Search for people to invite...,Caută persoane de invitat...,
Search is temporarily unavailable,Căutarea este temporar indisponibilă,
Search results,Rezultate căutare,
Search scope,Domeniu de căutare,
Search user by name or email…,Caută utilizator după nume sau email…,
Searching...,Se caută...,
Security,Securitate,
"Send an email or add a note to get started.","Trimite un email sau adaugă o notiță pentru a începe.",
Session {0}/{1},Sesiunea {0}/{1},
Sessions,Sesiuni,
Settings,Setări,
Settings not found,Setări negăsite,
Share,Partajează,
Show,Arată,
Show less,Arată mai puțin,
Social profiles,Profiluri sociale,
"Sourced events can only be edited in the source app.","Evenimentele importate pot fi editate doar în aplicația sursă.",
Source Code,Cod sursă,
Start Focus,Începe concentrarea,
State / Province,Județ / Regiune,
"Street, number","Stradă, număr",
Sync Now,Sincronizează acum,
Tag,Etichetă,
Tag cannot be empty,Eticheta nu poate fi goală,
Tags,Etichete,
Target not installed,Destinația nu este instalată,
Task,Sarcină,
"The settings component could not be loaded. Please reload the page.","Componenta de setări nu a putut fi încărcată. Te rugăm să reîncarci pagina.",
"This contact is archived and hidden from the People list.","Acest contact este arhivat și ascuns din lista Persoane.",
This is a reminder for your upcoming event,Acesta este un memento pentru evenimentul tău viitor,
This person is marked as Do Not Contact.,Această persoană este marcată ca Nu contacta.,
"This record is already linked to this discussion","Această înregistrare este deja asociată cu această discuție",
Timer,Cronometru,
Timer running for {0} — did you forget?,Cronometrul rulează de {0} — ai uitat?,
"To remove {0}, run:","Pentru a elimina {0}, rulează:",
Try a different search term,Încearcă un alt termen de căutare,
Two-Factor Authentication,Autentificare în doi pași,
"Two-factor authentication is not enabled on this site. Contact your administrator.","Autentificarea în doi pași nu este activată pe acest site. Contactează administratorul.",
Two-way,Bidirecțional,
Type at least 2 characters to search,Tastează cel puțin 2 caractere pentru a căuta,
Type to search...,Tastează pentru a căuta...,
"Unknown notification_type '{0}' for app '{1}'","Tip de notificare necunoscut „{0}" pentru aplicația „{1}"",
Unknown device,Dispozitiv necunoscut,
Unlink user — make external,Disociază utilizatorul — fă extern,
unsynced,nesincronizat,
Update,Actualizează,
Update password,Actualizează parola,
Updating...,Se actualizează...,
Upload file,Încarcă fișier,
"Upload files like contracts, proposals, or documents.","Încarcă fișiere precum contracte, propuneri sau documente.",
Upload photo,Încarcă poză,
Uploading...,Se încarcă...,
Uploading…,Se încarcă…,
View entry,Vezi înregistrarea,
Website,Website,
Where,Unde,
Work,Lucru,
Write a note...,Scrie o notiță...,
Write a note... (not linked to any record),Scrie o notiță... (neasociată cu nicio înregistrare),
You,Tu,
You are not an attendee of this event.,Nu ești participant la acest eveniment.,
"You can have a maximum of {0} bookmarks","Poți avea maximum {0} marcaje",
You can only change status of your own events.,Poți schimba starea doar evenimentelor tale.,
You can only delete your own comments,Poți șterge doar comentariile tale,
You can only delete your own events.,Poți șterge doar evenimentele tale.,
You can only edit your own events.,Poți edita doar evenimentele tale.,
You can only edit your own notes,Poți edita doar notițele tale,
"You can only manage attendees on your own events.","Poți gestiona participanții doar la evenimentele tale.",
You can only view your own events.,Poți vedea doar evenimentele tale.,
"You do not have permission to comment on this record","Nu ai permisiunea de a comenta la această înregistrare",
You have already reacted with {0},Ai reacționat deja cu {0},
You have been invited to the following event,Ai fost invitat la următorul eveniment,
Your attendance,Participarea ta,
Your response,Răspunsul tău,
Z→A,Z→A,
Rescheduled event: {0},Eveniment reprogramat: {0},
