source,target,context
Link expires in:,A ligação expira em:,
Loading…,A carregar…,
Load more,Carregar mais,
Log out,Terminar sessão,
Make private,Tornar privado,
Mark all read,Marcar tudo como lido,
Mark read,Marcar como lido,
Monday,Segunda-feira,
More fields,Mais campos,
My contacts,Os meus contactos,
My Account,A minha conta,
My Profile,O meu perfil,
Never,Nunca,
New contact,Novo contacto,
No contacts found,Nenhum contacto encontrado,
No expiry,Sem expiração,
None,Nenhum,
No guest sessions yet.,Ainda não existem sessões de convidados.,
No recent items,Sem itens recentes,
No recent items yet,Ainda sem itens recentes,
No results for "{0}",Sem resultados para "{0}",
No results for "{0}" in {1},Sem resultados para "{0}" em {1},
Notifications,Notificações,
Notification unavailable,Notificação indisponível,
Organization Defaults,Predefinições da organização,
Organization settings updated — reload to apply,Definições da organização atualizadas — recarregue para aplicar,
Org default,Predefinição da org.,
"Password, 2FA, profile picture","Palavra-passe, 2FA, foto de perfil",
Pause,Pausar,
paused,em pausa,
People,Pessoas,
People with access,Pessoas com acesso,
Permissions,Permissões,
Pinned,Fixado,
Powered by Tonic,Powered by Tonic,
Phone,Telefone,
Private,Privado,
Product Manager,Product Manager,
Preferences,Preferências,
Read,Leitura,
Recent,Recentes,
Reload,Recarregar,
Remove bookmark,Remover marcador,
Remove from shared,Remover da partilha,
Remove from recent,Remover dos recentes,
Resume,Retomar,
Retry,Tentar novamente,
Revoke,Revogar,
Revoked,Revogado,
Revoke session,Revogar sessão,
Revoking…,A revogar…,
Saved,Guardado,
Save failed,Falha ao guardar,
Save organization settings,Guardar definições da organização,
Saving…,A guardar…,
Search...,Pesquisar...,
"Search by name, email, or phone…","Pesquisar por nome, email ou telefone…",
Search users...,Pesquisar utilizadores...,
Share {0} {1},Partilhar {0} {1},
Submit,Submeter,
Search in All apps,Pesquisar em todas as aplicações,
Search unavailable,Pesquisa indisponível,
selected,selecionado,
Share "{0}",Partilhar "{0}",
Share with team,Partilhar com a equipa,
Shared,Partilhado,
Shared with team,Partilhado com a equipa,
Share with client,Partilhar com o cliente,
Showing {0} of {1} sessions,A mostrar {0} de {1} sessões,
Site label,Etiqueta do site,
Sort: A–Z — click for last modified,Ordenar: A–Z — clique para última modificação,
Sort: last modified — click for A–Z,Ordenar: última modificação — clique para A–Z,
Start,Iniciar,
Start Timer,Iniciar temporizador,
Status,Estado,
Stop,Parar,
Stop & Save,Parar e guardar,
Sunday,Domingo,
System,Sistema,
Theme,Tema,
Theme preference,Preferência de tema,
This email is already on,Este email já existe em,
This link has been deactivated.,Esta ligação foi desativada.,
This link has expired. Please ask the sender for a new link.,Esta ligação expirou. Peça ao remetente uma nova ligação.,
This link is invalid or has been removed.,Esta ligação é inválida ou foi removida.,
Time,Tempo,
Time entry saved,Registo de tempo guardado,
Timer unavailable,Temporizador indisponível,
Timezone,Fuso horário,
total,total,
Try again,Tentar novamente,
Unread,Não lido,
Open calendar,Abrir calendário,
Open in Desk,Abrir no Desk,
Open in {0},Abrir em {0},
User menu,Menu do utilizador,
View existing →,Ver existente →,
Visibility,Visibilidade,
View,Ver,
View all notifications,Ver todas as notificações,
View time entry,Ver registo de tempo,
Week starts on,A semana começa em,
Write,Escrita,
What are you working on?,Em que está a trabalhar?,
You're all caught up,Está tudo em dia,
Your Preferences,As suas preferências,
Your timer has been running for {0},O seu temporizador está em execução há {0},
Actions,Ações,
Add details about this event...,Adicionar detalhes sobre este evento...,
Add event,Adicionar evento,
Agenda,Agenda,
All day,Dia inteiro,
Calendar,Calendário,
Create Event,Criar evento,
Create in:,Criar em:,
Day,Dia,
Deadline,Prazo,
Delete Event,Eliminar evento,
Delete this event? This cannot be undone.,Eliminar este evento? Esta ação não pode ser revertida.,
Deleting…,A eliminar…,
Description,Descrição,
Details,Detalhes,
End,Fim,
Event,Evento,
Event title,Título do evento,
Failed to create event,Falha ao criar evento,
Failed to delete event,Falha ao eliminar evento,
Manage this event in,Gerir este evento em,
Meeting,Reunião,
Milestone,Marco,
Month,Mês,
My calendars,Os meus calendários,
New Event,Novo evento,
No actions available,Sem ações disponíveis,
No events,Sem eventos,
Open in,Abrir em,
Other,Outro,
Permanently remove this event,Remover permanentemente este evento,
Review,Revisão,
Source,Origem,
Start date/time is required,A data/hora de início é obrigatória,
Title,Título,
Title is required,O título é obrigatório,
Today,Hoje,
Type,Tipo,
View full details in the source app,Ver todos os detalhes na aplicação de origem,
Week,Semana,
When,Quando,
{0} available,{0} disponível,
Available,Disponível,
Configure Frappe Manager to enable one-click updates.,Configure o Frappe Manager para ativar atualizações com um clique.,
Copy command,Copiar comando,
Ecosystem Apps,Aplicações do ecossistema,
Failed,Falhou,
Install,Instalar,
Installed,Instalado,
Learn more,Saber mais,
No apps found,Nenhuma aplicação encontrada,
not installed,não instalado,
Open,Abrir,
Pro available,Pro disponível,
Queued…,Em fila…,
Refresh,Atualizar,
Remove,Remover,
Remove {0}? This will uninstall the app and may affect data.,Remover {0}? Isto irá desinstalar a aplicação e poderá afetar dados.,
Restart required,Reinício necessário,
Restarting…,A reiniciar…,
"To install {0}, run:","Para instalar {0}, execute:",
"To update {0}, run:","Para atualizar {0}, execute:",
"Update {0} from v{1} to {2}? This will restart Frappe.","Atualizar {0} de v{1} para {2}? Isto irá reiniciar o Frappe.",
Update to {0},Atualizar para {0},
Updated,Atualizado,
Updating…,A atualizar…,
Up to date,Atualizado,
to version,para a versão,
For whom?,Para quem?,
Working on?,A trabalhar em?,
Search contacts...,Pesquisar contactos...,
Select type...,Selecionar tipo...,
Context,Contexto,
Contact,Contacto,
Context Type,Tipo de contexto,
Activity,Atividade,
Activity will appear here as you and your team work across ecosystem apps.,A atividade aparecerá aqui à medida que você e a sua equipa trabalham nas aplicações do ecossistema.,
Acknowledge,Confirmar,
All apps,Todas as aplicações,
All Discussions,Todas as discussões,
All types,Todos os tipos,
Archived,Arquivado,
Cancel,Cancelar,
Celebrate,Celebrar,
Comments,Comentários,
Create Discussion,Criar discussão,
Creating…,A criar…,
Ctrl+Enter to send,Ctrl+Enter para enviar,
Decision,Decisão,
Discussion not found,Discussão não encontrada,
Discussion title,Título da discussão,
Discussions,Discussões,
Flag,Sinalizar,
General,Geral,
just now,agora mesmo,
Keep commenting,Continuar a comentar,
Linked Records,Registos ligados,
Linked to,Ligado a,
Load more,Carregar mais,
Loading…,A carregar…,
Meeting Protocol,Protocolo de reunião,
Mentioned,Mencionado,
New Discussion,Nova discussão,
No activity yet,Ainda sem atividade,
No comments yet,Ainda sem comentários,
No discussions found,Nenhuma discussão encontrada,
No discussions yet,Ainda sem discussões,
Note,Nota,
Notes,Notas,
Participants,Participantes,
Pin,Fixar,
Pinned,Fixado,
Proposal,Proposta,
Protocol,Protocolo,
Reopen,Reabrir,
Replies,Respostas,
Reply,Responder,
Replying to comment,A responder ao comentário,
Resolve,Resolver,
Resolve Discussion,Resolver discussão,
Resolved,Resolvido,
Resolution,Resolução,
Resolution summary...,Resumo da resolução...,
Retrospective,Retrospetiva,
Search discussions...,Pesquisar discussões...,
Seen,Visto,
Send,Enviar,
Start Discussion,Iniciar discussão,
Unpin,Desafixar,
Write a comment...,Escrever um comentário...,
Write your discussion content...,Escreva o conteúdo da sua discussão...,
resolved,resolvido,
unread,não lido,
{0} mentioned you in a comment,{0} mencionou-o num comentário,
{0} is already an attendee.,{0} já é um participante.,
{0} is not an attendee.,{0} não é um participante.,
{0} is not installed,{0} não está instalado,
{0} results found,{0} resultados encontrados,
+ Add tags,+ Adicionar etiquetas,
A→Z,A→Z,
Accept,Aceitar,
Action failed,Ação falhou,
Active now,Ativo agora,
Add a note,Adicionar uma nota,
"Add a note to keep track of details about this contact.","Adicione uma nota para registar detalhes sobre este contacto.",
Add address,Adicionar morada,
Add another address,Adicionar outra morada,
Add birthday,Adicionar aniversário,
Add company,Adicionar empresa,
Add job title,Adicionar cargo,
Add more tags...,Adicionar mais etiquetas...,
Add tags...,Adicionar etiquetas...,
"Address is not linked to this contact","A morada não está associada a este contacto",
"Address line 1, city, and country are required","Morada linha 1, cidade e país são obrigatórios",
ago,atrás,
All companies,Todas as empresas,
All day event,Evento de dia inteiro,
"Apartment, suite, etc.","Apartamento, escritório, etc.",
Apps,Aplicações,
Archive contact,Arquivar contacto,
Attendees,Participantes,
available,disponível,
Best regards,Com os melhores cumprimentos,
Bookmarks,Marcadores,
"Both proposed start and end times are required.","As horas de início e fim propostas são ambas obrigatórias.",
Break,Pausa,
Bridge not registered,Ponte não registada,
Calendar Settings,Definições do calendário,
Call,Chamada,
Cannot change bookmark owner,Não é possível alterar o proprietário do marcador,
Cannot revoke your current session,Não é possível revogar a sessão atual,
Change Password,Alterar palavra-passe,
Change photo,Alterar foto,
Check Status,Verificar estado,
City,Cidade,
Clear,Limpar,
Clear filters,Limpar filtros,
Close search,Fechar pesquisa,
Cmd+Enter to save,Cmd+Enter para guardar,
Coming soon,Em breve,
Coming up!,A seguir!,
Comment,Comentário,
Community Edition,Edição comunitária,
Complete,Concluir,
Confirm new password,Confirmar nova palavra-passe,
Copy,Copiar,
Could not load notes,Não foi possível carregar as notas,
Country,País,
"Country '{0}' not found. Please select a valid country.","País '{0}' não encontrado. Selecione um país válido.",
Create a contact to get started,Crie um contacto para começar,
Created event: {0},Evento criado: {0},
Creating...,A criar...,
Current,Atual,
Current password,Palavra-passe atual,
Current password is incorrect,Palavra-passe atual incorreta,
Currency,Moeda,
Date,Data,
Decline,Recusar,
Department,Departamento,
Do Not Contact,Não contactar,
Dock,Dock,
Download,Transferir,
"e.g. en, fr, de","ex. en, fr, de",
Edit,Editar,
Edit address,Editar morada,
Edit Timer,Editar temporizador,
Email addresses,Endereços de email,
Enabled,Ativado,
"End time was before start time. Adjusted to 1 hour after start.","A hora de fim era anterior à hora de início. Ajustada para 1 hora após o início.",
Error,Erro,
Event '{0}' status changed to {1},Estado do evento '{0}' alterado para {1},
Event Type,Tipo de evento,
events,eventos,
External,Externo,
External — no user account,Externo — sem conta de utilizador,
Failed to change password,Falha ao alterar palavra-passe,
Failed to check status,Falha ao verificar estado,
Failed to load apps,Falha ao carregar aplicações,
Failed to load settings,Falha ao carregar definições,
"Field '{0}' is not editable","O campo '{0}' não é editável",
Files,Ficheiros,
First Name,Nome próprio,
Focus,Foco,
"Frappe Manager URL is not configured in Dock Settings.","O URL do Frappe Manager não está configurado nas Definições do Dock.",
Hello {0},Olá {0},
Inactive,Inativo,
Integrations,Integrações,
Internal,Interno,
Internal — has a user account,Interno — tem conta de utilizador,
Invalid RSVP status,Estado RSVP inválido,
Invalid status,Estado inválido,
"Invalid status. Must be one of: {0}","Estado inválido. Deve ser um de: {0}",
"Invitation: {0} — {1} at {2}","Convite: {0} — {1} às {2}",
Invite People,Convidar pessoas,
Join meeting →,Entrar na reunião →,
Language,Idioma,
Last activity,Última atividade,
Last modified,Última modificação,
Last Name,Apelido,
Last sync,Última sincronização,
Link user account,Associar conta de utilizador,
Linked records,Registos associados,
Loading settings...,A carregar definições...,
Loading...,A carregar...,
Location,Localização,
Mark Do Not Contact,Marcar como não contactar,
Maybe,Talvez,
Meeting Link,Ligação da reunião,
Meeting title,Título da reunião,
Meeting URL,URL da reunião,
Mine,Meus,
Modified,Modificado,
navigate,navegar,
New note,Nova nota,
New password,Nova palavra-passe,
new tab,novo separador,
New tag,Nova etiqueta,
No active sessions found,Nenhuma sessão ativa encontrada,
No activity,Sem atividade,
No attendees,Sem participantes,
No bookmarks yet,Ainda sem marcadores,
No bridges registered,Nenhuma ponte registada,
No contacts match these filters,Nenhum contacto corresponde a estes filtros,
No file uploaded,Nenhum ficheiro enviado,
No files attached,Nenhum ficheiro anexado,
No notes yet,Ainda sem notas,
No results found,Sem resultados encontrados,
No settings registered for this app.,Sem definições registadas para esta aplicação.,
No status endpoint declared,Nenhum endpoint de estado declarado,
No sync endpoint declared,Nenhum endpoint de sincronização declarado,
No tags found,Nenhuma etiqueta encontrada,
Not checked,Não verificado,
Not configured,Não configurado,
Not permitted,Não permitido,
Note content cannot be empty,O conteúdo da nota não pode estar vazio,
Notification Settings,Definições de notificações,
Number format,Formato numérico,
One-way,Unidirecional,
"Only native Dock events can be deleted here.","Apenas eventos nativos do Dock podem ser eliminados aqui.",
"Only System Manager can trigger bridge sync","Apenas o gestor de sistema pode acionar a sincronização da ponte",
"Only System Manager can view sync logs","Apenas o gestor de sistema pode ver os registos de sincronização",
"Only the contact owner can change the photo","Apenas o proprietário do contacto pode alterar a foto",
"Only the contact owner can edit this contact","Apenas o proprietário do contacto pode editar este contacto",
"Only the event organizer can send invitations.","Apenas o organizador do evento pode enviar convites.",
"Only the session creator or a Dock Manager can revoke sessions","Apenas o criador da sessão ou um gestor do Dock pode revogar sessões",
open,abrir,
Open app switcher,Abrir alternador de aplicações,
Optional,Opcional,
optional,opcional,
Organizer,Organizador,
Owner,Proprietário,
Password updated,Palavra-passe atualizada,
Passwords don't match,As palavras-passe não coincidem,
Permission denied,Permissão negada,
Phone numbers,Números de telefone,
Pin items from any app using the bookmark button in the top bar,Fixe itens de qualquer aplicação usando o botão de marcador na barra superior,
Please fill in all password fields,Preencha todos os campos de palavra-passe,
Please log in to access Dock.,Inicie sessão para aceder ao Dock.,
"Please respond to this invitation in the calendar","Responda a este convite no calendário",
Postal code,Código postal,
Primary,Principal,
Primary address,Morada principal,
Privacy Policy,Política de Privacidade,
Profile,Perfil,
Refresh All,Atualizar tudo,
"Reminder: {0} — {1} at {2}","Lembrete: {0} — {1} às {2}",
Remove Do Not Contact,Remover marcação de não contactar,
Remove tag,Remover etiqueta,
Required,Obrigatório,
required,obrigatório,
Respond in,Responder em,
Restore,Restaurar,
Restore from archive,Restaurar do arquivo,
Revoking...,A revogar...,
Room or address,Sala ou morada,
Save,Guardar,
Saving...,A guardar...,
Search,Pesquisar,
Search for people to invite...,Pesquisar pessoas para convidar...,
Search is temporarily unavailable,A pesquisa está temporariamente indisponível,
Search results,Resultados da pesquisa,
Search scope,Âmbito da pesquisa,
Search user by name or email…,Pesquisar utilizador por nome ou email…,
Searching...,A pesquisar...,
Security,Segurança,
"Send an email or add a note to get started.","Envie um email ou adicione uma nota para começar.",
Session {0}/{1},Sessão {0}/{1},
Sessions,Sessões,
Settings,Definições,
Settings not found,Definições não encontradas,
Share,Partilhar,
Show,Mostrar,
Show less,Mostrar menos,
Social profiles,Perfis sociais,
"Sourced events can only be edited in the source app.","Eventos importados só podem ser editados na aplicação de origem.",
Source Code,Código fonte,
Start Focus,Iniciar foco,
State / Province,Estado / Província,
"Street, number","Rua, número",
Sync Now,Sincronizar agora,
Tag,Etiqueta,
Tag cannot be empty,A etiqueta não pode estar vazia,
Tags,Etiquetas,
Target not installed,Destino não instalado,
Task,Tarefa,
"The settings component could not be loaded. Please reload the page.","O componente de definições não pôde ser carregado. Recarregue a página.",
"This contact is archived and hidden from the People list.","Este contacto está arquivado e oculto da lista de Pessoas.",
This is a reminder for your upcoming event,Este é um lembrete para o seu próximo evento,
This person is marked as Do Not Contact.,Esta pessoa está marcada como não contactar.,
"This record is already linked to this discussion","Este registo já está associado a esta discussão",
Timer,Temporizador,
Timer running for {0} — did you forget?,Temporizador em execução há {0} — esqueceu-se?,
"To remove {0}, run:","Para remover {0}, execute:",
Try a different search term,Tente um termo de pesquisa diferente,
Two-Factor Authentication,Autenticação de dois fatores,
"Two-factor authentication is not enabled on this site. Contact your administrator.","A autenticação de dois fatores não está ativada neste site. Contacte o administrador.",
Two-way,Bidirecional,
Type at least 2 characters to search,Escreva pelo menos 2 caracteres para pesquisar,
Type to search...,Escreva para pesquisar...,
"Unknown notification_type '{0}' for app '{1}'","Tipo de notificação '{0}' desconhecido para a aplicação '{1}'",
Unknown device,Dispositivo desconhecido,
Unlink user — make external,Desassociar utilizador — tornar externo,
unsynced,não sincronizado,
Update,Atualizar,
Update password,Atualizar palavra-passe,
Updating...,A atualizar...,
Upload file,Enviar ficheiro,
"Upload files like contracts, proposals, or documents.","Envie ficheiros como contratos, propostas ou documentos.",
Upload photo,Enviar foto,
Uploading...,A enviar...,
Uploading…,A enviar…,
View entry,Ver entrada,
Website,Website,
Where,Onde,
Work,Trabalho,
Write a note...,Escrever uma nota...,
Write a note... (not linked to any record),Escrever uma nota... (não associada a nenhum registo),
You,Você,
You are not an attendee of this event.,Não é participante deste evento.,
"You can have a maximum of {0} bookmarks","Pode ter no máximo {0} marcadores",
You can only change status of your own events.,Só pode alterar o estado dos seus próprios eventos.,
You can only delete your own comments,Só pode eliminar os seus próprios comentários,
You can only delete your own events.,Só pode eliminar os seus próprios eventos.,
You can only edit your own events.,Só pode editar os seus próprios eventos.,
You can only edit your own notes,Só pode editar as suas próprias notas,
"You can only manage attendees on your own events.","Só pode gerir participantes nos seus próprios eventos.",
You can only view your own events.,Só pode ver os seus próprios eventos.,
"You do not have permission to comment on this record","Não tem permissão para comentar neste registo",
You have already reacted with {0},Já reagiu com {0},
You have been invited to the following event,Foi convidado para o seguinte evento,
Your attendance,A sua presença,
Your response,A sua resposta,
Z→A,Z→A,
Rescheduled event: {0},Evento reagendado: {0},
