source,target,context
This will remove all recent items. Continue?,ይህ ሁሉንም የቅርብ ጊዜ ንጥሎች ያስወግዳል። ይቀጥሉ?,
Close,ዝጋ,
Content is temporarily unavailable.,ይዘት ለጊዜው አይገኝም።,
Copied!,ተቀድቷል!,
Copy link,አገናኝ ቅዳ,
Copy portal URL,የመግቢያ URL ቅዳ,
Dark,ጨለማ,
Date format,የቀን ቅርጸት,
Default app on login,በመግባት ጊዜ ነባሪ መተግበሪያ,
Discover ecosystem apps,የስነ-ምህዳር መተግበሪያዎችን ያግኙ,
Delete,ሰርዝ,
Displayed in the top bar,በላይኛው አሞሌ ላይ ይታያል,
Dock Settings,የ Dock ቅንብሮች,
Done,ተከናውኗል,
Done editing,ማስተካከል ተጠናቋል,
Drag to reorder {0},{0}ን እንደገና ለመደርደር ይጎትቱ,
Edit bookmarks,ዕልባቶችን አስተካክል,
e.g. Europe/Berlin,ለምሳሌ Europe/Berlin,
Email,ኢሜይል,
Enable bookmarks,ዕልባቶችን አንቃ,
Everyone,ሁሉም ሰው,
Enable global timer,ዓለም አቀፍ ሰዓት ቆጣሪ አንቃ,
Enable recent items,የቅርብ ጊዜ ንጥሎችን አንቃ,
Expired,ጊዜው አልፏል,
Expires,ጊዜው ያልፋል,
Expires: {0},ጊዜው ያልፋል: {0},
Failed to generate link. Please try again.,አገናኝ ማመንጨት አልተሳካም። እባክዎ እንደገና ይሞክሩ።,
Failed to load sessions.,ክፍለ-ጊዜዎችን መጫን አልተሳካም።,
Features,ባህሪያት,
Full name,ሙሉ ስም,
Frappe Desk,Frappe Desk,
Generate link,አገናኝ አመንጭ,
Generating…,በማመንጨት ላይ…,
Guest Portal,የእንግዳ መግቢያ,
in {0},በ{0} ውስጥ,
"Install Orga, Micro, or other apps to see cross-app context for your contacts.","እውቂያዎችዎ ላይ የተለያዩ መተግበሪያዎች አውድ ለማየት Orga፣ Micro ወይም ሌሎች መተግበሪያዎችን ይጫኑ።",
jane@example.com,jane@example.com,
Jane Smith,Jane Smith,
Job title,የስራ ማዕረግ,
Keep running,መስራት ቀጥል,
Label,መለያ,
Last accessed,መጨረሻ የተደረሰ,
Light,ብርሃን,
Limit,ገደብ,
Link expires in:,አገናኝ የሚያልፈው በ:,
Loading…,በመጫን ላይ…,
Load more,ተጨማሪ ጫን,
Log out,ውጣ,
Make private,ግላዊ አድርግ,
Mark all read,ሁሉንም እንደተነበበ ምልክት አድርግ,
Mark read,እንደተነበበ ምልክት አድርግ,
Monday,ሰኞ,
More fields,ተጨማሪ መስኮች,
My contacts,የእኔ እውቂያዎች,
My Account,የእኔ መለያ,
My Profile,የእኔ መገለጫ,
Never,በፍጹም,
New contact,አዲስ እውቂያ,
No contacts found,እውቂያዎች አልተገኙም,
No expiry,ጊዜ ማብቂያ የለም,
None,ምንም,
No guest sessions yet.,እስካሁን የእንግዳ ክፍለ-ጊዜዎች የሉም።,
No recent items,የቅርብ ጊዜ ንጥሎች የሉም,
No recent items yet,እስካሁን የቅርብ ጊዜ ንጥሎች የሉም,
No results for "{0}",ለ "{0}" ውጤት የለም,
No results for "{0}" in {1},ለ "{0}" በ{1} ውስጥ ውጤት የለም,
Notifications,ማሳወቂያዎች,
Notification unavailable,ማሳወቂያ አይገኝም,
Organization Defaults,የድርጅት ነባሪዎች,
Organization settings updated — reload to apply,የድርጅት ቅንብሮች ተዘምነዋል — ለመተግበር እንደገና ይጫኑ,
Org default,የድርጅት ነባሪ,
"Password, 2FA, profile picture","የይለፍ ቃል፣ 2FA፣ የመገለጫ ፎቶ",
Pause,አቁም,
paused,ቆሟል,
People,ሰዎች,
People with access,ተደራሽነት ያላቸው ሰዎች,
Permissions,ፈቃዶች,
Pinned,ተሰክቷል,
Powered by Tonic,በ Tonic የተጎላበተ,
Phone,ስልክ,
Private,ግላዊ,
Product Manager,Product Manager,
Preferences,ምርጫዎች,
Read,አንብብ,
Recent,የቅርብ ጊዜ,
Reload,እንደገና ጫን,
Remove bookmark,ዕልባት አስወግድ,
Remove from shared,ከተጋራ አስወግድ,
Remove from recent,ከቅርብ ጊዜ አስወግድ,
Resume,ቀጥል,
Retry,እንደገና ሞክር,
Revoke,ሻር,
Revoked,ተሽሯል,
Revoke session,ክፍለ-ጊዜ ሻር,
Revoking…,በመሻር ላይ…,
Saved,ተቀምጧል,
Save failed,ማስቀመጥ አልተሳካም,
Save organization settings,የድርጅት ቅንብሮችን አስቀምጥ,
Saving…,በማስቀመጥ ላይ…,
Search...,ፈልግ...,
"Search by name, email, or phone…","በስም፣ ኢሜይል ወይም ስልክ ፈልግ…",
Search users...,ተጠቃሚዎችን ፈልግ...,
Share {0} {1},{0} {1} አጋራ,
Submit,አስገባ,
Search in All apps,በሁሉም መተግበሪያዎች ውስጥ ፈልግ,
Search unavailable,ፍለጋ አይገኝም,
selected,ተመርጧል,
Share "{0}","{0}" አጋራ,
Share with team,ከቡድን ጋር አጋራ,
Shared,ተጋርቷል,
Shared with team,ከቡድን ጋር ተጋርቷል,
Share with client,ከደንበኛ ጋር አጋራ,
Showing {0} of {1} sessions,{0} ከ{1} ክፍለ-ጊዜዎች በማሳየት ላይ,
Site label,የጣቢያ መለያ,
Sort: A–Z — click for last modified,ደርድር: ሀ–ፐ — መጨረሻ ለተቀየረ ጠቅ ያድርጉ,
Sort: last modified — click for A–Z,ደርድር: መጨረሻ የተቀየረ — ለሀ–ፐ ጠቅ ያድርጉ,
Start,ጀምር,
Start Timer,ሰዓት ቆጣሪ ጀምር,
Status,ሁኔታ,
Stop,አቁም,
Stop & Save,አቁም እና አስቀምጥ,
Sunday,እሑድ,
System,ስርዓት,
Theme,ገጽታ,
Theme preference,የገጽታ ምርጫ,
This email is already on,ይህ ኢሜይል ቀድሞውኑ በርቷል,
This link has been deactivated.,ይህ አገናኝ ተሰናክሏል።,
This link has expired. Please ask the sender for a new link.,ይህ አገናኝ ጊዜው አልፏል። እባክዎ ላኪውን አዲስ አገናኝ ይጠይቁ።,
This link is invalid or has been removed.,ይህ አገናኝ ልክ አይደለም ወይም ተወግዷል።,
Time,ጊዜ,
Time entry saved,የጊዜ ማስገቢያ ተቀምጧል,
Timer unavailable,ሰዓት ቆጣሪ አይገኝም,
Timezone,የሰዓት ዞን,
total,ጠቅላላ,
Try again,እንደገና ሞክር,
Unread,ያልተነበበ,
Open calendar,ቀን መቁጠሪያ ክፈት,
Open in Desk,በ Desk ውስጥ ክፈት,
Open in {0},በ{0} ውስጥ ክፈት,
User menu,የተጠቃሚ ምናሌ,
View existing →,ያሉትን ይመልከቱ →,
Visibility,ታይነት,
View,ይመልከቱ,
View all notifications,ሁሉንም ማሳወቂያዎች ይመልከቱ,
View time entry,የጊዜ ማስገቢያ ይመልከቱ,
Week starts on,ሳምንት የሚጀምረው,
Write,ጻፍ,
What are you working on?,ምን እየሰሩ ነው?,
You're all caught up,ሁሉንም አንብበዋል,
Your Preferences,የእርስዎ ምርጫዎች,
Your timer has been running for {0},ሰዓት ቆጣሪዎ ለ{0} ሲሰራ ቆይቷል,
Actions,ድርጊቶች,
Add details about this event...,ስለዚህ ዝግጅት ዝርዝሮችን ጨምር...,
Add event,ዝግጅት ጨምር,
Agenda,አጀንዳ,
All day,ቀኑን ሙሉ,
Calendar,ቀን መቁጠሪያ,
Create Event,ዝግጅት ፍጠር,
Create in:,ፍጠር በ:,
Day,ቀን,
Deadline,የመጨረሻ ቀን,
Delete Event,ዝግጅት ሰርዝ,
Delete this event? This cannot be undone.,ይህን ዝግጅት ይሰርዙ? ይህ ሊቀለበስ አይችልም።,
Deleting…,በመሰረዝ ላይ…,
Description,መግለጫ,
Details,ዝርዝሮች,
End,መጨረሻ,
Event,ዝግጅት,
Event title,የዝግጅት ርዕስ,
Failed to create event,ዝግጅት መፍጠር አልተሳካም,
Failed to delete event,ዝግጅት መሰረዝ አልተሳካም,
Manage this event in,ይህን ዝግጅት ያስተዳድሩ በ,
Meeting,ስብሰባ,
Milestone,ምዕራፍ,
Month,ወር,
My calendars,የእኔ ቀን መቁጠሪያዎች,
New Event,አዲስ ዝግጅት,
No actions available,ምንም ድርጊቶች አይገኙም,
No events,ዝግጅቶች የሉም,
Open in,ክፈት በ,
Other,ሌላ,
Permanently remove this event,ይህን ዝግጅት በቋሚነት አስወግድ,
Review,ግምገማ,
Source,ምንጭ,
Start date/time is required,የመጀመሪያ ቀን/ሰዓት ያስፈልጋል,
Title,ርዕስ,
Title is required,ርዕስ ያስፈልጋል,
Today,ዛሬ,
Type,ዓይነት,
View full details in the source app,ሙሉ ዝርዝሮችን በምንጭ መተግበሪያ ውስጥ ይመልከቱ,
Week,ሳምንት,
When,መቼ,
{0} available,{0} ይገኛል,
Available,ይገኛል,
Configure Frappe Manager to enable one-click updates.,በአንድ ጠቅ ዝማኔዎችን ለማንቃት Frappe Manager ያዋቅሩ።,
Copy command,ትዕዛዝ ቅዳ,
Ecosystem Apps,የስነ-ምህዳር መተግበሪያዎች,
Failed,አልተሳካም,
Install,ጫን,
Installed,ተጭኗል,
Learn more,ተጨማሪ ይወቁ,
No apps found,መተግበሪያዎች አልተገኙም,
not installed,አልተጫነም,
Open,ክፈት,
Pro available,Pro ይገኛል,
Queued…,በወረፋ ላይ…,
Refresh,አድስ,
Remove,አስወግድ,
Remove {0}? This will uninstall the app and may affect data.,{0}ን ያስወግዱ? ይህ መተግበሪያውን ያራግፋል እና መረጃን ሊጎዳ ይችላል።,
Restart required,እንደገና ማስጀመር ያስፈልጋል,
Restarting…,እንደገና በማስጀመር ላይ…,
"To install {0}, run:","{0}ን ለመጫን፣ ያስኩሩ:",
"To update {0}, run:","{0}ን ለማዘመን፣ ያስኩሩ:",
Update {0} from v{1} to {2}? This will restart Frappe.,{0}ን ከ v{1} ወደ {2} ያዘምኑ? ይህ Frappe ን እንደገና ያስጀምራል።,
Update to {0},ወደ {0} አዘምን,
Updated,ተዘምኗል,
Updating…,በማዘመን ላይ…,
Up to date,ወቅታዊ ነው,
to version,ወደ ስሪት,
For whom?,ለማን?,
Working on?,ምን እየሰሩ ነው?,
Search contacts...,እውቂያዎችን ፈልግ...,
Select type...,ዓይነት ይምረጡ...,
Context,አውድ,
Contact,እውቂያ,
Context Type,የአውድ ዓይነት,
Activity,እንቅስቃሴ,
Activity will appear here as you and your team work across ecosystem apps.,እርስዎ እና ቡድንዎ በስነ-ምህዳር መተግበሪያዎች ውስጥ ሲሰሩ እንቅስቃሴ እዚህ ይታያል።,
Acknowledge,አረጋግጥ,
All apps,ሁሉም መተግበሪያዎች,
All Discussions,ሁሉም ውይይቶች,
All types,ሁሉም ዓይነቶች,
Archived,ተመዝግቧል,
Cancel,ሰርዝ,
Celebrate,ያክብሩ,
Comments,አስተያየቶች,
Create Discussion,ውይይት ፍጠር,
Creating…,በመፍጠር ላይ…,
Ctrl+Enter to send,Ctrl+Enter ለመላክ,
Decision,ውሳኔ,
Discussion not found,ውይይት አልተገኘም,
Discussion title,የውይይት ርዕስ,
Discussions,ውይይቶች,
Flag,ባንዲራ,
General,አጠቃላይ,
just now,አሁን,
Keep commenting,አስተያየት መስጠት ቀጥል,
Linked Records,የተገናኙ መዝገቦች,
Linked to,ከ ጋር ተገናኝቷል,
Load more,ተጨማሪ ጫን,
Loading…,በመጫን ላይ…,
Meeting Protocol,የስብሰባ ቃለ-ጉባዔ,
Mentioned,ተጠቅሷል,
New Discussion,አዲስ ውይይት,
No activity yet,እስካሁን ምንም እንቅስቃሴ የለም,
No comments yet,እስካሁን ምንም አስተያየቶች የሉም,
No discussions found,ውይይቶች አልተገኙም,
No discussions yet,እስካሁን ውይይቶች የሉም,
Note,ማስታወሻ,
Notes,ማስታወሻዎች,
Participants,ተሳታፊዎች,
Pin,ሰካ,
Pinned,ተሰክቷል,
Proposal,ሃሳብ,
Protocol,ቃለ-ጉባዔ,
Reopen,እንደገና ክፈት,
Replies,ምላሾች,
Reply,መልስ,
Replying to comment,ለአስተያየት በመመለስ ላይ,
Resolve,ፍታ,
Resolve Discussion,ውይይት ፍታ,
Resolved,ተፈትቷል,
Resolution,ውሳኔ,
Resolution summary...,የውሳኔ ማጠቃለያ...,
Retrospective,ኋላ ማየት,
Search discussions...,ውይይቶችን ፈልግ...,
Seen,ታይቷል,
Send,ላክ,
Start Discussion,ውይይት ጀምር,
Unpin,አንሳ,
Write a comment...,አስተያየት ጻፍ...,
Write your discussion content...,የውይይት ይዘትዎን ጻፉ...,
resolved,ተፈትቷል,
unread,ያልተነበበ,
{0} mentioned you in a comment,{0} በአስተያየት ውስጥ ጠቅሰዎታል,
{0} is already an attendee.,{0} ቀድሞውኑ ተሳታፊ ነው።,
{0} is not an attendee.,{0} ተሳታፊ አይደለም።,
{0} is not installed,{0} አልተጫነም,
{0} results found,{0} ውጤቶች ተገኝተዋል,
+ Add tags,+ መለያዎችን ጨምር,
A→Z,ሀ→ፐ,
Accept,ተቀበል,
Action failed,ድርጊት አልተሳካም,
Active now,አሁን ንቁ,
Add a note,ማስታወሻ ጨምር,
"Add a note to keep track of details about this contact.","ስለዚህ እውቂያ ዝርዝሮችን ለመከታተል ማስታወሻ ጨምር።",
Add address,አድራሻ ጨምር,
Add another address,ሌላ አድራሻ ጨምር,
Add birthday,የልደት ቀን ጨምር,
Add company,ኩባንያ ጨምር,
Add job title,የስራ ማዕረግ ጨምር,
Add more tags...,ተጨማሪ መለያዎችን ጨምር...,
Add tags...,መለያዎችን ጨምር...,
"Address is not linked to this contact","አድራሻ ከዚህ እውቂያ ጋር አልተገናኘም",
"Address line 1, city, and country are required","የአድራሻ መስመር 1፣ ከተማ እና ሀገር ያስፈልጋሉ",
ago,በፊት,
All companies,ሁሉም ኩባንያዎች,
All day event,ቀኑን ሙሉ ዝግጅት,
"Apartment, suite, etc.","አፓርትመንት፣ ስዊት፣ ወዘተ",
Apps,መተግበሪያዎች,
Archive contact,እውቂያ ወደ መዝገብ ቤት አስገባ,
Attendees,ተሳታፊዎች,
available,ይገኛል,
Best regards,ከምርጥ ሰላምታ ጋር,
Bookmarks,ዕልባቶች,
"Both proposed start and end times are required.","የቀረቡት የመጀመሪያ እና የመጨረሻ ጊዜዎች ሁለቱም ያስፈልጋሉ።",
Break,እረፍት,
Bridge not registered,ድልድይ አልተመዘገበም,
Calendar Settings,የቀን መቁጠሪያ ቅንብሮች,
Call,ደውል,
Cannot change bookmark owner,የዕልባት ባለቤትን መቀየር አይቻልም,
Cannot revoke your current session,የአሁኑን ክፍለ-ጊዜ መሻር አይቻልም,
Change Password,የይለፍ ቃል ቀይር,
Change photo,ፎቶ ቀይር,
Check Status,ሁኔታ ፈትሽ,
City,ከተማ,
Clear,አጽዳ,
Clear filters,ማጣሪያዎችን አጽዳ,
Close search,ፍለጋ ዝጋ,
Cmd+Enter to save,Cmd+Enter ለማስቀመጥ,
Coming soon,በቅርቡ ይመጣል,
Coming up!,እየመጣ ነው!,
Comment,አስተያየት,
Community Edition,የማህበረሰብ እትም,
Complete,አጠናቅቅ,
Confirm new password,አዲስ የይለፍ ቃል አረጋግጥ,
Copy,ቅዳ,
Could not load notes,ማስታወሻዎችን መጫን አልተቻለም,
Country,ሀገር,
"Country '{0}' not found. Please select a valid country.","ሀገር '{0}' አልተገኘም። እባክዎ ትክክለኛ ሀገር ይምረጡ።",
Create a contact to get started,ለመጀመር እውቂያ ይፍጠሩ,
Created event: {0},ዝግጅት ተፈጥሯል: {0},
Creating...,በመፍጠር ላይ...,
Current,የአሁኑ,
Current password,የአሁኑ የይለፍ ቃል,
Current password is incorrect,የአሁኑ የይለፍ ቃል ትክክል አይደለም,
Currency,ምንዛሪ,
Date,ቀን,
Decline,አትቀበል,
Department,ክፍል,
Do Not Contact,አታግኝ,
Dock,Dock,
Download,አውርድ,
"e.g. en, fr, de","ለምሳሌ en, fr, de",
Edit,አስተካክል,
Edit address,አድራሻ አስተካክል,
Edit Timer,ሰዓት ቆጣሪ አስተካክል,
Email addresses,የኢሜይል አድራሻዎች,
Enabled,ነቅቷል,
"End time was before start time. Adjusted to 1 hour after start.","የመጨረሻ ጊዜ ከመጀመሪያ ጊዜ በፊት ነበር። ከመጀመሪያ በኋላ 1 ሰዓት ተስተካክሏል።",
Error,ስህተት,
Event '{0}' status changed to {1},የዝግጅት '{0}' ሁኔታ ወደ {1} ተቀይሯል,
Event Type,የዝግጅት ዓይነት,
events,ዝግጅቶች,
External,ውጫዊ,
External — no user account,ውጫዊ — የተጠቃሚ መለያ የለም,
Failed to change password,የይለፍ ቃል መቀየር አልተሳካም,
Failed to check status,ሁኔታ መፈተሽ አልተሳካም,
Failed to load apps,መተግበሪያዎችን መጫን አልተሳካም,
Failed to load settings,ቅንብሮችን መጫን አልተሳካም,
"Field '{0}' is not editable","መስኩ '{0}' ሊስተካከል አይችልም",
Files,ፋይሎች,
First Name,ስም,
Focus,ትኩረት,
"Frappe Manager URL is not configured in Dock Settings.","የ Frappe Manager URL በ Dock ቅንብሮች ውስጥ አልተዋቀረም።",
Hello {0},ሰላም {0},
Inactive,ንቁ ያልሆነ,
Integrations,ውህዶች,
Internal,ውስጣዊ,
Internal — has a user account,ውስጣዊ — የተጠቃሚ መለያ አለው,
Invalid RSVP status,ልክ ያልሆነ RSVP ሁኔታ,
Invalid status,ልክ ያልሆነ ሁኔታ,
"Invalid status. Must be one of: {0}","ልክ ያልሆነ ሁኔታ። ከእነዚህ አንዱ መሆን አለበት: {0}",
"Invitation: {0} — {1} at {2}","ግብዣ: {0} — {1} በ{2}",
Invite People,ሰዎችን ጋብዝ,
Join meeting →,ስብሰባ ተቀላቀል →,
Language,ቋንቋ,
Last activity,የመጨረሻ እንቅስቃሴ,
Last modified,መጨረሻ የተቀየረ,
Last Name,የአባት ስም,
Last sync,የመጨረሻ ማመሳሰል,
Link user account,የተጠቃሚ መለያ አገናኝ,
Linked records,የተገናኙ መዝገቦች,
Loading settings...,ቅንብሮችን በመጫን ላይ...,
Loading...,በመጫን ላይ...,
Location,ቦታ,
Mark Do Not Contact,አታግኝ ብሎ ምልክት አድርግ,
Maybe,ምናልባት,
Meeting Link,የስብሰባ አገናኝ,
Meeting title,የስብሰባ ርዕስ,
Meeting URL,የስብሰባ URL,
Mine,የእኔ,
Modified,ተስተካክሏል,
navigate,ዳስስ,
New note,አዲስ ማስታወሻ,
New password,አዲስ የይለፍ ቃል,
new tab,አዲስ ትር,
New tag,አዲስ መለያ,
No active sessions found,ንቁ ክፍለ-ጊዜዎች አልተገኙም,
No activity,ምንም እንቅስቃሴ የለም,
No attendees,ተሳታፊዎች የሉም,
No bookmarks yet,እስካሁን ዕልባቶች የሉም,
No bridges registered,ድልድዮች አልተመዘገቡም,
No contacts match these filters,ከእነዚህ ማጣሪያዎች ጋር የሚዛመዱ እውቂያዎች የሉም,
No file uploaded,ምንም ፋይል አልተሰቀለም,
No files attached,ምንም ፋይሎች አልተያያዙም,
No notes yet,እስካሁን ማስታወሻዎች የሉም,
No results found,ምንም ውጤት አልተገኘም,
No settings registered for this app.,ለዚህ መተግበሪያ ምንም ቅንብሮች አልተመዘገቡም።,
No status endpoint declared,ምንም የሁኔታ ተርሚናል አልተገለጸም,
No sync endpoint declared,ምንም የማመሳሰል ተርሚናል አልተገለጸም,
No tags found,መለያዎች አልተገኙም,
Not checked,አልተፈተሸም,
Not configured,አልተዋቀረም,
Not permitted,አልተፈቀደም,
Note content cannot be empty,የማስታወሻ ይዘት ባዶ ሊሆን አይችልም,
Notification Settings,የማሳወቂያ ቅንብሮች,
Number format,የቁጥር ቅርጸት,
One-way,አንድ-አቅጣጫ,
"Only native Dock events can be deleted here.","የ Dock ዝግጅቶች ብቻ እዚህ ሊሰረዙ ይችላሉ።",
"Only System Manager can trigger bridge sync","የስርዓት አስተዳዳሪ ብቻ የድልድይ ማመሳሰልን ሊያስጀምር ይችላል",
"Only System Manager can view sync logs","የስርዓት አስተዳዳሪ ብቻ የማመሳሰል መዝገቦችን ማየት ይችላል",
"Only the contact owner can change the photo","የእውቂያው ባለቤት ብቻ ፎቶውን መቀየር ይችላል",
"Only the contact owner can edit this contact","የእውቂያው ባለቤት ብቻ ይህን እውቂያ ማስተካከል ይችላል",
"Only the event organizer can send invitations.","የዝግጅቱ አዘጋጅ ብቻ ግብዣዎችን መላክ ይችላል።",
"Only the session creator or a Dock Manager can revoke sessions","የክፍለ-ጊዜ ፈጣሪ ወይም የ Dock አስተዳዳሪ ብቻ ክፍለ-ጊዜዎችን መሻር ይችላል",
open,ክፈት,
Open app switcher,የመተግበሪያ ቀያሪ ክፈት,
Optional,አማራጭ,
optional,አማራጭ,
Organizer,አዘጋጅ,
Owner,ባለቤት,
Password updated,የይለፍ ቃል ተዘምኗል,
Passwords don't match,የይለፍ ቃሎች አይዛመዱም,
Permission denied,ፈቃድ ተከልክሏል,
Phone numbers,ስልክ ቁጥሮች,
Pin items from any app using the bookmark button in the top bar,በላይኛው አሞሌ ላይ ያለውን የዕልባት አዝራር በመጠቀም ከማንኛውም መተግበሪያ ንጥሎችን ይሰኩ,
Please fill in all password fields,እባክዎ ሁሉንም የይለፍ ቃል መስኮች ይሙሉ,
Please log in to access Dock.,Dock ን ለመድረስ እባክዎ ይግቡ።,
"Please respond to this invitation in the calendar","እባክዎ ይህን ግብዣ በቀን መቁጠሪያ ውስጥ ይመልሱ",
Postal code,የፖስታ ኮድ,
Primary,ዋና,
Primary address,ዋና አድራሻ,
Privacy Policy,የግላዊነት ፖሊሲ,
Profile,መገለጫ,
Refresh All,ሁሉንም አድስ,
"Reminder: {0} — {1} at {2}","ማስታወሻ: {0} — {1} በ{2}",
Remove Do Not Contact,አታግኝ ምልክትን አስወግድ,
Remove tag,መለያ አስወግድ,
Required,ያስፈልጋል,
required,ያስፈልጋል,
Respond in,መልስ ስጥ በ,
Restore,መልስ,
Restore from archive,ከመዝገብ ቤት መልስ,
Revoking...,በመሻር ላይ...,
Room or address,ክፍል ወይም አድራሻ,
Save,አስቀምጥ,
Saving...,በማስቀመጥ ላይ...,
Search,ፈልግ,
Search for people to invite...,ለመጋበዝ ሰዎችን ፈልግ...,
Search is temporarily unavailable,ፍለጋ ለጊዜው አይገኝም,
Search results,የፍለጋ ውጤቶች,
Search scope,የፍለጋ ወሰን,
Search user by name or email…,ተጠቃሚ በስም ወይም ኢሜይል ፈልግ…,
Searching...,በመፈለግ ላይ...,
Security,ደህንነት,
"Send an email or add a note to get started.","ለመጀመር ኢሜይል ላኩ ወይም ማስታወሻ ጨምሩ።",
Session {0}/{1},ክፍለ-ጊዜ {0}/{1},
Sessions,ክፍለ-ጊዜዎች,
Settings,ቅንብሮች,
Settings not found,ቅንብሮች አልተገኙም,
Share,አጋራ,
Show,አሳይ,
Show less,ያነሰ አሳይ,
Social profiles,ማህበራዊ መገለጫዎች,
"Sourced events can only be edited in the source app.","ከምንጭ የመጡ ዝግጅቶች በምንጭ መተግበሪያ ውስጥ ብቻ ሊስተካከሉ ይችላሉ።",
Source Code,ምንጭ ኮድ,
Start Focus,ትኩረት ጀምር,
State / Province,ክልል / ግዛት,
"Street, number","ጎዳና፣ ቁጥር",
Sync Now,አሁን አመሳስል,
Tag,መለያ,
Tag cannot be empty,መለያ ባዶ ሊሆን አይችልም,
Tags,መለያዎች,
Target not installed,ዒላማ አልተጫነም,
Task,ተግባር,
"The settings component could not be loaded. Please reload the page.","የቅንብሮች ክፍል ሊጫን አልቻለም። እባክዎ ገጹን እንደገና ይጫኑ።",
"This contact is archived and hidden from the People list.","ይህ እውቂያ ወደ መዝገብ ቤት ገብቷል እና ከሰዎች ዝርዝር ተደብቋል።",
This is a reminder for your upcoming event,ይህ ለሚመጣው ዝግጅትዎ ማስታወሻ ነው,
This person is marked as Do Not Contact.,ይህ ሰው አታግኝ ተብሎ ምልክት ተደርጎበታል።,
"This record is already linked to this discussion","ይህ መዝገብ ቀድሞውኑ ከዚህ ውይይት ጋር ተገናኝቷል",
Timer,ሰዓት ቆጣሪ,
Timer running for {0} — did you forget?,ሰዓት ቆጣሪ ለ{0} ሲሰራ ቆይቷል — ረሱ?,
"To remove {0}, run:","{0}ን ለማስወገድ፣ ያስኩሩ:",
Try a different search term,የተለየ የፍለጋ ቃል ይሞክሩ,
Two-Factor Authentication,ባለሁለት-ደረጃ ማረጋገጫ,
"Two-factor authentication is not enabled on this site. Contact your administrator.","ባለሁለት-ደረጃ ማረጋገጫ በዚህ ጣቢያ ላይ አልነቃም። አስተዳዳሪዎን ያነጋግሩ።",
Two-way,ባለሁለት-አቅጣጫ,
Type at least 2 characters to search,ለመፈለግ ቢያንስ 2 ቁምፊዎችን ይተይቡ,
Type to search...,ለመፈለግ ይተይቡ...,
"Unknown notification_type '{0}' for app '{1}'","ያልታወቀ notification_type '{0}' ለመተግበሪያ '{1}'",
Unknown device,ያልታወቀ መሳሪያ,
Unlink user — make external,ተጠቃሚ ነጥል — ውጫዊ አድርግ,
unsynced,ያልተመሳሰለ,
Update,አዘምን,
Update password,የይለፍ ቃል አዘምን,
Updating...,በማዘመን ላይ...,
Upload file,ፋይል ስቀል,
"Upload files like contracts, proposals, or documents.","ውሎች፣ ሃሳቦች ወይም ሰነዶች የመሳሰሉ ፋይሎችን ይስቀሉ።",
Upload photo,ፎቶ ስቀል,
Uploading...,በመስቀል ላይ...,
Uploading…,በመስቀል ላይ…,
View entry,ማስገቢያ ይመልከቱ,
Website,ድረ-ገጽ,
Where,የት,
Work,ስራ,
Write a note...,ማስታወሻ ጻፍ...,
Write a note... (not linked to any record),ማስታወሻ ጻፍ... (ከምንም መዝገብ ጋር ያልተገናኘ),
You,እርስዎ,
